date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2015-01-05,31000,2000,0,0,33000,41454099,364000,0,0,0,364000,41752,0
2015-01-06,33000,1000,4000,0,30000,41454099,364000,0,0,0,364000,41657,0
2015-01-07,30000,3000,2000,0,31000,41454099,364000,0,0,0,364000,43430,0
2015-01-08,31000,1000,0,0,32000,41454099,364000,0,0,0,364000,43922,0
2015-01-09,32000,0,0,0,32000,41454099,364000,0,64000,0,300000,43859,0
2015-01-12,32000,1000,0,0,33000,41454099,300000,0,0,0,300000,44679,0
2015-01-13,33000,18000,3000,0,48000,41454099,300000,0,0,0,300000,54825,0
2015-01-14,48000,1000,9000,0,40000,41454099,300000,0,0,0,300000,59682,0
2015-01-15,40000,10000,7000,0,43000,41454099,300000,0,0,0,300000,59308,0
2015-01-16,43000,0,12000,0,31000,41454099,300000,0,0,0,300000,60756,0
2015-01-19,31000,1000,3000,0,29000,41454099,300000,0,0,0,300000,62768,0
2015-01-20,29000,1000,0,0,30000,41454099,300000,0,0,0,300000,63617,0
2015-01-21,30000,0,0,0,30000,41454099,300000,0,0,0,300000,64177,0
2015-01-22,30000,0,0,0,30000,41454099,300000,0,0,0,300000,64252,0
2015-01-23,30000,1000,0,0,31000,41454099,300000,0,0,0,300000,64117,0
2015-01-26,31000,0,0,0,31000,41454099,300000,0,0,0,300000,63931,0
2015-01-27,31000,1000,0,0,32000,41454099,300000,0,0,0,300000,64664,0
2015-01-28,32000,0,0,0,32000,41454099,300000,0,0,0,300000,64831,0
2015-01-29,32000,0,0,0,32000,41454099,300000,0,0,0,300000,64432,0
2015-01-30,32000,0,0,0,32000,41454099,300000,0,0,0,300000,64434,0
2015-02-02,32000,0,2000,0,30000,41454099,300000,0,0,0,300000,65197,0
2015-02-03,30000,0,0,0,30000,41454099,300000,0,0,0,300000,64991,0
2015-02-04,30000,0,1000,0,29000,41454099,300000,0,0,0,300000,64803,0
2015-02-05,29000,0,0,0,29000,41454099,300000,0,0,0,300000,63314,0
2015-02-06,29000,0,1000,0,28000,41454099,300000,0,0,0,300000,60454,0
2015-02-09,28000,0,0,0,28000,41454099,300000,0,0,0,300000,60024,0
2015-02-10,28000,0,3000,0,25000,41454099,300000,16000,0,0,316000,60145,0
2015-02-11,25000,1000,4000,0,22000,41454099,316000,0,0,0,316000,62584,0
2015-02-12,22000,2000,0,0,24000,41454099,316000,0,0,0,316000,63870,0
2015-02-13,24000,0,1000,0,23000,41454099,316000,0,0,0,316000,64737,0
2015-02-24,23000,0,0,0,23000,41454099,316000,0,0,0,316000,64891,0
2015-02-25,23000,5000,2000,0,26000,41454099,316000,0,0,0,316000,68194,0
2015-02-26,26000,0,2000,0,24000,41454099,316000,0,0,0,316000,66894,0
2015-03-02,24000,0,0,0,24000,41454099,316000,0,0,0,316000,66469,0
2015-03-03,24000,1000,0,0,25000,41454099,316000,0,0,0,316000,67982,0
2015-03-04,25000,0,0,0,25000,41454099,316000,0,0,0,316000,67715,0
2015-03-05,25000,10000,0,0,35000,41454099,316000,0,0,0,316000,57448,0
2015-03-06,35000,0,0,0,35000,41454099,316000,0,0,0,316000,52723,0
2015-03-09,35000,2000,0,0,37000,41454099,316000,0,0,0,316000,52986,0
2015-03-10,37000,2000,1000,0,38000,41454099,316000,0,0,0,316000,51695,0
2015-03-11,38000,0,2000,0,36000,41454099,316000,0,0,0,316000,50474,0
2015-03-12,36000,0,0,0,36000,41454099,316000,0,0,0,316000,50621,0
2015-03-13,36000,0,0,0,36000,41454099,316000,0,0,0,316000,50462,0
2015-03-16,36000,1000,0,0,37000,41454099,316000,0,0,0,316000,50640,0
2015-03-17,37000,1000,1000,1000,36000,41454099,316000,0,0,0,316000,51000,0
2015-03-18,36000,0,1000,0,35000,41454099,316000,0,0,0,316000,50900,0
2015-03-19,35000,0,4000,0,31000,41454099,316000,0,0,0,316000,51375,0
2015-03-20,31000,0,3000,0,28000,41454099,316000,0,0,0,316000,52588,0
2015-03-23,28000,0,0,0,28000,41454099,316000,0,0,0,316000,53282,0
2015-03-24,28000,0,0,0,28000,41454099,316000,0,0,0,316000,53123,0
2015-03-25,28000,0,0,0,28000,41454099,316000,14000,0,0,330000,51761,0
2015-03-26,28000,0,0,0,28000,41454099,330000,16000,0,0,346000,51727,0
2015-03-27,28000,2000,1000,0,29000,41454099,346000,24000,0,0,370000,62131,0
2015-03-30,29000,0,0,0,29000,41454099,370000,22000,0,0,392000,65555,0
2015-03-31,29000,11000,0,0,40000,41454099,392000,24000,3000,0,413000,83925,0
