date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2024-06-28,0,0,0,0,0,0,0,0,0,0,0,59958,0
2024-07-01,0,0,0,0,0,0,0,0,0,0,0,56042,0
2024-07-02,0,0,0,0,0,0,0,0,0,0,0,55712,0
2024-07-03,0,0,0,0,0,0,0,0,0,0,0,57773,0
2024-07-04,0,0,0,0,0,0,0,0,0,0,0,60170,0
2024-07-05,0,0,0,0,0,0,0,2000,0,0,2000,60239,0
2024-07-08,0,0,0,0,0,0,2000,6000,0,0,8000,60983,0
2024-07-09,0,0,0,0,0,0,8000,0,0,0,8000,61683,0
2024-07-10,0,0,0,0,0,0,8000,0,0,0,8000,62123,0
2024-07-11,0,0,0,0,0,0,8000,0,0,0,8000,61129,0
2024-07-12,0,0,0,0,0,0,8000,6000,0,0,14000,57834,0
2024-07-15,0,0,0,0,0,0,14000,10000,0,0,24000,55995,0
2024-07-16,0,0,0,0,0,0,24000,6000,0,0,30000,54315,0
2024-07-17,0,0,0,0,0,0,30000,9000,0,0,39000,53056,0
2024-07-18,0,0,0,0,0,0,39000,0,0,0,39000,50807,0
2024-07-19,0,0,0,0,0,0,39000,1000,0,0,40000,49220,0
2024-07-22,0,0,0,0,0,0,40000,0,0,0,40000,51085,0
2024-07-23,0,0,0,0,0,0,40000,9000,0,0,49000,50893,0
2024-07-26,0,0,0,0,0,0,49000,0,0,0,49000,51512,0
2024-07-29,0,0,0,0,0,0,49000,0,0,0,49000,51825,0
2024-07-30,0,0,0,0,0,0,49000,2000,0,0,51000,50979,0
2024-07-31,0,0,0,0,0,0,51000,0,0,0,51000,50394,0
2024-08-01,0,0,0,0,0,0,51000,6000,0,0,57000,46918,0
2024-08-02,0,0,0,0,0,0,57000,0,0,0,57000,45455,0
2024-08-05,0,0,0,0,0,0,57000,0,0,0,57000,46722,0
2024-08-06,0,0,0,0,0,0,57000,1000,0,0,58000,46579,0
2024-08-07,0,0,0,0,0,0,58000,2000,0,0,60000,46485,0
2024-08-08,0,0,0,0,0,0,60000,0,0,0,60000,46133,0
2024-08-09,0,0,0,0,0,0,60000,1000,0,0,61000,46251,0
2024-08-12,0,0,0,0,0,0,61000,0,0,0,61000,46202,0
2024-08-13,0,0,0,0,0,0,61000,0,0,0,61000,46072,0
2024-08-14,0,0,0,0,0,0,61000,1000,11000,0,51000,45210,0
2024-08-15,0,0,0,0,0,0,51000,1000,0,0,52000,42783,0
2024-08-16,0,0,0,0,0,0,52000,0,5000,0,47000,39993,0
2024-08-19,0,0,0,0,0,0,47000,0,11000,0,36000,36833,0
2024-08-20,0,0,0,0,0,0,36000,0,0,0,36000,33752,0
2024-08-21,0,0,0,0,0,0,36000,5000,0,0,41000,32250,0
2024-08-22,0,0,0,0,0,0,41000,0,0,0,41000,33540,0
2024-08-23,0,0,0,0,0,0,41000,3000,0,0,44000,33738,0
2024-08-26,0,0,0,0,0,0,44000,2000,1000,0,45000,34250,0
2024-08-27,0,0,0,0,0,0,45000,0,0,0,45000,33901,0
2024-08-28,0,0,0,0,0,0,45000,2000,2000,0,45000,33832,0
2024-08-29,0,0,0,0,0,0,45000,0,2000,0,43000,33744,0
2024-08-30,0,0,0,0,0,0,43000,6000,0,0,49000,34301,0
2024-09-02,0,0,0,0,0,0,49000,0,2000,0,47000,33300,0
2024-09-03,0,0,0,0,0,0,47000,1000,0,0,48000,32667,0
2024-09-04,0,0,0,0,0,0,48000,0,0,0,48000,31565,0
2024-09-05,0,0,0,0,0,0,48000,16000,0,0,64000,32236,0
2024-09-06,0,0,0,0,0,0,64000,6000,0,0,70000,31190,0
2024-09-09,0,0,0,0,0,0,70000,0,0,0,70000,30512,0
2024-09-10,0,0,0,0,0,0,70000,7000,0,0,77000,30808,0
2024-09-11,0,0,0,0,0,0,77000,30000,0,0,107000,31871,0
2024-09-12,0,0,0,0,0,0,107000,0,0,0,107000,30798,0
2024-09-13,0,0,0,0,0,0,107000,0,3000,0,104000,30103,0
2024-09-16,0,0,0,0,0,0,104000,13000,0,0,117000,28359,0
2024-09-18,0,0,0,0,0,0,117000,0,0,0,117000,26953,0
2024-09-19,0,0,0,0,0,0,117000,8000,0,0,125000,28008,0
2024-09-20,0,0,0,0,0,0,125000,1000,0,0,126000,28040,0
2024-09-23,0,0,0,0,0,0,126000,5000,0,0,131000,28052,0
2024-09-24,0,0,0,0,0,0,131000,0,7000,0,124000,28023,0
2024-09-25,0,0,0,0,0,0,124000,0,0,0,124000,28101,0
2024-09-26,0,0,0,0,0,14377925,124000,4000,0,0,128000,28046,0
2024-09-27,0,0,0,0,0,14377925,128000,4000,0,0,132000,32786,0
2024-09-30,0,0,0,0,0,14377925,132000,2000,0,0,134000,39351,0
2024-10-01,0,0,0,0,0,14377925,134000,39000,0,0,173000,44160,0
2024-10-04,0,0,0,0,0,14377925,173000,23000,0,0,196000,49442,0
2024-10-07,0,0,0,0,0,14377925,196000,49000,0,0,245000,51926,0
2024-10-08,0,1000,0,0,1000,14377925,245000,18000,0,0,263000,51387,0
2024-10-09,1000,0,1000,0,0,14377925,263000,41000,0,0,304000,52013,0
2024-10-11,0,0,0,0,0,14377925,304000,19000,0,0,323000,52797,0
2024-10-14,0,0,0,0,0,14377925,323000,11000,0,0,334000,53077,0
2024-10-15,0,0,0,0,0,14377925,334000,14000,0,0,348000,53795,0
2024-10-16,0,0,0,0,0,14377925,348000,17000,4000,0,361000,54265,0
2024-10-17,0,0,0,0,0,14377925,361000,14000,0,0,375000,53304,0
2024-10-18,0,0,0,0,0,14377925,375000,7000,0,0,382000,53458,0
2024-10-21,0,0,0,0,0,14377925,382000,3000,0,0,385000,53365,0
2024-10-22,0,0,0,0,0,14377925,385000,12000,0,0,397000,52106,0
2024-10-23,0,1000,0,0,1000,14377925,397000,24000,0,0,421000,51170,0
2024-10-24,1000,5000,0,0,6000,14377925,421000,42000,0,0,463000,51927,0
2024-10-25,6000,1000,0,0,7000,14377925,463000,17000,0,0,480000,52978,0
2024-10-28,7000,1000,0,0,8000,14377925,480000,4000,0,0,484000,53945,0
2024-10-29,8000,2000,0,0,10000,14377925,484000,5000,0,0,489000,55838,0
2024-10-30,10000,1000,0,0,11000,14377925,489000,1000,4000,0,486000,56085,0
2024-11-01,11000,0,0,0,11000,14377925,486000,6000,5000,0,487000,57081,0
2024-11-04,11000,0,2000,0,9000,14377925,487000,16000,3000,0,500000,58319,0
2024-11-05,9000,0,5000,0,4000,14377925,500000,0,6000,0,494000,58590,0
2024-11-06,4000,2000,0,0,6000,14377925,494000,4000,0,0,498000,59364,0
2024-11-07,6000,0,0,0,6000,14377925,498000,1000,1000,0,498000,59175,0
2024-11-08,6000,0,0,0,6000,14377925,498000,49000,1000,0,546000,60069,0
2024-11-11,6000,0,0,0,6000,14377925,546000,2000,0,0,548000,60147,0
2024-11-12,6000,0,0,0,6000,14377925,548000,1000,0,0,549000,60371,0
2024-11-13,6000,0,0,0,6000,14377925,549000,3000,3000,0,549000,59931,0
2024-11-14,6000,0,0,0,6000,14377925,549000,8000,0,0,557000,56080,0
2024-11-15,6000,0,0,0,6000,14377925,557000,1000,0,0,558000,49752,0
2024-11-18,6000,0,0,0,6000,14377925,558000,4000,7000,0,555000,44815,0
2024-11-19,6000,0,0,0,6000,14377925,555000,0,13000,0,542000,39304,0
2024-11-20,6000,0,0,0,6000,14377925,542000,0,7000,0,535000,36511,0
2024-11-21,6000,0,0,0,6000,14377925,535000,27000,6000,0,556000,34445,0
2024-11-22,6000,0,0,0,6000,14377925,556000,2000,5000,0,553000,32387,0
2024-11-25,6000,0,0,0,6000,14377925,553000,3000,12000,0,544000,30941,0
2024-11-26,6000,0,0,0,6000,14377925,544000,3000,5000,0,542000,31054,0
