date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2016-04-18,0,0,0,0,0,8535750,0,0,0,0,0,27566,0
2016-04-19,0,0,0,0,0,8535750,0,0,0,0,0,37002,0
2016-04-20,0,0,0,0,0,8535750,0,0,0,0,0,42876,0
2016-04-21,0,0,0,0,0,8535750,0,0,0,0,0,45691,0
2016-04-22,0,0,0,0,0,8535750,0,0,0,0,0,47931,0
2016-04-25,0,0,0,0,0,8535750,0,0,0,0,0,49524,0
2016-04-26,0,58000,0,0,58000,8535750,0,0,0,0,0,52177,0
2016-04-27,58000,0,0,0,58000,8535750,0,0,0,0,0,53283,0
2016-04-28,58000,0,0,56000,2000,8535750,0,0,0,0,0,55249,0
2016-04-29,2000,0,1000,0,1000,8535750,0,0,0,0,0,55423,0
2016-05-03,1000,0,0,0,1000,8535750,0,0,0,0,0,55231,0
2016-05-04,1000,1000,0,0,2000,8535750,0,0,0,0,0,55351,0
2016-05-05,2000,0,0,0,2000,8535750,0,0,0,0,0,55724,0
2016-05-06,2000,0,0,0,2000,8535750,0,0,0,0,0,55661,0
2016-05-09,2000,0,0,0,2000,8535750,0,0,0,0,0,55961,0
2016-05-10,2000,0,0,0,2000,8535750,0,0,0,0,0,56709,0
2016-05-11,2000,0,0,0,2000,8535750,0,0,0,0,0,57689,0
2016-05-12,2000,0,0,0,2000,8535750,0,0,0,0,0,58874,0
2016-05-13,2000,0,0,0,2000,8535750,0,0,0,0,0,58436,0
2016-05-16,2000,0,0,0,2000,8535750,0,0,0,0,0,57421,0
2016-05-17,2000,0,0,0,2000,8535750,0,0,0,0,0,56878,0
2016-05-18,2000,0,0,0,2000,8535750,0,0,0,0,0,56350,0
2016-05-19,2000,0,0,0,2000,8535750,0,0,0,0,0,55229,0
2016-05-20,2000,0,0,0,2000,8535750,0,0,0,0,0,54901,0
2016-05-23,2000,0,0,0,2000,8535750,0,0,0,0,0,57060,0
2016-05-24,2000,0,0,0,2000,8535750,0,0,0,0,0,56632,0
2016-05-25,2000,0,0,0,2000,8535750,0,0,0,0,0,58025,0
2016-05-26,2000,0,0,0,2000,8535750,0,0,0,0,0,58364,0
2016-05-27,2000,0,0,0,2000,8535750,0,0,0,0,0,58777,0
2016-05-30,2000,0,0,0,2000,8535750,0,0,0,0,0,60863,0
2016-05-31,2000,0,0,1000,1000,8535750,0,0,0,0,0,61976,0
2016-06-01,1000,0,0,0,1000,8535750,0,0,0,0,0,49852,0
2016-06-02,1000,0,0,0,1000,8535750,0,0,0,0,0,46399,0
2016-06-03,1000,0,0,0,1000,8535750,0,0,0,0,0,43177,0
2016-06-06,1000,0,0,0,1000,8535750,0,0,0,0,0,38250,0
2016-06-07,1000,0,0,0,1000,8535750,0,0,0,0,0,36077,0
2016-06-08,1000,0,0,0,1000,8535750,0,0,0,0,0,34604,0
2016-06-13,1000,0,0,0,1000,8535750,0,0,0,0,0,33564,0
2016-06-14,1000,0,1000,0,0,8560750,0,0,0,0,0,36991,0
2016-06-15,0,0,0,0,0,8560750,0,0,0,0,0,37957,0
2016-06-16,0,0,0,0,0,8560750,0,0,0,0,0,39657,0
2016-06-17,0,0,0,0,0,8560750,0,0,0,0,0,42630,0
2016-06-20,0,8000,0,0,8000,8560750,0,0,0,0,0,45100,0
2016-06-21,8000,1000,0,0,9000,8560750,0,0,0,0,0,46433,0
2016-06-22,9000,0,0,0,9000,8560750,0,0,0,0,0,46448,0
2016-06-23,9000,8000,1000,0,16000,8560750,0,0,0,0,0,46130,0
2016-06-24,16000,3000,1000,0,18000,8560750,0,0,0,0,0,46650,0
2016-06-27,18000,19000,0,0,37000,8560750,0,0,0,0,0,46329,0
2016-06-28,37000,0,1000,0,36000,8560750,0,0,0,0,0,46595,0
2016-06-29,36000,0,0,0,36000,8560750,0,0,0,0,0,46355,0
2016-06-30,36000,4000,0,0,40000,8560750,0,0,0,0,0,46669,0
2016-07-01,40000,0,0,0,40000,8560750,0,0,0,0,0,46622,0
2016-07-04,40000,2000,0,0,42000,8560750,0,0,0,0,0,46689,0
2016-07-05,42000,0,2000,0,40000,8560750,0,0,0,0,0,44295,0
2016-07-06,40000,0,0,0,40000,8560750,0,0,0,0,0,44356,0
2016-07-07,40000,0,4000,0,36000,8560750,0,0,0,0,0,43449,0
2016-07-11,36000,0,36000,0,0,8560750,0,0,0,0,0,44535,0
2016-07-12,0,0,0,0,0,8560750,0,0,0,0,0,44096,0
2016-07-13,0,0,0,0,0,8560750,0,0,0,0,0,43043,0
2016-07-14,0,0,0,0,0,8560750,0,0,0,0,0,42130,0
2016-07-15,0,0,0,0,0,8560750,0,0,0,0,0,41763,0
2016-07-18,0,0,0,0,0,8560750,0,0,0,0,0,38003,0
2016-07-19,0,0,0,0,0,8560750,0,0,0,0,0,37476,0
2016-07-20,0,0,0,0,0,8560750,0,0,0,0,0,37770,0
2016-07-21,0,0,0,0,0,8560750,0,0,0,0,0,37909,0
2016-07-22,0,0,0,0,0,8560750,0,0,0,0,0,37335,0
2016-07-25,0,0,0,0,0,8560750,0,0,0,0,0,36629,0
2016-07-26,0,0,0,0,0,8560750,0,0,0,0,0,34763,0
2016-07-27,0,0,0,0,0,8560750,0,0,0,0,0,30935,0
2016-07-28,0,0,0,0,0,8560750,0,0,0,0,0,29688,0
2016-07-29,0,0,0,0,0,8560750,0,0,0,0,0,28134,0
2016-08-01,0,0,0,0,0,8560750,0,0,0,0,0,24667,0
2016-08-02,0,0,0,0,0,8560750,0,0,0,0,0,22073,0
2016-08-03,0,0,0,0,0,8560750,0,0,0,0,0,20520,0
2016-08-04,0,0,0,0,0,8560750,0,0,0,0,0,20037,0
2016-08-05,0,0,0,0,0,8560750,0,0,0,0,0,19802,0
2016-08-08,0,0,0,0,0,8560750,0,0,0,0,0,18336,0
2016-08-09,0,0,0,0,0,8560750,0,0,0,0,0,18643,0
2016-08-10,0,6000,0,0,6000,8560750,0,0,0,0,0,19294,0
2016-08-11,6000,30000,0,0,36000,8560750,0,0,0,0,0,22095,0
2016-08-12,36000,21000,0,0,57000,8560750,0,0,0,0,0,22604,0
2016-08-15,57000,58000,0,0,115000,8560750,0,0,0,0,0,25637,0
2016-08-16,115000,0,114000,0,1000,8560750,0,0,0,0,0,32665,0
