date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2015-01-05,11000,0,0,0,11000,17494933,2602534,22000,0,0,2624534,73210,0
2015-01-06,11000,0,1000,0,10000,17494933,2624534,13000,0,0,2637534,74422,0
2015-01-07,10000,0,0,0,10000,17494933,2637534,3000,0,0,2640534,74200,0
2015-01-08,10000,0,1000,0,9000,17494933,2640534,2000,12300,0,2630234,75473,0
2015-01-09,9000,0,0,0,9000,17494933,2630234,0,0,0,2630234,75434,0
2015-01-12,9000,0,0,0,9000,17494933,2630234,20000,25000,0,2625234,75064,0
2015-01-13,9000,0,0,0,9000,17494933,2625234,51000,0,0,2676234,73644,0
2015-01-14,9000,0,0,0,9000,17494933,2676234,0,0,0,2676234,72222,0
2015-01-15,9000,2000,0,0,11000,17494933,2676234,28000,0,0,2704234,72307,0
2015-01-16,11000,0,0,0,11000,17494933,2704234,32000,0,0,2736234,72706,0
2015-01-19,11000,0,0,0,11000,17494933,2736234,8000,0,0,2744234,68219,0
2015-01-20,11000,0,0,0,11000,17494933,2744234,0,0,0,2744234,66237,0
2015-01-21,11000,1000,1000,0,11000,17494933,2744234,1000,0,0,2745234,63984,0
2015-01-22,11000,1000,0,0,12000,17494933,2745234,10000,0,0,2755234,64579,0
2015-01-23,12000,0,0,0,12000,17494933,2755234,9000,0,0,2764234,64955,0
2015-01-26,12000,1000,1000,0,12000,17494933,2764234,0,0,0,2764234,65082,0
2015-01-27,12000,3000,2000,0,13000,17494933,2764234,18000,0,0,2782234,66121,0
2015-01-28,13000,9000,1000,0,21000,17494933,2782234,0,0,0,2782234,65914,0
2015-01-29,21000,2000,1000,0,22000,17494933,2782234,0,10000,0,2772234,67594,0
2015-01-30,22000,12000,9000,0,25000,17494933,2772234,0,0,0,2772234,78589,0
2015-02-02,25000,3000,5000,0,23000,17494933,2772234,8000,22000,0,2758234,80763,0
2015-02-03,23000,9000,0,3000,29000,17494933,2758234,36000,24500,0,2769734,86324,0
2015-02-04,29000,0,2000,0,27000,17494933,2769734,12000,0,0,2781734,83822,0
2015-02-05,27000,1000,4000,0,24000,17494933,2781734,18000,0,0,2799734,83203,0
2015-02-06,24000,0,0,0,24000,17494933,2799734,32000,0,0,2831734,78935,0
2015-02-09,24000,0,1000,0,23000,17494933,2831734,32000,0,0,2863734,77817,0
2015-02-10,23000,1000,8000,2000,14000,17494933,2863734,33000,122000,0,2774734,78057,0
2015-02-11,14000,1000,4000,0,11000,17494933,2774734,47000,0,0,2821734,78088,0
2015-02-12,11000,0,1000,0,10000,17494933,2821734,9000,20000,0,2810734,76771,0
2015-02-13,10000,0,2000,0,8000,17494933,2810734,47000,57000,0,2800734,79251,0
2015-02-24,8000,0,0,0,8000,17494933,2800734,15000,0,0,2815734,79649,0
2015-02-25,8000,1000,0,0,9000,17494933,2815734,1000,0,0,2816734,79214,0
2015-02-26,9000,0,0,0,9000,17494933,2816734,0,0,0,2816734,78996,0
2015-03-02,9000,0,0,0,9000,17494933,2816734,2000,1000,0,2817734,77391,0
2015-03-03,9000,0,0,0,9000,17494933,2817734,23000,0,0,2840734,76671,0
2015-03-04,9000,4000,0,0,13000,17494933,2840734,0,0,0,2840734,77108,0
2015-03-05,13000,0,0,0,13000,17494933,2840734,9000,0,0,2849734,77578,0
2015-03-06,13000,0,0,0,13000,17494933,2849734,2000,14000,0,2837734,78077,0
2015-03-09,13000,1000,1000,0,13000,17494933,2837734,0,1000,0,2836734,73642,0
2015-03-10,13000,0,0,0,13000,17494933,2836734,1000,0,0,2837734,72580,0
2015-03-11,13000,0,0,0,13000,17494933,2837734,7000,0,0,2844734,72358,0
2015-03-12,13000,0,0,0,13000,17494933,2844734,2000,0,0,2846734,72041,0
2015-03-13,13000,0,0,0,13000,17494933,2846734,3000,0,0,2849734,70812,0
2015-03-16,13000,2000,0,0,15000,17494933,2849734,0,0,0,2849734,69628,0
2015-03-17,15000,0,0,0,15000,17494933,2849734,1000,0,0,2850734,69727,0
2015-03-18,15000,0,0,0,15000,17494933,2850734,0,0,0,2850734,69503,0
2015-03-19,15000,0,2000,0,13000,17494933,2850734,3000,2000,0,2851734,70101,0
2015-03-20,13000,0,1000,0,12000,17494933,2851734,0,0,0,2851734,69444,0
2015-03-23,12000,2000,0,0,14000,17494933,2851734,0,2000,0,2849734,76104,0
2015-03-24,14000,2000,2000,0,14000,17494933,2849734,0,0,0,2849734,67506,0
2015-03-25,14000,0,0,0,14000,17494933,2849734,0,140000,0,2709734,66476,0
2015-03-26,14000,0,1000,0,13000,17494933,2709734,0,0,0,2709734,62136,0
2015-03-27,13000,3000,1000,0,15000,17494933,2709734,0,45000,0,2664734,64386,0
2015-03-30,15000,0,5000,0,10000,17494933,2664734,0,31000,0,2633734,67836,0
2015-03-31,10000,0,2000,0,8000,17494933,2633734,0,190000,0,2443734,70338,0
2015-04-01,8000,0,7000,1000,0,17494933,2443734,0,505000,0,1938734,70803,0
2015-04-02,0,0,0,0,0,17494933,1938734,0,0,0,1938734,68245,0
2015-04-07,0,0,0,0,0,17494933,1938734,0,0,0,1938734,67339,0
2015-04-08,0,0,0,0,0,17494933,1938734,0,0,0,1938734,68257,0
2015-04-09,0,1000,0,0,1000,17494933,1938734,68000,0,0,2006734,67089,0
2015-04-10,1000,0,0,0,1000,17494933,2006734,0,18000,0,1988734,66240,0
2015-04-13,1000,0,0,0,1000,17494933,1988734,0,41000,0,1947734,65701,0
2015-04-14,1000,0,0,0,1000,17494933,1947734,4000,0,0,1951734,65622,0
2015-04-15,1000,0,0,0,1000,17494933,1951734,21000,171000,0,1801734,66561,0
2015-04-16,1000,0,0,0,1000,17494933,1801734,0,0,0,1801734,66845,0
2015-04-17,1000,0,0,0,1000,17494933,1801734,10000,0,0,1811734,66817,0
2015-04-20,1000,0,0,0,1000,17494933,1811734,9000,0,0,1820734,66190,0
2015-04-21,1000,17000,0,0,18000,17494933,1820734,25000,0,0,1845734,67428,0
2015-04-22,18000,6000,1000,0,23000,17494933,1845734,17000,0,0,1862734,67723,0
2015-04-23,23000,1000,3000,0,21000,17494933,1862734,27000,10000,0,1879734,67869,0
2015-04-24,21000,16000,17000,0,20000,17494933,1879734,26000,0,0,1905734,68612,0
2015-04-27,20000,17000,0,0,37000,17494933,1905734,19000,3000,0,1921734,68611,0
2015-04-28,37000,94000,4000,0,127000,17494933,1921734,11000,0,0,1932734,78372,0
2015-04-29,127000,55000,15000,0,167000,17494933,1932734,8000,38000,0,1902734,80027,0
2015-04-30,167000,11000,38000,0,140000,17494933,1902734,5000,0,0,1907734,79256,0
2015-05-04,140000,40000,21000,0,159000,17494933,1907734,4000,0,0,1911734,81438,0
2015-05-05,159000,5000,17000,0,147000,17494933,1911734,1000,0,0,1912734,81155,0
2015-05-06,147000,1000,53000,0,95000,17494933,1912734,8000,0,0,1920734,80692,0
2015-05-07,95000,45000,3000,0,137000,17494933,1920734,0,0,0,1920734,72374,0
2015-05-08,137000,0,25000,0,112000,17494933,1920734,0,6000,0,1914734,70495,0
