date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2015-01-05,5000,0,0,0,5000,9287205,0,0,0,0,0,87148,0
2015-01-06,5000,0,0,0,5000,9287205,0,0,0,0,0,77799,0
2015-01-07,5000,0,0,0,5000,9287205,0,0,0,0,0,75637,0
2015-01-08,5000,0,0,0,5000,9287205,0,0,0,0,0,77664,0
2015-01-09,5000,0,0,0,5000,9287205,0,0,0,0,0,77564,0
2015-01-12,5000,0,0,0,5000,9287205,0,0,0,0,0,76592,0
2015-01-13,5000,0,0,0,5000,9287205,0,0,0,0,0,73212,0
2015-01-14,5000,0,0,0,5000,9287205,0,0,0,0,0,66824,0
2015-01-15,5000,0,0,0,5000,9287205,0,0,0,0,0,65317,0
2015-01-16,5000,0,0,0,5000,9287205,0,0,0,0,0,56265,0
2015-01-19,5000,0,0,0,5000,9287205,0,0,0,0,0,52825,0
2015-01-20,5000,0,0,0,5000,9287205,0,0,0,0,0,50165,0
2015-01-21,5000,0,0,0,5000,9287205,0,0,0,0,0,48665,0
2015-01-22,5000,0,0,0,5000,9287205,0,0,0,0,0,45532,0
2015-01-23,5000,0,0,0,5000,9287205,0,0,0,0,0,42445,0
2015-01-26,5000,0,0,0,5000,9287205,0,0,0,0,0,41092,0
2015-01-27,5000,0,0,0,5000,9287205,0,0,0,0,0,40285,0
2015-01-28,5000,0,0,0,5000,9287205,0,0,0,0,0,39938,0
2015-01-29,5000,0,0,0,5000,9287205,0,0,0,0,0,40625,0
2015-01-30,5000,0,0,0,5000,9287205,0,0,0,0,0,41351,0
2015-02-02,5000,0,0,0,5000,9287205,0,0,0,0,0,41185,0
2015-02-03,5000,0,0,0,5000,9287205,0,0,0,0,0,40324,0
2015-02-04,5000,0,0,0,5000,9287205,0,0,0,0,0,40678,0
2015-02-05,5000,0,0,0,5000,9287205,0,0,0,0,0,49371,0
2015-02-06,5000,0,0,0,5000,9287205,0,0,0,0,0,54324,0
2015-02-09,5000,0,0,0,5000,9287205,0,0,0,0,0,54937,0
2015-02-10,5000,0,0,0,5000,9287205,0,0,0,0,0,55897,0
2015-02-11,5000,0,0,0,5000,9287205,0,0,0,0,0,54679,0
2015-02-12,5000,0,0,0,5000,9287205,0,0,0,0,0,54613,0
2015-02-13,5000,0,0,0,5000,9287205,0,0,0,0,0,53796,0
2015-02-24,5000,0,0,0,5000,9287205,0,0,0,0,0,53103,0
2015-02-25,5000,0,0,0,5000,9287205,0,0,0,0,0,52426,0
2015-02-26,5000,0,0,0,5000,9287205,0,0,0,0,0,52166,0
2015-03-02,5000,0,0,0,5000,9287205,0,0,0,0,0,49485,0
2015-03-03,5000,0,0,0,5000,9287205,0,0,0,0,0,49191,0
2015-03-04,5000,0,5000,0,0,9287205,0,0,0,0,0,50111,0
2015-03-05,0,0,0,0,0,9287205,0,0,0,0,0,51004,0
2015-03-06,0,0,0,0,0,9287205,0,0,0,0,0,53750,0
2015-03-09,0,0,0,0,0,9287205,0,0,0,0,0,54437,0
2015-03-10,0,0,0,0,0,9287205,0,0,0,0,0,53989,0
2015-03-11,0,0,0,0,0,9287205,0,0,0,0,0,54222,0
2015-03-12,0,0,0,0,0,9287205,0,0,0,0,0,54124,0
2015-03-13,0,0,0,0,0,9287205,0,0,0,0,0,54371,0
2015-03-16,0,0,0,0,0,9287205,0,0,0,0,0,53878,0
2015-03-17,0,0,0,0,0,9287205,0,0,0,0,0,53612,0
2015-03-18,0,0,0,0,0,9287205,0,0,0,0,0,53605,0
2015-03-19,0,0,0,0,0,9287205,0,0,0,0,0,53345,0
2015-03-20,0,0,0,0,0,9287205,0,0,0,0,0,52698,0
2015-03-23,0,0,0,0,0,9287205,0,0,0,0,0,51992,0
2015-03-24,0,0,0,0,0,9287205,0,0,0,0,0,50898,0
2015-03-25,0,0,0,0,0,9287205,0,0,0,0,0,50018,0
2015-03-26,0,0,0,0,0,9287205,0,0,0,0,0,49125,0
2015-03-27,0,0,0,0,0,9287205,0,0,0,0,0,48118,0
2015-03-30,0,0,0,0,0,9287205,0,0,0,0,0,38972,0
2015-03-31,0,0,0,0,0,9287205,0,0,0,0,0,33885,0
2015-04-01,0,0,0,0,0,9287205,0,0,0,0,0,33532,0
2015-04-02,0,0,0,0,0,9287205,0,0,0,0,0,33612,0
2015-04-07,0,0,0,0,0,9287205,0,0,0,0,0,32166,0
2015-04-08,0,0,0,0,0,9287205,0,0,0,0,0,31372,0
2015-04-09,0,0,0,0,0,9287205,0,0,0,0,0,31992,0
2015-04-10,0,0,0,0,0,9287205,0,0,0,0,0,32066,0
2015-04-13,0,0,0,0,0,9287205,0,0,0,0,0,31914,0
2015-04-14,0,0,0,0,0,9287205,0,0,0,0,0,31907,0
2015-04-15,0,0,0,0,0,9287205,0,0,0,0,0,30561,0
2015-04-16,0,0,0,0,0,9287205,0,0,0,0,0,29623,0
2015-04-17,0,0,0,0,0,9287205,0,0,0,0,0,28496,0
2015-04-20,0,0,0,0,0,9287205,0,0,0,0,0,28050,0
2015-04-21,0,0,0,0,0,9287205,0,0,0,0,0,25964,0
2015-04-22,0,0,0,0,0,9287205,0,0,0,0,0,26644,0
2015-04-23,0,0,0,0,0,9287205,0,0,0,0,0,27584,0
2015-04-24,0,0,0,0,0,9287205,0,0,0,0,0,27415,0
2015-04-27,0,0,0,0,0,9287205,0,0,0,0,0,27453,0
2015-04-28,0,0,0,0,0,9287205,0,0,0,0,0,27580,0
2015-04-29,0,0,0,0,0,9287205,0,0,0,0,0,27994,0
2015-04-30,0,0,0,0,0,9287205,0,0,0,0,0,27707,0
2015-05-04,0,0,0,0,0,9287205,0,0,0,0,0,27460,0
2015-05-05,0,0,0,0,0,9287205,0,0,0,0,0,28208,0
2015-05-06,0,0,0,0,0,9287205,0,0,0,0,0,29048,0
2015-05-07,0,0,0,0,0,9287205,0,0,0,0,0,29561,0
2015-05-08,0,0,0,0,0,9287205,0,0,0,0,0,29582,0
2015-05-11,0,0,0,0,0,9287205,0,0,0,0,0,29722,0
2015-05-12,0,0,0,0,0,9287205,0,0,0,0,0,29929,0
2015-05-13,0,0,0,0,0,9287205,0,0,0,0,0,29462,0
2015-05-14,0,0,0,0,0,9287205,0,0,0,0,0,30708,0
2015-05-15,0,0,0,0,0,9287205,0,0,0,0,0,30975,0
2015-05-18,0,0,0,0,0,9287205,0,0,0,0,0,30522,0
2015-05-19,0,0,0,0,0,9287205,0,0,0,0,0,29308,0
2015-05-20,0,0,0,0,0,9287205,0,0,0,0,0,28861,0
2015-05-21,0,0,0,0,0,9287205,0,0,0,0,0,28601,0
2015-05-22,0,0,0,0,0,9287205,0,0,0,0,0,27488,0
2015-05-25,0,0,0,0,0,9287205,0,0,0,0,0,26955,0
2015-05-26,0,0,0,0,0,9287205,0,0,0,0,0,26817,0
2015-05-27,0,0,0,0,0,9287205,0,0,0,0,0,26439,0
2015-05-28,0,0,0,0,0,9287205,0,0,0,0,0,26832,0
2015-05-29,0,0,0,0,0,9287205,0,0,0,0,0,26436,0
2015-06-01,0,0,0,0,0,9287205,0,0,0,0,0,26590,0
2015-06-02,0,0,0,0,0,9287205,0,0,0,0,0,25677,0
2015-06-03,0,0,0,0,0,9287205,0,0,0,0,0,24390,0
2015-06-04,0,0,0,0,0,9287205,0,0,0,0,0,22290,0
2015-06-05,0,0,0,0,0,9287205,0,0,0,0,0,20816,0
2015-06-08,0,0,0,0,0,9287205,0,0,0,0,0,20285,0
2015-06-09,0,0,0,0,0,9287205,0,0,0,0,0,20392,0
2015-06-10,0,0,0,0,0,9287205,0,0,0,0,0,19732,0
2015-06-11,0,0,0,0,0,9287205,0,0,0,0,0,20098,0
2015-06-12,0,0,0,0,0,9287205,0,0,0,0,0,19898,0
2015-06-15,0,0,0,0,0,9287205,0,0,0,0,0,19557,0
2015-06-16,0,0,0,0,0,9287205,0,0,0,0,0,19343,0
2015-06-17,0,0,0,0,0,9287205,0,0,0,0,0,18156,0
2015-06-18,0,0,0,0,0,9287205,0,0,0,0,0,17083,0
2015-06-22,0,0,0,0,0,9287205,0,0,0,0,0,17009,0
2015-06-23,0,0,0,0,0,9287205,0,0,0,0,0,16935,0
2015-06-24,0,0,0,0,0,9287205,0,0,0,0,0,17282,0
2015-06-25,0,0,0,0,0,9287205,0,0,0,0,0,20548,0
2015-06-26,0,0,0,0,0,9287205,0,0,0,0,0,21555,0
2015-06-29,0,0,0,0,0,9287205,0,0,0,0,0,20995,0
2015-06-30,0,0,0,0,0,9287205,0,0,0,0,0,20548,0
2015-07-01,0,0,0,0,0,9287205,0,0,0,0,0,20874,0
2015-07-02,0,0,0,0,0,9287205,0,0,0,0,0,22135,0
2015-07-03,0,0,0,0,0,9287205,0,0,0,0,0,23168,0
2015-07-06,0,0,0,0,0,9287205,0,0,0,0,0,24042,0
2015-07-07,0,0,0,0,0,9287205,0,0,0,0,0,24321,0
2015-07-08,0,0,0,0,0,9287205,0,0,0,0,0,24737,0
2015-07-09,0,0,0,0,0,9287205,0,0,0,0,0,25809,0
2015-07-13,0,0,0,0,0,9287205,0,0,0,0,0,26435,0
2015-07-14,0,0,0,0,0,9287205,0,0,0,0,0,27262,0
2015-07-15,0,0,0,0,0,9287205,0,0,0,0,0,27069,0
2015-07-16,0,0,0,0,0,9287205,0,0,0,0,0,27848,0
2015-07-17,0,0,0,0,0,9287205,0,0,0,0,0,27641,0
2015-07-20,0,0,0,0,0,9287205,0,0,0,0,0,27987,0
2015-07-21,0,0,0,0,0,9287205,0,0,0,0,0,28115,0
2015-07-22,0,0,0,0,0,9287205,0,0,0,0,0,28142,0
2015-07-23,0,0,0,0,0,9287205,0,0,0,0,0,28236,0
2015-07-24,0,0,0,0,0,9287205,0,0,0,0,0,28790,0
2015-07-27,0,0,0,0,0,9287205,0,0,0,0,0,28476,0
2015-07-28,0,0,0,0,0,9287205,0,0,0,0,0,28420,0
2015-07-29,0,0,0,0,0,9287205,0,0,0,0,0,28340,0
2015-07-30,0,0,0,0,0,9287205,0,0,0,0,0,28100,0
2015-07-31,0,0,0,0,0,9287205,0,0,0,0,0,28186,0
2015-08-03,0,0,0,0,0,9287205,0,0,0,0,0,28260,0
2015-08-04,0,0,0,0,0,9287205,0,0,0,0,0,28533,0
2015-08-05,0,0,0,0,0,9287205,0,0,0,0,0,28240,0
2015-08-06,0,0,0,0,0,9287205,0,0,0,0,0,27613,0
2015-08-07,0,0,0,0,0,9287205,0,0,0,0,0,24573,0
2015-08-10,0,0,0,0,0,9287205,0,0,0,0,0,21908,0
2015-08-11,0,0,0,0,0,9287205,0,0,0,0,0,20681,0
2015-08-12,0,0,0,0,0,9287205,0,0,0,0,0,20365,0
2015-08-13,0,0,0,0,0,9287205,0,0,0,0,0,19365,0
2015-08-14,0,0,0,0,0,10537205,0,0,0,0,0,17718,0
2015-08-17,0,0,0,0,0,10537205,0,0,0,0,0,16678,0
2015-08-18,0,0,0,0,0,10537205,0,0,0,0,0,16578,0
2015-08-19,0,0,0,0,0,10537205,0,0,0,0,0,17671,0
2015-08-20,0,0,0,0,0,10537205,0,0,0,0,0,17471,0
2015-08-21,0,0,0,0,0,10537205,0,0,0,0,0,16618,0
2015-08-24,0,0,0,0,0,10537205,0,0,0,0,0,16938,0
2015-08-25,0,0,0,0,0,10537205,0,0,0,0,0,17119,0
2015-08-26,0,0,0,0,0,10537205,0,0,0,0,0,16980,0
