date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2025-09-19,0,0,0,0,0,7761640,0,0,0,0,0,13261,0
2025-09-22,0,0,0,0,0,7761640,0,0,0,0,0,13131,0
2025-09-23,0,0,0,0,0,7761640,0,0,0,0,0,12848,0
2025-09-24,0,0,0,0,0,7761640,0,1000,0,0,1000,12729,0
2025-09-25,0,0,0,0,0,7761640,1000,2000,0,0,3000,12406,0
2025-09-26,0,0,0,0,0,7761640,3000,4000,0,0,7000,12379,0
2025-09-30,0,0,0,0,0,7761640,7000,1000,0,0,8000,12039,0
2025-10-01,0,0,0,0,0,7761640,8000,0,0,0,8000,12046,0
2025-10-02,0,0,0,0,0,7761640,8000,0,0,0,8000,12293,0
2025-10-03,0,0,0,0,0,7761640,8000,0,0,0,8000,12075,0
2025-10-07,0,0,0,0,0,7761640,8000,0,0,0,8000,11825,0
2025-10-08,0,0,0,0,0,7761640,8000,0,0,0,8000,12037,0
2025-10-09,0,0,0,0,0,7761640,8000,1000,0,0,9000,12043,0
2025-10-13,0,0,0,0,0,7761640,9000,0,0,0,9000,12115,0
2025-10-14,0,0,0,0,0,7767890,9000,1000,0,0,10000,12277,0
2025-10-15,0,0,0,0,0,7767890,10000,12000,0,0,22000,12206,0
2025-10-16,0,0,0,0,0,7767890,22000,1000,0,0,23000,12141,0
2025-10-17,0,0,0,0,0,7767890,23000,0,0,0,23000,12227,0
2025-10-20,0,0,0,0,0,7767890,23000,2000,0,0,25000,12956,0
2025-10-21,0,0,0,0,0,7767890,25000,0,0,0,25000,13079,0
2025-10-22,0,0,0,0,0,7767890,25000,4000,0,0,29000,13432,0
2025-10-23,0,0,0,0,0,7767890,29000,1000,0,0,30000,13007,0
2025-10-27,0,0,0,0,0,7767890,30000,2000,0,0,32000,13627,0
2025-10-28,0,0,0,0,0,7767890,32000,0,0,0,32000,12825,0
2025-10-29,0,0,0,0,0,7767890,32000,0,0,0,32000,12296,0
2025-10-30,0,0,0,0,0,7767890,32000,4000,0,0,36000,12217,0
2025-10-31,0,0,0,0,0,7767890,36000,0,0,0,36000,11775,0
2025-11-03,0,0,0,0,0,7767890,36000,1000,0,0,37000,11987,0
2025-11-04,0,0,0,0,0,7767890,37000,0,0,0,37000,11934,0
2025-11-05,0,0,0,0,0,7767890,37000,0,0,0,37000,11720,0
2025-11-06,0,0,0,0,0,7767890,37000,0,0,0,37000,11439,0
2025-11-07,0,0,0,0,0,7767890,37000,1000,0,0,38000,11187,0
2025-11-10,0,0,0,0,0,7767890,38000,1000,0,0,39000,11117,0
2025-11-11,0,0,0,0,0,7767890,39000,0,0,0,39000,11463,0
2025-11-12,0,0,0,0,0,7767890,39000,3000,0,0,42000,11615,0
2025-11-13,0,0,0,0,0,7767890,42000,0,0,0,42000,11437,0
2025-11-14,0,0,0,0,0,7767890,42000,0,0,0,42000,11474,0
2025-11-17,0,0,0,0,0,7767890,42000,0,0,0,42000,11574,0
2025-11-18,0,0,0,0,0,7767890,42000,10000,0,0,52000,11317,0
2025-11-19,0,0,0,0,0,7767890,52000,8000,0,0,60000,11598,0
2025-11-20,0,0,0,0,0,7767890,60000,1000,0,0,61000,11632,0
2025-11-21,0,0,0,0,0,7767890,61000,1000,0,0,62000,11934,0
2025-11-24,0,0,0,0,0,7767890,62000,2000,0,0,64000,12222,0
2025-11-25,0,0,0,0,0,7767890,64000,0,0,0,64000,12755,0
2025-11-26,0,0,0,0,0,7767890,64000,2000,0,0,66000,12675,0
2025-11-27,0,0,0,0,0,7767890,66000,0,0,0,66000,12205,0
2025-11-28,0,0,0,0,0,7767890,66000,0,0,0,66000,12194,0
2025-12-01,0,0,0,0,0,7767890,66000,1000,0,0,67000,11973,0
2025-12-02,0,0,0,0,0,7767890,67000,0,0,0,67000,10741,0
2025-12-03,0,0,0,0,0,7767890,67000,0,0,0,67000,10208,0
2025-12-04,0,0,0,0,0,7767890,67000,0,0,0,67000,9524,0
2025-12-05,0,0,0,0,0,7767890,67000,0,0,0,67000,9295,0
2025-12-08,0,0,0,0,0,7767890,67000,0,0,0,67000,8963,0
2025-12-09,0,0,0,0,0,7767890,67000,1000,0,0,68000,8922,0
2025-12-10,0,0,0,0,0,7767890,68000,0,0,0,68000,8967,0
2025-12-11,0,0,0,0,0,7767890,68000,0,0,0,68000,8964,0
2025-12-12,0,0,0,0,0,7767890,68000,0,0,0,68000,9260,0
2025-12-15,0,0,0,0,0,7767890,68000,0,0,0,68000,8979,0
2025-12-16,0,0,0,0,0,7767890,68000,0,0,0,68000,8967,0
2025-12-17,0,0,0,0,0,7767890,68000,0,0,0,68000,9017,0
2025-12-18,0,0,0,0,0,7767890,68000,0,0,0,68000,9078,0
2025-12-19,0,0,0,0,0,7767890,68000,0,0,0,68000,9138,0
2025-12-22,0,0,0,0,0,7767890,68000,0,0,0,68000,9027,0
2025-12-23,0,0,0,0,0,7767890,68000,0,0,0,68000,8719,0
2025-12-24,0,0,0,0,0,7767890,68000,0,0,0,68000,8603,0
2025-12-26,0,0,0,0,0,7767890,68000,0,0,0,68000,8820,0
2025-12-29,0,0,0,0,0,7767890,68000,0,0,0,68000,8931,0
2025-12-30,0,0,0,0,0,7767890,68000,0,0,0,68000,8760,0
2025-12-31,0,0,0,0,0,7767890,68000,0,0,0,68000,8714,0
2026-01-02,0,0,0,0,0,7767890,68000,0,0,0,68000,8493,0
