date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2015-01-05,0,0,0,0,0,39477338,24000,0,14000,0,10000,44741,0
2015-01-06,0,0,0,0,0,39477338,10000,0,0,0,10000,45118,0
2015-01-07,0,0,0,0,0,39477338,10000,0,0,0,10000,43962,0
2015-01-08,0,0,0,0,0,39477338,10000,0,0,0,10000,44259,0
2015-01-09,0,0,0,0,0,39477338,10000,0,0,0,10000,44354,0
2015-01-12,0,0,0,0,0,39477338,10000,0,0,0,10000,47965,0
2015-01-13,0,0,0,0,0,39477338,10000,0,0,0,10000,48890,0
2015-01-14,0,0,0,0,0,39477338,10000,0,0,0,10000,50466,0
2015-01-15,0,0,0,0,0,39477338,10000,0,0,0,10000,50179,0
2015-01-16,0,0,0,0,0,39477338,10000,0,0,0,10000,50223,0
2015-01-19,0,0,0,0,0,39477338,10000,0,0,0,10000,49560,0
2015-01-20,0,0,0,0,0,39477338,10000,0,0,0,10000,48544,0
2015-01-21,0,0,0,0,0,39477338,10000,0,0,0,10000,48320,0
2015-01-22,0,0,0,0,0,39477338,10000,0,0,0,10000,48838,0
2015-01-23,0,0,0,0,0,39477338,10000,0,0,0,10000,49500,0
2015-01-26,0,0,0,0,0,39477338,10000,0,0,0,10000,50056,0
2015-01-27,0,0,0,0,0,39477338,10000,0,0,0,10000,50955,0
2015-01-28,0,0,0,0,0,39477338,10000,0,0,0,10000,50944,0
2015-01-29,0,0,0,0,0,39477338,10000,0,0,0,10000,49465,0
2015-01-30,0,0,0,0,0,39477338,10000,0,0,0,10000,49426,0
2015-02-02,0,0,0,0,0,39477338,10000,0,0,0,10000,48122,0
2015-02-03,0,0,0,0,0,39477338,10000,0,0,0,10000,47508,0
2015-02-04,0,0,0,0,0,39477338,10000,0,0,0,10000,50556,0
2015-02-05,0,1000,0,0,1000,39477338,10000,1000,0,0,11000,69097,0
2015-02-06,1000,0,0,0,1000,39477338,11000,0,0,0,11000,76711,0
2015-02-09,1000,0,0,1000,0,39477338,11000,0,0,0,11000,81647,0
2015-02-10,0,1000,0,0,1000,39477338,11000,0,0,0,11000,85548,0
2015-02-11,1000,1000,0,0,2000,39477338,11000,0,0,0,11000,86675,0
2015-02-12,2000,0,0,0,2000,39477338,11000,0,0,0,11000,86408,0
2015-02-13,2000,0,2000,0,0,39477338,11000,0,0,0,11000,88583,0
2015-02-24,0,0,0,0,0,39477338,11000,0,0,0,11000,91357,0
2015-02-25,0,0,0,0,0,39477338,11000,3000,0,0,14000,100797,0
2015-02-26,0,0,0,0,0,39477338,14000,0,0,0,14000,104627,0
2015-03-02,0,0,0,0,0,39477338,14000,0,0,0,14000,109278,0
2015-03-03,0,0,0,0,0,39477338,14000,0,0,0,14000,111750,0
2015-03-04,0,1000,0,0,1000,39477338,14000,0,0,0,14000,111185,0
2015-03-05,1000,0,0,0,1000,39477338,14000,0,0,0,14000,111369,0
2015-03-06,1000,0,0,1000,0,39477338,14000,0,0,0,14000,111172,0
2015-03-09,0,1000,0,0,1000,39477338,14000,0,0,0,14000,113149,0
2015-03-10,1000,0,0,0,1000,39477338,14000,0,0,0,14000,116832,0
2015-03-11,1000,0,0,0,1000,39477338,14000,0,0,0,14000,118703,0
2015-03-12,1000,0,0,1000,0,39477338,14000,0,0,0,14000,120713,0
2015-03-13,0,0,0,0,0,39477338,14000,0,0,0,14000,124623,0
2015-03-16,0,0,0,0,0,39477338,14000,0,0,0,14000,130875,0
2015-03-17,0,0,0,0,0,39477338,14000,0,0,0,14000,136586,0
2015-03-18,0,0,0,0,0,39477338,14000,0,0,0,14000,140646,0
2015-03-19,0,0,0,0,0,39477338,14000,0,0,0,14000,143399,0
2015-03-20,0,0,0,0,0,39477338,14000,0,0,0,14000,146438,0
2015-03-23,0,0,0,0,0,39477338,14000,0,0,0,14000,148491,0
2015-03-24,0,0,0,0,0,39477338,14000,0,0,0,14000,149749,0
2015-03-25,0,0,0,0,0,39477338,14000,0,1000,0,13000,152728,0
2015-03-26,0,7000,0,0,7000,39477338,13000,0,0,0,13000,161157,0
2015-03-27,7000,0,7000,0,0,39477338,13000,9000,0,0,22000,165098,0
2015-03-30,0,0,0,0,0,39477338,22000,5000,0,0,27000,147099,0
2015-03-31,0,0,0,0,0,39477338,27000,0,0,0,27000,140768,0
2015-04-01,0,0,0,0,0,39477338,27000,0,0,0,27000,137780,0
2015-04-02,0,0,0,0,0,39477338,27000,6000,0,0,33000,134508,0
2015-04-07,0,0,0,0,0,39477338,33000,0,0,0,33000,133751,0
2015-04-08,0,0,0,0,0,39477338,33000,0,0,0,33000,134617,0
2015-04-09,0,0,0,0,0,39477338,33000,0,0,0,33000,133710,0
2015-04-10,0,10000,0,0,10000,39477338,33000,0,0,0,33000,137993,0
2015-04-13,10000,0,0,0,10000,39477338,33000,0,0,0,33000,131161,0
2015-04-14,10000,0,1000,1000,8000,39477338,33000,0,0,0,33000,128385,0
2015-04-15,8000,2000,5000,0,5000,39477338,33000,0,0,0,33000,125185,0
2015-04-16,5000,0,1000,0,4000,39477338,33000,0,0,0,33000,123923,0
2015-04-17,4000,0,0,0,4000,39477338,33000,0,0,0,33000,123200,0
2015-04-20,4000,1000,0,0,5000,39477338,33000,0,0,0,33000,122986,0
2015-04-21,5000,0,3000,0,2000,39477338,33000,14000,0,0,47000,122781,0
2015-04-22,2000,0,0,0,2000,39477338,47000,11000,0,0,58000,121220,0
2015-04-23,2000,0,1000,0,1000,39477338,58000,3000,0,0,61000,118628,0
2015-04-24,1000,1000,0,0,2000,39477338,61000,0,0,0,61000,117837,0
2015-04-27,2000,0,0,0,2000,39477338,61000,0,0,0,61000,120231,0
2015-04-28,2000,1000,0,0,3000,39477338,61000,0,0,0,61000,118638,0
2015-04-29,3000,0,0,0,3000,39477338,61000,0,0,0,61000,112922,0
2015-04-30,3000,1000,0,1000,3000,39477338,61000,0,0,0,61000,107587,0
2015-05-04,3000,0,0,0,3000,39477338,61000,0,0,0,61000,103233,0
2015-05-05,3000,0,1000,0,2000,39477338,61000,0,0,0,61000,100793,0
2015-05-06,2000,0,0,1000,1000,39477338,61000,0,0,0,61000,98892,0
2015-05-07,1000,0,0,0,1000,39477338,61000,0,0,0,61000,97598,0
2015-05-08,1000,0,0,0,1000,39477338,61000,0,0,0,61000,97124,0
2015-05-11,1000,6000,0,0,7000,39477338,61000,0,0,0,61000,98676,0
2015-05-12,7000,1000,5000,0,3000,39477338,61000,0,0,0,61000,91589,0
2015-05-13,3000,0,0,0,3000,39477338,61000,0,0,0,61000,84296,0
2015-05-14,3000,12000,0,0,15000,39477338,61000,0,0,0,61000,85150,0
2015-05-15,15000,0,7000,0,8000,39477338,61000,0,0,0,61000,84133,0
2015-05-18,8000,1000,0,0,9000,39477338,61000,0,0,0,61000,81459,0
2015-05-19,9000,0,0,0,9000,39477338,61000,0,0,0,61000,81318,0
2015-05-20,9000,0,0,0,9000,39477338,61000,0,0,0,61000,80577,0
2015-05-21,9000,0,0,0,9000,39477338,61000,0,0,0,61000,79838,0
2015-05-22,9000,1000,1000,0,9000,39477338,61000,0,0,0,61000,76816,0
2015-05-25,9000,0,0,0,9000,39477338,61000,0,0,0,61000,69094,0
2015-05-26,9000,0,1000,0,8000,39477338,61000,1000,0,0,62000,66840,0
2015-05-27,8000,1000,5000,0,4000,39477338,62000,0,0,0,62000,67448,0
2015-05-28,4000,0,2000,0,2000,39477338,62000,0,0,0,62000,65886,0
2015-05-29,2000,0,0,0,2000,39477338,62000,0,0,0,62000,64498,0
2015-06-01,2000,0,2000,0,0,39477338,62000,0,0,0,62000,62709,0
