date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2021-10-07,0,0,0,0,0,20395357,0,0,0,0,0,14521,0
2021-10-08,0,0,0,0,0,20395357,0,0,0,0,0,14159,0
2021-10-12,0,0,0,0,0,20395357,0,0,0,0,0,13998,0
2021-10-13,0,0,0,0,0,20395357,0,0,0,0,0,13797,0
2021-10-14,0,0,0,0,0,20395357,0,0,0,0,0,13746,0
2021-10-15,0,0,0,0,0,20395357,0,0,0,0,0,13976,0
2021-10-18,0,0,0,0,0,20395357,0,0,0,0,0,13684,0
2021-10-19,0,0,0,0,0,20395357,0,0,0,0,0,13595,0
2021-10-20,0,0,0,0,0,20395357,0,0,0,0,0,12884,0
2021-10-21,0,0,0,0,0,20395357,0,0,0,0,0,12823,0
2021-10-22,0,0,0,0,0,20395357,0,12000,0,0,12000,12935,0
2021-10-25,0,0,0,0,0,20395357,12000,0,0,0,12000,12944,0
2021-10-26,0,0,0,0,0,20395357,12000,0,0,0,12000,13342,0
2021-10-27,0,0,0,0,0,20395357,12000,0,0,0,12000,13820,0
2021-10-28,0,0,0,0,0,20395357,12000,0,0,0,12000,13729,0
2021-10-29,0,0,0,0,0,20395357,12000,0,0,0,12000,13835,0
2021-11-01,0,0,0,0,0,20395357,12000,0,0,0,12000,18235,0
2021-11-02,0,0,0,0,0,20395357,12000,0,0,0,12000,20025,0
2021-11-03,0,0,0,0,0,20395357,12000,0,0,0,12000,20930,0
2021-11-04,0,0,0,0,0,20395357,12000,0,0,0,12000,21072,0
2021-11-05,0,0,0,0,0,20395357,12000,0,0,0,12000,21687,0
2021-11-08,0,0,0,0,0,20395357,12000,0,0,0,12000,22838,0
2021-11-09,0,0,0,0,0,20395357,12000,0,0,0,12000,24312,0
2021-11-10,0,0,0,0,0,20395357,12000,0,0,0,12000,25049,0
2021-11-11,0,0,0,0,0,20395357,12000,0,0,0,12000,25407,0
2021-11-12,0,0,0,0,0,20395357,12000,0,0,0,12000,25663,0
2021-11-15,0,0,0,0,0,20395357,12000,2000,0,0,14000,24561,0
2021-11-16,0,0,0,0,0,20395357,14000,0,0,0,14000,24479,0
2021-11-17,0,0,0,0,0,20395357,14000,0,0,0,14000,30827,0
2021-11-18,0,0,0,0,0,20395357,14000,0,0,0,14000,33592,0
