date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2015-05-25,0,0,0,0,0,6521500,0,0,0,0,0,12936,0
2015-05-26,0,0,0,0,0,6521500,0,0,0,0,0,13316,0
2015-05-27,0,0,0,0,0,6521500,0,0,0,0,0,13029,0
2015-05-28,0,0,0,0,0,6521500,0,0,0,0,0,12632,0
2015-05-29,0,0,0,0,0,6521500,0,0,0,0,0,12538,0
2015-06-01,0,0,0,0,0,6521500,0,0,0,0,0,12940,0
2015-06-02,0,0,0,0,0,6521500,0,0,0,0,0,12875,0
2015-06-03,0,0,0,0,0,6521500,0,0,0,0,0,13353,0
2015-06-04,0,0,0,0,0,6521500,0,0,0,0,0,13726,0
2015-06-05,0,0,0,0,0,6521500,0,0,0,0,0,13905,0
2015-06-08,0,0,0,0,0,6521500,0,0,0,0,0,13757,0
2015-06-09,0,0,0,0,0,6521500,0,0,0,0,0,13564,0
2015-06-10,0,0,0,0,0,6521500,0,0,0,0,0,13654,0
2015-06-11,0,0,0,0,0,6521500,0,0,0,0,0,13701,0
2015-06-12,0,0,0,0,0,6521500,0,0,0,0,0,13691,0
2015-06-15,0,0,0,0,0,6521500,0,0,0,0,0,13724,0
2015-06-16,0,0,0,0,0,6521500,0,0,0,0,0,13615,0
2015-06-17,0,0,0,0,0,6521500,0,0,0,0,0,13261,0
2015-06-18,0,0,0,0,0,6521500,0,0,0,0,0,10982,0
2015-06-22,0,0,0,0,0,6521500,0,0,0,0,0,9925,0
2015-06-23,0,0,0,0,0,6521500,0,0,0,0,0,9157,0
2015-06-24,0,0,0,0,0,6521500,0,0,0,0,0,9037,0
2015-06-25,0,0,0,0,0,6521500,0,0,0,0,0,8780,0
2015-06-26,0,0,0,0,0,6521500,0,0,0,0,0,8766,0
2015-06-29,0,0,0,0,0,6521500,0,0,0,0,0,8206,0
2015-06-30,0,0,0,0,0,6521500,0,0,0,0,0,8215,0
2015-07-01,0,0,0,0,0,6521500,0,0,0,0,0,8189,0
2015-07-02,0,0,0,0,0,6521500,0,0,0,0,0,7934,0
2015-07-03,0,0,0,0,0,6521500,0,0,0,0,0,7915,0
2015-07-06,0,0,0,0,0,6521500,0,0,0,0,0,7915,0
2015-07-07,0,0,0,0,0,6521500,0,0,0,0,0,6835,0
2015-07-08,0,0,0,0,0,6521500,0,0,0,0,0,6909,0
2015-07-09,0,0,0,0,0,6521500,0,0,0,0,0,6675,0
2015-07-13,0,0,0,0,0,6521500,0,0,0,0,0,6641,0
2015-07-14,0,0,0,0,0,6521500,0,0,0,0,0,6462,0
2015-07-15,0,0,0,0,0,6521500,0,0,0,0,0,6001,0
2015-07-16,0,0,0,0,0,6521500,0,0,0,0,0,6066,0
2015-07-17,0,0,0,0,0,6521500,0,0,0,0,0,5265,0
2015-07-20,0,0,0,0,0,6521500,0,0,0,0,0,4891,0
2015-07-21,0,0,0,0,0,6521500,0,0,0,0,0,4745,0
2015-07-22,0,0,0,0,0,6521500,0,0,0,0,0,4745,0
2015-07-23,0,0,0,0,0,6521500,0,0,0,0,0,4718,0
2015-07-24,0,0,0,0,0,6521500,0,0,0,0,0,4652,0
2015-07-27,0,0,0,0,0,6521500,0,0,0,0,0,4832,0
2015-07-28,0,0,0,0,0,6521500,0,0,0,0,0,4859,0
2015-07-29,0,0,0,0,0,6521500,0,0,0,0,0,4839,0
2015-07-30,0,0,0,0,0,6521500,0,0,0,0,0,4786,0
2015-07-31,0,0,0,0,0,6521500,0,0,0,0,0,4759,0
2015-08-03,0,0,0,0,0,6521500,0,0,0,0,0,4692,0
2015-08-04,0,0,0,0,0,6521500,0,0,0,0,0,4179,0
2015-08-05,0,0,0,0,0,6521500,0,0,0,0,0,4012,0
2015-08-06,0,0,0,0,0,6521500,0,0,0,0,0,3919,0
2015-08-07,0,0,0,0,0,6521500,0,0,0,0,0,3910,0
2015-08-10,0,0,0,0,0,6521500,0,0,0,0,0,3859,0
2015-08-11,0,0,0,0,0,6521500,0,0,0,0,0,3974,0
2015-08-12,0,0,0,0,0,6521500,0,0,0,0,0,3900,0
2015-08-13,0,0,0,0,0,6521500,0,0,0,0,0,3801,0
2015-08-14,0,0,0,0,0,6521500,0,0,0,0,0,3843,0
2015-08-17,0,0,0,0,0,6521500,0,0,0,0,0,3882,0
2015-08-18,0,0,0,0,0,6521500,0,0,0,0,0,3925,0
2015-08-19,0,0,0,0,0,6521500,0,0,0,0,0,4132,0
2015-08-20,0,0,0,0,0,6521500,0,0,0,0,0,3635,0
2015-08-21,0,0,0,0,0,6521500,0,0,0,0,0,3629,0
2015-08-24,0,0,0,0,0,6521500,0,0,0,0,0,3537,0
2015-08-25,0,0,0,0,0,6521500,0,0,0,0,0,3522,0
2015-08-26,0,0,0,0,0,6521500,0,0,0,0,0,3498,0
2015-08-27,0,0,0,0,0,6521500,0,0,0,0,0,3496,0
2015-08-28,0,0,0,0,0,6521500,0,0,0,0,0,3658,0
2015-08-31,0,0,0,0,0,6521500,0,0,0,0,0,3799,0
2015-09-01,0,0,0,0,0,6521500,0,0,0,0,0,3847,0
2015-09-02,0,0,0,0,0,6521500,0,0,0,0,0,3914,0
2015-09-03,0,0,0,0,0,6521500,0,0,0,0,0,3928,0
