date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2024-07-18,0,0,0,0,0,8384350,0,0,0,0,0,22003,0
2024-07-19,0,0,0,0,0,8384350,0,0,0,0,0,21560,0
2024-07-22,0,0,0,0,0,8384350,0,0,0,0,0,22208,0
2024-07-23,0,0,0,0,0,8384350,0,0,0,0,0,22119,0
2024-07-26,0,0,0,0,0,8384350,0,0,0,0,0,21943,0
2024-07-29,0,0,0,0,0,8384350,0,0,0,0,0,21058,0
2024-07-30,0,0,0,0,0,8384350,0,3000,0,0,3000,21102,0
2024-07-31,0,0,0,0,0,8384350,3000,2000,0,0,5000,21091,0
2024-08-01,0,0,0,0,0,8384350,5000,4000,0,0,9000,20941,0
2024-08-02,0,0,0,0,0,8384350,9000,8000,0,0,17000,20671,0
2024-08-05,0,0,0,0,0,8384350,17000,0,0,0,17000,21738,0
2024-08-06,0,0,0,0,0,8384350,17000,6000,0,0,23000,22830,0
2024-08-07,0,0,0,0,0,8384350,23000,1000,0,0,24000,22808,0
2024-08-08,0,0,0,0,0,8384350,24000,1000,0,0,25000,23037,0
2024-08-09,0,0,0,0,0,8384350,25000,2000,0,0,27000,22778,0
2024-08-12,0,0,0,0,0,8384350,27000,0,0,0,27000,22878,0
2024-08-13,0,0,0,0,0,8384350,27000,0,0,0,27000,23216,0
2024-08-14,0,0,0,0,0,8384350,27000,0,3000,0,24000,23319,0
2024-08-15,0,0,0,0,0,8384350,24000,0,0,0,24000,23022,0
2024-08-16,0,0,0,0,0,8384350,24000,0,0,0,24000,22821,0
2024-08-19,0,0,0,0,0,8384350,24000,3000,0,0,27000,23349,0
2024-08-20,0,0,0,0,0,8384350,27000,4000,0,0,31000,25703,0
2024-08-21,0,2000,0,0,2000,8384350,31000,8000,0,0,39000,29648,0
2024-08-22,2000,0,2000,0,0,8384350,39000,8000,0,0,47000,36316,0
2024-08-23,0,0,0,0,0,8384350,47000,6000,0,0,53000,37026,0
2024-08-26,0,0,0,0,0,8384350,53000,8000,0,0,61000,38414,0
2024-08-27,0,0,0,0,0,8384350,61000,0,0,0,61000,39419,0
2024-08-28,0,0,0,0,0,8384350,61000,1000,0,0,62000,40517,0
2024-08-29,0,0,0,0,0,8384350,62000,17000,0,0,79000,44490,0
2024-08-30,0,1000,0,0,1000,8384350,79000,1000,3000,0,77000,48837,0
2024-09-02,1000,0,0,0,1000,8384350,77000,0,4000,0,73000,50521,0
2024-09-03,1000,0,0,0,1000,8384350,73000,0,0,0,73000,50242,0
2024-09-04,1000,1000,0,0,2000,8384350,73000,0,0,0,73000,50757,0
2024-09-05,2000,0,0,0,2000,8384350,73000,1000,2000,0,72000,50466,0
2024-09-06,2000,0,0,0,2000,8384350,72000,1000,6000,0,67000,50637,0
2024-09-09,2000,0,2000,0,0,8384350,67000,1000,0,0,68000,51276,0
2024-09-10,0,0,0,0,0,8384350,68000,6000,0,0,74000,52746,0
2024-09-11,0,3000,0,0,3000,8384350,74000,4000,0,0,78000,53448,0
2024-09-12,3000,0,3000,0,0,8384350,78000,1000,0,0,79000,54484,0
2024-09-13,0,0,0,0,0,8384350,79000,1000,0,0,80000,54185,0
2024-09-16,0,2000,0,0,2000,8384350,80000,4000,1000,0,83000,57289,0
2024-09-18,2000,4000,0,0,6000,8384350,83000,3000,0,0,86000,70440,0
2024-09-19,6000,2000,0,0,8000,8384350,86000,16000,0,0,102000,82537,0
2024-09-20,8000,2000,4000,0,6000,8384350,102000,2000,0,0,104000,88242,0
2024-09-23,6000,6000,0,0,12000,8384350,104000,6000,0,0,110000,92595,0
2024-09-24,12000,0,0,0,12000,8384350,110000,0,0,0,110000,98736,0
2024-09-25,12000,0,3000,0,9000,8384350,110000,2000,0,0,112000,107201,0
2024-09-26,9000,1000,7000,0,3000,8384350,112000,1000,0,0,113000,112678,0
2024-09-27,3000,3000,1000,0,5000,8384350,113000,0,0,0,113000,130438,0
2024-09-30,5000,5000,3000,0,7000,8384350,113000,0,3000,0,110000,140782,0
2024-10-01,7000,2000,5000,0,4000,8384350,110000,0,1000,0,109000,143577,0
2024-10-04,4000,1000,2000,0,3000,8384350,109000,0,3000,0,106000,143938,0
2024-10-07,3000,2000,1000,0,4000,8384350,106000,1000,0,0,107000,148694,0
2024-10-08,4000,3000,2000,0,5000,8384350,107000,2000,4000,0,105000,149723,0
2024-10-09,5000,1000,3000,0,3000,8384350,105000,18000,4000,0,119000,151810,0
2024-10-11,3000,1000,1000,0,3000,8384350,119000,0,0,0,119000,154967,0
2024-10-14,3000,1000,0,0,4000,8384350,119000,28000,0,0,147000,158892,0
2024-10-15,4000,2000,0,0,6000,8384350,147000,1000,0,0,148000,163792,0
2024-10-16,6000,0,4000,0,2000,8384350,148000,1000,4000,0,145000,162732,0
2024-10-17,2000,0,0,0,2000,8384350,145000,0,0,0,145000,164943,0
2024-10-18,2000,0,0,0,2000,8384350,145000,4000,0,0,149000,168660,0
2024-10-21,2000,7000,0,0,9000,8384350,149000,0,0,0,149000,192843,0
2024-10-22,9000,7000,3000,0,13000,8384350,149000,0,0,0,149000,210135,0
2024-10-23,13000,0,6000,0,7000,8384350,149000,1000,0,0,150000,219623,0
2024-10-24,7000,0,5000,0,2000,8384350,150000,6000,0,0,156000,224836,0
2024-10-25,2000,0,0,0,2000,8384350,156000,0,0,0,156000,226561,0
2024-10-28,2000,3000,2000,0,3000,8384350,156000,3000,5000,0,154000,240417,0
2024-10-29,3000,2000,3000,0,2000,8384350,154000,4000,0,0,158000,242729,0
2024-10-30,2000,0,0,0,2000,8384350,158000,0,0,0,158000,243033,0
2024-11-01,2000,1000,0,0,3000,8384350,158000,1000,0,0,159000,244219,0
2024-11-04,3000,0,1000,0,2000,8384350,159000,2000,0,0,161000,241807,0
2024-11-05,2000,0,0,0,2000,8384350,161000,4000,0,0,165000,229657,0
2024-11-06,2000,0,0,0,2000,8384350,165000,1000,0,0,166000,217713,0
2024-11-07,2000,0,0,0,2000,8384350,166000,3000,0,0,169000,213385,0
2024-11-08,2000,0,2000,0,0,8384350,169000,1000,0,0,170000,212457,0
2024-11-11,0,0,0,0,0,8384350,170000,0,0,0,170000,209120,0
2024-11-12,0,6000,0,0,6000,8384350,170000,6000,0,0,176000,207795,0
2024-11-13,6000,0,2000,0,4000,8384350,176000,0,0,0,176000,204056,0
2024-11-14,4000,1000,4000,0,1000,8384350,176000,3000,0,0,179000,189136,0
2024-11-15,1000,0,0,0,1000,8384350,179000,1000,0,0,180000,179244,0
2024-11-18,1000,3000,0,0,4000,8384350,180000,7000,0,0,187000,180111,0
2024-11-19,4000,1000,0,0,5000,8384350,187000,1000,0,0,188000,177680,0
2024-11-20,5000,0,1000,0,4000,8384350,188000,1000,0,0,189000,169536,0
2024-11-21,4000,0,1000,0,3000,8384350,189000,0,0,0,189000,163286,0
2024-11-22,3000,9000,1000,0,11000,8384350,189000,0,0,0,189000,168675,0
2024-11-25,11000,0,2000,0,9000,8384350,189000,0,0,0,189000,165715,0
2024-11-26,9000,0,0,0,9000,8384350,189000,0,5000,0,184000,163533,0
2024-11-27,9000,0,2000,0,7000,8384350,184000,0,0,0,184000,158709,0
2024-11-28,7000,1000,5000,0,3000,8384350,184000,0,0,0,184000,159644,0
2024-11-29,3000,0,0,0,3000,8384350,184000,0,2000,0,182000,153608,0
