date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2015-01-05,0,0,0,0,0,17644895,0,0,0,0,0,28356,0
2015-01-06,0,0,0,0,0,17644895,0,0,0,0,0,28799,0
2015-01-07,0,0,0,0,0,17644895,0,0,0,0,0,28914,0
2015-01-08,0,0,0,0,0,17644895,0,0,0,0,0,29315,0
2015-01-09,0,0,0,0,0,17644895,0,0,0,0,0,29547,0
2015-01-12,0,0,0,0,0,17644895,0,0,0,0,0,30298,0
2015-01-13,0,0,0,0,0,17644895,0,0,0,0,0,30360,0
2015-01-14,0,0,0,0,0,17644895,0,0,0,0,0,30175,0
2015-01-15,0,0,0,0,0,17644895,0,0,0,0,0,30295,0
2015-01-16,0,0,0,0,0,17644895,0,0,0,0,0,30570,0
2015-01-19,0,0,0,0,0,17644895,0,0,0,0,0,30315,0
2015-01-20,0,0,0,0,0,17644895,0,0,0,0,0,30364,0
2015-01-21,0,0,0,0,0,17644895,0,0,0,0,0,30891,0
2015-01-22,0,0,0,0,0,17644895,0,0,0,0,0,31057,0
2015-01-23,0,0,0,0,0,17644895,0,0,0,0,0,31425,0
2015-01-26,0,0,0,0,0,17644895,0,0,0,0,0,31810,0
2015-01-27,0,0,0,0,0,17644895,0,0,0,0,0,31660,0
2015-01-28,0,0,0,0,0,17644895,0,0,0,0,0,31424,0
2015-01-29,0,0,0,0,0,17644895,0,0,0,0,0,31396,0
2015-01-30,0,0,0,0,0,17644895,0,0,0,0,0,31224,0
2015-02-02,0,0,0,0,0,17644895,0,0,0,0,0,31050,0
2015-02-03,0,0,0,0,0,17644895,0,0,0,0,0,29991,0
2015-02-04,0,0,0,0,0,17644895,0,0,0,0,0,27705,0
2015-02-05,0,0,0,0,0,17644895,0,0,0,0,0,22181,0
2015-02-06,0,0,0,0,0,17644895,0,0,0,0,0,19818,0
2015-02-09,0,0,0,0,0,17644895,0,0,0,0,0,24363,0
2015-02-10,0,0,0,0,0,17644895,0,0,0,0,0,27309,0
2015-02-11,0,0,0,0,0,17644895,0,0,0,0,0,28339,0
2015-02-12,0,0,0,0,0,17644895,0,0,0,0,0,27989,0
2015-02-13,0,0,0,0,0,17644895,0,0,0,0,0,28565,0
2015-02-24,0,0,0,0,0,17644895,0,0,0,0,0,29154,0
2015-02-25,0,0,0,0,0,17644895,0,0,0,0,0,29119,0
2015-02-26,0,0,0,0,0,17644895,0,0,0,0,0,28898,0
2015-03-02,0,0,0,0,0,17644895,0,0,0,0,0,29474,0
2015-03-03,0,0,0,0,0,17644895,0,0,0,0,0,29912,0
2015-03-04,0,0,0,0,0,17644895,0,0,0,0,0,29321,0
2015-03-05,0,0,0,0,0,17644895,0,0,0,0,0,29411,0
2015-03-06,0,0,0,0,0,17644895,0,0,0,0,0,29738,0
2015-03-09,0,0,0,0,0,17644895,0,0,0,0,0,30227,0
2015-03-10,0,0,0,0,0,17644895,0,0,0,0,0,30166,0
2015-03-11,0,0,0,0,0,17644895,0,0,0,0,0,30424,0
2015-03-12,0,0,0,0,0,17644895,0,0,0,0,0,30439,0
2015-03-13,0,0,0,0,0,17644895,0,0,0,0,0,31023,0
2015-03-16,0,0,0,0,0,17644895,0,0,0,0,0,31090,0
2015-03-17,0,0,0,0,0,17644895,0,0,0,0,0,31157,0
2015-03-18,0,0,0,0,0,17644895,0,0,0,0,0,31803,0
2015-03-19,0,0,0,0,0,17644895,0,0,0,0,0,32147,0
2015-03-20,0,0,0,0,0,17644895,0,0,0,0,0,31790,0
2015-03-23,0,0,0,0,0,17644895,0,0,0,0,0,32197,0
2015-03-24,0,0,0,0,0,17644895,0,0,0,0,0,32687,0
2015-03-25,0,0,0,0,0,17644895,0,0,0,0,0,32758,0
2015-03-26,0,0,0,0,0,17644895,0,0,0,0,0,33614,0
2015-03-27,0,0,0,0,0,17644895,0,0,0,0,0,34690,0
2015-03-30,0,0,0,0,0,17644895,0,0,0,0,0,35864,0
2015-03-31,0,0,0,0,0,17644895,0,0,0,0,0,35871,0
2015-04-01,0,0,0,0,0,17644895,0,0,0,0,0,30486,0
2015-04-02,0,0,0,0,0,17644895,0,0,0,0,0,27392,0
2015-04-07,0,0,0,0,0,17644895,0,0,0,0,0,27432,0
2015-04-08,0,0,0,0,0,17644895,0,0,0,0,0,26854,0
2015-04-09,0,0,0,0,0,17644895,0,0,0,0,0,26440,0
2015-04-10,0,0,0,0,0,17644895,0,0,0,0,0,25740,0
2015-04-13,0,0,0,0,0,17644895,0,0,0,0,0,26294,0
2015-04-14,0,0,0,0,0,17644895,0,0,0,0,0,26310,0
2015-04-15,0,0,0,0,0,17644895,0,0,0,0,0,25301,0
2015-04-16,0,0,0,0,0,17644895,0,0,0,0,0,24727,0
2015-04-17,0,0,0,0,0,17644895,0,0,0,0,0,24504,0
2015-04-20,0,0,0,0,0,17644895,0,0,0,0,0,24160,0
2015-04-21,0,0,0,0,0,17644895,0,0,0,0,0,24190,0
2015-04-22,0,0,0,0,0,17644895,0,0,0,0,0,23089,0
2015-04-23,0,0,0,0,0,17644895,0,0,0,0,0,22920,0
2015-04-24,0,0,0,0,0,17644895,0,0,0,0,0,24098,0
2015-04-27,0,0,0,0,0,17644895,0,0,0,0,0,24553,0
2015-04-28,0,0,0,0,0,17644895,0,0,0,0,0,23666,0
2015-04-29,0,0,0,0,0,17644895,0,0,0,0,0,23925,0
2015-04-30,0,0,0,0,0,17644895,0,0,0,0,0,25549,0
2015-05-04,0,0,0,0,0,17644895,0,0,0,0,0,26859,0
2015-05-05,0,0,0,0,0,17644895,0,0,0,0,0,28713,0
2015-05-06,0,0,0,0,0,17644895,0,0,0,0,0,29762,0
2015-05-07,0,0,0,0,0,17644895,0,0,0,0,0,38185,0
2015-05-08,0,0,0,0,0,17644895,0,0,0,0,0,41473,0
2015-05-11,0,0,0,0,0,17644895,0,0,0,0,0,42767,0
2015-05-12,0,0,0,0,0,17644895,0,0,0,0,0,42139,0
2015-05-13,0,0,0,0,0,17644895,0,0,0,0,0,42227,0
2015-05-14,0,0,0,0,0,17644895,0,0,0,0,0,43537,0
2015-05-15,0,0,0,0,0,17644895,0,0,0,0,0,44714,0
2015-05-18,0,0,0,0,0,17644895,0,0,0,0,0,45491,0
2015-05-19,0,0,0,0,0,17644895,0,0,0,0,0,45829,0
2015-05-20,0,0,0,0,0,17644895,0,0,0,0,0,44378,0
2015-05-21,0,0,0,0,0,17644895,0,0,0,0,0,45489,0
2015-05-22,0,0,0,0,0,17644895,0,0,0,0,0,45302,0
2015-05-25,0,0,0,0,0,17644895,0,0,0,0,0,45220,0
2015-05-26,0,0,0,0,0,17644895,0,0,0,0,0,44404,0
2015-05-27,0,0,0,0,0,17644895,0,0,0,0,0,48811,0
2015-05-28,0,0,0,0,0,17644895,0,0,0,0,0,54672,0
2015-05-29,0,0,0,0,0,17644895,0,0,0,0,0,56656,0
2015-06-01,0,0,0,0,0,17644895,0,0,0,0,0,56921,0
2015-06-02,0,0,0,0,0,17644895,0,0,0,0,0,57957,0
2015-06-03,0,0,0,0,0,17644895,0,0,0,0,0,58516,0
2015-06-04,0,0,0,0,0,17644895,0,0,0,0,0,59172,0
2015-06-05,0,0,0,0,0,17644895,0,0,0,0,0,59280,0
2015-06-08,0,0,0,0,0,17644895,0,0,0,0,0,58668,0
2015-06-09,0,0,0,0,0,17644895,0,0,0,0,0,58747,0
2015-06-10,0,0,0,0,0,17644895,0,0,0,0,0,58798,0
2015-06-11,0,0,0,0,0,17644895,0,0,0,0,0,59106,0
2015-06-12,0,0,0,0,0,17644895,0,0,0,0,0,57354,0
2015-06-15,0,0,0,0,0,17644895,0,0,0,0,0,55182,0
2015-06-16,0,0,0,0,0,17644895,0,0,0,0,0,53011,0
2015-06-17,0,0,0,0,0,17644895,0,0,0,0,0,51810,0
2015-06-18,0,0,0,0,0,17644895,0,0,0,0,0,42829,0
2015-06-22,0,0,0,0,0,17644895,0,0,0,0,0,39278,0
