date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2015-01-05,0,0,0,0,0,55829430,2000,0,0,0,2000,20319,0
2015-01-06,0,0,0,0,0,55829430,2000,0,0,0,2000,22865,0
2015-01-07,0,0,0,0,0,55829430,2000,0,0,0,2000,24432,0
2015-01-08,0,0,0,0,0,55829430,2000,0,0,0,2000,25602,0
2015-01-09,0,0,0,0,0,55829430,2000,0,0,0,2000,26774,0
2015-01-12,0,1000,0,0,1000,55829430,2000,0,0,0,2000,31583,0
2015-01-13,1000,0,0,0,1000,55829430,2000,0,0,0,2000,32837,0
2015-01-14,1000,1000,0,0,2000,55829430,2000,0,0,0,2000,35643,0
2015-01-15,2000,0,1000,0,1000,55829430,2000,0,0,0,2000,36564,0
2015-01-16,1000,0,1000,0,0,55829430,2000,0,0,0,2000,36489,0
2015-01-19,0,0,0,0,0,55829430,2000,0,0,0,2000,36806,0
2015-01-20,0,0,0,0,0,55829430,2000,0,0,0,2000,37300,0
2015-01-21,0,3000,0,0,3000,55829430,2000,0,0,0,2000,42398,0
2015-01-22,3000,2000,0,0,5000,55829430,2000,0,0,0,2000,44325,0
2015-01-23,5000,2000,0,0,7000,55829430,2000,0,0,0,2000,45293,0
2015-01-26,7000,0,4000,0,3000,55829430,2000,0,0,0,2000,45669,0
2015-01-27,3000,0,0,0,3000,55829430,2000,0,0,0,2000,46713,0
2015-01-28,3000,3000,0,0,6000,55829430,2000,0,0,0,2000,49245,0
2015-01-29,6000,2000,0,0,8000,55829430,2000,0,0,0,2000,49433,0
2015-01-30,8000,0,0,0,8000,55829430,2000,0,0,0,2000,56747,0
2015-02-02,8000,0,0,0,8000,55829430,2000,0,0,0,2000,58534,0
2015-02-03,8000,0,0,0,8000,55829430,2000,0,0,0,2000,61569,0
2015-02-04,8000,5000,0,0,13000,55829430,2000,0,0,0,2000,65332,0
2015-02-05,13000,0,5000,0,8000,55829430,2000,0,0,0,2000,66071,0
