date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2015-01-05,210000,44000,0,0,254000,23866750,369000,14000,0,0,383000,179351,0
2015-01-06,254000,6000,33000,0,227000,23866750,383000,0,0,0,383000,182883,0
2015-01-07,227000,6000,4000,0,229000,23866750,383000,10000,0,0,393000,189552,0
2015-01-08,229000,2000,7000,5000,219000,23866750,393000,7000,4000,0,396000,191918,0
2015-01-09,219000,0,6000,0,213000,23866750,396000,4000,0,0,400000,191276,0
2015-01-12,213000,3000,8000,0,208000,23866750,400000,7000,0,0,407000,192496,0
2015-01-13,208000,3000,0,0,211000,23866750,407000,0,0,0,407000,192495,0
2015-01-14,211000,1000,1000,0,211000,23866750,407000,1000,0,0,408000,192742,0
2015-01-15,211000,46000,3000,0,254000,23866750,408000,0,0,0,408000,211296,0
2015-01-16,254000,0,26000,0,228000,23866750,408000,2000,0,0,410000,214903,0
2015-01-19,228000,1000,2000,0,227000,23866750,410000,3000,0,0,413000,199907,0
2015-01-20,227000,11000,21000,0,217000,23866750,413000,6000,0,0,419000,180137,0
2015-01-21,217000,2000,0,0,219000,23866750,419000,0,0,0,419000,173261,0
2015-01-22,219000,6000,9000,0,216000,23866750,419000,9000,2000,0,426000,170408,0
2015-01-23,216000,0,0,0,216000,23866750,426000,0,0,0,426000,170596,0
2015-01-26,216000,0,15000,0,201000,23866750,426000,0,0,0,426000,166749,0
2015-01-27,201000,0,12000,0,189000,23866750,426000,3000,0,0,429000,153121,0
2015-01-28,189000,0,1000,0,188000,23866750,429000,8000,0,0,437000,149444,0
2015-01-29,188000,3000,3000,0,188000,23866750,437000,1000,0,0,438000,147682,0
2015-01-30,188000,0,0,0,188000,23866750,438000,0,0,0,438000,147016,0
2015-02-02,188000,2000,1000,0,189000,23866750,438000,0,0,0,438000,143668,0
2015-02-03,189000,0,12000,0,177000,23866750,438000,0,0,0,438000,141772,0
2015-02-04,177000,1000,0,0,178000,23866750,438000,9000,0,0,447000,137509,0
2015-02-05,178000,1000,0,0,179000,23866750,447000,11000,0,0,458000,137406,0
2015-02-06,179000,0,1000,0,178000,23866750,458000,0,0,0,458000,138018,0
2015-02-09,178000,0,4000,0,174000,23866750,458000,13000,0,0,471000,136313,0
2015-02-10,174000,20000,6000,0,188000,23866750,471000,2000,0,0,473000,140217,0
2015-02-11,188000,0,10000,0,178000,23866750,473000,0,0,0,473000,139569,0
2015-02-12,178000,10000,6000,0,182000,23866750,473000,0,0,0,473000,118768,0
2015-02-13,182000,5000,5000,0,182000,23866750,473000,1000,37000,0,437000,115594,0
2015-02-24,182000,5000,5000,0,182000,23866750,437000,0,0,0,437000,107494,0
2015-02-25,182000,0,14000,0,168000,23866750,437000,0,0,0,437000,103754,0
2015-02-26,168000,0,11000,0,157000,23866750,437000,0,0,0,437000,96840,0
2015-03-02,157000,0,1000,0,156000,23866750,437000,0,0,0,437000,94167,0
2015-03-03,156000,1000,0,0,157000,23866750,437000,0,0,0,437000,91743,0
2015-03-04,157000,1000,7000,0,151000,23866750,437000,0,0,0,437000,89590,0
2015-03-05,151000,7000,0,0,158000,23866750,437000,0,0,0,437000,88964,0
2015-03-06,158000,0,16000,0,142000,23866750,437000,0,50000,0,387000,89128,0
2015-03-09,142000,1000,9000,0,134000,23866750,387000,0,6000,0,381000,71107,0
2015-03-10,134000,3000,0,0,137000,23866750,381000,0,10000,0,371000,67457,0
2015-03-11,137000,0,0,0,137000,23866750,371000,0,0,0,371000,65011,0
2015-03-12,137000,1000,40000,0,98000,23866750,371000,0,31000,0,340000,64031,0
2015-03-13,98000,0,8000,0,90000,23866750,340000,0,0,0,340000,62599,0
2015-03-16,90000,0,5000,0,85000,23866750,340000,0,0,0,340000,60406,0
2015-03-17,85000,0,17000,0,68000,23866750,340000,0,20000,0,320000,58874,0
2015-03-18,68000,0,2000,0,66000,23866750,320000,0,12000,0,308000,62022,0
2015-03-19,66000,0,24000,0,42000,23866750,308000,0,180000,0,128000,61133,0
2015-03-20,42000,0,2000,40000,0,23866750,128000,0,128000,0,0,59970,0
2015-03-23,0,0,0,0,0,23866750,0,0,0,0,0,59570,0
2015-03-24,0,0,0,0,0,23866750,0,0,0,0,0,58425,0
2015-03-25,0,0,0,0,0,23866750,0,0,0,0,0,58222,0
2015-03-26,0,1000,0,0,1000,23866750,0,0,0,0,0,57559,0
2015-03-27,1000,1000,0,0,2000,23866750,0,0,0,0,0,56700,0
2015-03-30,2000,2000,0,0,4000,23866750,0,0,0,0,0,55627,0
2015-03-31,4000,0,0,0,4000,23866750,0,9000,0,0,9000,54075,0
2015-04-01,4000,0,1000,0,3000,23866750,9000,0,0,0,9000,51561,0
2015-04-02,3000,1000,0,0,4000,23866750,9000,8000,6000,0,11000,47026,0
2015-04-07,4000,0,0,0,4000,23866750,11000,11000,3000,0,19000,45333,0
2015-04-08,4000,0,2000,0,2000,23866750,19000,0,0,0,19000,45263,0
2015-04-09,2000,0,0,0,2000,23866750,19000,16000,0,0,35000,44804,0
2015-04-10,2000,2000,0,0,4000,23866750,35000,2000,0,0,37000,43802,0
2015-04-13,4000,0,3000,0,1000,23866750,37000,5000,0,0,42000,42928,0
2015-04-14,1000,0,0,0,1000,23866750,42000,7000,0,0,49000,42545,0
2015-04-15,1000,0,0,0,1000,23866750,49000,29000,0,0,78000,42083,0
2015-04-16,1000,0,0,0,1000,23866750,78000,0,0,0,78000,42302,0
2015-04-17,1000,20000,0,0,21000,23866750,78000,0,0,0,78000,42484,0
2015-04-20,21000,2000,0,0,23000,23866750,78000,0,0,0,78000,42975,0
2015-04-21,23000,12000,1000,0,34000,23866750,78000,42000,0,0,120000,44042,0
2015-04-22,34000,3000,3000,0,34000,23866750,120000,0,0,0,120000,43402,0
2015-04-23,34000,1000,25000,0,10000,23866750,120000,0,0,0,120000,43128,0
2015-04-24,10000,3000,1000,0,12000,23866750,120000,0,0,0,120000,43264,0
2015-04-27,12000,0,1000,0,11000,23866750,120000,0,0,0,120000,42030,0
2015-04-28,11000,0,2000,0,9000,23866750,120000,0,0,0,120000,41830,0
2015-04-29,9000,1000,0,0,10000,23866750,120000,0,0,0,120000,41670,0
2015-04-30,10000,0,0,0,10000,23866750,120000,0,0,0,120000,40825,0
2015-05-04,10000,0,4000,0,6000,23866750,120000,7000,0,0,127000,36762,0
2015-05-05,6000,0,0,0,6000,23866750,127000,3000,0,0,130000,35451,0
2015-05-06,6000,1000,0,0,7000,23866750,130000,11000,0,0,141000,34695,0
2015-05-07,7000,5000,2000,0,10000,23866750,141000,0,0,0,141000,34341,0
2015-05-08,10000,0,0,0,10000,23866750,141000,4000,0,0,145000,33747,0
2015-05-11,10000,0,3000,0,7000,23866750,145000,10000,0,0,155000,33843,0
2015-05-12,7000,10000,0,0,17000,23866750,155000,10000,0,0,165000,34635,0
2015-05-13,17000,4000,0,0,21000,23866750,165000,13000,0,0,178000,35557,0
2015-05-14,21000,4000,1000,0,24000,23866750,178000,6000,0,0,184000,35810,0
2015-05-15,24000,0,1000,0,23000,23866750,184000,0,0,0,184000,36902,0
2015-05-18,23000,2000,1000,0,24000,23866750,184000,0,0,0,184000,38002,0
2015-05-19,24000,1000,7000,0,18000,23866750,184000,0,0,0,184000,38248,0
2015-05-20,18000,0,11000,0,7000,23866750,184000,0,0,0,184000,39168,0
2015-05-21,7000,0,0,0,7000,23866750,184000,0,0,0,184000,38991,0
2015-05-22,7000,1000,0,0,8000,23866750,184000,0,0,0,184000,38790,0
2015-05-25,8000,0,1000,0,7000,23866750,184000,0,0,0,184000,38517,0
2015-05-26,7000,0,0,0,7000,23866750,184000,0,5000,0,179000,37669,0
2015-05-27,7000,0,0,0,7000,23866750,179000,0,0,0,179000,37268,0
2015-05-28,7000,0,0,0,7000,23866750,179000,0,3000,0,176000,37124,0
2015-05-29,7000,1000,0,0,8000,23866750,176000,0,5000,0,171000,36655,0
2015-06-01,8000,0,1000,0,7000,23866750,171000,0,7000,0,164000,35638,0
2015-06-02,7000,0,1000,0,6000,23866750,164000,0,5000,0,159000,34632,0
2015-06-03,6000,0,0,0,6000,23866750,159000,0,5000,0,154000,32709,0
2015-06-04,6000,1000,0,0,7000,23866750,154000,0,7000,0,147000,32307,0
2015-06-05,7000,3000,0,0,10000,23866750,147000,0,0,0,147000,31872,0
2015-06-08,10000,1000,3000,0,8000,23866750,147000,0,0,0,147000,31809,0
2015-06-09,8000,11000,6000,0,13000,23866750,147000,0,0,0,147000,34584,0
2015-06-10,13000,0,6000,0,7000,23866750,147000,0,16000,0,131000,35222,0
2015-06-11,7000,0,4000,0,3000,23866750,131000,0,0,0,131000,35076,0
2015-06-12,3000,2000,2000,1000,2000,23866750,131000,0,0,0,131000,34672,0
2015-06-15,2000,0,2000,0,0,23866750,131000,0,0,0,131000,34347,0
2015-06-16,0,0,0,0,0,23866750,131000,0,0,0,131000,34949,0
2015-06-17,0,0,0,0,0,23866750,131000,0,2000,0,129000,35222,0
2015-06-18,0,0,0,0,0,23866750,129000,0,0,0,129000,35077,0
2015-06-22,0,0,0,0,0,23866750,129000,0,0,0,129000,35411,0
2015-06-23,0,0,0,0,0,23866750,129000,0,0,0,129000,34625,0
2015-06-24,0,0,0,0,0,23866750,129000,0,98000,0,31000,33677,0
2015-06-25,0,0,0,0,0,23866750,31000,0,21000,0,10000,32617,0
2015-06-26,0,0,0,0,0,23866750,10000,0,0,0,10000,31517,0
2015-06-29,0,0,0,0,0,23866750,10000,0,0,0,10000,31424,0
2015-06-30,0,0,0,0,0,23866750,10000,0,0,0,10000,29970,0
2015-07-01,0,0,0,0,0,23866750,10000,0,0,0,10000,29274,0
2015-07-02,0,0,0,0,0,23866750,10000,0,0,0,10000,27981,0
2015-07-03,0,0,0,0,0,23866750,10000,6000,0,0,16000,27835,0
2015-07-06,0,0,0,0,0,23866750,16000,2000,0,0,18000,27328,0
2015-07-07,0,0,0,0,0,23866750,18000,4000,0,0,22000,27188,0
2015-07-08,0,0,0,0,0,23866750,22000,6000,0,0,28000,28149,0
2015-07-09,0,0,0,0,0,23866750,28000,0,0,0,28000,28743,0
2015-07-13,0,0,0,0,0,23866750,28000,0,0,0,28000,28629,0
2015-07-14,0,0,0,0,0,23866750,28000,0,0,0,28000,28616,0
2015-07-15,0,0,0,0,0,23866750,28000,0,0,0,28000,28450,0
2015-07-16,0,1000,0,0,1000,23866750,28000,0,1000,0,27000,32546,0
2015-07-17,1000,2000,1000,0,2000,23866750,27000,0,0,0,27000,36660,0
2015-07-20,2000,1000,2000,0,1000,23866750,27000,0,0,0,27000,36774,0
