date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2026-03-31,0,0,0,0,0,0,0,0,0,0,0,109325,0
2026-04-01,0,0,0,0,0,0,0,0,0,0,0,108717,0
2026-04-02,0,0,0,0,0,0,0,17000,0,0,17000,108387,0
2026-04-07,0,0,0,0,0,0,17000,33000,0,0,50000,108460,0
2026-04-08,0,0,0,0,0,0,50000,27000,0,0,77000,105720,0
2026-04-09,0,0,0,0,0,0,77000,7000,0,0,84000,104483,0
2026-04-10,0,0,0,0,0,0,84000,104000,0,0,188000,102540,0
2026-04-13,0,0,0,0,0,0,188000,28000,0,0,216000,102329,0
2026-04-14,0,0,0,0,0,0,216000,16000,0,0,232000,100527,0
2026-04-15,0,0,0,0,0,0,232000,100000,0,0,332000,104593,0
2026-04-16,0,0,0,0,0,0,332000,60000,0,0,392000,107167,0
2026-04-17,0,0,0,0,0,0,392000,15000,0,0,407000,109962,0
2026-04-20,0,0,0,0,0,0,407000,20000,0,0,427000,125091,0
2026-04-21,0,0,0,0,0,0,427000,114000,0,0,541000,129894,0
2026-04-22,0,0,0,0,0,0,541000,129000,0,0,670000,133281,0
2026-04-23,0,0,0,0,0,0,670000,19000,0,0,689000,137563,0
2026-04-24,0,0,0,0,0,0,689000,35000,0,0,724000,139455,0
2026-04-27,0,0,0,0,0,0,724000,1000,0,0,725000,141135,0
2026-04-28,0,0,0,0,0,0,725000,36000,0,0,761000,142856,0
2026-04-29,0,0,0,0,0,0,761000,17000,0,0,778000,141849,0
2026-04-30,0,0,0,0,0,0,778000,46000,0,0,824000,141169,0
2026-05-04,0,0,0,0,0,0,824000,38000,0,0,862000,139360,0
2026-05-05,0,0,0,0,0,0,862000,24000,0,0,886000,140877,0
2026-05-06,0,0,0,0,0,0,886000,0,10000,0,876000,143336,0
2026-05-07,0,0,0,0,0,0,876000,20000,0,0,896000,143993,0
2026-05-08,0,0,0,0,0,0,896000,2000,0,0,898000,145259,0
2026-05-11,0,0,0,0,0,0,898000,0,0,0,898000,148377,0
2026-05-12,0,0,0,0,0,0,898000,148000,0,0,1046000,152379,0
2026-05-13,0,0,0,0,0,0,1046000,83000,0,0,1129000,155473,0
2026-05-14,0,0,0,0,0,0,1129000,0,0,0,1129000,155443,0
2026-05-15,0,0,0,0,0,0,1129000,91000,0,0,1220000,156894,0
2026-05-18,0,0,0,0,0,0,1220000,0,0,0,1220000,159124,0
2026-05-19,0,0,0,0,0,0,1220000,37000,26000,0,1231000,167739,0
2026-05-20,0,0,0,0,0,0,1231000,56000,12000,0,1275000,170488,0
2026-05-21,0,0,0,0,0,0,1275000,33000,34000,0,1274000,171644,0
2026-05-22,0,0,0,0,0,0,1274000,7000,0,0,1281000,173836,0
2026-05-25,0,0,0,0,0,0,1281000,0,0,0,1281000,172497,0
2026-05-26,0,0,0,0,0,0,1281000,4000,5000,0,1280000,171121,0
2026-05-27,0,0,0,0,0,0,1280000,8000,0,0,1288000,171866,0
2026-05-28,0,0,0,0,0,0,1288000,13000,7000,0,1294000,167382,0
2026-05-29,0,0,0,0,0,0,1294000,18000,0,0,1312000,164174,0
2026-06-01,0,0,0,0,0,0,1312000,41000,0,0,1353000,162390,0
2026-06-02,0,0,0,0,0,0,1353000,3000,0,0,1356000,147346,0
2026-06-03,0,0,0,0,0,0,1356000,63000,12000,0,1407000,144762,0
2026-06-04,0,0,0,0,0,0,1407000,26000,23000,0,1410000,139264,0
2026-06-05,0,0,0,0,0,0,1410000,21000,0,0,1431000,134298,0
2026-06-08,0,0,0,0,0,0,1431000,17000,0,0,1448000,134117,0
2026-06-09,0,0,0,0,0,0,1448000,38000,0,0,1486000,131067,0
2026-06-10,0,0,0,0,0,0,1486000,5000,0,0,1491000,134426,0
2026-06-11,0,0,0,0,0,0,1491000,0,0,0,1491000,136513,0
2026-06-12,0,0,0,0,0,0,1491000,110000,0,0,1601000,139170,0
2026-06-15,0,0,0,0,0,0,1601000,23000,0,0,1624000,143443,0
2026-06-16,0,0,0,0,0,0,1624000,10000,0,0,1634000,143791,0
2026-06-17,0,0,0,0,0,0,1634000,95000,1000,0,1728000,143825,0
2026-06-18,0,0,0,0,0,0,1728000,28000,4000,0,1752000,156045,0
2026-06-22,0,0,0,0,0,0,1752000,0,21000,0,1731000,157632,0
2026-06-23,0,0,0,0,0,0,1731000,40000,21000,0,1750000,182792,0
2026-06-24,0,0,0,0,0,0,1750000,25000,1000,0,1774000,199412,0
2026-06-25,0,0,0,0,0,0,1774000,10000,13000,0,1771000,226383,0
2026-06-26,0,0,0,0,0,0,1771000,0,2000,0,1769000,231266,0
2026-06-29,0,0,0,0,0,38245475,1769000,15000,11000,0,1773000,232479,0
2026-06-30,0,0,0,0,0,38245475,1773000,0,18000,0,1755000,231227,0
2026-07-01,0,0,0,0,0,38245475,1755000,0,7000,0,1748000,228822,0
2026-07-02,0,0,0,0,0,38245475,1748000,0,0,0,1748000,230025,0
2026-07-03,0,0,0,0,0,38245475,1748000,0,0,0,1748000,232998,0
2026-07-06,0,0,0,0,0,38245475,1748000,2000,35000,0,1715000,237870,0
2026-07-07,0,0,0,0,0,38245475,1715000,1000,52000,0,1664000,240084,0
2026-07-08,0,0,0,0,0,38245475,1664000,0,0,0,1664000,242845,0
2026-07-09,0,1000,0,0,1000,38245475,1664000,0,42000,0,1622000,248932,0
2026-07-13,1000,0,0,0,1000,38245475,1622000,7000,15000,0,1614000,263859,0
2026-07-14,1000,1000,1000,0,1000,38245475,1614000,63000,4000,0,1673000,278522,0
2026-07-15,1000,0,1000,0,0,38245475,1673000,175000,63000,0,1785000,283785,0
2026-07-16,0,0,0,0,0,38245475,1785000,105000,0,0,1890000,288789,0
2026-07-17,0,0,0,0,0,38245475,1890000,119000,4000,0,2005000,291210,0
2026-07-20,0,1000,0,0,1000,38245475,2005000,55000,0,0,2060000,292541,0
