date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2021-09-30,0,0,0,0,0,0,0,0,0,0,0,335205,0
2021-10-01,0,0,0,0,0,0,0,0,0,0,0,326564,0
2021-10-04,0,0,0,0,0,0,0,0,0,0,0,322518,0
2021-10-05,0,0,0,0,0,0,0,0,0,0,0,320154,0
2021-10-06,0,0,0,0,0,0,0,6000,0,0,6000,325567,0
2021-10-07,0,0,0,0,0,0,6000,0,0,0,6000,319639,0
2021-10-08,0,0,0,0,0,0,6000,0,0,0,6000,310705,0
2021-10-12,0,0,0,0,0,0,6000,0,0,0,6000,310020,0
2021-10-13,0,0,0,0,0,0,6000,0,0,0,6000,310870,0
2021-10-14,0,0,0,0,0,0,6000,0,0,0,6000,305020,0
2021-10-15,0,0,0,0,0,0,6000,0,0,0,6000,287515,0
2021-10-18,0,0,0,0,0,0,6000,8000,0,0,14000,280984,0
2021-10-19,0,0,0,0,0,0,14000,0,0,0,14000,261237,0
2021-10-20,0,0,0,0,0,0,14000,2000,5000,0,11000,259765,0
2021-10-21,0,0,0,0,0,0,11000,2000,0,0,13000,284429,0
2021-10-22,0,0,0,0,0,0,13000,31000,0,0,44000,293202,0
2021-10-25,0,0,0,0,0,0,44000,0,0,0,44000,293226,0
2021-10-26,0,0,0,0,0,0,44000,0,0,0,44000,299690,0
2021-10-27,0,0,0,0,0,0,44000,0,0,0,44000,299100,0
2021-10-28,0,0,0,0,0,0,44000,0,0,0,44000,296942,0
2021-10-29,0,0,0,0,0,0,44000,0,0,0,44000,296946,0
2021-11-01,0,0,0,0,0,0,44000,0,0,0,44000,299384,0
2021-11-02,0,0,0,0,0,0,44000,0,0,0,44000,305019,0
2021-11-03,0,0,0,0,0,0,44000,0,0,0,44000,305397,0
2021-11-04,0,0,0,0,0,0,44000,0,0,0,44000,305846,0
2021-11-05,0,0,0,0,0,0,44000,0,0,0,44000,304305,0
2021-11-08,0,0,0,0,0,0,44000,0,0,0,44000,302732,0
2021-11-09,0,0,0,0,0,0,44000,0,0,0,44000,302803,0
2021-11-10,0,0,0,0,0,0,44000,0,0,0,44000,311568,0
2021-11-11,0,0,0,0,0,0,44000,0,0,0,44000,327040,0
2021-11-12,0,0,0,0,0,0,44000,0,0,0,44000,337586,0
2021-11-15,0,0,0,0,0,0,44000,0,0,0,44000,355153,0
2021-11-16,0,0,0,0,0,0,44000,3000,0,0,47000,374537,0
2021-11-17,0,0,0,0,0,0,47000,3000,0,0,50000,427374,0
2021-11-18,0,0,0,0,0,0,50000,5000,2000,0,53000,456062,0
2021-11-19,0,0,0,0,0,0,53000,1000,2000,0,52000,474104,0
