date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2015-01-05,4248000,84000,93000,0,4239000,147869267,3956420,221000,0,0,4177420,741616,0
2015-01-06,4239000,3000,40000,0,4202000,147869267,4177420,172000,7000,0,4342420,728465,0
2015-01-07,4202000,104000,81000,0,4225000,147869267,4342420,91000,0,0,4433420,715432,0
2015-01-08,4225000,219000,193000,0,4251000,147869267,4433420,247000,0,0,4680420,728268,0
2015-01-09,4251000,15000,23000,0,4243000,147869267,4680420,61000,32000,0,4709420,721242,0
2015-01-12,4243000,126000,21000,0,4348000,147869267,4709420,258000,31000,0,4936420,734989,0
2015-01-13,4348000,142000,3000,0,4487000,147869267,4936420,79000,0,0,5015420,739383,0
2015-01-14,4487000,62000,52000,0,4497000,147869267,5015420,19000,0,0,5034420,736450,0
2015-01-15,4497000,31000,87000,0,4441000,147869267,5034420,74000,0,0,5108420,725701,0
2015-01-16,4441000,27000,88000,0,4380000,147869267,5108420,419000,0,0,5527420,734981,0
2015-01-19,4380000,22000,44000,0,4358000,147869267,5527420,103000,0,0,5630420,733322,0
2015-01-20,4358000,156000,17000,0,4497000,147869267,5630420,70000,5000,0,5695420,745278,0
2015-01-21,4497000,4000,24000,5000,4472000,147869267,5695420,310000,25000,0,5980420,741596,0
2015-01-22,4472000,2000,49000,2000,4423000,147869267,5980420,38000,22000,0,5996420,727958,0
2015-01-23,4423000,1000,176000,0,4248000,147869267,5996420,118000,31000,0,6083420,726578,0
2015-01-26,4248000,55000,11000,2000,4290000,147869267,6083420,73000,0,0,6156420,729425,0
2015-01-27,4290000,53000,26000,0,4317000,147869267,6156420,44000,26000,0,6174420,714877,0
2015-01-28,4317000,45000,42000,0,4320000,147869267,6174420,67000,0,0,6241420,703342,0
2015-01-29,4320000,15000,164000,0,4171000,147869267,6241420,56000,157000,0,6140420,694698,0
2015-01-30,4171000,4000,17000,10000,4148000,147869267,6140420,0,0,0,6140420,691016,0
2015-02-02,4148000,45000,37000,0,4156000,147869267,6140420,4000,0,0,6144420,671164,0
2015-02-03,4156000,22000,17000,0,4161000,147869267,6144420,42000,23000,0,6163420,642447,0
2015-02-04,4161000,30000,26000,3000,4162000,147869267,6163420,161000,164000,0,6160420,641532,0
2015-02-05,4162000,5000,26000,0,4141000,147869267,6160420,26000,0,0,6186420,629573,0
2015-02-06,4141000,90000,46000,0,4185000,147869267,6186420,136000,447000,0,5875420,617917,0
2015-02-09,4185000,4000,100000,0,4089000,147869267,5875420,37000,0,0,5912420,599083,0
2015-02-10,4089000,29000,410000,0,3708000,147869267,5912420,14000,0,0,5926420,600978,0
2015-02-11,3708000,11000,252000,0,3467000,147869267,5926420,23000,83000,0,5866420,594669,0
2015-02-12,3467000,31000,262000,3000,3233000,147869267,5866420,76000,25000,0,5917420,586569,0
2015-02-13,3233000,624000,196000,0,3661000,147869267,5917420,45000,659000,0,5303420,576366,0
2015-02-24,3661000,40000,43000,0,3658000,147869267,5303420,29000,0,0,5332420,564767,0
2015-02-25,3658000,395000,1000,0,4052000,147869267,5332420,42000,0,0,5374420,561371,0
2015-02-26,4052000,231000,192000,0,4091000,147869267,5374420,17000,92000,0,5299420,589792,0
2015-03-02,4091000,91000,31000,0,4151000,147869267,5299420,104000,0,0,5403420,552556,0
2015-03-03,4151000,14000,8000,1000,4156000,147869267,5403420,28000,161000,0,5270420,551485,0
2015-03-04,4156000,55000,20000,0,4191000,147869267,5270420,30000,0,0,5300420,528450,0
2015-03-05,4191000,196000,36000,0,4351000,147869267,5300420,17000,0,0,5317420,516766,0
2015-03-06,4351000,1777000,62000,0,6066000,147869267,5317420,3000,0,0,5320420,534763,0
2015-03-09,6066000,96000,965000,0,5197000,147869267,5320420,5000,0,0,5325420,551759,0
2015-03-10,5197000,30000,1359000,1000,3867000,147869267,5325420,30000,164000,0,5191420,578269,0
2015-03-11,3867000,23000,434000,0,3456000,147869267,5191420,181000,0,0,5372420,604759,0
2015-03-12,3456000,20000,204000,0,3272000,147869267,5372420,401000,0,0,5773420,608564,0
2015-03-13,3272000,3000,212000,0,3063000,147869267,5773420,262000,40660,0,5994760,614195,0
2015-03-16,3063000,10000,133000,0,2940000,147869267,5994760,18000,0,0,6012760,621815,0
2015-03-17,2940000,8000,282000,0,2666000,147869267,6012760,165000,204000,0,5973760,626662,0
2015-03-18,2666000,133000,181000,1000,2617000,147869267,5973760,16000,248000,0,5741760,659418,0
2015-03-19,2617000,54000,157000,0,2514000,147869267,5741760,61000,0,0,5802760,687337,0
2015-03-20,2514000,130000,130000,0,2514000,147869267,5802760,62000,46000,0,5818760,670527,0
2015-03-23,2514000,18000,102000,0,2430000,147869267,5818760,261000,44000,0,6035760,665226,0
2015-03-24,2430000,17000,435000,0,2012000,147869267,6035760,95000,0,0,6130760,674843,0
2015-03-25,2012000,48000,148000,0,1912000,147869267,6130760,16000,0,0,6146760,691759,0
2015-03-26,1912000,5000,24000,0,1893000,147869267,6146760,76000,0,0,6222760,697180,0
2015-03-27,1893000,9000,55000,1000,1846000,147869267,6222760,22000,109000,0,6135760,690007,0
2015-03-30,1846000,2000,100000,0,1748000,147869267,6135760,102000,0,0,6237760,691602,0
2015-03-31,1748000,23000,73000,0,1698000,147869267,6237760,7000,32000,0,6212760,701615,0
2015-04-01,1698000,17000,109000,0,1606000,147869267,6212760,477000,0,0,6689760,715668,0
2015-04-02,1606000,3000,212000,0,1397000,147869267,6689760,372000,2000,0,7059760,718045,0
2015-04-07,1397000,11000,357000,0,1051000,147869267,7059760,206000,25000,0,7240760,737559,0
2015-04-08,1051000,1000,252000,0,800000,147869267,7240760,16000,52000,0,7204760,738260,0
