date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2015-01-05,1718000,14000,41000,0,1691000,65358848,16962558,50000,0,0,17012558,462876,0
2015-01-06,1691000,76000,238000,0,1529000,65358848,17012558,412000,154000,0,17270558,434058,0
2015-01-07,1529000,31000,83000,0,1477000,65358848,17270558,21000,42000,0,17249558,394110,0
2015-01-08,1477000,32000,51000,0,1458000,65358848,17249558,34000,2000,0,17281558,375141,0
2015-01-09,1458000,85000,66000,0,1477000,65358848,17281558,112000,59000,0,17334558,366921,0
2015-01-12,1477000,62000,28000,0,1511000,65358848,17334558,121000,305000,0,17150558,364864,0
2015-01-13,1511000,46000,48000,0,1509000,65358848,17150558,96000,230000,0,17016558,354924,0
2015-01-14,1509000,58000,10000,0,1557000,65358848,17016558,66000,0,0,17082558,342419,0
2015-01-15,1557000,57000,15000,0,1599000,65358848,17082558,58000,36000,0,17104558,313980,0
2015-01-16,1599000,143000,98000,0,1644000,65358848,17104558,200000,2000,0,17302558,307367,0
2015-01-19,1644000,54000,36000,0,1662000,65358848,17302558,123000,0,0,17425558,301146,0
2015-01-20,1662000,44000,92000,0,1614000,65358848,17425558,27000,4000,0,17448558,291248,0
2015-01-21,1614000,90000,110000,0,1594000,65358848,17448558,151000,61000,0,17538558,293076,0
2015-01-22,1594000,18000,49000,0,1563000,65358848,17538558,79000,29000,0,17588558,291752,0
2015-01-23,1563000,53000,25000,0,1591000,65358848,17588558,36000,0,0,17624558,291847,0
2015-01-26,1591000,132000,46000,0,1677000,65358848,17624558,124000,268000,0,17480558,310568,0
2015-01-27,1677000,29000,37000,0,1669000,65358848,17480558,65000,73000,0,17472558,315488,0
2015-01-28,1669000,9000,55000,26000,1597000,65358848,17472558,57000,62000,0,17467558,314684,0
