date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2015-01-05,1121000,8000,4000,0,1125000,67195739,14625600,0,24000,0,14601600,337585,0
2015-01-06,1125000,88000,10000,0,1203000,67195739,14601600,0,47000,0,14554600,344820,0
2015-01-07,1203000,78000,95000,2000,1184000,67195739,14554600,27000,2000,0,14579600,346567,0
2015-01-08,1184000,14000,35000,0,1163000,67195739,14579600,0,18000,0,14561600,359223,0
2015-01-09,1163000,8000,14000,0,1157000,67195739,14561600,2000,262000,0,14301600,364296,0
2015-01-12,1157000,11000,44000,0,1124000,67195739,14301600,1000,236000,0,14066600,368421,0
2015-01-13,1124000,25000,26000,2000,1121000,67195739,14066600,0,85000,0,13981600,369558,0
2015-01-14,1121000,74000,4000,0,1191000,67195739,13981600,0,0,0,13981600,373455,0
2015-01-15,1191000,5000,39000,0,1157000,67195739,13981600,0,0,0,13981600,372483,0
2015-01-16,1157000,11000,19000,0,1149000,67195739,13981600,0,142000,0,13839600,372596,0
2015-01-19,1149000,37000,194000,1000,991000,67195739,13839600,0,0,0,13839600,376593,0
2015-01-20,991000,19000,46000,0,964000,67195739,13839600,4000,176000,0,13667600,378833,0
2015-01-21,964000,2000,19000,0,947000,67195739,13667600,0,40000,0,13627600,377003,0
2015-01-22,947000,3000,14000,0,936000,67195739,13627600,0,21000,0,13606600,345725,0
2015-01-23,936000,44000,9000,0,971000,67195739,13606600,0,0,0,13606600,332748,0
2015-01-26,971000,0,13000,0,958000,67195739,13606600,0,0,0,13606600,313428,0
2015-01-27,958000,3000,1000,0,960000,67195739,13606600,0,65000,0,13541600,268007,0
2015-01-28,960000,30000,1000,0,989000,67195739,13541600,8000,0,0,13549600,262166,0
2015-01-29,989000,12000,9000,0,992000,67195739,13549600,0,0,0,13549600,253051,0
2015-01-30,992000,6000,9000,0,989000,67195739,13549600,0,0,0,13549600,240210,0
2015-02-02,989000,7000,28000,0,968000,67195739,13549600,0,0,0,13549600,228036,0
2015-02-03,968000,17000,4000,1000,980000,67195739,13549600,0,0,0,13549600,225648,0
2015-02-04,980000,9000,22000,0,967000,67195739,13549600,11000,0,0,13560600,210808,0
2015-02-05,967000,20000,21000,0,966000,67195739,13560600,0,0,0,13560600,207116,0
2015-02-06,966000,4000,45000,1000,924000,67195739,13560600,0,0,0,13560600,204430,0
2015-02-09,924000,3000,5000,6000,916000,67195739,13560600,1000,0,0,13561600,195133,0
2015-02-10,916000,104000,82000,0,938000,67195739,13561600,0,84000,0,13477600,201796,0
2015-02-11,938000,13000,64000,0,887000,67195739,13477600,0,0,0,13477600,201049,0
2015-02-12,887000,14000,27000,0,874000,67195739,13477600,0,6000,0,13471600,198044,0
2015-02-13,874000,25000,23000,0,876000,67195739,13471600,0,0,0,13471600,198724,0
2015-02-24,876000,27000,14000,0,889000,67195739,13471600,0,0,0,13471600,194813,0
2015-02-25,889000,8000,37000,0,860000,67195739,13471600,0,0,0,13471600,173713,0
2015-02-26,860000,8000,6000,0,862000,67195739,13471600,11000,0,0,13482600,158740,0
2015-03-02,862000,0,171000,0,691000,67195739,13482600,13000,0,0,13495600,145317,0
2015-03-03,691000,8000,13000,0,686000,67195739,13495600,12000,0,0,13507600,142087,0
2015-03-04,686000,4000,2000,1000,687000,67195739,13507600,4000,0,0,13511600,139241,0
2015-03-05,687000,0,30000,0,657000,67195739,13511600,0,0,0,13511600,135220,0
2015-03-06,657000,13000,0,0,670000,67195739,13511600,0,0,0,13511600,129707,0
2015-03-09,670000,42000,24000,0,688000,67195739,13511600,0,0,0,13511600,133223,0
2015-03-10,688000,106000,56000,0,738000,67195739,13511600,0,0,0,13511600,133881,0
2015-03-11,738000,116000,36000,1000,817000,67195739,13511600,0,0,0,13511600,143800,0
2015-03-12,817000,253000,59000,3000,1008000,67195739,13511600,0,0,0,13511600,191141,0
2015-03-13,1008000,236000,33000,0,1211000,67195739,13511600,0,0,0,13511600,233661,0
2015-03-16,1211000,129000,42000,1000,1297000,67195739,13511600,0,27000,0,13484600,254124,0
2015-03-17,1297000,40000,84000,0,1253000,67195739,13484600,0,0,0,13484600,269799,0
2015-03-18,1253000,382000,56000,0,1579000,67195739,13484600,0,112000,0,13372600,322972,0
2015-03-19,1579000,30000,166000,0,1443000,67195739,13372600,0,0,0,13372600,341860,0
2015-03-20,1443000,31000,76000,0,1398000,67195739,13372600,0,0,0,13372600,350417,0
2015-03-23,1398000,36000,39000,0,1395000,67195739,13372600,8000,0,0,13380600,360222,0
2015-03-24,1395000,206000,38000,2000,1561000,67195739,13380600,0,0,0,13380600,378724,0
2015-03-25,1561000,117000,74000,0,1604000,67195739,13380600,0,0,0,13380600,386589,0
2015-03-26,1604000,133000,32000,0,1705000,67195739,13380600,0,0,0,13380600,391102,0
2015-03-27,1705000,204000,142000,2000,1765000,67195739,13380600,3000,0,0,13383600,402193,0
2015-03-30,1765000,178000,159000,0,1784000,67195739,13383600,25000,0,0,13408600,422441,0
2015-03-31,1784000,129000,410000,0,1503000,67195739,13408600,0,61000,0,13347600,435072,0
2015-04-01,1503000,38000,64000,0,1477000,67195739,13347600,0,0,0,13347600,438219,0
2015-04-02,1477000,32000,25000,1000,1483000,67195739,13347600,0,28000,0,13319600,431278,0
2015-04-07,1483000,11000,195000,0,1299000,67195739,13319600,0,0,0,13319600,436344,0
2015-04-08,1299000,12000,135000,0,1176000,67195739,13319600,0,0,0,13319600,440659,0
