date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2026-05-26,0,0,0,0,0,7252194,0,0,0,0,0,16500,0
2026-05-27,0,0,0,0,0,7252194,0,0,0,0,0,16513,0
2026-05-28,0,0,0,0,0,7252194,0,0,0,0,0,16901,0
2026-05-29,0,0,0,0,0,7252194,0,0,0,0,0,17452,0
2026-06-01,0,0,0,0,0,7252194,0,2000,0,0,2000,17825,0
2026-06-02,0,0,0,0,0,7252194,2000,0,0,0,2000,17323,0
2026-06-03,0,0,0,0,0,7252194,2000,0,0,0,2000,17722,0
2026-06-04,0,0,0,0,0,7252194,2000,0,0,0,2000,16774,0
2026-06-05,0,0,0,0,0,7252194,2000,0,0,0,2000,16028,0
2026-06-08,0,0,0,0,0,7252194,2000,0,0,0,2000,15663,0
2026-06-09,0,0,0,0,0,7252194,2000,0,0,0,2000,15305,0
2026-06-10,0,0,0,0,0,7252194,2000,5000,0,0,7000,15392,0
2026-06-11,0,0,0,0,0,7252194,7000,0,0,0,7000,15094,0
2026-06-12,0,0,0,0,0,7252194,7000,0,0,0,7000,14909,0
2026-06-15,0,0,0,0,0,7252194,7000,2000,0,0,9000,14399,0
2026-06-16,0,0,0,0,0,7252194,9000,0,0,0,9000,14041,0
2026-06-17,0,0,0,0,0,7252194,9000,1000,0,0,10000,13890,0
2026-06-18,0,0,0,0,0,7252194,10000,1000,0,0,11000,13521,0
2026-06-22,0,0,0,0,0,7252194,11000,1000,0,0,12000,13794,0
2026-06-23,0,0,0,0,0,7252194,12000,1000,0,0,13000,13802,0
2026-06-24,0,0,0,0,0,7252194,13000,0,0,0,13000,13431,0
2026-06-25,0,0,0,0,0,7252194,13000,1000,0,0,14000,13249,0
2026-06-26,0,0,0,0,0,7252194,14000,1000,0,0,15000,13750,0
2026-06-29,0,0,0,0,0,7252194,15000,1000,0,0,16000,13511,0
2026-06-30,0,0,0,0,0,7252194,16000,3000,0,0,19000,13562,0
2026-07-01,0,0,0,0,0,7252194,19000,0,0,0,19000,13202,0
2026-07-02,0,0,0,0,0,7252194,19000,1000,0,0,20000,12992,0
2026-07-03,0,0,0,0,0,7252194,20000,0,0,0,20000,12722,0
2026-07-06,0,0,0,0,0,7252194,20000,1000,0,0,21000,12661,0
2026-07-07,0,0,0,0,0,7252194,21000,1000,0,0,22000,12349,0
2026-07-08,0,0,0,0,0,7252194,22000,2000,0,0,24000,12185,0
2026-07-09,0,0,0,0,0,7252194,24000,1000,0,0,25000,12077,0
2026-07-13,0,0,0,0,0,7252194,25000,2000,0,0,27000,11754,0
2026-07-14,0,0,0,0,0,7252194,27000,2000,0,0,29000,11326,0
2026-07-15,0,0,0,0,0,7252194,29000,0,0,0,29000,11014,0
2026-07-16,0,0,0,0,0,7252194,29000,1000,0,0,30000,10633,0
2026-07-17,0,0,0,0,0,7252194,30000,1000,0,0,31000,10166,0
2026-07-20,0,0,0,0,0,7252194,31000,1000,0,0,32000,10045,0
