date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2023-03-31,0,0,0,0,0,0,0,0,0,0,0,84127,0
2023-04-06,0,0,0,0,0,0,0,0,0,0,0,80423,0
2023-04-07,0,0,0,0,0,0,0,0,0,0,0,79233,0
2023-04-10,0,0,0,0,0,0,0,6000,0,0,6000,81664,0
2023-04-11,0,0,0,0,0,0,6000,1000,0,0,7000,82194,0
2023-04-12,0,0,0,0,0,0,7000,1000,0,0,8000,81382,0
2023-04-13,0,0,0,0,0,0,8000,0,0,0,8000,80626,0
2023-04-14,0,0,0,0,0,0,8000,2000,0,0,10000,81915,0
2023-04-17,0,0,0,0,0,0,10000,0,0,0,10000,89162,0
2023-04-18,0,0,0,0,0,0,10000,6000,0,0,16000,102793,0
2023-04-19,0,0,0,0,0,0,16000,1000,0,0,17000,108525,0
2023-04-20,0,0,0,0,0,0,17000,11000,0,0,28000,132009,0
2023-04-21,0,0,0,0,0,0,28000,1000,0,0,29000,156675,0
2023-04-24,0,0,0,0,0,0,29000,3000,0,0,32000,172172,0
2023-04-25,0,0,0,0,0,0,32000,0,0,0,32000,185916,0
2023-04-26,0,0,0,0,0,0,32000,3000,0,0,35000,190349,0
2023-04-27,0,0,0,0,0,0,35000,3000,0,0,38000,192197,0
2023-04-28,0,0,0,0,0,0,38000,0,0,0,38000,200199,0
2023-05-02,0,0,0,0,0,0,38000,4000,0,0,42000,204895,0
2023-05-03,0,0,0,0,0,0,42000,0,0,0,42000,207356,0
2023-05-04,0,0,0,0,0,0,42000,6000,1000,0,47000,211561,0
2023-05-05,0,0,0,0,0,0,47000,0,0,0,47000,211042,0
2023-05-08,0,0,0,0,0,0,47000,3000,0,0,50000,227480,0
2023-05-09,0,0,0,0,0,0,50000,0,0,0,50000,240909,0
2023-05-10,0,0,0,0,0,0,50000,0,0,0,50000,242397,0
2023-05-11,0,0,0,0,0,0,50000,0,0,0,50000,245842,0
2023-05-12,0,0,0,0,0,0,50000,0,0,0,50000,247505,0
2023-05-15,0,0,0,0,0,0,50000,0,0,0,50000,248271,0
2023-05-16,0,0,0,0,0,0,50000,1000,0,0,51000,248861,0
2023-05-17,0,0,0,0,0,0,51000,11000,0,0,62000,249844,0
2023-05-18,0,0,0,0,0,0,62000,0,0,0,62000,256042,0
2023-05-19,0,0,0,0,0,0,62000,1000,0,0,63000,257865,0
2023-05-22,0,0,0,0,0,0,63000,0,0,0,63000,258036,0
2023-05-23,0,0,0,0,0,0,63000,7000,0,0,70000,256866,0
2023-05-24,0,0,0,0,0,0,70000,0,0,0,70000,256992,0
2023-05-25,0,0,0,0,0,0,70000,6000,9000,0,67000,258501,0
2023-05-26,0,0,0,0,0,0,67000,20000,0,0,87000,259776,0
2023-05-29,0,0,0,0,0,0,87000,4000,0,0,91000,258119,0
2023-05-30,0,0,0,0,0,0,91000,1000,4000,0,88000,251440,0
2023-05-31,0,0,0,0,0,0,88000,0,1000,0,87000,239084,0
2023-06-01,0,0,0,0,0,0,87000,0,0,0,87000,228723,0
2023-06-02,0,0,0,0,0,0,87000,0,6000,0,81000,204829,0
2023-06-05,0,0,0,0,0,0,81000,7000,0,0,88000,179484,0
2023-06-06,0,0,0,0,0,0,88000,0,0,0,88000,162282,0
2023-06-07,0,0,0,0,0,0,88000,0,0,0,88000,145437,0
2023-06-08,0,0,0,0,0,0,88000,0,0,0,88000,141629,0
2023-06-09,0,0,0,0,0,0,88000,2000,0,0,90000,140616,0
2023-06-12,0,0,0,0,0,0,90000,11000,0,0,101000,131205,0
2023-06-13,0,0,0,0,0,0,101000,0,2000,0,99000,124054,0
2023-06-14,0,0,0,0,0,0,99000,3000,0,0,102000,120686,0
2023-06-15,0,0,0,0,0,0,102000,1000,0,0,103000,115488,0
2023-06-16,0,0,0,0,0,0,103000,0,0,0,103000,111157,0
2023-06-19,0,0,0,0,0,0,103000,53000,0,0,156000,96165,0
2023-06-20,0,0,0,0,0,0,156000,0,0,0,156000,81446,0
2023-06-21,0,0,0,0,0,0,156000,0,0,0,156000,77343,0
2023-06-26,0,0,0,0,0,0,156000,0,0,0,156000,71863,0
2023-06-27,0,0,0,0,0,0,156000,5000,0,0,161000,70017,0
2023-06-28,0,0,0,0,0,0,161000,0,0,0,161000,67488,0
2023-06-29,0,0,0,0,0,0,161000,0,5000,0,156000,66981,0
2023-06-30,0,0,0,0,0,0,156000,5000,0,0,161000,65232,0
2023-07-03,0,0,0,0,0,0,161000,0,0,0,161000,58777,0
2023-07-04,0,0,0,0,0,0,161000,0,0,0,161000,56726,0
2023-07-05,0,0,0,0,0,0,161000,0,0,0,161000,56611,0
2023-07-06,0,0,0,0,0,0,161000,7000,1000,0,167000,57960,0
2023-07-07,0,0,0,0,0,0,167000,3000,0,0,170000,64347,0
2023-07-10,0,0,0,0,0,0,170000,15000,0,0,185000,73181,0
2023-07-11,0,0,0,0,0,0,185000,3000,0,0,188000,73256,0
2023-07-12,0,0,0,0,0,0,188000,0,0,0,188000,73720,0
2023-07-13,0,0,0,0,0,0,188000,0,0,0,188000,74585,0
2023-07-14,0,0,0,0,0,0,188000,0,0,0,188000,73408,0
2023-07-17,0,0,0,0,0,0,188000,0,0,0,188000,73178,0
2023-07-18,0,0,0,0,0,0,188000,0,0,0,188000,72636,0
2023-07-19,0,0,0,0,0,0,188000,0,0,0,188000,77699,0
2023-07-20,0,0,0,0,0,0,188000,0,0,0,188000,87965,0
