date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2015-01-05,1000,0,0,0,1000,83202163,557030,0,0,0,557030,39311,0
2015-01-06,1000,0,0,0,1000,83202163,557030,0,0,0,557030,39637,0
2015-01-07,1000,0,0,0,1000,83202163,557030,0,0,0,557030,39230,0
2015-01-08,1000,0,0,0,1000,83202163,557030,0,0,0,557030,38885,0
2015-01-09,1000,0,0,0,1000,83202163,557030,0,0,0,557030,37352,0
2015-01-12,1000,0,0,0,1000,83202163,557030,0,0,0,557030,36583,0
2015-01-13,1000,0,0,0,1000,83202163,557030,0,0,0,557030,37641,0
2015-01-14,1000,0,0,0,1000,83202163,557030,0,0,0,557030,35195,0
2015-01-15,1000,0,0,0,1000,83202163,557030,0,0,0,557030,34154,0
2015-01-16,1000,0,0,0,1000,83202163,557030,0,0,0,557030,32939,0
2015-01-19,1000,0,0,0,1000,83202163,557030,0,0,0,557030,31654,0
2015-01-20,1000,0,0,0,1000,83202163,557030,0,0,0,557030,32269,0
2015-01-21,1000,0,0,0,1000,83202163,557030,0,0,0,557030,33525,0
2015-01-22,1000,0,0,0,1000,83202163,557030,0,0,0,557030,39111,0
2015-01-23,1000,0,0,0,1000,83202163,557030,0,0,0,557030,36510,0
2015-01-26,1000,0,0,0,1000,83202163,557030,0,0,0,557030,36517,0
2015-01-27,1000,0,0,0,1000,83202163,557030,0,0,0,557030,35819,0
2015-01-28,1000,0,0,0,1000,83202163,557030,0,0,0,557030,34844,0
2015-01-29,1000,0,0,0,1000,83202163,557030,0,0,0,557030,33156,0
2015-01-30,1000,0,0,0,1000,83202163,557030,0,0,0,557030,32966,0
2015-02-02,1000,0,0,0,1000,83202163,557030,0,0,0,557030,34282,0
2015-02-03,1000,0,0,0,1000,83202163,557030,0,0,0,557030,35771,0
2015-02-04,1000,0,0,0,1000,83202163,557030,0,0,0,557030,36725,0
2015-02-05,1000,0,0,0,1000,83202163,557030,0,0,0,557030,37292,0
2015-02-06,1000,0,0,0,1000,83202163,557030,0,0,0,557030,40173,0
2015-02-09,1000,0,0,0,1000,83202163,557030,0,0,0,557030,42661,0
2015-02-10,1000,0,0,0,1000,83202163,557030,0,0,0,557030,44726,0
2015-02-11,1000,0,0,0,1000,83202163,557030,0,0,0,557030,48066,0
2015-02-12,1000,0,0,0,1000,83202163,557030,0,0,0,557030,48701,0
2015-02-13,1000,3000,0,0,4000,83202163,557030,0,0,0,557030,62471,0
2015-02-24,4000,2000,0,0,6000,83202163,557030,0,0,0,557030,68629,0
2015-02-25,6000,0,0,0,6000,83202163,557030,0,0,0,557030,72783,0
2015-02-26,6000,39000,0,0,45000,83202163,557030,0,0,0,557030,77019,0
2015-03-02,45000,0,1000,0,44000,83202163,557030,0,0,0,557030,78916,0
2015-03-03,44000,0,0,0,44000,83202163,557030,0,0,0,557030,79529,0
2015-03-04,44000,0,0,0,44000,83202163,557030,0,0,0,557030,80145,0
2015-03-05,44000,0,0,0,44000,83202163,557030,0,0,0,557030,79832,0
2015-03-06,44000,0,0,0,44000,83202163,557030,0,0,0,557030,81761,0
2015-03-09,44000,0,0,0,44000,83202163,557030,0,0,0,557030,83695,0
2015-03-10,44000,5000,0,0,49000,83202163,557030,0,0,0,557030,83269,0
2015-03-11,49000,0,0,0,49000,83202163,557030,0,0,0,557030,92748,0
2015-03-12,49000,0,0,0,49000,83202163,557030,0,0,0,557030,91394,0
2015-03-13,49000,0,4000,0,45000,83202163,557030,0,0,0,557030,89878,0
2015-03-16,45000,1000,1000,0,45000,83202163,557030,0,0,0,557030,86894,0
2015-03-17,45000,0,0,0,45000,83202163,557030,0,0,0,557030,87488,0
2015-03-18,45000,0,0,0,45000,83202163,557030,0,0,0,557030,91360,0
2015-03-19,45000,0,0,0,45000,83202163,557030,0,0,0,557030,94467,0
2015-03-20,45000,0,1000,0,44000,83202163,557030,0,0,0,557030,97430,0
2015-03-23,44000,0,1000,0,43000,83202163,557030,0,0,0,557030,105381,0
2015-03-24,43000,0,37000,0,6000,83202163,557030,0,19000,0,538030,111350,0
2015-03-25,6000,0,5000,0,1000,83202163,538030,0,0,0,538030,113560,0
2015-03-26,1000,0,0,0,1000,83202163,538030,0,0,0,538030,115546,0
2015-03-27,1000,0,0,0,1000,83202163,538030,0,0,0,538030,119155,0
2015-03-30,1000,0,0,0,1000,83202163,538030,0,0,0,538030,119930,0
2015-03-31,1000,0,0,0,1000,83202163,538030,0,0,0,538030,120423,0
2015-04-01,1000,0,1000,0,0,83202163,538030,0,0,0,538030,119826,0
2015-04-02,0,0,0,0,0,83202163,538030,0,0,0,538030,120330,0
2015-04-07,0,0,0,0,0,83202163,538030,0,0,0,538030,118804,0
2015-04-08,0,0,0,0,0,83202163,538030,0,0,0,538030,120079,0
2015-04-09,0,1000,0,0,1000,83202163,538030,0,0,0,538030,107288,0
2015-04-10,1000,0,0,0,1000,83202163,538030,0,0,0,538030,102463,0
2015-04-13,1000,0,0,0,1000,83202163,538030,0,0,0,538030,98839,0
2015-04-14,1000,0,0,0,1000,83202163,538030,0,0,0,538030,95462,0
2015-04-15,1000,0,0,0,1000,83202163,538030,0,0,0,538030,93994,0
2015-04-16,1000,0,0,0,1000,83202163,538030,0,0,0,538030,95712,0
2015-04-17,1000,0,0,0,1000,83202163,538030,0,0,0,538030,96430,0
2015-04-20,1000,0,0,0,1000,83202163,538030,0,0,0,538030,95480,0
2015-04-21,1000,0,0,0,1000,83202163,538030,0,0,0,538030,94634,0
2015-04-22,1000,0,0,0,1000,83202163,538030,0,0,0,538030,93523,0
2015-04-23,1000,0,0,0,1000,83202163,538030,0,0,0,538030,94787,0
2015-04-24,1000,0,0,0,1000,83202163,538030,0,0,0,538030,87802,0
2015-04-27,1000,0,0,0,1000,83202163,538030,0,0,0,538030,90197,0
2015-04-28,1000,0,0,0,1000,83202163,538030,0,0,0,538030,91638,0
2015-04-29,1000,0,0,0,1000,83202163,538030,0,0,0,538030,91407,0
2015-04-30,1000,0,0,0,1000,83202163,538030,0,0,0,538030,95603,0
2015-05-04,1000,0,0,0,1000,83202163,538030,0,0,0,538030,93432,0
2015-05-05,1000,0,0,0,1000,83202163,538030,0,0,0,538030,90569,0
2015-05-06,1000,0,0,0,1000,83202163,538030,0,0,0,538030,88367,0
2015-05-07,1000,0,0,0,1000,83202163,538030,0,0,0,538030,82129,0
2015-05-08,1000,0,0,0,1000,83202163,538030,0,0,0,538030,79234,0
2015-05-11,1000,0,0,0,1000,83202163,538030,0,0,0,538030,75908,0
2015-05-12,1000,0,0,0,1000,83202163,538030,0,0,0,538030,73355,0
2015-05-13,1000,0,0,0,1000,83202163,538030,0,0,0,538030,69918,0
2015-05-14,1000,0,0,0,1000,83202163,538030,0,0,0,538030,69300,0
2015-05-15,1000,0,0,0,1000,83202163,538030,0,0,0,538030,65500,0
2015-05-18,1000,0,0,0,1000,83202163,538030,0,0,0,538030,64121,0
2015-05-19,1000,0,0,0,1000,83202163,538030,0,0,0,538030,63513,0
2015-05-20,1000,0,0,0,1000,83202163,538030,0,0,0,538030,63403,0
2015-05-21,1000,0,0,0,1000,83202163,538030,0,0,0,538030,63255,0
2015-05-22,1000,0,0,0,1000,83202163,538030,0,0,0,538030,63075,0
2015-05-25,1000,2000,0,0,3000,83202163,538030,0,0,0,538030,62705,0
2015-05-26,3000,0,0,0,3000,83202163,538030,0,0,0,538030,62123,0
2015-05-27,3000,0,1000,0,2000,83202163,538030,0,0,0,538030,64099,0
2015-05-28,2000,0,0,0,2000,83202163,538030,0,0,0,538030,63481,0
2015-05-29,2000,0,0,0,2000,83202163,538030,0,0,0,538030,64234,0
2015-06-01,2000,0,0,0,2000,83202163,538030,0,0,0,538030,64327,0
2015-06-02,2000,0,0,0,2000,83202163,538030,0,0,0,538030,65524,0
2015-06-03,2000,0,0,0,2000,83202163,538030,0,0,0,538030,65330,0
2015-06-04,2000,0,0,0,2000,83202163,538030,0,0,0,538030,66085,0
2015-06-05,2000,10000,2000,0,10000,83202163,538030,0,0,0,538030,66920,0
2015-06-08,10000,0,0,0,10000,83202163,538030,0,0,0,538030,65432,0
2015-06-09,10000,0,0,0,10000,83202163,538030,0,0,0,538030,62533,0
2015-06-10,10000,0,0,0,10000,83202163,538030,0,0,0,538030,60447,0
2015-06-11,10000,11000,0,0,21000,83202163,538030,0,0,0,538030,59531,0
2015-06-12,21000,0,0,0,21000,83202163,538030,0,0,0,538030,55546,0
2015-06-15,21000,0,1000,0,20000,83202163,538030,0,0,0,538030,54241,0
2015-06-16,20000,0,0,0,20000,83202163,538030,0,0,0,538030,54654,0
2015-06-17,20000,0,0,0,20000,83202163,538030,0,0,0,538030,55102,0
2015-06-18,20000,2000,0,0,22000,83202163,538030,0,0,0,538030,54195,0
2015-06-22,22000,1000,0,0,23000,83202163,538030,0,0,0,538030,51353,0
2015-06-23,23000,0,0,0,23000,83202163,538030,0,0,0,538030,50371,0
2015-06-24,23000,0,2000,0,21000,83202163,538030,0,0,0,538030,49657,0
2015-06-25,21000,0,0,0,21000,83202163,538030,0,0,0,538030,48602,0
2015-06-26,21000,0,0,0,21000,83202163,538030,0,0,0,538030,47005,0
2015-06-29,21000,0,0,0,21000,83202163,538030,0,0,0,538030,46595,0
