date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2024-06-12,0,0,0,0,0,16875000,0,0,0,0,0,14154,0
2024-06-13,0,0,0,0,0,16875000,0,0,0,0,0,20894,0
2024-06-14,0,0,0,0,0,16875000,0,0,0,0,0,38037,0
2024-06-17,0,0,0,0,0,16875000,0,0,0,0,0,44144,0
2024-06-18,0,0,0,0,0,16875000,0,1000,0,0,1000,45060,0
2024-06-19,0,0,0,0,0,16875000,1000,0,0,0,1000,46229,0
2024-06-20,0,0,0,0,0,16875000,1000,0,0,0,1000,47085,0
2024-06-21,0,0,0,0,0,16875000,1000,0,1000,0,0,47853,0
2024-06-24,0,0,0,0,0,16875000,0,0,0,0,0,48470,0
2024-06-25,0,0,0,0,0,16875000,0,0,0,0,0,49043,0
2024-06-26,0,0,0,0,0,16875000,0,41000,0,0,41000,50377,0
2024-06-27,0,0,0,0,0,16875000,41000,0,0,0,41000,50554,0
2024-06-28,0,0,0,0,0,16875000,41000,0,0,0,41000,50826,0
2024-07-01,0,0,0,0,0,16875000,41000,0,0,0,41000,51268,0
2024-07-02,0,0,0,0,0,16875000,41000,0,0,0,41000,51390,0
2024-07-03,0,0,0,0,0,16875000,41000,0,0,0,41000,54233,0
2024-07-04,0,0,0,0,0,16875000,41000,0,0,0,41000,54852,0
2024-07-05,0,0,0,0,0,16875000,41000,0,0,0,41000,55480,0
2024-07-08,0,0,0,0,0,16875000,41000,0,0,0,41000,56814,0
2024-07-09,0,0,0,0,0,16875000,41000,0,0,0,41000,58274,0
2024-07-10,0,0,0,0,0,16875000,41000,0,0,0,41000,60675,0
2024-07-11,0,0,0,0,0,16875000,41000,0,0,0,41000,61050,0
2024-07-12,0,0,0,0,0,16875000,41000,0,0,0,41000,60664,0
2024-07-15,0,0,0,0,0,16875000,41000,0,0,0,41000,59382,0
2024-07-16,0,0,0,0,0,16875000,41000,0,0,0,41000,59843,0
2024-07-17,0,0,0,0,0,16875000,41000,0,0,0,41000,60399,0
2024-07-18,0,0,0,0,0,16875000,41000,0,0,0,41000,59898,0
2024-07-19,0,0,0,0,0,16875000,41000,0,0,0,41000,60772,0
2024-07-22,0,0,0,0,0,16875000,41000,0,0,0,41000,60747,0
2024-07-23,0,0,0,0,0,16875000,41000,0,0,0,41000,61571,0
2024-07-26,0,0,0,0,0,16875000,41000,14000,0,0,55000,61791,0
2024-07-29,0,0,0,0,0,16875000,55000,0,0,0,55000,54608,0
2024-07-30,0,0,0,0,0,16875000,55000,0,0,0,55000,37399,0
2024-07-31,0,0,0,0,0,16875000,55000,0,0,0,55000,31097,0
2024-08-01,0,0,0,0,0,16875000,55000,0,0,0,55000,30202,0
2024-08-02,0,0,0,0,0,16875000,55000,0,0,0,55000,29062,0
2024-08-05,0,0,0,0,0,16875000,55000,0,0,0,55000,29850,0
2024-08-06,0,0,0,0,0,16875000,55000,0,0,0,55000,30803,0
2024-08-07,0,0,0,0,0,16875000,55000,0,0,0,55000,30056,0
2024-08-08,0,0,0,0,0,16875000,55000,0,0,0,55000,29384,0
2024-08-09,0,0,0,0,0,16875000,55000,0,0,0,55000,28059,0
2024-08-12,0,0,0,0,0,16875000,55000,0,0,0,55000,27734,0
2024-08-13,0,0,0,0,0,16875000,55000,0,0,0,55000,27320,0
2024-08-14,0,0,0,0,0,16875000,55000,0,0,0,55000,26689,0
2024-08-15,0,0,0,0,0,16875000,55000,0,0,0,55000,26419,0
2024-08-16,0,0,0,0,0,16875000,55000,0,0,0,55000,23487,0
2024-08-19,0,0,0,0,0,16875000,55000,0,0,0,55000,22812,0
2024-08-20,0,0,0,0,0,16875000,55000,0,0,0,55000,21993,0
2024-08-21,0,0,0,0,0,16875000,55000,0,0,0,55000,20611,0
2024-08-22,0,0,0,0,0,16875000,55000,0,0,0,55000,19488,0
2024-08-23,0,2000,0,0,2000,16875000,55000,0,0,0,55000,17616,0
2024-08-26,2000,0,0,0,2000,16875000,55000,0,0,0,55000,17141,0
2024-08-27,2000,0,0,0,2000,16875000,55000,0,0,0,55000,16682,0
2024-08-28,2000,0,2000,0,0,16875000,55000,0,0,0,55000,16158,0
2024-08-29,0,0,0,0,0,16875000,55000,0,0,0,55000,15084,0
2024-08-30,0,0,0,0,0,16875000,55000,0,0,0,55000,14144,0
2024-09-02,0,0,0,0,0,16875000,55000,0,0,0,55000,13741,0
2024-09-03,0,0,0,0,0,16875000,55000,0,0,0,55000,13221,0
2024-09-04,0,0,0,0,0,16875000,55000,0,0,0,55000,13174,0
2024-09-05,0,0,0,0,0,16875000,55000,0,0,0,55000,12498,0
2024-09-06,0,0,0,0,0,16875000,55000,0,0,0,55000,11858,0
2024-09-09,0,0,0,0,0,16875000,55000,0,0,0,55000,11950,0
2024-09-10,0,0,0,0,0,16875000,55000,0,0,0,55000,12155,0
2024-09-11,0,0,0,0,0,16875000,55000,0,0,0,55000,13581,0
2024-09-12,0,0,0,0,0,16875000,55000,0,0,0,55000,13805,0
2024-09-13,0,0,0,0,0,16875000,55000,0,0,0,55000,13614,0
2024-09-16,0,0,0,0,0,16875000,55000,0,0,0,55000,12316,0
2024-09-18,0,0,0,0,0,16875000,55000,2000,0,0,57000,11374,0
2024-09-19,0,0,0,0,0,16875000,57000,0,0,0,57000,11158,0
2024-09-20,0,0,0,0,0,16875000,57000,0,0,0,57000,11600,0
2024-09-23,0,0,0,0,0,16875000,57000,0,0,0,57000,11950,0
2024-09-24,0,0,0,0,0,16875000,57000,0,0,0,57000,12009,0
2024-09-25,0,0,0,0,0,16875000,57000,0,0,0,57000,12009,0
2024-09-26,0,0,0,0,0,16875000,57000,0,0,0,57000,12159,0
2024-09-27,0,0,0,0,0,16875000,57000,0,0,0,57000,11968,0
2024-09-30,0,0,0,0,0,16875000,57000,0,0,0,57000,11985,0
2024-10-01,0,0,0,0,0,16875000,57000,0,0,0,57000,12021,0
2024-10-04,0,0,0,0,0,16875000,57000,0,0,0,57000,11873,0
2024-10-07,0,0,0,0,0,16875000,57000,0,0,0,57000,12336,0
2024-10-08,0,0,0,0,0,16875000,57000,0,0,0,57000,11742,0
2024-10-09,0,0,0,0,0,16875000,57000,0,0,0,57000,11140,0
2024-10-11,0,0,0,0,0,16875000,57000,0,0,0,57000,11142,0
2024-10-14,0,0,0,0,0,16875000,57000,0,0,0,57000,11173,0
2024-10-15,0,0,0,0,0,16875000,57000,1000,0,0,58000,11465,0
2024-10-16,0,0,0,0,0,16875000,58000,1000,0,0,59000,12017,0
