date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2015-01-05,24000,19000,6000,0,37000,16342500,45000,0,0,0,45000,107338,0
2015-01-06,37000,24000,22000,0,39000,16342500,45000,0,0,0,45000,112516,0
2015-01-07,39000,15000,0,0,54000,16342500,45000,0,0,0,45000,110530,0
2015-01-08,54000,1000,4000,0,51000,16342500,45000,0,0,0,45000,112645,0
2015-01-09,51000,1000,11000,0,41000,16342500,45000,0,0,0,45000,113247,0
2015-01-12,41000,0,4000,0,37000,16342500,45000,0,0,0,45000,113262,0
2015-01-13,37000,0,5000,0,32000,16342500,45000,0,0,0,45000,113858,0
2015-01-14,32000,1000,0,0,33000,16342500,45000,0,0,0,45000,114598,0
2015-01-15,33000,3000,15000,0,21000,16342500,45000,0,0,0,45000,116591,0
2015-01-16,21000,1000,0,0,22000,16342500,45000,0,0,0,45000,110978,0
2015-01-19,22000,2000,4000,0,20000,16342500,45000,0,0,0,45000,112950,0
2015-01-20,20000,17000,0,0,37000,16342500,45000,0,0,0,45000,118614,0
2015-01-21,37000,3000,4000,0,36000,16342500,45000,0,0,0,45000,122494,0
2015-01-22,36000,3000,6000,0,33000,16342500,45000,0,0,0,45000,116820,0
2015-01-23,33000,0,4000,0,29000,16342500,45000,0,0,0,45000,112273,0
2015-01-26,29000,3000,2000,0,30000,16342500,45000,0,0,0,45000,106713,0
2015-01-27,30000,1000,3000,0,28000,16342500,45000,0,0,0,45000,105209,0
2015-01-28,28000,0,2000,0,26000,16342500,45000,0,0,0,45000,104736,0
2015-01-29,26000,0,3000,0,23000,16342500,45000,0,0,0,45000,103548,0
2015-01-30,23000,29000,0,0,52000,16342500,45000,0,0,0,45000,105995,0
2015-02-02,52000,33000,7000,0,78000,16342500,45000,0,0,0,45000,112615,0
2015-02-03,78000,13000,5000,0,86000,16342500,45000,0,0,0,45000,116935,0
2015-02-04,86000,48000,20000,0,114000,16342500,45000,0,0,0,45000,136862,0
2015-02-05,114000,11000,5000,0,120000,16342500,45000,0,0,0,45000,140135,0
2015-02-06,120000,7000,32000,20000,75000,16342500,45000,0,0,0,45000,141243,0
2015-02-09,75000,0,14000,0,61000,16342500,45000,0,0,0,45000,142889,0
2015-02-10,61000,39000,0,0,100000,16342500,45000,0,0,0,45000,152076,0
2015-02-11,100000,3000,13000,0,90000,16342500,45000,0,0,0,45000,154556,0
2015-02-12,90000,1000,2000,0,89000,16342500,45000,0,0,0,45000,155760,0
2015-02-13,89000,0,0,0,89000,16342500,45000,0,0,0,45000,156694,0
2015-02-24,89000,3000,3000,0,89000,16342500,45000,0,0,0,45000,141706,0
2015-02-25,89000,45000,9000,0,125000,16342500,45000,0,0,0,45000,146630,0
2015-02-26,125000,46000,16000,0,155000,16342500,45000,0,0,0,45000,168954,0
2015-03-02,155000,28000,15000,0,168000,16342500,45000,0,0,0,45000,178666,0
2015-03-03,168000,25000,48000,0,145000,16342500,45000,0,0,0,45000,194259,0
2015-03-04,145000,6000,50000,0,101000,16342500,45000,0,0,0,45000,198726,0
2015-03-05,101000,40000,4000,0,137000,16342500,45000,0,0,0,45000,212465,0
2015-03-06,137000,29000,14000,1000,151000,16342500,45000,0,0,0,45000,225031,0
2015-03-09,151000,0,45000,0,106000,16342500,45000,0,31000,0,14000,228685,0
2015-03-10,106000,3000,1000,0,108000,16342500,14000,0,0,0,14000,235357,0
2015-03-11,108000,0,37000,0,71000,16342500,14000,0,0,0,14000,238691,0
2015-03-12,71000,28000,1000,0,98000,16342500,14000,0,0,0,14000,242251,0
2015-03-13,98000,2000,3000,0,97000,16342500,14000,0,0,0,14000,244650,0
2015-03-16,97000,0,7000,0,90000,16342500,14000,0,0,0,14000,249879,0
2015-03-17,90000,0,4000,0,86000,16342500,14000,0,0,0,14000,254453,0
2015-03-18,86000,0,18000,0,68000,16342500,14000,0,0,0,14000,258067,0
2015-03-19,68000,0,11000,0,57000,16342500,14000,0,0,0,14000,263888,0
2015-03-20,57000,0,2000,0,55000,16342500,14000,0,0,0,14000,267368,0
2015-03-23,55000,0,0,0,55000,16342500,14000,0,0,0,14000,268715,0
2015-03-24,55000,0,7000,0,48000,16342500,14000,0,0,0,14000,267275,0
2015-03-25,48000,0,5000,0,43000,16342500,14000,0,14000,0,0,263089,0
2015-03-26,43000,3000,6000,0,40000,16342500,0,0,0,0,0,260076,0
2015-03-27,40000,9000,0,0,49000,16342500,0,0,0,0,0,240409,0
2015-03-30,49000,6000,31000,0,24000,16342500,0,0,0,0,0,237989,0
2015-03-31,24000,11000,13000,0,22000,16342500,0,0,0,0,0,237915,0
2015-04-01,22000,0,1000,0,21000,16342500,0,0,0,0,0,236936,0
2015-04-02,21000,1000,9000,0,13000,16342500,0,0,0,0,0,229309,0
2015-04-07,13000,0,2000,0,11000,16342500,0,0,0,0,0,226642,0
2015-04-08,11000,0,0,0,11000,16342500,0,0,0,0,0,227094,0
2015-04-09,11000,0,5000,0,6000,16342500,0,0,0,0,0,226367,0
2015-04-10,6000,0,3000,0,3000,16342500,0,0,0,0,0,223967,0
2015-04-13,3000,0,0,3000,0,16342500,0,0,0,0,0,203026,0
2015-04-14,0,0,0,0,0,16342500,0,0,0,0,0,175426,0
2015-04-15,0,0,0,0,0,16342500,0,0,0,0,0,161579,0
2015-04-16,0,3000,0,0,3000,16342500,0,0,0,0,0,144164,0
2015-04-17,3000,8000,0,0,11000,16342500,0,0,0,0,0,140709,0
2015-04-20,11000,1000,3000,0,9000,16342500,0,0,0,0,0,127421,0
2015-04-21,9000,2000,0,0,11000,16342500,0,0,0,0,0,114541,0
2015-04-22,11000,0,3000,0,8000,16342500,0,0,0,0,0,107920,0
2015-04-23,8000,3000,3000,0,8000,16342500,0,0,0,0,0,101068,0
2015-04-24,8000,3000,5000,0,6000,16342500,0,0,0,0,0,94736,0
2015-04-27,6000,14000,0,0,20000,16342500,0,0,0,0,0,87929,0
2015-04-28,20000,1000,12000,0,9000,16342500,0,0,0,0,0,81477,0
2015-04-29,9000,38000,0,0,47000,16342500,0,0,0,0,0,78686,0
2015-04-30,47000,66000,2000,0,111000,16342500,0,0,0,0,0,98142,0
2015-05-04,111000,54000,1000,0,164000,16342500,0,0,0,0,0,112705,0
2015-05-05,164000,197000,5000,0,356000,16342500,0,0,0,0,0,127892,0
2015-05-06,356000,353000,92000,0,617000,16342500,0,0,0,0,0,186213,0
2015-05-07,617000,185000,88000,0,714000,16342500,0,0,0,0,0,214783,0
2015-05-08,714000,574000,58000,0,1230000,16342500,0,0,0,0,0,253692,0
2015-05-11,1230000,127000,502000,0,855000,16342500,0,0,0,0,0,273443,0
2015-05-12,855000,166000,365000,2000,654000,16342500,0,0,0,0,0,299130,0
2015-05-13,654000,174000,67000,3000,758000,16342500,0,0,0,0,0,317746,0
2015-05-14,758000,528000,12000,0,1274000,16342500,0,0,0,0,0,340147,0
2015-05-15,1274000,246000,185000,0,1335000,16342500,0,38000,0,0,38000,388040,0
2015-05-18,1335000,103000,345000,0,1093000,16342500,38000,0,0,0,38000,408045,0
2015-05-19,1093000,68000,100000,0,1061000,16342500,38000,0,0,0,38000,421797,0
2015-05-20,1061000,77000,74000,0,1064000,16342500,38000,0,0,0,38000,431225,0
2015-05-21,1064000,343000,459000,0,948000,16342500,38000,0,33000,0,5000,450912,0
2015-05-22,948000,78000,372000,1000,653000,16342500,5000,4000,0,0,9000,466646,0
2015-05-25,653000,128000,41000,0,740000,16342500,9000,3000,0,0,12000,478207,0
2015-05-26,740000,419000,61000,0,1098000,16342500,12000,0,0,0,12000,506394,0
2015-05-27,1098000,356000,27000,0,1427000,16342500,12000,0,0,0,12000,529827,0
2015-05-28,1427000,532000,127000,0,1832000,16342500,12000,0,0,0,12000,576392,0
2015-05-29,1832000,66000,470000,4000,1424000,16342500,12000,0,0,0,12000,610479,0
2015-06-01,1424000,335000,243000,7000,1509000,16342500,12000,0,0,0,12000,657865,0
2015-06-02,1509000,49000,109000,1000,1448000,16342500,12000,13000,0,0,25000,692901,0
2015-06-03,1448000,591000,223000,2000,1814000,16342500,25000,0,0,0,25000,714969,0
2015-06-04,1814000,54000,205000,0,1663000,16342500,25000,0,0,0,25000,735601,0
2015-06-05,1663000,104000,78000,0,1689000,16342500,25000,0,0,0,25000,749744,0
2015-06-08,1689000,346000,48000,0,1987000,16342500,25000,0,0,0,25000,784299,0
2015-06-09,1987000,105000,173000,0,1919000,16342500,25000,0,25000,0,0,814737,0
2015-06-10,1919000,168000,150000,0,1937000,16342500,0,0,0,0,0,865126,0
2015-06-11,1937000,145000,142000,1000,1939000,16342500,0,0,0,0,0,889799,0
2015-06-12,1939000,271000,37000,1000,2172000,16342500,0,0,0,0,0,906039,0
2015-06-15,2172000,400000,95000,0,2477000,16342500,0,0,0,0,0,926712,0
2015-06-16,2477000,49000,198000,0,2328000,16342500,0,0,0,0,0,931456,0
2015-06-17,2328000,85000,33000,0,2380000,16342500,0,3000,0,0,3000,883573,0
2015-06-18,2380000,103000,182000,0,2301000,16342500,3000,0,0,0,3000,902550,0
2015-06-22,2301000,48000,213000,1000,2135000,16342500,3000,0,3000,0,0,888145,0
2015-06-23,2135000,63000,60000,0,2138000,16342500,0,0,0,0,0,897948,0
2015-06-24,2138000,36000,62000,0,2112000,16342500,0,0,0,0,0,881366,0
2015-06-25,2112000,173000,159000,0,2126000,16342500,0,0,0,0,0,884613,0
2015-06-26,2126000,275000,136000,0,2265000,16342500,0,0,0,0,0,895080,0
2015-06-29,2265000,38000,227000,1000,2075000,16342500,0,0,0,0,0,857441,0
2015-06-30,2075000,63000,39000,0,2099000,16342500,0,0,0,0,0,846558,0
2015-07-01,2099000,142000,36000,14000,2191000,16342500,0,0,0,0,0,864359,0
2015-07-02,2191000,31000,84000,0,2138000,16342500,0,1000,0,0,1000,865693,0
2015-07-03,2138000,13000,69000,5000,2077000,16342500,1000,0,0,0,1000,858268,0
2015-07-06,2077000,74000,226000,0,1925000,16342500,1000,3000,0,0,4000,859907,0
2015-07-07,1925000,250000,276000,1000,1898000,16342500,4000,4000,0,0,8000,880738,0
2015-07-08,1898000,165000,528000,0,1535000,16342500,8000,0,0,0,8000,869837,0
2015-07-09,1535000,275000,504000,0,1306000,16342500,8000,0,0,0,8000,868014,0
2015-07-13,1306000,112000,228000,0,1190000,16342500,8000,4000,0,0,12000,832570,0
2015-07-14,1190000,109000,170000,0,1129000,16342500,12000,1000,0,0,13000,807285,0
2015-07-15,1129000,102000,197000,1000,1033000,16342500,13000,0,0,0,13000,767879,0
2015-07-16,1033000,59000,89000,0,1003000,16342500,13000,0,0,0,13000,734890,0
2015-07-17,1003000,49000,82000,2000,968000,16342500,13000,0,0,0,13000,714977,0
2015-07-20,968000,370000,371000,2000,965000,16342500,13000,0,0,0,13000,710688,0
2015-07-21,965000,305000,252000,0,1018000,16342500,13000,0,0,0,13000,711078,0
2015-07-22,1018000,113000,148000,1000,982000,16342500,13000,0,10000,0,3000,679789,0
2015-07-23,982000,311000,140000,0,1153000,16342500,3000,1000,0,0,4000,663557,0
2015-07-24,1153000,201000,122000,0,1232000,16342500,4000,0,0,0,4000,625015,0
2015-07-27,1232000,192000,386000,0,1038000,16342500,4000,0,0,0,4000,605776,0
2015-07-28,1038000,397000,303000,0,1132000,16342500,4000,0,1000,0,3000,574673,0
2015-07-29,1132000,91000,90000,0,1133000,16342500,3000,0,0,0,3000,540136,0
2015-07-30,1133000,166000,115000,0,1184000,16342500,3000,0,0,0,3000,526519,0
2015-07-31,1184000,81000,54000,0,1211000,16342500,3000,0,0,0,3000,520217,0
2015-08-03,1211000,206000,59000,0,1358000,16342500,3000,0,0,0,3000,485217,0
2015-08-04,1358000,482000,310000,1000,1529000,16342500,3000,3000,0,0,6000,474269,0
2015-08-05,1529000,372000,429000,0,1472000,16342500,6000,0,0,0,6000,456487,0
2015-08-06,1472000,203000,259000,1000,1415000,16342500,6000,0,0,0,6000,455129,0
2015-08-07,1415000,271000,262000,0,1424000,16342500,6000,0,0,0,6000,440175,0
2015-08-10,1424000,128000,248000,0,1304000,16342500,6000,0,0,0,6000,414601,0
2015-08-11,1304000,133000,126000,0,1311000,16342500,6000,6000,0,0,12000,415987,0
2015-08-12,1311000,85000,90000,0,1306000,16342500,12000,2000,0,0,14000,410678,0
2015-08-13,1306000,68000,66000,0,1308000,16342500,14000,0,0,0,14000,384205,0
2015-08-14,1308000,16000,43000,0,1281000,16342500,14000,0,0,0,14000,375463,0
2015-08-17,1281000,44000,129000,1000,1195000,16342500,14000,3000,0,0,17000,366887,0
2015-08-18,1195000,344000,96000,0,1443000,16342500,17000,0,0,0,17000,382224,0
2015-08-19,1443000,118000,269000,0,1292000,16342500,17000,0,0,0,17000,372066,0
2015-08-20,1292000,203000,215000,1000,1279000,16342500,17000,0,3000,0,14000,386502,0
2015-08-21,1279000,114000,104000,1000,1288000,16342500,14000,0,14000,0,0,394808,0
2015-08-24,1288000,58000,447000,3000,896000,16342500,0,0,0,0,0,401997,0
2015-08-25,896000,165000,65000,0,996000,16342500,0,0,0,0,0,419436,0
2015-08-26,996000,23000,141000,0,878000,16342500,0,0,0,0,0,421527,0
2015-08-27,878000,27000,91000,14000,800000,16342500,0,0,0,0,0,436876,0
2015-08-28,800000,49000,353000,3000,493000,16342500,0,0,0,0,0,445591,0
2015-08-31,493000,0,488000,2000,3000,16342500,0,0,0,0,0,439047,0
2015-09-01,3000,0,0,3000,0,16342500,0,0,0,0,0,428574,0
2015-09-02,0,0,0,0,0,16342500,0,0,0,0,0,432889,0
2015-09-03,0,0,0,0,0,16342500,0,0,0,0,0,436261,0
2015-09-04,0,29000,0,0,29000,16342500,0,0,0,0,0,445615,0
2015-09-07,29000,0,6000,0,23000,16342500,0,0,0,0,0,451495,0
