date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2015-01-29,0,0,0,0,0,6910140,0,0,0,0,0,21963,0
2015-01-30,0,0,0,0,0,6910140,0,0,0,0,0,22102,0
2015-02-02,0,0,0,0,0,6910140,0,0,0,0,0,20503,0
2015-02-03,0,0,0,0,0,6910140,0,0,0,0,0,21452,0
2015-02-04,0,0,0,0,0,6910140,0,0,0,0,0,21375,0
2015-02-05,0,0,0,0,0,6910140,0,0,0,0,0,21505,0
2015-02-06,0,0,0,0,0,6910140,0,0,0,0,0,21205,0
2015-02-09,0,0,0,0,0,6910140,0,0,0,0,0,19801,0
2015-02-10,0,0,0,0,0,6910140,0,0,0,0,0,20024,0
2015-02-11,0,0,0,0,0,6910140,0,0,0,0,0,19871,0
2015-02-12,0,0,0,0,0,6910140,0,0,0,0,0,20001,0
2015-02-13,0,0,0,0,0,6910140,0,0,0,0,0,19656,0
2015-02-24,0,0,0,0,0,6910140,0,0,0,0,0,19822,0
2015-02-25,0,0,0,0,0,6910140,0,0,0,0,0,19790,0
2015-02-26,0,0,0,0,0,6910140,0,0,0,0,0,22590,0
2015-03-02,0,0,0,0,0,6910140,0,0,0,0,0,24052,0
2015-03-03,0,0,0,0,0,6910140,0,0,0,0,0,24479,0
2015-03-04,0,0,0,0,0,6910140,0,0,0,0,0,25483,0
2015-03-05,0,0,0,0,0,6910140,0,0,0,0,0,26331,0
2015-03-06,0,0,0,0,0,6910140,0,0,0,0,0,26267,0
2015-03-09,0,0,0,0,0,6910140,0,0,0,0,0,26671,0
2015-03-10,0,0,0,0,0,6910140,0,0,0,0,0,23106,0
2015-03-11,0,0,0,0,0,6910140,0,0,0,0,0,22252,0
2015-03-12,0,0,0,0,0,6910140,0,0,0,0,0,22709,0
2015-03-13,0,0,0,0,0,6910140,0,0,0,0,0,23273,0
2015-03-16,0,0,0,0,0,6910140,0,0,0,0,0,23481,0
