date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2015-01-05,0,0,0,0,0,74332957,0,0,0,0,0,9918,0
2015-01-06,0,0,0,0,0,74332957,0,0,0,0,0,10105,0
2015-01-07,0,0,0,0,0,74332957,0,0,0,0,0,10305,0
2015-01-08,0,0,0,0,0,74332957,0,0,0,0,0,10395,0
2015-01-09,0,0,0,0,0,74332957,0,0,0,0,0,10687,0
2015-01-12,0,0,0,0,0,74332957,0,0,0,0,0,10869,0
2015-01-13,0,0,0,0,0,74332957,0,0,0,0,0,10797,0
2015-01-14,0,0,0,0,0,74332957,0,0,0,0,0,10179,0
2015-01-15,0,0,0,0,0,74332957,0,0,0,0,0,9797,0
2015-01-16,0,0,0,0,0,74332957,0,0,0,0,0,10094,0
2015-01-19,0,0,0,0,0,74332957,0,0,0,0,0,10621,0
2015-01-20,0,0,0,0,0,74332957,0,0,0,0,0,10988,0
2015-01-21,0,0,0,0,0,74332957,0,0,0,0,0,11425,0
2015-01-22,0,0,0,0,0,74332957,0,0,0,0,0,11910,0
2015-01-23,0,0,0,0,0,74332957,0,0,0,0,0,12181,0
2015-01-26,0,0,0,0,0,74332957,0,0,0,0,0,13150,0
2015-01-27,0,0,0,0,0,74332957,0,0,0,0,0,15970,0
2015-01-28,0,0,0,0,0,74332957,0,0,0,0,0,17257,0
2015-01-29,0,0,0,0,0,74332957,0,0,0,0,0,17701,0
2015-01-30,0,0,0,0,0,74332957,0,0,0,0,0,18173,0
2015-02-02,0,0,0,0,0,74332957,0,0,0,0,0,18277,0
2015-02-03,0,0,0,0,0,74332957,0,0,0,0,0,18423,0
2015-02-04,0,0,0,0,0,74332957,0,0,0,0,0,18675,0
2015-02-05,0,0,0,0,0,74332957,0,0,0,0,0,19115,0
2015-02-06,0,0,0,0,0,74332957,0,0,0,0,0,19617,0
2015-02-09,0,0,0,0,0,74332957,0,0,0,0,0,20021,0
2015-02-10,0,0,0,0,0,74332957,0,0,0,0,0,19687,0
2015-02-11,0,0,0,0,0,74332957,0,0,0,0,0,18876,0
2015-02-12,0,0,0,0,0,74332957,0,0,0,0,0,18479,0
2015-02-13,0,0,0,0,0,74332957,0,0,0,0,0,18048,0
2015-02-24,0,0,0,0,0,74332957,0,0,0,0,0,17221,0
2015-02-25,0,0,0,0,0,74332957,0,0,0,0,0,16690,0
2015-02-26,0,0,0,0,0,74332957,0,0,0,0,0,16456,0
2015-03-02,0,0,0,0,0,74332957,0,0,0,0,0,16323,0
2015-03-03,0,0,0,0,0,74332957,0,0,0,0,0,16062,0
2015-03-04,0,0,0,0,0,74332957,0,0,0,0,0,15520,0
2015-03-05,0,0,0,0,0,74332957,0,0,0,0,0,15455,0
2015-03-06,0,0,0,0,0,74332957,0,0,0,0,0,15368,0
2015-03-09,0,0,0,0,0,74332957,0,0,0,0,0,16006,0
2015-03-10,0,0,0,0,0,74332957,0,0,0,0,0,16497,0
2015-03-11,0,0,0,0,0,74332957,0,0,0,0,0,15798,0
2015-03-12,0,0,0,0,0,74332957,0,0,0,0,0,15955,0
2015-03-13,0,0,0,0,0,74332957,0,0,0,0,0,15596,0
2015-03-16,0,0,0,0,0,74332957,0,0,0,0,0,15344,0
2015-03-17,0,0,0,0,0,74332957,0,0,0,0,0,15342,0
2015-03-18,0,0,0,0,0,74332957,0,0,0,0,0,14466,0
2015-03-19,0,0,0,0,0,74332957,0,0,0,0,0,11584,0
2015-03-20,0,0,0,0,0,74332957,0,0,0,0,0,10584,0
2015-03-23,0,0,0,0,0,74332957,0,0,0,0,0,10353,0
2015-03-24,0,0,0,0,0,74332957,0,0,0,0,0,10319,0
2015-03-25,0,0,0,0,0,74332957,0,0,0,0,0,10023,0
2015-03-26,0,0,0,0,0,74332957,0,0,0,0,0,10033,0
2015-03-27,0,0,0,0,0,74332957,0,0,0,0,0,9911,0
2015-03-30,0,0,0,0,0,74332957,0,0,0,0,0,9602,0
2015-03-31,0,0,0,0,0,74332957,0,0,0,0,0,9974,0
2015-04-01,0,0,0,0,0,74332957,0,0,0,0,0,9692,0
2015-04-02,0,0,0,0,0,74332957,0,0,0,0,0,10090,0
2015-04-07,0,0,0,0,0,74332957,0,0,0,0,0,9951,0
2015-04-08,0,0,0,0,0,74332957,0,0,0,0,0,9868,0
2015-04-09,0,0,0,0,0,74332957,0,0,0,0,0,9690,0
2015-04-10,0,0,0,0,0,74332957,0,0,0,0,0,9844,0
2015-04-13,0,0,0,0,0,74332957,0,0,0,0,0,10149,0
2015-04-14,0,0,0,0,0,74332957,0,0,0,0,0,10438,0
2015-04-15,0,0,0,0,0,74332957,0,0,0,0,0,10384,0
2015-04-16,0,0,0,0,0,74332957,0,0,0,0,0,10394,0
2015-04-17,0,0,0,0,0,74332957,0,0,0,0,0,10469,0
2015-04-20,0,0,0,0,0,74332957,0,0,0,0,0,10685,0
2015-04-21,0,0,0,0,0,74332957,0,0,0,0,0,10623,0
2015-04-22,0,0,0,0,0,74332957,0,0,0,0,0,10476,0
2015-04-23,0,0,0,0,0,74332957,0,0,0,0,0,9489,0
2015-04-24,0,0,0,0,0,74332957,0,0,0,0,0,9699,0
2015-04-27,0,0,0,0,0,74332957,0,0,0,0,0,9627,0
2015-04-28,0,0,0,0,0,74332957,0,0,0,0,0,11515,0
2015-04-29,0,0,0,0,0,74332957,0,0,0,0,0,13852,0
2015-04-30,0,0,0,0,0,74332957,0,0,0,0,0,14429,0
2015-05-04,0,0,0,0,0,74332957,0,0,0,0,0,15048,0
2015-05-05,0,0,0,0,0,74332957,0,0,0,0,0,15260,0
2015-05-06,0,0,0,0,0,74332957,0,0,0,0,0,15481,0
2015-05-07,0,0,0,0,0,74332957,0,0,0,0,0,15462,0
2015-05-08,0,0,0,0,0,74332957,0,0,0,0,0,15774,0
2015-05-11,0,0,0,0,0,74332957,0,0,0,0,0,15881,0
2015-05-12,0,0,0,0,0,74332957,0,0,0,0,0,16038,0
2015-05-13,0,0,0,0,0,74332957,0,0,0,0,0,16106,0
2015-05-14,0,0,0,0,0,74332957,0,0,0,0,0,15986,0
2015-05-15,0,0,0,0,0,74332957,0,0,0,0,0,15567,0
2015-05-18,0,0,0,0,0,74332957,0,0,0,0,0,15646,0
2015-05-19,0,0,0,0,0,74332957,0,0,0,0,0,15271,0
2015-05-20,0,0,0,0,0,74332957,0,0,0,0,0,15403,0
2015-05-21,0,0,0,0,0,74332957,0,0,0,0,0,15508,0
2015-05-22,0,0,0,0,0,74332957,0,0,0,0,0,15568,0
2015-05-25,0,0,0,0,0,74332957,0,0,0,0,0,15329,0
2015-05-26,0,0,0,0,0,74332957,0,0,0,0,0,17254,0
2015-05-27,0,0,0,0,0,74332957,0,0,0,0,0,18291,0
2015-05-28,0,0,0,0,0,74332957,0,0,0,0,0,18468,0
2015-05-29,0,0,0,0,0,74332957,0,0,0,0,0,18882,0
2015-06-01,0,0,0,0,0,74332957,0,0,0,0,0,18722,0
2015-06-02,0,0,0,0,0,74332957,0,0,0,0,0,18705,0
2015-06-03,0,0,0,0,0,74332957,0,0,0,0,0,18725,0
2015-06-04,0,0,0,0,0,74332957,0,0,0,0,0,18167,0
2015-06-05,0,0,0,0,0,74332957,0,0,0,0,0,18509,0
2015-06-08,0,0,0,0,0,74332957,0,0,0,0,0,18432,0
2015-06-09,0,0,0,0,0,74332957,0,0,0,0,0,17981,0
2015-06-10,0,0,0,0,0,74332957,0,0,0,0,0,15959,0
2015-06-11,0,0,0,0,0,74332957,0,0,0,0,0,13499,0
2015-06-12,0,0,0,0,0,74332957,0,0,0,0,0,12876,0
2015-06-15,0,0,0,0,0,74332957,0,0,0,0,0,12372,0
2015-06-16,0,0,0,0,0,74332957,0,0,0,0,0,12684,0
2015-06-17,0,0,0,0,0,74332957,0,0,0,0,0,12697,0
2015-06-18,0,0,0,0,0,74332957,0,0,0,0,0,12697,0
2015-06-22,0,0,0,0,0,74332957,0,0,0,0,0,11862,0
2015-06-23,0,0,0,0,0,74332957,0,0,0,0,0,11869,0
2015-06-24,0,0,0,0,0,74332957,0,0,0,0,0,11752,0
2015-06-25,0,0,0,0,0,74332957,0,0,0,0,0,11313,0
2015-06-26,0,0,0,0,0,74332957,0,0,0,0,0,11746,0
2015-06-29,0,0,0,0,0,74332957,0,0,0,0,0,11367,0
2015-06-30,0,0,0,0,0,74332957,0,0,0,0,0,11003,0
2015-07-01,0,0,0,0,0,74332957,0,0,0,0,0,11150,0
2015-07-02,0,0,0,0,0,74332957,0,0,0,0,0,10990,0
2015-07-03,0,0,0,0,0,74332957,0,0,0,0,0,10922,0
2015-07-06,0,0,0,0,0,74332957,0,0,0,0,0,11053,0
2015-07-07,0,0,0,0,0,74332957,0,0,0,0,0,10972,0
2015-07-08,0,0,0,0,0,74332957,0,0,0,0,0,9060,0
2015-07-09,0,0,0,0,0,74332957,0,0,0,0,0,8242,0
2015-07-13,0,0,0,0,0,74332957,0,0,0,0,0,8149,0
2015-07-14,0,0,0,0,0,74332957,0,0,0,0,0,8004,0
2015-07-15,0,0,0,0,0,74332957,0,0,0,0,0,8341,0
2015-07-16,0,0,0,0,0,74332957,0,0,0,0,0,8411,0
2015-07-17,0,0,0,0,0,74332957,0,0,0,0,0,8294,0
2015-07-20,0,0,0,0,0,74332957,0,0,0,0,0,8207,0
2015-07-21,0,0,0,0,0,74332957,0,0,0,0,0,7661,0
2015-07-22,0,0,0,0,0,74332957,0,0,0,0,0,7668,0
2015-07-23,0,0,0,0,0,74332957,0,0,0,0,0,7589,0
2015-07-24,0,0,0,0,0,74332957,0,0,0,0,0,7626,0
2015-07-27,0,0,0,0,0,74332957,0,0,0,0,0,7910,0
2015-07-28,0,0,0,0,0,74332957,0,0,0,0,0,7905,0
2015-07-29,0,0,0,0,0,74332957,0,0,0,0,0,7644,0
2015-07-30,0,0,0,0,0,74332957,0,0,0,0,0,7479,0
2015-07-31,0,0,0,0,0,74332957,0,0,0,0,0,7113,0
2015-08-03,0,0,0,0,0,74332957,0,0,0,0,0,6994,0
2015-08-04,0,0,0,0,0,74332957,0,0,0,0,0,6862,0
2015-08-05,0,0,0,0,0,74332957,0,0,0,0,0,6927,0
2015-08-06,0,0,0,0,0,74332957,0,0,0,0,0,6712,0
2015-08-07,0,0,0,0,0,74332957,0,0,0,0,0,6843,0
2015-08-10,0,0,0,0,0,74332957,0,0,0,0,0,6326,0
2015-08-11,0,0,0,0,0,74332957,0,0,0,0,0,6272,0
2015-08-12,0,0,0,0,0,74332957,0,0,0,0,0,6442,0
2015-08-13,0,0,0,0,0,74332957,0,0,0,0,0,6515,0
2015-08-14,0,0,0,0,0,74332957,0,0,0,0,0,6538,0
2015-08-17,0,0,0,0,0,74332957,0,0,0,0,0,6725,0
2015-08-18,0,0,0,0,0,74332957,0,0,0,0,0,6847,0
2015-08-19,0,0,0,0,0,74332957,0,0,0,0,0,7100,0
2015-08-20,0,0,0,0,0,74332957,0,0,0,0,0,6907,0
2015-08-21,0,0,0,0,0,74332957,0,0,0,0,0,6727,0
2015-08-24,0,0,0,0,0,74332957,0,0,0,0,0,7176,0
2015-08-25,0,0,0,0,0,74332957,0,0,0,0,0,6961,0
2015-08-26,0,0,0,0,0,74332957,0,0,0,0,0,6642,0
2015-08-27,0,0,0,0,0,74332957,0,0,0,0,0,6422,0
2015-08-28,0,0,0,0,0,74332957,0,0,0,0,0,6457,0
2015-08-31,0,0,0,0,0,74332957,0,0,0,0,0,6651,0
2015-09-01,0,0,0,0,0,74332957,0,0,0,0,0,6926,0
2015-09-02,0,0,0,0,0,74332957,0,0,0,0,0,6887,0
2015-09-03,0,0,0,0,0,74332957,0,0,0,0,0,7326,0
2015-09-04,0,0,0,0,0,74332957,0,0,0,0,0,7955,0
2015-09-07,0,0,0,0,0,74332957,0,0,0,0,0,7783,0
2015-09-08,0,0,0,0,0,74332957,0,0,0,0,0,8034,0
2015-09-09,0,0,0,0,0,74332957,0,0,0,0,0,8576,0
2015-09-10,0,0,0,0,0,74332957,0,0,0,0,0,8282,0
2015-09-11,0,0,0,0,0,74332957,0,0,0,0,0,8668,0
2015-09-14,0,0,0,0,0,74332957,0,0,0,0,0,8339,0
2015-09-15,0,0,0,0,0,74332957,0,0,0,0,0,8309,0
2015-09-16,0,0,0,0,0,74332957,0,0,0,0,0,8504,0
2015-09-17,0,0,0,0,0,74332957,0,0,0,0,0,8440,0
2015-09-18,0,0,0,0,0,74332957,0,0,0,0,0,8244,0
2015-09-21,0,0,0,0,0,74332957,0,0,0,0,0,8837,0
2015-09-22,0,0,0,0,0,74332957,0,0,0,0,0,9039,0
2015-09-23,0,0,0,0,0,74332957,0,0,0,0,0,9462,0
2015-09-24,0,0,0,0,0,74332957,0,0,0,0,0,9208,0
2015-09-25,0,0,0,0,0,74332957,0,0,0,0,0,9066,0
2015-09-30,0,0,0,0,0,74332957,0,0,0,0,0,8919,0
2015-10-01,0,0,0,0,0,74332957,0,0,0,0,0,8512,0
2015-10-02,0,0,0,0,0,74332957,0,0,0,0,0,8408,0
2015-10-05,0,0,0,0,0,74332957,0,0,0,0,0,8343,0
2015-10-06,0,0,0,0,0,74332957,0,0,0,0,0,7855,0
2015-10-07,0,0,0,0,0,74332957,0,0,0,0,0,7771,0
2015-10-08,0,0,0,0,0,74332957,0,0,0,0,0,7816,0
2015-10-12,0,0,0,0,0,74332957,0,0,0,0,0,8844,0
2015-10-13,0,0,0,0,0,74332957,0,0,0,0,0,8839,0
2015-10-14,0,0,0,0,0,74332957,0,0,0,0,0,9637,0
2015-10-15,0,0,0,0,0,74332957,0,0,0,0,0,10681,0
2015-10-16,0,0,0,0,0,74332957,0,0,0,0,0,11778,0
2015-10-19,0,0,0,0,0,74332957,0,0,0,0,0,12642,0
2015-10-20,0,0,0,0,0,74332957,0,0,0,0,0,14482,0
2015-10-21,0,0,0,0,0,74332957,0,0,0,0,0,13988,0
2015-10-22,0,0,0,0,0,74332957,0,0,0,0,0,13700,0
2015-10-23,0,0,0,0,0,74332957,0,0,0,0,0,13531,0
2015-10-26,0,0,0,0,0,74332957,0,0,0,0,0,13749,0
2015-10-27,0,0,0,0,0,74332957,0,0,0,0,0,15151,0
2015-10-28,0,0,0,0,0,74332957,0,0,0,0,0,17482,0
2015-10-29,0,0,0,0,0,74332957,0,0,0,0,0,19699,0
2015-10-30,0,0,0,0,0,74332957,0,0,0,0,0,20841,0
2015-11-02,0,0,0,0,0,74332957,0,0,0,0,0,22955,0
2015-11-03,0,0,0,0,0,74332957,0,0,0,0,0,24972,0
2015-11-04,0,0,0,0,0,74332957,0,0,0,0,0,26783,0
2015-11-05,0,0,0,0,0,74332957,0,0,0,0,0,28104,0
2015-11-06,0,0,0,0,0,74332957,0,0,0,0,0,28664,0
2015-11-09,0,0,0,0,0,74332957,0,0,0,0,0,29181,0
2015-11-10,0,0,0,0,0,74332957,0,0,0,0,0,29444,0
2015-11-11,0,0,0,0,0,74332957,0,0,0,0,0,30197,0
2015-11-12,0,0,0,0,0,74332957,0,0,0,0,0,30566,0
2015-11-13,0,0,0,0,0,74332957,0,0,0,0,0,31308,0
2015-11-16,0,0,0,0,0,74332957,0,0,0,0,0,31252,0
2015-11-17,0,0,0,0,0,74332957,0,0,0,0,0,31336,0
2015-11-18,0,0,0,0,0,74332957,0,0,0,0,0,31491,0
2015-11-19,0,0,0,0,0,74332957,0,0,0,0,0,31193,0
2015-11-20,0,0,0,0,0,74332957,0,0,0,0,0,31554,0
2015-11-23,0,0,0,0,0,74332957,0,0,0,0,0,30635,0
2015-11-24,0,0,0,0,0,74332957,0,0,0,0,0,31457,0
2015-11-25,0,0,0,0,0,74332957,0,0,0,0,0,31310,0
2015-11-26,0,0,0,0,0,74332957,0,0,0,0,0,30704,0
2015-11-27,0,0,0,0,0,74332957,0,0,0,0,0,29408,0
2015-11-30,0,0,0,0,0,74332957,0,0,0,0,0,28503,0
2015-12-01,0,0,0,0,0,74332957,0,0,0,0,0,26250,0
2015-12-02,0,0,0,0,0,74332957,0,0,0,0,0,26066,0
2015-12-03,0,0,0,0,0,74332957,0,0,0,0,0,26330,0
2015-12-04,0,0,0,0,0,74332957,0,0,0,0,0,26214,0
2015-12-07,0,0,0,0,0,74332957,0,0,0,0,0,26077,0
2015-12-08,0,0,0,0,0,74332957,0,0,0,0,0,24505,0
2015-12-09,0,0,0,0,0,74332957,0,0,0,0,0,21722,0
2015-12-10,0,0,0,0,0,74332957,0,0,0,0,0,19578,0
2015-12-11,0,0,0,0,0,74332957,0,0,0,0,0,18625,0
2015-12-14,0,0,0,0,0,74332957,0,0,0,0,0,16125,0
2015-12-15,0,0,0,0,0,74332957,0,0,0,0,0,14138,0
2015-12-16,0,0,0,0,0,74332957,0,0,0,0,0,12472,0
2015-12-17,0,0,0,0,0,74332957,0,0,0,0,0,10571,0
2015-12-18,0,0,0,0,0,74332957,0,0,0,0,0,9840,0
2015-12-21,0,0,0,0,0,74332957,0,0,0,0,0,8931,0
2015-12-22,0,0,0,0,0,74332957,0,0,0,0,0,8759,0
2015-12-23,0,0,0,0,0,74332957,0,0,0,0,0,8206,0
2015-12-24,0,0,0,0,0,74332957,0,0,0,0,0,7925,0
2015-12-25,0,0,0,0,0,74332957,0,0,0,0,0,7561,0
2015-12-28,0,0,0,0,0,74332957,0,0,0,0,0,7449,0
2015-12-29,0,0,0,0,0,74332957,0,0,0,0,0,7316,0
2015-12-30,0,0,0,0,0,74332957,0,0,0,0,0,7323,0
2015-12-31,0,0,0,0,0,74332957,0,0,0,0,0,7033,0
2016-01-04,0,0,0,0,0,74332957,0,0,0,0,0,6580,0
2016-01-05,0,0,0,0,0,74332957,0,0,0,0,0,6438,0
2016-01-06,0,0,0,0,0,74332957,0,0,0,0,0,5676,0
2016-01-07,0,0,0,0,0,74332957,0,0,0,0,0,5395,0
2016-01-08,0,0,0,0,0,74332957,0,0,0,0,0,4805,0
2016-01-11,0,0,0,0,0,74332957,0,0,0,0,0,4952,0
2016-01-12,0,0,0,0,0,74332957,0,0,0,0,0,5001,0
2016-01-13,0,0,0,0,0,74332957,0,0,0,0,0,5090,0
2016-01-14,0,0,0,0,0,74332957,0,0,0,0,0,5064,0
2016-01-15,0,0,0,0,0,74332957,0,0,0,0,0,4991,0
2016-01-18,0,0,0,0,0,74332957,0,0,0,0,0,4844,0
2016-01-19,0,0,0,0,0,74332957,0,0,0,0,0,4484,0
2016-01-20,0,0,0,0,0,74332957,0,0,0,0,0,4772,0
2016-01-21,0,0,0,0,0,74332957,0,0,0,0,0,4892,0
2016-01-22,0,0,0,0,0,74332957,0,0,0,0,0,4958,0
2016-01-25,0,0,0,0,0,74332957,0,0,0,0,0,5479,0
2016-01-26,0,0,0,0,0,74332957,0,0,0,0,0,5505,0
2016-01-27,0,0,0,0,0,74332957,0,0,0,0,0,5703,0
2016-01-28,0,0,0,0,0,74332957,0,0,0,0,0,6018,0
2016-01-29,0,0,0,0,0,74332957,0,0,0,0,0,6005,0
2016-02-01,0,0,0,0,0,74332957,0,0,0,0,0,5725,0
2016-02-02,0,0,0,0,0,74332957,0,0,0,0,0,5601,0
2016-02-03,0,0,0,0,0,74332957,0,0,0,0,0,5353,0
2016-02-15,0,0,0,0,0,74332957,0,0,0,0,0,5412,0
2016-02-16,0,0,0,0,0,74332957,0,0,0,0,0,5561,0
2016-02-17,0,0,0,0,0,74332957,0,0,0,0,0,5331,0
2016-02-18,0,0,0,0,0,74332957,0,0,0,0,0,5351,0
2016-02-19,0,0,0,0,0,74332957,0,0,0,0,0,5224,0
2016-02-22,0,0,0,0,0,74332957,0,0,0,0,0,5560,0
2016-02-23,0,0,0,0,0,74332957,0,0,0,0,0,5840,0
2016-02-24,0,0,0,0,0,74332957,0,0,0,0,0,5951,0
2016-02-25,0,0,0,0,0,74332957,0,0,0,0,0,6327,0
2016-02-26,0,0,0,0,0,74332957,0,0,0,0,0,5985,0
2016-03-01,0,0,0,0,0,74332957,0,0,0,0,0,6198,0
2016-03-02,0,0,0,0,0,74332957,0,0,0,0,0,6184,0
2016-03-03,0,0,0,0,0,74332957,0,0,0,0,0,6248,0
