date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2015-01-05,29000,0,0,0,29000,22094846,6000,0,0,0,6000,82487,0
2015-01-06,29000,0,0,0,29000,22094846,6000,0,0,0,6000,82202,0
2015-01-07,29000,0,0,0,29000,22094846,6000,0,0,0,6000,82041,0
2015-01-08,29000,0,0,0,29000,22094846,6000,0,0,0,6000,76336,0
2015-01-09,29000,1000,0,0,30000,22094846,6000,0,0,0,6000,61444,0
2015-01-12,30000,0,1000,0,29000,22094846,6000,11000,0,0,17000,58577,0
2015-01-13,29000,0,0,0,29000,22094846,17000,0,0,0,17000,58399,0
2015-01-14,29000,1000,0,0,30000,22094846,17000,0,0,0,17000,60945,0
2015-01-15,30000,0,0,0,30000,22094846,17000,0,0,0,17000,58898,0
2015-01-16,30000,0,0,0,30000,22094846,17000,0,0,0,17000,58053,0
2015-01-19,30000,0,1000,0,29000,22094846,17000,0,0,0,17000,55659,0
2015-01-20,29000,0,0,0,29000,22094846,17000,0,0,0,17000,53686,0
2015-01-21,29000,0,0,0,29000,22094846,17000,0,0,0,17000,51452,0
2015-01-22,29000,1000,0,0,30000,22094846,17000,0,0,0,17000,50886,0
2015-01-23,30000,83000,0,0,113000,22094846,17000,0,0,0,17000,55761,0
2015-01-26,113000,43000,0,0,156000,22094846,17000,0,0,0,17000,56447,0
2015-01-27,156000,26000,37000,28000,117000,22094846,17000,0,0,0,17000,57870,0
2015-01-28,117000,0,18000,43000,56000,22094846,17000,0,0,0,17000,57466,0
2015-01-29,56000,0,0,26000,30000,22094846,17000,0,5000,0,12000,57767,0
2015-01-30,30000,0,0,0,30000,22094846,12000,0,0,0,12000,57088,0
2015-02-02,30000,0,0,0,30000,22094846,12000,0,0,0,12000,56709,0
2015-02-03,30000,0,0,0,30000,22094846,12000,0,0,0,12000,56443,0
2015-02-04,30000,40000,0,0,70000,22094846,12000,0,0,0,12000,57590,0
2015-02-05,70000,0,0,0,70000,22094846,12000,0,0,0,12000,57192,0
2015-02-06,70000,0,0,0,70000,22094846,12000,0,0,0,12000,57280,0
2015-02-09,70000,3000,0,0,73000,22094846,12000,0,0,0,12000,56539,0
2015-02-10,73000,0,0,40000,33000,22094846,12000,0,0,0,12000,59380,0
2015-02-11,33000,0,0,0,33000,22094846,12000,0,0,0,12000,59661,0
2015-02-12,33000,1000,0,0,34000,22094846,12000,0,0,0,12000,59695,0
2015-02-13,34000,0,1000,0,33000,22094846,12000,0,0,0,12000,59851,0
2015-02-24,33000,0,0,0,33000,22094846,12000,0,0,0,12000,60839,0
2015-02-25,33000,0,0,0,33000,22094846,12000,0,0,0,12000,60570,0
2015-02-26,33000,0,4000,0,29000,22094846,12000,0,0,0,12000,60255,0
2015-03-02,29000,0,0,0,29000,22094846,12000,0,0,0,12000,59876,0
2015-03-03,29000,0,0,0,29000,22094846,12000,0,0,0,12000,54448,0
2015-03-04,29000,0,0,0,29000,22094846,12000,0,0,0,12000,52509,0
2015-03-05,29000,0,0,0,29000,22094846,12000,1000,0,0,13000,50335,0
2015-03-06,29000,0,2000,0,27000,22094846,13000,0,1000,0,12000,46824,0
