date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2015-01-05,0,0,0,0,0,653231856,113788750,131000,5152000,0,108767750,1443725,0
2015-01-06,0,0,0,0,0,653231856,108767750,0,1300000,0,107467750,1545347,0
2015-01-07,0,0,0,0,0,653231856,107467750,196000,0,0,107663750,1606476,0
2015-01-08,0,0,0,0,0,653231856,107663750,369000,0,0,108032750,1664890,0
2015-01-09,0,0,0,0,0,653231856,108032750,85000,92000,0,108025750,1717778,0
2015-01-12,0,0,0,0,0,653231856,108025750,35000,0,0,108060750,1736241,0
2015-01-13,0,0,0,0,0,653231856,108060750,1232000,809000,0,108483750,1748399,0
2015-01-14,0,0,0,0,0,653231856,108483750,40000,990000,0,107533750,1759497,0
2015-01-15,0,0,0,0,0,653231856,107533750,1217000,0,0,108750750,1764551,0
2015-01-16,0,0,0,0,0,653231856,108750750,69000,414000,0,108405750,1787426,0
2015-01-19,0,0,0,0,0,653231856,108405750,266000,338000,0,108333750,1787447,0
2015-01-20,0,0,0,0,0,653231856,108333750,38000,0,0,108371750,1795510,0
2015-01-21,0,0,0,0,0,653231856,108371750,536000,0,0,108907750,1821427,0
2015-01-22,0,0,0,0,0,653231856,108907750,764000,0,0,109671750,1843692,0
2015-01-23,0,0,0,0,0,653231856,109671750,56000,0,0,109727750,1842514,0
2015-01-26,0,0,0,0,0,653231856,109727750,40000,0,0,109767750,1840528,0
2015-01-27,0,0,0,0,0,653231856,109767750,1751000,0,0,111518750,1854230,0
2015-01-28,0,0,0,0,0,653231856,111518750,897000,3265000,0,109150750,1859588,0
2015-01-29,0,0,0,0,0,653231856,109150750,19000,0,0,109169750,1859596,0
2015-01-30,0,0,0,0,0,653231856,109169750,31000,0,0,109200750,1851998,0
2015-02-02,0,0,0,0,0,653231856,109200750,16000,0,0,109216750,1862276,0
2015-02-03,0,0,0,0,0,653231856,109216750,0,0,0,109216750,1864690,0
2015-02-04,0,0,0,0,0,653231856,109216750,295000,0,0,109511750,1830861,0
2015-02-05,0,0,0,0,0,653231856,109511750,0,418000,0,109093750,1811523,0
2015-02-06,0,0,0,0,0,653231856,109093750,26000,0,0,109119750,1797999,0
2015-02-09,0,0,0,0,0,653231856,109119750,0,0,0,109119750,1716457,0
