date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2015-01-05,374000,104000,21000,0,457000,33646699,8264090,57000,0,0,8321090,331403,0
2015-01-06,457000,242000,28000,0,671000,33646699,8321090,148000,5000,0,8464090,388166,0
2015-01-07,671000,147000,34000,0,784000,33646699,8464090,130000,6000,0,8588090,419477,0
2015-01-08,784000,158000,78000,0,864000,33646699,8588090,28000,124000,0,8492090,460330,0
2015-01-09,864000,732000,137000,1000,1458000,33646699,8492090,13000,0,0,8505090,555476,0
2015-01-12,1458000,578000,119000,0,1917000,33646699,8505090,83000,40000,0,8548090,616627,0
2015-01-13,1917000,121000,169000,1000,1868000,33646699,8548090,153000,0,0,8701090,644581,0
2015-01-14,1868000,1398000,185000,21000,3060000,33646699,8701090,37000,287000,0,8451090,724955,0
2015-01-15,3060000,209000,449000,0,2820000,33646699,8451090,10000,0,0,8461090,756884,0
2015-01-16,2820000,141000,985000,0,1976000,33646699,8461090,389000,0,0,8850090,779688,0
2015-01-19,1976000,613000,110000,1000,2478000,33646699,8850090,238000,0,0,9088090,814505,0
2015-01-20,2478000,206000,157000,1000,2526000,33646699,9088090,177000,0,0,9265090,825742,0
2015-01-21,2526000,163000,251000,0,2438000,32867546,9265090,257000,0,0,9522090,847180,0
2015-01-22,2438000,432000,125000,1000,2744000,32867546,9522090,50000,0,0,9572090,910345,0
2015-01-23,2744000,187000,181000,10000,2740000,32867546,9572090,269000,0,0,9841090,950179,0
2015-01-26,2740000,133000,426000,0,2447000,32867546,9841090,165000,0,0,10006090,979819,0
2015-01-27,2447000,1104000,268000,0,3283000,32867546,10006090,110000,0,0,10116090,1064728,0
2015-01-28,3283000,491000,271000,0,3503000,32867546,10116090,146000,156000,0,10106090,1108618,0
2015-01-29,3503000,261000,435000,0,3329000,32867546,10106090,126000,65000,0,10167090,1144568,0
2015-01-30,3329000,893000,484000,0,3738000,32867546,10167090,371000,0,0,10538090,1267221,0
2015-02-02,3738000,846000,339000,0,4245000,32867546,10538090,24000,0,0,10562090,1307745,0
2015-02-03,4245000,244000,278000,1000,4210000,32867546,10562090,9000,100000,0,10471090,1334393,0
2015-02-04,4210000,215000,232000,0,4193000,32867546,10471090,29000,0,0,10500090,1365182,0
2015-02-05,4193000,166000,263000,2000,4094000,32867546,10500090,31000,78000,0,10453090,1375591,0
2015-02-06,4094000,625000,893000,0,3826000,32867546,10453090,231000,111000,0,10573090,1431181,0
2015-02-09,3826000,557000,1180000,6000,3197000,32867546,10573090,0,0,0,10573090,1483144,0
2015-02-10,3197000,437000,241000,0,3393000,32867546,10573090,196000,244000,0,10525090,1508608,0
2015-02-11,3393000,925000,570000,0,3748000,32867546,10525090,77000,0,0,10602090,1569412,0
2015-02-12,3748000,302000,288000,1000,3761000,32867546,10602090,385000,263000,0,10724090,1592920,0
2015-02-13,3761000,391000,474000,0,3678000,32867546,10724090,0,269000,0,10455090,1637193,0
2015-02-24,3678000,431000,123000,0,3986000,32867546,10455090,442000,131000,0,10766090,1645045,0
2015-02-25,3986000,137000,235000,0,3888000,32867546,10766090,4000,158000,0,10612090,1606895,0
2015-02-26,3888000,164000,303000,0,3749000,32867546,10612090,163000,0,0,10775090,1596007,0
2015-03-02,3749000,1483000,226000,21000,4985000,32867546,10775090,5000,76000,0,10704090,1647271,0
2015-03-03,4985000,494000,505000,1000,4973000,32867546,10704090,50000,101000,0,10653090,1631633,0
2015-03-04,4973000,1227000,330000,1000,5869000,32867546,10653090,51000,192000,0,10512090,1648524,0
2015-03-05,5869000,99000,559000,1000,5408000,32867546,10512090,10000,65000,0,10457090,1667168,0
