date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2015-01-05,1158000,23000,6000,0,1175000,62457266,3403052,1000,54000,0,3350052,235963,0
2015-01-06,1175000,31000,187000,0,1019000,62457266,3350052,6000,259000,0,3097052,240665,0
2015-01-07,1019000,15000,23000,0,1011000,62457266,3097052,20000,73000,0,3044052,242154,0
2015-01-08,1011000,18000,163000,0,866000,62457266,3044052,25000,112000,0,2957052,244420,0
2015-01-09,866000,15000,51000,0,830000,62457266,2957052,17000,0,0,2974052,253734,0
2015-01-12,830000,15000,34000,0,811000,62457266,2974052,14000,0,0,2988052,259356,0
2015-01-13,811000,3000,7000,0,807000,62457266,2988052,0,0,0,2988052,260588,0
2015-01-14,807000,1000,42000,0,766000,62457266,2988052,0,0,0,2988052,261085,0
2015-01-15,766000,40000,10000,1000,795000,62457266,2988052,20000,0,0,3008052,285563,0
2015-01-16,795000,7000,34000,10000,758000,62457266,3008052,37000,0,0,3045052,265192,0
2015-01-19,758000,6000,19000,0,745000,62457266,3045052,0,0,0,3045052,258457,0
2015-01-20,745000,12000,5000,0,752000,62457266,3045052,5000,10000,0,3040052,256991,0
2015-01-21,752000,20000,9000,0,763000,62457266,3040052,7000,324000,0,2723052,249009,0
2015-01-22,763000,1000,16000,0,748000,62457266,2723052,7000,0,0,2730052,247641,0
2015-01-23,748000,7000,11000,0,744000,62457266,2730052,4000,0,0,2734052,255591,0
2015-01-26,744000,0,5000,0,739000,62457266,2734052,1000,0,0,2735052,256260,0
2015-01-27,739000,1000,2000,0,738000,62457266,2735052,1000,0,0,2736052,256962,0
2015-01-28,738000,2000,62000,0,678000,62457266,2736052,10000,0,0,2746052,255264,0
2015-01-29,678000,0,38000,0,640000,62457266,2746052,0,111000,0,2635052,240386,0
2015-01-30,640000,1000,5000,0,636000,62457266,2635052,0,0,0,2635052,237359,0
2015-02-02,636000,1000,0,0,637000,62457266,2635052,0,0,0,2635052,232076,0
2015-02-03,637000,0,0,0,637000,62457266,2635052,0,36000,0,2599052,232175,0
2015-02-04,637000,0,2000,0,635000,62457266,2599052,0,0,0,2599052,231016,0
2015-02-05,635000,8000,0,0,643000,62457266,2599052,0,0,0,2599052,226724,0
2015-02-06,643000,3000,6000,0,640000,62457266,2599052,0,0,0,2599052,225408,0
2015-02-09,640000,0,2000,0,638000,62457266,2599052,0,0,0,2599052,224201,0
2015-02-10,638000,0,0,0,638000,62457266,2599052,0,0,0,2599052,217329,0
2015-02-11,638000,7000,26000,0,619000,62457266,2599052,0,73000,0,2526052,219815,0
2015-02-12,619000,1000,7000,0,613000,62457266,2526052,0,21000,0,2505052,218524,0
2015-02-13,613000,29000,2000,0,640000,62457266,2505052,0,18000,0,2487052,213834,0
2015-02-24,640000,23000,21000,0,642000,62457266,2487052,0,0,0,2487052,213986,0
2015-02-25,642000,4000,26000,0,620000,62457266,2487052,0,0,0,2487052,216049,0
2015-02-26,620000,1000,2000,0,619000,62457266,2487052,9000,0,0,2496052,216955,0
2015-03-02,619000,0,1000,0,618000,62457266,2496052,26000,0,0,2522052,214271,0
2015-03-03,618000,1000,1000,0,618000,62457266,2522052,7000,0,0,2529052,201734,0
2015-03-04,618000,0,4000,0,614000,62457266,2529052,0,0,0,2529052,195781,0
2015-03-05,614000,8000,10000,0,612000,62457266,2529052,0,0,0,2529052,235864,0
2015-03-06,612000,12000,13000,0,611000,62457266,2529052,0,0,0,2529052,255849,0
2015-03-09,611000,151000,126000,0,636000,62457266,2529052,0,0,0,2529052,238971,0
2015-03-10,636000,22000,203000,0,455000,62457266,2529052,0,0,0,2529052,234825,0
2015-03-11,455000,10000,35000,0,430000,62457266,2529052,0,0,0,2529052,234822,0
2015-03-12,430000,35000,101000,0,364000,62457266,2529052,0,0,0,2529052,237555,0
2015-03-13,364000,3000,114000,0,253000,62457266,2529052,6000,0,0,2535052,238638,0
2015-03-16,253000,0,8000,0,245000,62457266,2535052,5000,0,0,2540052,240309,0
2015-03-17,245000,96000,35000,1000,305000,62457266,2540052,9000,0,0,2549052,238988,0
2015-03-18,305000,54000,9000,0,350000,62457266,2549052,3000,12000,0,2540052,243863,0
2015-03-19,350000,77000,67000,0,360000,62457266,2540052,4000,0,0,2544052,244934,0
2015-03-20,360000,48000,57000,0,351000,62457266,2544052,4000,0,0,2548052,256142,0
2015-03-23,351000,104000,196000,0,259000,62457266,2548052,13000,3000,0,2558052,290034,0
2015-03-24,259000,128000,82000,0,305000,62457266,2558052,10000,1000,0,2567052,297045,0
2015-03-25,305000,206000,149000,0,362000,62457266,2567052,2000,16000,0,2553052,318815,0
2015-03-26,362000,31000,197000,0,196000,62457266,2553052,0,0,0,2553052,333062,0
2015-03-27,196000,1000,22000,0,175000,62457266,2553052,71000,0,0,2624052,337990,0
2015-03-30,175000,7000,70000,1000,111000,62457266,2624052,0,36000,0,2588052,341056,0
2015-03-31,111000,0,78000,0,33000,62457266,2588052,72000,0,0,2660052,343265,0
2015-04-01,33000,0,33000,0,0,62457266,2660052,6000,0,0,2666052,359421,0
2015-04-02,0,0,0,0,0,62457266,2666052,15000,0,0,2681052,364280,0
2015-04-07,0,0,0,0,0,62457266,2681052,0,0,0,2681052,360063,0
2015-04-08,0,0,0,0,0,62457266,2681052,45000,0,0,2726052,361864,0
2015-04-09,0,179000,0,0,179000,62457266,2726052,0,0,0,2726052,384298,0
2015-04-10,179000,519000,137000,0,561000,62457266,2726052,0,0,0,2726052,406187,0
2015-04-13,561000,103000,90000,0,574000,62457266,2726052,0,0,0,2726052,404534,0
2015-04-14,574000,19000,98000,0,495000,62457266,2726052,0,0,0,2726052,410025,0
2015-04-15,495000,58000,25000,0,528000,62457266,2726052,0,82000,0,2644052,415208,0
2015-04-16,528000,19000,51000,0,496000,62457266,2644052,0,0,0,2644052,419094,0
2015-04-17,496000,2000,68000,1000,429000,62457266,2644052,5000,0,0,2649052,420895,0
2015-04-20,429000,6000,86000,3000,346000,62457266,2649052,0,0,0,2649052,380936,0
2015-04-21,346000,27000,54000,0,319000,62457266,2649052,0,0,0,2649052,361880,0
2015-04-22,319000,30000,36000,0,313000,62457266,2649052,0,0,0,2649052,356702,0
2015-04-23,313000,74000,46000,0,341000,62457266,2649052,2000,0,0,2651052,355377,0
2015-04-24,341000,109000,23000,0,427000,62457266,2651052,0,17000,0,2634052,358380,0
2015-04-27,427000,120000,7000,0,540000,62457266,2634052,0,9000,0,2625052,359920,0
2015-04-28,540000,11000,5000,0,546000,62457266,2625052,0,5000,0,2620052,356524,0
2015-04-29,546000,139000,11000,0,674000,62457266,2620052,5000,0,0,2625052,354783,0
2015-04-30,674000,70000,3000,0,741000,62457266,2625052,0,0,0,2625052,348353,0
2015-05-04,741000,1000,40000,0,702000,62457266,2625052,9000,0,0,2634052,341461,0
2015-05-05,702000,681000,19000,0,1364000,62457266,2634052,27000,0,0,2661052,359652,0
2015-05-06,1364000,206000,504000,0,1066000,62457266,2661052,0,0,0,2661052,360093,0
2015-05-07,1066000,113000,37000,0,1142000,62457266,2661052,40000,0,0,2701052,332689,0
2015-05-08,1142000,547000,78000,0,1611000,62457266,2701052,13000,1000,0,2713052,341733,0
2015-05-11,1611000,0,229000,0,1382000,62457266,2713052,0,0,0,2713052,331409,0
2015-05-12,1382000,0,11000,0,1371000,62457266,2713052,0,0,0,2713052,322740,0
2015-05-13,1371000,1000,342000,0,1030000,62457266,2713052,0,0,0,2713052,358892,0
2015-05-14,1030000,1343000,45000,0,2328000,62457266,2713052,1000,0,0,2714052,403812,0
2015-05-15,2328000,0,494000,0,1834000,62457266,2714052,0,0,0,2714052,434229,0
2015-05-18,1834000,470000,202000,44000,2058000,62457266,2714052,75000,2000,0,2787052,440545,0
2015-05-19,2058000,184000,159000,47000,2036000,62457266,2787052,1000,0,0,2788052,455445,0
2015-05-20,2036000,210000,227000,0,2019000,62457266,2788052,74000,30000,0,2832052,492018,0
2015-05-21,2019000,311000,87000,0,2243000,62457266,2832052,83000,0,0,2915052,508870,0
2015-05-22,2243000,146000,27000,1000,2361000,62457266,2915052,30000,0,0,2945052,502963,0
2015-05-25,2361000,289000,159000,1000,2490000,62457266,2945052,5000,0,0,2950052,492802,0
2015-05-26,2490000,229000,78000,1000,2640000,62457266,2950052,0,0,0,2950052,493909,0
2015-05-27,2640000,26000,139000,0,2527000,62457266,2950052,8000,0,0,2958052,490285,0
2015-05-28,2527000,75000,283000,0,2319000,62457266,2958052,16000,0,0,2974052,503114,0
2015-05-29,2319000,14000,38000,0,2295000,62457266,2974052,2000,0,0,2976052,509083,0
2015-06-01,2295000,39000,10000,80000,2244000,62457266,2976052,2000,0,0,2978052,513992,0
2015-06-02,2244000,3000,69000,0,2178000,62457266,2978052,0,5000,0,2973052,515267,0
2015-06-03,2178000,27000,48000,0,2157000,62457266,2973052,0,98371,0,2874681,516699,0
2015-06-04,2157000,361000,115000,0,2403000,62457266,2874681,0,0,0,2874681,526010,0
2015-06-05,2403000,43000,170000,0,2276000,62457266,2874681,0,0,0,2874681,520737,0
2015-06-08,2276000,43000,182000,0,2137000,62457266,2874681,0,0,0,2874681,519948,0
2015-06-09,2137000,65000,131000,0,2071000,62457266,2874681,0,54000,0,2820681,533115,0
2015-06-10,2071000,59000,176000,0,1954000,62457266,2820681,38000,0,0,2858681,538698,0
2015-06-11,1954000,33000,302000,0,1685000,62457266,2858681,0,0,0,2858681,540531,0
2015-06-12,1685000,852000,202000,0,2335000,62457266,2858681,21000,0,0,2879681,557011,0
