date,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2015-01-05,1079000,11000,30000,0,1060000,617066853,20983165,0,24000,0,20959165,2662300,0
2015-01-06,1060000,8000,140000,0,928000,617066853,20959165,74000,256000,0,20777165,2687166,0
2015-01-07,928000,25000,0,0,953000,617066853,20777165,48000,249000,0,20576165,2580944,0
2015-01-08,953000,150000,23000,0,1080000,617066853,20576165,52000,0,0,20628165,2566104,0
2015-01-09,1080000,115000,73000,0,1122000,617066853,20628165,638000,3000,0,21263165,2570452,0
2015-01-12,1122000,39000,147000,0,1014000,617066853,21263165,610000,0,0,21873165,2542040,0
2015-01-13,1014000,938000,26000,4000,1922000,617066853,21873165,598000,0,0,22471165,2666838,0
2015-01-14,1922000,489000,412000,0,1999000,617066853,22471165,2393000,0,0,24864165,2783939,0
2015-01-15,1999000,96000,367000,0,1728000,617066853,24864165,852000,57000,0,25659165,2831414,0
2015-01-16,1728000,533000,110000,0,2151000,617066853,25659165,1039000,125000,0,26573165,2870379,0
2015-01-19,2151000,180000,54000,6000,2271000,617066853,26573165,416000,600000,0,26389165,2897597,0
2015-01-20,2271000,197000,81000,75000,2312000,617066853,26389165,1046000,1841000,0,25594165,2887344,0
2015-01-21,2312000,69000,41000,0,2340000,617066853,25594165,527000,0,0,26121165,2862322,0
2015-01-22,2340000,152000,91000,0,2401000,617066853,26121165,876000,638000,0,26359165,2905965,0
2015-01-23,2401000,86000,116000,0,2371000,617066853,26359165,423000,1037000,0,25745165,3008144,0
2015-01-26,2371000,20000,57000,0,2334000,617066853,25745165,1060000,105000,0,26700165,3016884,0
2015-01-27,2334000,88000,64000,0,2358000,617066853,26700165,0,0,0,26700165,3011642,0
2015-01-28,2358000,61000,33000,0,2386000,617066853,26700165,88000,31000,0,26757165,2948551,0
2015-01-29,2386000,16000,58000,0,2344000,617066853,26757165,0,816000,0,25941165,2901814,0
2015-01-30,2344000,29000,105000,0,2268000,617066853,25941165,75000,0,0,26016165,2892578,0
2015-02-02,2268000,18000,194000,0,2092000,617066853,26016165,128000,0,0,26144165,2912680,0
2015-02-03,2092000,19000,30000,0,2081000,617066853,26144165,30000,0,0,26174165,2797616,0
2015-02-04,2081000,11000,10000,0,2082000,617066853,26174165,1000,8000,0,26167165,2798644,0
2015-02-05,2082000,1196000,15000,0,3263000,617066853,26167165,5000,30000,0,26142165,2817295,0
2015-02-06,3263000,8000,1153000,0,2118000,617066853,26142165,172000,218000,0,26096165,2835926,0
2015-02-09,2118000,11000,85000,0,2044000,617066853,26096165,34000,379000,0,25751165,2834817,0
2015-02-10,2044000,1000,22000,0,2023000,617066853,25751165,0,0,0,25751165,2848761,0
2015-02-11,2023000,25000,131000,0,1917000,617066853,25751165,24000,188000,0,25587165,2837916,0
2015-02-12,1917000,15000,199000,0,1733000,617066853,25587165,220000,0,0,25807165,2898835,0
2015-02-13,1733000,60000,90000,0,1703000,617066853,25807165,179000,773000,0,25213165,2991669,0
2015-02-24,1703000,66000,7000,0,1762000,617066853,25213165,0,200000,0,25013165,3048454,0
2015-02-25,1762000,0,15000,0,1747000,617066853,25013165,9000,191000,0,24831165,3047661,0
2015-02-26,1747000,58000,63000,0,1742000,617066853,24831165,59000,418000,0,24472165,3137244,0
2015-03-02,1742000,1383000,78000,0,3047000,617066853,24472165,306000,0,0,24778165,3174259,0
2015-03-03,3047000,1313000,93000,1000,4266000,617066853,24778165,1342000,866000,0,25254165,3191079,0
2015-03-04,4266000,1438000,1000,0,5703000,617066853,25254165,3167000,0,0,28421165,3221716,0
2015-03-05,5703000,1821000,202000,0,7322000,617066853,28421165,2760000,0,0,31181165,3167512,0
2015-03-06,7322000,99000,1748000,0,5673000,617066853,31181165,3144000,0,0,34325165,3100665,0
2015-03-09,5673000,307000,160000,15000,5805000,617066853,34325165,1524000,901000,0,34948165,3057695,0
2015-03-10,5805000,631000,91000,0,6345000,617066853,34948165,3057000,194000,0,37811165,2947540,0
2015-03-11,6345000,167000,1056000,0,5456000,617066853,37811165,2947000,0,0,40758165,3067371,0
2015-03-12,5456000,57000,157000,5000,5351000,617066853,40758165,3067000,0,0,43825165,3099567,0
2015-03-13,5351000,130000,150000,0,5331000,617066853,43825165,2772000,750000,0,45847165,3243785,0
2015-03-16,5331000,174000,668000,0,4837000,617066853,45847165,3243000,4338000,0,44752165,3275230,0
2015-03-17,4837000,51000,211000,0,4677000,617066853,44752165,3274000,2864000,0,45162165,3214300,0
2015-03-18,4677000,46000,169000,3000,4551000,617066853,45162165,3092000,1590000,0,46664165,3252396,0
2015-03-19,4551000,74000,1086000,0,3539000,617066853,46664165,3252000,0,0,49916165,3377404,0
2015-03-20,3539000,11000,1707000,0,1843000,617066853,49916165,2948000,1001000,0,51863165,3515328,0
2015-03-23,1843000,6000,75000,0,1774000,617066853,51863165,1624000,592000,0,52895165,3545561,0
2015-03-24,1774000,36000,96000,0,1714000,617066853,52895165,1092000,287000,0,53700165,3549768,0
2015-03-25,1714000,102000,37000,0,1779000,617066853,53700165,312000,1000,0,54011165,3569868,0
2015-03-26,1779000,175000,140000,0,1814000,617066853,54011165,1701000,0,0,55712165,3584260,0
2015-03-27,1814000,10000,67000,0,1757000,617066853,55712165,2697000,1044000,0,57365165,3598572,0
2015-03-30,1757000,81000,14000,0,1824000,617066853,57365165,1728000,0,0,59093165,3584195,0
2015-03-31,1824000,80000,52000,0,1852000,617066853,59093165,1050000,2711000,0,57432165,3675019,0
2015-04-01,1852000,89000,59000,490000,1392000,617066853,57432165,2341000,397000,0,59376165,3719867,0
2015-04-02,1392000,29000,69000,0,1352000,617066853,59376165,891000,10000,0,60257165,3755024,0
2015-04-07,1352000,21000,20000,0,1353000,617066853,60257165,464000,0,0,60721165,3760595,0
2015-04-08,1353000,13000,43000,0,1323000,617066853,60721165,342000,1088000,0,59975165,3750077,0
2015-04-09,1323000,38000,15000,0,1346000,617066853,59975165,347000,300000,0,60022165,3688504,0
2015-04-10,1346000,55000,3000,1000,1397000,617066853,60022165,3634000,3422000,0,60234165,3654381,0
2015-04-13,1397000,1000,279000,0,1119000,617066853,60234165,3654000,1344000,0,62544165,3617387,0
2015-04-14,1119000,3000,316000,0,806000,617066853,62544165,1860000,0,0,64404165,3546610,0
2015-04-15,806000,8000,411000,0,403000,617066853,64404165,3516000,0,0,67920165,3512658,0
2015-04-16,403000,48000,45000,0,406000,617066853,67920165,3119000,0,0,71039165,3504659,0
2015-04-17,406000,3000,333000,0,76000,617066853,71039165,2220000,0,0,73259165,3493864,0
2015-04-20,76000,0,72000,4000,0,617066853,73259165,253000,2633000,0,70879165,3386570,0
2015-04-21,0,0,0,0,0,617066853,70879165,239000,0,0,71118165,3332057,0
2015-04-22,0,0,0,0,0,617066853,71118165,83000,0,0,71201165,3304804,0
2015-04-23,0,0,0,0,0,617066853,71201165,488000,1016000,0,70673165,3291100,0
2015-04-24,0,73000,0,0,73000,617066853,70673165,165000,1193000,0,69645165,3197282,0
2015-04-27,73000,72000,0,0,145000,617066853,69645165,1480000,584000,0,70541165,3161458,0
2015-04-28,145000,34000,40000,0,139000,617066853,70541165,195000,4627000,0,66109165,3028553,0
2015-04-29,139000,195000,72000,0,262000,617066853,66109165,793000,1106000,0,65796165,2956543,0
2015-04-30,262000,214000,19000,0,457000,617066853,65796165,1108000,0,0,66904165,2944176,0
2015-05-04,457000,20000,21000,0,456000,617066853,66904165,1472000,0,0,68376165,2910068,0
2015-05-05,456000,85000,32000,2000,507000,617066853,68376165,1507000,300000,0,69583165,2867263,0
2015-05-06,507000,167000,79000,0,595000,617066853,69583165,2674000,430000,0,71827165,2831888,0
2015-05-07,595000,62000,122000,0,535000,617066853,71827165,1119000,303000,0,72643165,2829448,0
2015-05-08,535000,57000,64000,0,528000,617066853,72643165,1990000,478000,0,74155165,2841242,0
2015-05-11,528000,330000,49000,0,809000,617066853,74155165,2220000,3000,0,76372165,2844615,0
2015-05-12,809000,253000,137000,0,925000,617066853,76372165,2287000,542000,0,78117165,2911229,0
2015-05-13,925000,138000,301000,0,762000,617066853,78117165,855000,0,0,78972165,2936195,0
2015-05-14,762000,51000,58000,0,755000,617066853,78972165,2936000,2611000,0,79297165,2929479,0
2015-05-15,755000,284000,228000,0,811000,617066853,79297165,837000,3700000,0,76434165,2946966,0
2015-05-18,811000,179000,179000,0,811000,617066853,76434165,2462000,0,0,78896165,2969037,0
2015-05-19,811000,227000,155000,0,883000,617066853,78896165,1450000,476000,0,79870165,2971114,0
2015-05-20,883000,38000,25000,0,896000,617066853,79870165,1913000,1542000,0,80241165,3011485,0
