date,regime_prev,r_0050,r_ew_index,equity_S2,equity_S3,equity_S2b
2015-04-15,True,-0.01223018136039078,-0.003375548081398616,0.9818477958952597,1.0562738641770444,1.0010047454012705
2015-04-16,True,0.015294984610087159,0.003285168521228732,0.9968651428229257,1.0724295566736695,1.0042932146804633
2015-04-17,True,-0.009325683663288453,-0.002577629959431449,0.9875686938460002,1.0624284178769703,1.0017045184022493
2015-04-20,True,-0.0014482072088169984,-0.007525733070679164,0.9861384897443705,1.0608898013833488,0.9941659575810607
2015-04-21,True,0.0,-0.013466811110495636,0.9861384897443705,1.0608898013833488,0.9807777124178316
2015-04-22,False,0.010152235573144264,0.0037644032964041507,0.9823418565588546,1.0716602045641388,0.9770017182250229
2015-04-23,True,0.02656140423545339,0.006432321404301167,1.004551763900843,1.1001250044606155,0.9795004557761373
2015-04-24,True,0.009790163060670265,0.001525050490590818,1.0143864894723162,1.1108954076414055,0.9809942434267527
2015-04-27,True,0.007617748930158097,0.00483799507738536,1.0221138310672608,1.1193579299444834,0.9857402887473947
2015-04-28,True,-0.0020618682741333494,-0.0008822638307688369,1.0200063669864303,1.1170499613413312,0.9848706057441012
2015-04-29,True,-0.011019298890687979,-0.0040389093104776785,1.0087666119582022,1.1047408539414796,0.9808928026849456
2015-04-30,True,-0.004874628806549319,0.004059519260626088,1.0038492491724655,1.0993556523510846,0.9848747559100547
2015-05-04,True,0.002099383032430291,-0.004970015942619366,1.005956713253296,1.1016636209542368,0.9799799126716984
2015-05-05,True,-0.00558659974139375,-0.0050108381036126914,1.000336835739182,1.0955090672543109,0.975069391984508
2015-05-06,True,0.0014044762746490136,0.0032288629980508077,1.001741785091635,1.0970476837479324,0.9782177574648188
2015-05-07,True,-0.011921425091807936,-0.00900795738158422,0.9897995954393312,1.0839693119639902,0.9694060135956668
2015-05-08,False,0.0007097545115339887,-0.007126099874513181,0.9859888669968897,1.0847386640735208,0.9656738004433235
2015-05-11,False,0.004964515204217035,-0.022231728068510148,0.9859888669968897,1.090123865663916,0.9656738004433235
2015-05-12,False,-0.0021171617977068236,-0.001332637946359183,0.9859888669968897,1.0878158970607639,0.9656738004433235
2015-05-13,False,0.005657716270331292,0.005124931899244789,0.9859888669968897,1.0939704507606896,0.9656738004433235
2015-05-14,False,-0.014064676405469267,-0.00521805373633355,0.9859888669968897,1.0785841103735951,0.9656738004433235
2015-05-15,False,-0.0014265964093691519,-0.005400376395982565,0.9859888669968897,1.0770454061545336,0.9656738004433235
2015-05-18,False,0.0035715047854367743,-0.011826440252529657,0.9859888669968897,1.0808920789767473,0.9656738004433235
2015-05-19,False,0.014946547472601823,0.006946342356517032,0.9859888669968897,1.0970476837479324,0.9656738004433235
2015-05-20,False,-0.007012612402830576,0.001922390473029445,0.9859888669968897,1.0893545135543852,0.9656738004433235
2015-05-21,False,-0.00918079346278855,-0.005003528948637315,0.9859888669968897,1.079353374757686,0.9656738004433235
2015-05-22,False,0.007840363036783815,0.0039645289063166,0.9859888669968897,1.0878158970607639,0.9656738004433235
2015-05-25,False,0.0,-0.0019632898818098266,0.9859888669968897,1.0878158970607639,0.9656738004433235
2015-05-26,False,0.004243307363660076,0.0003975498695241164,0.9859888669968897,1.0924318342670682,0.9656738004433235
2015-05-27,False,0.002112608590594922,0.003941403965753265,0.9859888669968897,1.0947397151447804,0.9656738004433235
2015-05-28,False,0.004919241753390757,0.007038134728350576,0.9859888669968897,1.1001250044606157,0.9656738004433235
2015-05-29,False,-0.005594413066670856,0.0012464522340731587,0.9859888669968897,1.0939704507606898,0.9656738004433235
2015-06-01,False,-0.00843878980529078,-0.0016278962514101325,0.9859888669968897,1.084738664073521,0.9656738004433235
2015-06-02,False,-0.0014185022347071863,0.00045480197690417334,0.9859888669968897,1.0831999598544595,0.9656738004433235
2015-06-03,False,-0.0063920036379494505,-0.008555468830212076,0.9859888669968897,1.0762761417704432,0.9656738004433235
2015-06-04,False,-0.019299535590151407,-0.02244660423017375,0.9859888669968897,1.0555045120675135,0.9656738004433235
2015-06-05,False,-0.0021866023089105457,-0.005473053556582785,0.9859888669968897,1.053196543464361,0.9656738004433235
2015-06-08,False,0.006574182048377342,-0.006841584186428218,0.9859888669968897,1.0601204492738177,0.9656738004433235
2015-06-09,False,-0.007982604532225324,-0.04052641758217401,0.9859888669968897,1.0516579269707398,0.9656738004433235
2015-06-10,False,0.004389200221787348,0.016012523252576738,0.9859888669968897,1.0562738641770442,0.9656738004433235
2015-06-11,False,0.002913290853447492,-0.0032816679391477477,0.9859888669968897,1.0593510971642868,0.9656738004433235
2015-06-12,False,-0.000726165655701716,0.003699576485397982,0.9859888669968897,1.058581832780196,0.9656738004433235
2015-06-15,False,-0.002180245807818726,0.0011614322030748525,0.9859888669968897,1.056273864177044,0.9656738004433235
2015-06-16,False,-0.0065550289979493526,-0.008476836572020918,0.9859888669968897,1.0493499583675874,0.9656738004433235
2015-06-17,False,0.004398853947147563,0.0027943295948118507,0.9859888669968897,1.0539658955738918,0.9656738004433235
2015-06-18,False,-0.0014598351807043608,0.009813510701121908,0.9859888669968897,1.0524272790802705,0.9656738004433235
2015-06-22,False,0.013888834476371237,0.006325848994537919,0.9859888669968897,1.0670442673578342,0.9656738004433235
2015-06-23,False,0.002883967241867902,0.004928380015458256,0.9859888669968897,1.070121588070517,0.9656738004433235
2015-06-24,False,0.00143779595774296,0.00012786438862666394,0.9859888669968897,1.0716602045641384,0.9656738004433235
2015-06-25,False,0.011486017067189547,0.0053354939006746704,0.9859888669968897,1.08396931196399,0.9656738004433235
2015-06-26,False,0.0,0.0008644857119659566,0.9859888669968897,1.08396931196399,0.9656738004433235
2015-06-29,False,-0.023420846792973737,-0.017057973809819993,0.9859888669968897,1.0585818327801961,0.9656738004433235
2015-06-30,False,0.008720900360553951,0.007076723600550672,0.9859888669968897,1.0678136194673649,0.9656738004433235
2015-07-01,False,0.009365996663058151,0.00882605590674479,0.9859888669968897,1.0778147582640643,0.9656738004433235
2015-07-02,False,0.0007138073621943963,0.0029640362056952974,0.9859888669968897,1.0785841103735947,0.9656738004433235
2015-07-03,False,0.0,-0.0004500228111740112,0.9859888669968897,1.0785841103735947,0.9656738004433235
2015-07-06,False,-0.011412283271619916,-0.010762607418375536,0.9859888669968897,1.0662750029737431,0.9656738004433235
2015-07-07,False,0.004329030684796065,0.0009440309218726739,0.9859888669968897,1.0708909401800475,0.9656738004433235
2015-07-08,False,-0.03017243286026683,-0.030644640443628468,0.9859888669968897,1.0385795551867971,0.9656738004433235
2015-07-09,False,-0.005925933809489137,-0.005849237434852328,0.9859888669968897,1.0324250014868714,0.9656738004433235
2015-07-13,False,0.014903107116676972,0.013921856275785016,0.9859888669968897,1.0478113418739656,0.9656738004433235
2015-07-14,False,0.0,0.00030139375317372874,0.9859888669968897,1.0478113418739656,0.9656738004433235
2015-07-15,False,0.002202656633802702,-0.0016834740998115105,0.9859888669968897,1.050119310477118,0.9656738004433235
2015-07-16,False,0.005128180709245589,0.0020919219014119417,0.9859888669968897,1.055504512067513,0.9656738004433235
2015-07-17,False,-0.0014577071684968024,-0.0019117777354934473,0.9859888669968897,1.0539658955738915,0.9656738004433235
2015-07-20,False,-0.007299259137183212,-0.01063733094262198,0.9859888669968897,1.0462727253803443,0.9656738004433235
2015-07-21,False,0.009558825872158616,-0.0079521910690723,0.9859888669968897,1.056273864177044,0.9656738004433235
2015-07-22,False,-0.012381693756639445,-0.008515943439714846,0.9859888669968897,1.0431954046676615,0.9656738004433235
2015-07-23,False,-0.009587023439664777,-0.010868932816391341,0.9859888669968897,1.0331942658709619,0.9656738004433235
2015-07-24,False,-0.0059567364800439115,-0.007758818100514708,0.9859888669968897,1.0270397998964762,0.9656738004433235
2015-07-27,False,-0.014232239105511857,-0.04384918928515802,0.9859888669968897,1.0124227238934724,0.9656738004433235
2015-07-28,False,0.0007598252843756814,0.0044521249556881415,0.9859888669968897,1.013191988277563,0.9656738004433235
2015-07-29,False,-0.006833668410453075,0.00021492840908399202,0.9859888669968897,1.0062681701935465,0.9656738004433235
2015-07-30,False,0.01681952920905805,0.009652748463004013,0.9859888669968897,1.0231931270742622,0.9656738004433235
2015-07-31,False,-0.005263133076151116,-0.00573850577963031,0.9859888669968897,1.017807925483867,0.9656738004433235
2015-08-03,False,-0.013605439245218842,-0.016557332862421226,0.9859888669968897,1.0039602015903941,0.9656738004433235
2015-08-04,False,0.0007663173383885002,-0.021272394553141893,0.9859888669968897,1.004729553699925,0.9656738004433235
2015-08-05,False,0.006125582428885057,0.013901474423104743,0.9859888669968897,1.0108841073998507,0.9656738004433235
2015-08-06,False,-0.010654525902018208,-0.0068647705684957705,0.9859888669968897,1.0001136164936204,0.9656738004433235
2015-08-07,False,-0.004615412819283127,0.0059490572949589815,0.9859888669968897,0.9954976792873161,0.9656738004433235
2015-08-10,False,-0.0023183186919776277,0.01645956274542204,0.9859888669968897,0.993189798409604,0.9656738004433235
2015-08-11,False,0.0,-0.007485045974917948,0.9859888669968897,0.993189798409604,0.9656738004433235
2015-08-12,False,-0.01704109791830133,-0.00489897579341203,0.9859888669968897,0.976264753803448,0.9656738004433235
2015-08-13,False,0.0015760238066848675,0.004583124774634406,0.9859888669968897,0.9778033702970697,0.9656738004433235
2015-08-14,False,-0.003933904518661047,0.0011289273754333529,0.9859888669968897,0.973956785200296,0.9656738004433235
2015-08-17,False,-0.006319124003700161,-0.010005542262403355,0.9859888669968897,0.9678022315003703,0.9656738004433235
2015-08-18,False,-0.005564361617606983,-0.006777068121959662,0.9859888669968897,0.9624170299099752,0.9656738004433235
2015-08-19,False,-0.015187790555754144,-0.027583678155448377,0.9859888669968897,0.9478000416324115,0.9656738004433235
2015-08-20,False,-0.0032468037323387655,0.004818037884951387,0.9859888669968897,0.9447227209197285,0.9656738004433235
2015-08-21,False,-0.02605866700838555,-0.03323265768910222,0.9859888669968897,0.9201045061200253,0.9656738004433235
2015-08-24,False,-0.03846152012636361,-0.06688758495434188,0.9859888669968897,0.8847158881395321,0.9656738004433235
2015-08-25,False,0.043478295358825525,0.011526971522114904,0.9859888669968897,0.9231818268327083,0.9656738004433235
2015-08-26,False,0.005833305459305604,0.014649738671001167,0.9859888669968897,0.9285670284231033,0.9656738004433235
2015-08-27,False,-0.003313958920627025,0.02396212236646944,0.9859888669968897,0.9254897954358604,0.9656738004433235
2015-08-28,False,0.02743139828120711,0.02198516364590275,0.9859888669968897,0.9508772746196544,0.9656738004433235
2015-08-31,False,0.008090602645461686,0.00879944000618349,0.9859888669968897,0.9585704448132016,0.9656738004433235
2015-09-01,False,-0.008828273757936489,0.003968967951931468,0.9859888669968897,0.9501079225101238,0.9656738004433235
2015-09-02,False,0.005668081686559745,0.005931671076380818,0.9859888669968897,0.9554932118259587,0.9656738004433235
2015-09-03,False,0.0008050966501589318,0.01606329027244069,0.9859888669968897,0.9562624762100495,0.9656738004433235
2015-09-04,False,-0.012872101233791233,-0.008190491760359908,0.9859888669968897,0.9439533688101979,0.9656738004433235
2015-09-07,False,-0.0016299708698119808,0.0017795735217205344,0.9859888669968897,0.9424147523165763,0.9656738004433235
2015-09-08,False,0.0032653571106762147,0.0062938574892215104,0.9859888669968897,0.9454920730292594,0.9656738004433235
2015-09-09,False,0.04393814910295224,0.018755951938648208,0.9859888669968897,0.9870352447096784,0.9656738004433235
2015-09-10,False,-0.010911961820976535,0.008622415860762844,0.9859888669968897,0.9762647538034482,0.9656738004433235
2015-09-11,False,0.0007880568324662995,0.005852683899113087,0.9859888669968897,0.977034105912979,0.9656738004433235
2015-09-14,False,0.002362129288778103,0.0003490592661075098,0.9859888669968897,0.9793419867906912,0.9656738004433235
2015-09-15,False,-0.007855448145093535,-0.0024756728426371666,0.9859888669968897,0.971648816597144,0.9656738004433235
2015-09-16,False,0.011876557474927107,0.0072263333821473985,0.9859888669968897,0.9831886596129048,0.9656738004433235
2015-09-17,False,0.01721435323245024,0.009983868023430986,0.9859888669968897,1.0001136164936206,0.9656738004433235
2015-09-18,False,-0.002307706409641619,0.012391128791980455,0.9859888669968897,0.9978056478904684,0.9656738004433235
2015-09-21,False,-0.021588266344815144,-0.010556967220085811,0.9859888669968897,0.9762647538034481,0.9656738004433235
2015-09-22,False,0.005516128252520458,0.00944023265920757,0.9859888669968897,0.9816499553938433,0.9656738004433235
2015-09-23,False,-0.022727203672270213,-0.012941382395332712,0.9859888669968897,0.9593397969227324,0.9656738004433235
2015-09-24,False,-0.005613536864736979,-0.011856618044873368,0.9859888669968897,0.9539545076068974,0.9656738004433235
2015-09-25,False,0.00403225213162739,0.006094028737290591,0.9859888669968897,0.9578010927036709,0.9656738004433235
2015-09-30,False,0.002409653341109985,0.0019137522762755488,0.9859888669968897,0.960109061306823,0.9656738004433235
2015-10-01,False,0.019230795587582783,0.013089491157519229,0.9859888669968897,0.9785727224066005,0.9656738004433235
2015-10-02,False,-0.005503118436768983,0.0039891402577962864,0.9859888669968897,0.9731875208162055,0.9656738004433235
2015-10-05,False,0.0023715558962538186,0.012291272413869736,0.9859888669968897,0.9754954894193578,0.9656738004433235
2015-10-06,False,0.007886423132644538,-0.0008935610794036375,0.9859888669968897,0.983188659612905,0.9656738004433235
2015-10-07,False,0.014866921149516266,0.008395961822197817,0.9859888669968897,0.9978056478904687,0.9656738004433235
2015-10-08,False,-0.0023130442366522397,-0.009538578443335388,0.9859888669968897,0.9954976792873166,0.9656738004433235
2015-10-12,False,0.013137609239576742,0.004762679554933591,0.9859888669968897,1.008576138796699,0.9656738004433235
2015-10-13,False,-0.00381387676032352,0.005408761163621101,0.9859888669968897,1.0047295536999252,0.9656738004433235
2015-10-14,False,-0.0038284781039918947,0.002449299981494013,0.9859888669968897,1.0008829686031515,0.9656738004433235
2015-10-15,False,0.01460409332168311,0.0036601993343738926,0.9859888669968897,1.015499956880715,0.9656738004433235
2015-10-16,False,-0.0037878732251147573,0.005076828249282794,0.9859888669968897,1.0116533717839413,0.9656738004433235
2015-10-19,False,0.0030418726398908635,0.004157727179357584,0.9859888669968897,1.0147306924966244,0.9656738004433235
2015-10-20,False,0.0,0.008341687276558707,0.9859888669968897,1.0147306924966244,0.9656738004433235
2015-10-21,False,-0.006823392512570026,0.0005988258086893072,0.9859888669968897,1.0078067866871678,0.9656738004433235
2015-10-22,True,0.0,0.0037978875286628355,0.9821928098589516,1.0078067866871678,0.9656093568412155
2015-10-23,True,0.006106878601360499,0.001191975846012161,0.9881909421118894,1.0139613403870935,0.9667603398712535
2015-10-26,True,0.010172126644373947,0.006495881224477307,0.9982429455238747,1.0242754835540102,0.9730403002115925
2015-10-27,True,-0.005422098107361606,-0.0012523232892691638,0.9928303743382626,1.0187217613932151,0.97182173918224
2015-10-28,True,-0.0070093600795341215,-0.0002669751003927523,0.9858712687466271,1.011581173746753,0.971562286975858
2015-10-29,True,-0.007058838016938074,-0.006452073436386541,0.9789121631549914,1.0044405861002905,0.9652936957522661
2015-10-30,True,-0.0015797626879932025,-0.0012376252102143104,0.9773657142448164,1.0028538083400633,0.9640990239391422
2015-11-02,True,0.0015822622869166025,0.00565247415526593,0.9789121631549913,1.0044405861002905,0.9695485687550752
2015-11-03,True,0.01579780155515098,0.007386742665743018,0.9943768232484375,1.0203085391534426,0.9767103745344085
2015-11-04,True,0.019440097473041762,0.0081301144376833,1.0137076056173207,1.0401434366071622,0.9846511416518458
2015-11-05,True,-0.0022883061667962057,0.004685039072263031,1.0113879322520583,1.0377632699668216,0.989264270723033
2015-11-06,True,-0.01987764158823324,-0.007980234950721421,0.9912839254280875,1.0171349836329882,0.9813697094143091
2015-11-09,True,-0.007020295006428423,-0.012469983350786418,0.9843248198364519,1.0099943959865259,0.9691320454769465
2015-11-10,True,-0.011783242263398441,-0.004064494907533578,0.972726282018443,0.9980933873339417,0.9651930132133779
2015-11-11,True,-0.011923654718255516,-0.01593120792468672,0.9611278296962826,0.9861924664067978,0.9498163226324207
2015-11-12,True,0.001608993998918562,-0.0019893214149325766,0.9626742786064576,0.987779244167025,0.9479268326815555
2015-11-13,True,-0.010441749234784137,-0.0051824174058523464,0.9526222751944723,0.9774651010001083,0.9430142801643921
2015-11-16,False,-0.007305209811743096,-0.002901686546672666,0.9489546794349736,0.9703245133536459,0.9393836751857593
2015-11-17,False,0.019623856051822264,0.011014461740635806,0.9489546794349736,0.9893660219272524,0.9393836751857593
2015-11-18,True,-0.015236501065837738,-0.0016692460464242664,0.9308981211180971,0.9742915454796541,0.9342050225909854
2015-11-19,True,0.014657920038148253,0.008860290762163325,0.9445431513411087,0.9885726330471388,0.9424823507226149
2015-11-20,True,0.0,0.004118628981187422,0.9445431513411087,0.9885726330471388,0.9463640858465587
2015-11-23,True,0.004815448907834252,0.0016891751957921475,0.9490915506276365,0.9933330540532604,0.9479626605865592
2015-11-24,True,-0.010383456837835037,-0.010407482922034972,0.9392366994765405,0.9830188231609036,0.9380967553857777
2015-11-25,True,0.0,-0.005141842706094413,0.9392366994765405,0.9830188231609036,0.9332732094264865
2015-11-26,True,0.013720781428621098,0.009239752309478932,0.9521237609397977,0.9965066095737146,0.9418964227186597
2015-11-27,True,-0.013535069695705282,-0.0032596060272436223,0.9392366994765404,0.9830188231609035,0.9388262114621267
2015-11-30,True,-0.012106503605776697,-0.008460283201601304,0.9278658269876499,0.9711179022337596,0.9308834758360707
2015-12-01,True,0.019607823653345458,0.013102450355573891,0.9460592564971892,0.990159410807366,0.9430803303650369
2015-12-02,True,-0.0016025477745380545,0.003551173079239467,0.9445431513411086,0.9885726330471387,0.9464293718457895
2015-12-03,True,0.0016051200561117973,0.0025049067062639097,0.9460592564971892,0.9901594108073659,0.9488000891263311
2015-12-04,True,-0.010416649131786415,0.002063606646085514,0.9362044891643793,0.9798452676404492,0.9507580392960587
2015-12-07,True,0.01214571455328084,0.004972753330477753,0.9475753616532699,0.9917461885675931,0.9554859245024467
2015-12-08,True,-0.015999925697350426,-0.00925407436785064,0.9324142262741777,0.9758783232398811,0.9466437866996665
2015-12-09,True,-0.012195176764530524,-0.019344372162419465,0.9210432699670011,0.9639773145872971,0.9283315569845062
2015-12-10,True,-0.003292147514708854,0.00047965861357246453,0.91801105965484,0.9608037590668429,0.928776839212065
2015-12-11,True,-0.011560666725344837,-0.01734086554107972,0.9073982397439897,0.9496962270198126,0.9126710449256196
2015-12-14,False,-0.007518812272077624,-0.009839294204864735,0.9039047565209753,0.9425556393733502,0.909157261402656
2015-12-15,False,0.0008417422239825889,0.009773612420677757,0.9039047565209753,0.9433490282534637,0.909157261402656
2015-12-16,False,0.01513880320560168,0.008409038234240995,0.9039047565209753,0.9576302035463885,0.909157261402656
2015-12-17,True,0.011598978400948479,0.011302031843932303,0.9108687301245434,0.9687377355934189,0.9158927702671408
2015-12-18,True,-0.004914045186033333,-4.8656347425901636e-05,0.9063926800261666,0.9639773145872973,0.9158482062703058
2015-12-21,True,-0.0016460737573543716,0.005433360688958722,0.9049006908217174,0.9623905368270702,0.9208243399113083
2015-12-22,True,0.0024732728291658734,-0.002091966036089632,0.9071387571134202,0.964770791192851,0.9188980066670092
2015-12-23,True,0.0016447199425111414,-0.00020935454201786996,0.9086307463178694,0.9663575689530782,0.9187056311956623
2015-12-24,True,0.004926057841962983,-0.003988066329118745,0.9131067139312172,0.9711179022337597,0.915041772201519
2015-12-25,True,0.006535971329278301,0.006234832449108607,0.9190747532340432,0.9774651010001084,0.920746904335131
2015-12-28,True,-0.002435040021281032,-0.000831053456741504,0.9168367694273694,0.9750849343597676,0.9199817144374992
2015-12-29,True,-0.007323041711387868,-0.003688501317961168,0.9101227355223186,0.9679443467133051,0.9165883606712963
2015-12-30,True,-0.007377064260676192,0.0007829523248210624,0.903408701617268,0.9608037590668429,0.9173060056591879
2015-12-31,True,0.00330302154889206,0.005267058128844315,0.9063926800261665,0.9639773145872971,0.9221375097129327
2016-01-04,True,-0.019753067095524268,-0.015255014096530184,0.8884886446027176,0.944935806013691,0.9080702890033228
2016-01-05,True,-0.00839631271889918,-0.005485811825379772,0.8810286160954423,0.937001829487115,0.9030887862736323
2016-01-06,True,-0.010160870541751632,-0.011199547183397995,0.8720765983837179,0.9274810752003119,0.8929746008009631
2016-01-07,False,-0.018819500774837294,-0.02364331757916327,0.8687191034799405,0.9100263443869328,0.8895366485878794
2016-01-08,False,0.0017436613456462968,0.015398598653561857,0.8687191034799405,0.9116131221471601,0.8895366485878794
2016-01-11,False,-0.015665732776912966,-0.014959302570607735,0.8687191034799405,0.8973320345796753,0.8895366485878794
2016-01-12,False,-0.0008842619843895116,-0.014700782571809623,0.8687191034799405,0.8965385579741216,0.8895366485878794
2016-01-13,False,0.01150450340436393,0.005116105953290484,0.8687191034799405,0.9068527888664785,0.8895366485878794
2016-01-14,False,-0.007874031743771548,-0.01501928256579843,0.8687191034799405,0.899712201220016,0.8895366485878794
2016-01-15,False,0.0,-0.00026254935984204586,0.8687191034799405,0.899712201220016,0.8895366485878794
2016-01-18,False,0.007054601496236268,0.019022026440789652,0.8687191034799405,0.9060593122609248,0.8895366485878794
2016-01-19,False,0.002627040342250142,0.009965667919122678,0.8687191034799405,0.9084395666267057,0.8895366485878794
2016-01-20,False,-0.023580834351956126,-0.017465698988656242,0.8687191034799405,0.8870178036873184,0.8895366485878794
2016-01-21,False,-0.001788890542705035,-0.0015698251245624961,0.8687191034799405,0.8854310259270912,0.8895366485878794
2016-01-22,False,0.013440921205717826,0.003554883613137605,0.8687191034799405,0.8973320345796751,0.8895366485878794
2016-01-25,False,0.017683382199928488,0.012605303175487581,0.8687191034799405,0.913199899907387,0.8895366485878794
2016-01-26,False,-0.00955690578544166,-0.00291517430695698,0.8687191034799405,0.9044725345006973,0.8895366485878794
2016-01-27,False,0.004386017236220452,-0.000864749494830952,0.8687191034799405,0.9084395666267053,0.8895366485878794
2016-01-28,False,0.005240121033430967,0.0054552866470236605,0.8687191034799405,0.9131998999073869,0.8895366485878794
2016-01-29,False,0.02519551382117724,0.009018630640379888,0.8687191034799405,0.9362084406070011,0.8895366485878794
2016-01-30,False,0.009322032389529555,0.011656897717852166,0.8687191034799405,0.9449358060136906,0.8895366485878794
2016-02-01,True,0.0,-0.0017504491225689423,0.8653745349315427,0.9449358060136906,0.8845608386360896
