date,day_trade_volume,day_trade_ratio
2016-02-01,8000,0.017
2016-02-02,15000,0.0239
2016-02-03,53000,0.0524
2016-02-15,13000,0.0138
2016-02-16,5000,0.0068
2016-02-17,11000,0.0231
2016-02-18,1000,0.0015
2016-02-19,1000,0.0028
2016-02-22,1000,0.002
2016-02-23,161000,0.0771
2016-02-24,9000,0.014
2016-02-25,13000,0.0231
2016-02-26,0,0.0
2016-03-01,5000,0.0084
2016-03-02,130000,0.0462
2016-03-03,6000,0.0056
2016-03-04,2000,0.0021
2016-03-07,46000,0.0358
2016-03-08,359000,0.0745
2016-03-09,31000,0.0233
2016-03-10,75000,0.0305
2016-03-11,4000,0.0035
2016-03-14,11000,0.009
2016-03-15,50000,0.0251
2016-03-16,10000,0.011
2016-03-17,13000,0.0147
2016-03-18,2000,0.0035
2016-03-21,21000,0.0312
2016-03-22,3000,0.0052
2016-03-23,5000,0.0121
2016-03-24,7000,0.0089
2016-03-25,5000,0.0129
2016-03-28,1000,0.0021
2016-03-29,4000,0.006
2016-03-30,18000,0.0467
2016-03-31,2000,0.0079
2016-04-01,0,0.0
2016-04-06,2000,0.0028
2016-04-07,6000,0.0166
2016-04-08,0,0.0
2016-04-11,2000,0.0049
2016-04-12,1000,0.0014
2016-04-13,4000,0.0073
2016-04-14,19000,0.0244
2016-04-15,25000,0.0462
2016-04-18,10000,0.0208
2016-04-19,3000,0.0205
2016-04-20,6000,0.0172
2016-04-21,8000,0.0391
2016-04-22,3000,0.0081
2016-04-25,2000,0.0101
2016-04-26,4000,0.0225
2016-04-27,0,0.0
2016-04-28,0,0.0
2016-04-29,14000,0.0246
2016-05-03,0,0.0
2016-05-04,51000,0.039
2016-05-05,17000,0.0296
2016-05-06,35000,0.0611
2016-05-09,3000,0.0097
2016-05-10,26000,0.0398
2016-05-11,27000,0.041
2016-05-12,4000,0.0103
2016-05-13,2000,0.0055
2016-05-16,5000,0.012
2016-05-17,13000,0.0465
2016-05-18,0,0.0
2016-05-19,10000,0.0247
2016-05-20,8000,0.047
2016-05-23,13000,0.0225
2016-05-24,12000,0.0517
2016-05-25,5000,0.0105
2016-05-26,8000,0.0411
2016-05-27,1000,0.0043
2016-05-30,2000,0.0054
2016-05-31,3000,0.0073
2016-06-01,8000,0.0164
2016-06-02,2000,0.0071
2016-06-03,3000,0.0089
2016-06-06,1000,0.0049
2016-06-07,3000,0.0166
2016-06-08,0,0.0
2016-06-13,0,0.0
2016-06-14,21000,0.1035
2016-06-15,3000,0.0218
2016-06-16,12000,0.0487
2016-06-17,7000,0.0362
2016-06-20,0,0.0
2016-06-21,0,0.0
2016-06-22,3000,0.0161
2016-06-23,6000,0.0236
2016-06-24,18000,0.0365
2016-06-27,18000,0.1015
2016-06-28,2000,0.0085
2016-06-29,0,0.0
2016-06-30,7000,0.0259
2016-07-01,0,0.0
2016-07-04,8000,0.0175
2016-07-05,24000,0.0756
2016-07-06,0,0.0
2016-07-07,16000,0.0255
2016-07-11,11000,0.0176
2016-07-12,4000,0.0102
2016-07-13,7000,0.0043
2016-07-14,21000,0.0274
2016-07-15,2000,0.006
2016-07-18,0,0.0
2016-07-19,1000,0.0025
2016-07-20,2000,0.0084
2016-07-21,2000,0.0082
2016-07-22,0,0.0
2016-07-25,0,0.0
2016-07-26,0,0.0
2016-07-27,0,0.0
2016-07-28,11000,0.0579
2016-07-29,0,0.0
2016-08-01,0,0.0
2016-08-02,0,0.0
2016-08-03,0,0.0
2016-08-04,3000,0.0173
2016-08-05,1000,0.0061
2016-08-08,0,0.0
2016-08-09,1000,0.0027
2016-08-10,0,0.0
2016-08-11,0,0.0
2016-08-12,12000,0.0336
2016-08-15,10000,0.0526
2016-08-16,0,0.0
2016-08-17,0,0.0
2016-08-18,0,0.0
2016-08-19,7000,0.032
2016-08-22,0,0.0
2016-08-23,0,0.0
2016-08-24,0,0.0
2016-08-25,0,0.0
2016-08-26,1000,0.0052
2016-08-29,1000,0.0059
2016-08-30,84000,0.0754
2016-08-31,5000,0.012
2016-09-01,1000,0.0031
2016-09-02,15000,0.0338
2016-09-05,0,0.0
2016-09-06,0,0.0
2016-09-07,0,0.0
2016-09-08,1000,0.0038
2016-09-09,0,0.0
2016-09-12,0,0.0
2016-09-13,3000,0.0145
2016-09-14,0,0.0
2016-09-19,6000,0.0371
2016-09-20,0,0.0
2016-09-21,1000,0.0046
2016-09-22,0,0.0
2016-09-23,0,0.0
2016-09-26,0,0.0
2016-09-29,1000,0.0074
2016-09-30,0,0.0
2016-10-03,0,0.0
2016-10-04,0,0.0
2016-10-05,0,0.0
2016-10-06,0,0.0
2016-10-07,0,0.0
2016-10-11,7000,0.0232
2016-10-12,1000,0.0046
2016-10-13,0,0.0
2016-10-14,0,0.0
2016-10-17,4000,0.0206
2016-10-18,1000,0.0159
2016-10-19,1000,0.007
2016-10-20,2000,0.0034
2016-10-21,17000,0.0355
2016-10-24,0,0.0
2016-10-25,5000,0.0286
2016-10-26,0,0.0
2016-10-27,0,0.0
2016-10-28,0,0.0
2016-10-31,0,0.0
2016-11-01,1000,0.0043
2016-11-02,36000,0.0625
2016-11-03,7000,0.0128
2016-11-04,2000,0.0049
2016-11-07,8000,0.0291
2016-11-08,1000,0.0031
2016-11-09,2000,0.0041
2016-11-10,1000,0.0055
2016-11-11,0,0.0
2016-11-14,15000,0.0361
2016-11-15,0,0.0
2016-11-16,10000,0.0488
2016-11-17,0,0.0
2016-11-18,518000,0.1494
2016-11-21,582000,0.1436
2016-11-22,103000,0.0692
2016-11-23,21000,0.019
2016-11-24,44000,0.074
2016-11-25,17000,0.028
2016-11-28,9000,0.0168
2016-11-29,63000,0.0757
2016-11-30,37000,0.0992
