date,day_trade_volume,day_trade_ratio
2016-02-01,0,0.0
2016-02-02,0,0.0
2016-02-03,28000,0.0355
2016-02-15,191000,0.0588
2016-02-16,87000,0.0466
2016-02-17,64000,0.0768
2016-02-18,185000,0.0874
2016-02-19,22000,0.0345
2016-02-22,28000,0.0392
2016-02-23,26000,0.0489
2016-02-24,6000,0.0138
2016-02-25,6000,0.0217
2016-02-26,4000,0.0128
2016-03-01,5000,0.0202
2016-03-02,101000,0.0815
2016-03-03,17000,0.0359
2016-03-04,8000,0.0333
2016-03-07,10000,0.0334
2016-03-08,43000,0.0841
2016-03-09,11000,0.0345
2016-03-10,22000,0.0667
2016-03-11,0,0.0
2016-03-14,5000,0.0182
2016-03-15,3000,0.008
2016-03-16,11000,0.0373
2016-03-17,47000,0.0929
2016-03-18,4000,0.036
2016-03-21,265000,0.1258
2016-03-22,30000,0.0469
2016-03-23,6000,0.0214
2016-03-24,3000,0.0162
2016-03-25,15000,0.0463
2016-03-28,9000,0.0398
2016-03-29,23000,0.0546
2016-03-30,13000,0.0681
2016-03-31,0,0.0
2016-04-01,1000,0.0055
2016-04-06,0,0.0
2016-04-07,17000,0.0627
2016-04-08,6000,0.0359
2016-04-11,61000,0.0808
2016-04-12,4000,0.0136
2016-04-13,0,0.0
2016-04-14,6000,0.03
2016-04-15,6000,0.0169
2016-04-18,6000,0.0337
2016-04-19,2000,0.0208
2016-04-20,1000,0.0052
2016-04-21,2000,0.0127
2016-04-22,38000,0.067
2016-04-25,2000,0.0082
2016-04-26,5000,0.0333
2016-04-27,1000,0.0141
2016-04-28,4000,0.0519
2016-04-29,4000,0.0367
2016-05-03,1000,0.0182
2016-05-04,2000,0.0175
2016-05-05,15000,0.0877
2016-05-06,21000,0.1304
2016-05-09,3000,0.0174
2016-05-10,3000,0.0236
2016-05-11,13000,0.0927
2016-05-12,6000,0.033
2016-05-13,12000,0.0696
2016-05-16,17000,0.1932
2016-05-17,3000,0.0625
2016-05-18,1000,0.0196
2016-05-19,0,0.0
2016-05-20,5000,0.125
2016-05-23,5000,0.0463
2016-05-24,4000,0.0741
2016-05-25,0,0.0
2016-05-26,0,0.0
2016-05-27,0,0.0
2016-05-30,1000,0.0159
2016-05-31,7000,0.0598
2016-06-01,11000,0.0692
2016-06-02,1000,0.0172
2016-06-03,0,0.0
2016-06-06,0,0.0
2016-06-07,1000,0.0101
2016-06-08,0,0.0
2016-06-13,1000,0.0114
2016-06-14,0,0.0
2016-06-15,0,0.0
2016-06-16,2000,0.0227
2016-06-17,5000,0.0735
2016-06-20,0,0.0
2016-06-21,0,0.0
2016-06-22,0,0.0
2016-06-23,0,0.0
2016-06-24,2000,0.0177
2016-06-27,1000,0.0182
2016-06-28,1000,0.0179
2016-06-29,0,0.0
2016-06-30,0,0.0
2016-07-01,31000,0.0903
2016-07-04,9000,0.0155
2016-07-05,12000,0.046
2016-07-06,6000,0.0154
2016-07-07,13000,0.061
2016-07-11,85000,0.1241
2016-07-12,0,0.0
2016-07-13,2000,0.0204
2016-07-14,4000,0.0227
2016-07-15,12000,0.0732
2016-07-18,1000,0.0072
2016-07-19,13000,0.1111
2016-07-20,6000,0.0541
2016-07-21,0,0.0
2016-07-22,5000,0.0662
2016-07-25,4000,0.0261
2016-07-26,2000,0.0303
2016-07-27,0,0.0
2016-07-28,0,0.0
2016-07-29,4000,0.0404
2016-08-01,2000,0.0085
2016-08-02,5000,0.0164
2016-08-03,0,0.0
2016-08-04,66000,0.077
2016-08-05,375000,0.135
2016-08-08,187000,0.1161
2016-08-09,65000,0.0855
2016-08-10,93000,0.0999
2016-08-11,196000,0.1041
2016-08-12,1463000,0.2225
2016-08-15,285000,0.1442
2016-08-16,170000,0.1051
2016-08-17,72000,0.1007
2016-08-18,54000,0.092
2016-08-19,301000,0.1802
2016-08-22,47000,0.0765
2016-08-23,16000,0.0502
2016-08-24,131000,0.1026
2016-08-25,143000,0.1344
2016-08-26,13000,0.0294
2016-08-29,133000,0.087
2016-08-30,1036000,0.1786
2016-08-31,999000,0.1924
2016-09-01,525000,0.1754
2016-09-02,106000,0.0654
2016-09-05,149000,0.1435
2016-09-06,685000,0.2302
2016-09-07,249000,0.163
2016-09-08,576000,0.2178
2016-09-09,71000,0.0923
2016-09-12,25000,0.0594
