date,day_trade_volume,day_trade_ratio
2017-03-13,3000,0.0612
2017-03-14,0,0.0
2017-03-15,0,0.0
2017-03-16,6000,0.1429
2017-03-17,0,0.0
2017-03-20,4000,0.0975
2017-03-21,1000,0.05
2017-03-22,1000,0.0454
2017-03-23,1000,0.0333
2017-03-24,4000,0.1026
2017-03-27,2000,0.0625
2017-03-28,0,0.0
2017-03-29,0,0.0
2017-03-30,1000,0.099
2017-03-31,2000,0.1176
2017-04-05,0,0.0
2017-04-06,3000,0.1154
2017-04-07,2000,0.1015
2017-04-10,0,0.0
2017-04-11,0,0.0
2017-04-12,0,0.0
2017-04-13,1000,0.0588
2017-04-14,0,0.0
2017-04-17,1000,0.2411
2017-04-18,1000,0.0588
2017-04-19,1000,0.0415
2017-04-20,0,0.0
2017-04-21,1000,0.05
2017-04-24,1000,0.0526
2017-04-25,1000,0.0385
2017-04-26,1000,0.0831
2017-04-27,0,0.0
2017-04-28,2000,0.1
2017-05-02,2000,0.1052
2017-05-03,1000,0.0667
2017-05-04,3000,0.0652
2017-05-05,3000,0.0526
2017-05-08,2000,0.0385
2017-05-09,0,0.0
2017-05-10,1000,0.0734
2017-05-11,0,0.0
2017-05-12,39000,0.2372
2017-05-15,3000,0.0833
2017-05-16,3000,0.0811
2017-05-17,4000,0.108
2017-05-18,3000,0.0938
2017-05-19,7000,0.2121
2017-05-22,10000,0.119
2017-05-23,40000,0.0925
2017-05-24,763000,0.4078
2017-05-25,307000,0.3015
2017-05-26,258000,0.3783
2017-05-31,114000,0.1927
2017-06-01,48000,0.2812
2017-06-02,29000,0.1324
2017-06-05,16000,0.1038
2017-06-06,36000,0.2156
2017-06-07,17000,0.1104
2017-06-08,23000,0.0824
2017-06-09,17000,0.1317
2017-06-12,6000,0.2051
2017-06-13,8000,0.1011
2017-06-14,5000,0.0509
2017-06-15,14000,0.2154
2017-06-16,52000,0.2217
2017-06-19,20000,0.1266
2017-06-20,112000,0.2877
2017-06-21,8000,0.1143
2017-06-22,5000,0.0975
