date,day_trade_volume,day_trade_ratio
2016-11-21,1000,0.1818
2016-11-22,0,0.0
2016-11-23,0,0.0
2016-11-24,3000,0.0143
2016-11-25,1000,0.0072
2016-11-28,0,0.0
2016-11-29,0,0.0
2016-11-30,0,0.0
2016-12-01,1000,0.0286
2016-12-02,1000,0.0359
2016-12-05,0,0.0
2016-12-06,2000,0.0381
2022-11-22,102000,0.3366
2022-11-23,10000,0.1149
2022-11-24,7000,0.0783
2022-11-25,7000,0.125
2022-11-28,6000,0.136
2022-11-29,0,0.0
2022-11-30,3000,0.0871
2022-12-01,3000,0.0682
2022-12-02,9000,0.2812
2022-12-05,15000,0.2801
2022-12-06,1000,0.0588
2022-12-07,2000,0.0151
2022-12-08,22000,0.1859
2022-12-09,0,0.0
2022-12-12,1000,0.0355
2022-12-13,3000,0.0609
2022-12-14,105000,0.6127
2022-12-15,16000,0.0904
2022-12-16,2000,0.051
2022-12-19,12000,0.2667
2022-12-20,13000,0.0912
2022-12-21,13000,0.1198
2022-12-22,4000,0.1315
2022-12-23,7000,0.1228
2022-12-26,6000,0.0599
2022-12-27,5000,0.0547
2022-12-28,1000,0.0057
2022-12-29,49000,0.1316
2022-12-30,9000,0.0296
2023-01-03,121000,0.1993
2023-01-04,205000,0.2168
2023-01-05,16000,0.1344
2023-01-06,1000,0.0121
2023-01-09,29000,0.3426
2023-01-10,2000,0.0357
2023-01-11,3000,0.0967
2023-01-12,2000,0.0606
2023-01-13,6000,0.1576
2023-01-16,6000,0.1317
2023-01-17,2000,0.0606
2023-01-30,7000,0.1223
2023-01-31,4000,0.1138
2023-02-01,27000,0.0752
2023-02-02,0,0.0
2023-02-03,2000,0.0286
2023-02-06,4000,0.0408
2023-02-07,3000,0.0234
2023-02-08,2000,0.0375
2023-02-09,6000,0.0652
2023-02-10,1000,0.0184
2023-02-13,2000,0.0341
2023-02-14,4000,0.0951
2023-02-15,1000,0.0766
2023-02-16,7000,0.1206
2023-02-17,8000,0.1269
2023-02-20,23000,0.0907
2023-02-21,1000,0.0112
2023-02-22,3000,0.0226
2023-02-23,3000,0.0254
2023-02-24,115000,0.1717
2023-03-01,15000,0.0314
2023-03-02,24000,0.1267
2023-03-03,25000,0.1107
2023-03-06,16000,0.0728
2023-03-07,40000,0.1593
2023-03-08,44000,0.1356
2023-03-09,30000,0.1715
2023-03-10,8000,0.0542
2023-03-13,3000,0.0586
2023-03-14,1000,0.013
2023-03-15,23000,0.0931
2023-03-16,6000,0.0559
2023-03-17,6000,0.0723
2023-03-20,46000,0.2417
2023-03-21,5000,0.0484
2023-03-22,10000,0.0952
2023-03-23,4000,0.0449
2023-03-24,9000,0.0694
2023-03-27,2000,0.0616
2023-03-28,5000,0.0561
2023-03-29,3000,0.0215
2023-03-30,1000,0.0189
2023-03-31,0,0.0
2023-04-06,149000,0.2367
2023-04-07,6000,0.0462
2023-04-10,7000,0.1793
2023-04-11,3000,0.05
2023-04-12,9000,0.3201
2023-04-13,0,0.0
