date,day_trade_volume,day_trade_ratio
2015-06-01,42000,0.0369
2015-06-02,68000,0.0358
2015-06-03,62000,0.0512
2015-06-04,54000,0.0426
2015-06-05,43000,0.0426
2015-06-08,59000,0.0518
2015-06-09,60000,0.0444
2015-06-10,15000,0.0318
2015-06-11,25000,0.0675
2015-06-12,15000,0.0402
2015-06-15,8000,0.0329
2015-06-16,5000,0.0154
2015-06-17,17000,0.0555
2015-06-18,55000,0.0576
2015-06-22,40000,0.0583
2015-06-23,34000,0.0646
2015-06-24,34000,0.1035
2015-06-25,88000,0.0448
2015-06-26,135000,0.0823
2015-06-29,29000,0.0336
2015-06-30,21000,0.0545
2015-07-01,9000,0.0335
2015-07-02,61000,0.0742
2015-07-03,8000,0.0176
2015-07-06,10000,0.0185
2015-07-07,190000,0.0759
2015-07-08,97000,0.0595
2015-07-09,68000,0.0791
2015-07-13,29000,0.0469
2015-07-14,35000,0.0797
2015-07-15,5000,0.0284
2015-07-16,38000,0.0561
2015-07-17,35000,0.0664
2015-07-20,24000,0.0478
2015-07-21,34000,0.0476
2015-07-22,49000,0.131
2015-07-23,39000,0.1045
2015-07-24,22000,0.0503
2015-07-27,35000,0.0393
2015-07-28,48000,0.0413
2015-07-29,29000,0.0586
2015-07-30,20000,0.0458
2015-07-31,34000,0.0499
2015-08-03,76000,0.0598
2015-08-04,132000,0.067
2015-08-05,57000,0.0637
2015-08-06,114000,0.1239
2015-08-07,48000,0.0925
2015-08-10,34000,0.0492
2015-08-11,105000,0.0969
2015-08-12,85000,0.1468
2015-08-13,9000,0.0416
2015-08-14,6000,0.0337
2015-08-17,25000,0.0316
2015-08-18,46000,0.0476
2015-08-19,22000,0.0478
2015-08-20,36000,0.087
2015-08-21,24000,0.0747
2015-08-24,39000,0.0416
2015-08-25,80000,0.1072
2015-08-26,35000,0.0936
2015-08-27,20000,0.0562
2015-08-28,9000,0.0178
2015-08-31,45000,0.0579
2015-09-01,19000,0.0576
2015-09-02,27000,0.1221
2015-09-03,20000,0.0763
2015-09-04,47000,0.125
2015-09-07,7000,0.0483
2015-09-08,48000,0.1166
2015-09-09,14000,0.0267
2015-09-10,26000,0.0508
2015-09-11,58000,0.1032
2015-09-14,11000,0.0542
2015-09-15,18000,0.0714
2015-09-16,18000,0.062
2015-09-17,1000,0.0043
2015-09-18,22000,0.0373
2015-09-21,12000,0.0395
2015-09-22,21000,0.0709
2015-09-23,9000,0.025
2015-09-24,37000,0.0864
2015-09-25,9000,0.0523
2015-09-30,31000,0.0771
2015-10-01,22000,0.0775
2015-10-02,5000,0.0281
2015-10-05,5000,0.0205
2015-10-06,16000,0.0569
2015-10-07,8000,0.0376
2015-10-08,6000,0.0211
2015-10-12,5000,0.0142
2015-10-13,9000,0.0237
2015-10-14,21000,0.0586
2015-10-15,8000,0.0268
2015-10-16,13000,0.0472
2015-10-19,2000,0.011
2015-10-20,12000,0.0366
2015-10-21,0,0.0
2015-10-22,95000,0.0606
2015-10-23,155000,0.1331
2015-10-26,24000,0.0436
2015-10-27,13000,0.0331
2015-10-28,12000,0.0393
2015-10-29,17000,0.0495
2015-10-30,11000,0.0266
2015-11-02,14000,0.0368
2015-11-03,30000,0.0719
2015-11-04,22000,0.0432
2015-11-05,6000,0.015
2015-11-06,75000,0.0706
2015-11-09,103000,0.0945
2015-11-10,35000,0.0644
2015-11-11,56000,0.0754
2015-11-12,21000,0.0418
2015-11-13,28000,0.0396
2015-11-16,27000,0.0732
2015-11-17,8000,0.0169
2015-11-18,27000,0.06
2015-11-19,17000,0.0354
2015-11-20,43000,0.0563
2015-11-23,268000,0.1301
2015-11-24,115000,0.1037
2015-11-25,31000,0.0511
2015-11-26,34000,0.0604
2015-11-27,66000,0.1066
2015-11-30,8000,0.0166
2015-12-01,43000,0.052
2015-12-02,146000,0.099
2015-12-03,234000,0.1113
2015-12-04,61000,0.0481
2015-12-07,444000,0.1121
2015-12-08,434000,0.127
2015-12-09,158000,0.099
2015-12-10,100000,0.0886
2015-12-11,128000,0.0936
2015-12-14,55000,0.0699
2015-12-15,43000,0.0696
2015-12-16,43000,0.0696
2015-12-17,59000,0.0839
2015-12-18,15000,0.0408
2015-12-21,28000,0.0429
2015-12-22,11000,0.02
2015-12-23,20000,0.0471
2015-12-24,45000,0.0538
2015-12-25,0,0.0
2015-12-28,16000,0.032
2015-12-29,22000,0.0492
2015-12-30,30000,0.1351
2015-12-31,1000,0.0073
2016-01-04,26000,0.0773
2016-01-05,57000,0.087
2016-01-06,30000,0.0489
2016-01-07,57000,0.0577
2016-01-08,20000,0.0593
2016-01-11,29000,0.0536
2016-01-12,27000,0.0679
2016-01-13,9000,0.0256
2016-01-14,10000,0.0205
2016-01-15,15000,0.047
2016-01-18,9000,0.0363
2016-01-19,9000,0.052
2016-01-20,7000,0.0346
2016-01-21,4000,0.042
2016-01-22,8000,0.0418
2016-01-25,3000,0.0265
2016-01-26,5000,0.0556
2016-01-27,4000,0.0296
2016-01-28,5000,0.0329
2016-01-29,6000,0.0305
