date,day_trade_volume,day_trade_ratio
2020-04-10,258000,0.2465
2020-04-13,255000,0.1983
2020-04-14,148000,0.2112
2020-04-15,100000,0.1493
2020-04-16,70000,0.179
2020-04-17,88000,0.1162
2020-04-20,20000,0.0482
2020-04-21,982000,0.3163
2020-04-22,4124000,0.5657
2020-04-23,408000,0.1935
2020-04-24,448000,0.3137
2020-04-27,271000,0.2904
2020-04-28,130000,0.1489
2020-04-29,1452000,0.4051
2020-04-30,1683000,0.342
2020-05-04,1779000,0.3531
2020-05-05,2598000,0.3725
2020-05-06,1978000,0.4056
2020-05-07,993000,0.33
2020-05-22,1994000,0.3484
2020-05-25,2550000,0.4546
2020-05-26,1906000,0.2692
2020-05-27,526000,0.2482
2020-05-28,120000,0.0759
2020-05-29,63000,0.0678
2020-06-01,10000,0.0044
2020-06-02,11263000,0.5316
2020-06-03,4111000,0.4011
2020-06-23,630000,0.2492
2020-06-24,1709000,0.3142
2020-06-29,3816000,0.4514
2020-06-30,5070000,0.5264
2020-07-01,812000,0.2709
2020-07-02,1163000,0.3961
2020-07-03,424000,0.153
2020-07-06,227000,0.123
2020-07-07,246000,0.1418
2020-07-08,1079000,0.3091
2020-07-09,352000,0.2106
2020-07-10,192000,0.1471
2020-07-13,560000,0.2362
2020-07-14,1856000,0.3596
2020-07-15,313000,0.2332
2020-07-16,157000,0.2147
2020-07-17,273000,0.1685
2020-07-20,239000,0.1785
2020-07-21,174000,0.192
2020-07-22,228000,0.2334
2020-07-23,94000,0.2117
2020-07-24,115000,0.1513
2020-07-27,188000,0.1872
2020-07-28,260000,0.2269
2020-07-29,517000,0.3497
2020-07-30,456000,0.3528
2020-07-31,154000,0.2906
2020-08-03,42000,0.0777
2020-08-04,95000,0.2174
2020-08-05,265000,0.2067
2020-08-06,190000,0.2439
2020-08-07,48000,0.1345
2020-08-10,82000,0.1449
2020-08-11,68000,0.1145
2020-08-12,110000,0.1505
2020-08-13,82000,0.2222
2020-08-14,89000,0.1572
2020-08-17,173000,0.2686
2020-08-18,151000,0.1885
2020-08-19,710000,0.3683
2020-08-20,403000,0.2045
2020-08-21,115000,0.1805
2020-08-24,227000,0.1785
2020-08-25,113000,0.2059
2020-08-26,46000,0.1164
2020-08-27,93000,0.186
2020-08-28,52000,0.1287
2020-08-31,65000,0.1706
2020-09-01,45000,0.1452
2020-09-02,173000,0.2344
2020-09-03,62000,0.1246
2020-09-04,75000,0.1677
2020-09-07,43000,0.0956
2020-09-08,23000,0.0572
2020-09-09,159000,0.2114
