date,day_trade_volume,day_trade_ratio
2021-12-09,68000,0.4505
2021-12-10,8000,0.1089
2021-12-13,10000,0.1345
2021-12-14,10000,0.0805
2021-12-15,57000,0.1927
2021-12-16,267000,0.3403
2021-12-17,597000,0.4619
2021-12-20,345000,0.5762
2021-12-21,88000,0.3427
2021-12-22,32000,0.2411
2021-12-23,62000,0.2467
2021-12-24,31000,0.2162
2021-12-27,19000,0.1819
2021-12-28,10000,0.1494
2021-12-29,4000,0.0541
2021-12-30,1000,0.0248
2022-01-03,32000,0.1756
2022-01-04,34000,0.2497
2022-01-05,601000,0.4453
2022-01-06,351000,0.5062
2022-01-07,599000,0.5159
2022-01-10,155000,0.3744
2022-01-11,173000,0.3861
2022-01-12,33000,0.2443
2022-01-13,34000,0.1108
2022-01-14,56000,0.2132
2022-01-17,13000,0.2088
2022-01-18,22000,0.2873
2022-01-19,12000,0.1638
2022-01-20,6000,0.1363
2022-01-21,12000,0.1428
2022-01-24,27000,0.2671
2022-01-25,18000,0.2204
2022-01-26,9000,0.1626
2022-02-07,19000,0.0845
2022-02-08,46000,0.276
2022-02-09,38000,0.2786
2022-02-10,18000,0.2603
2022-02-11,13000,0.1749
2022-02-14,15000,0.1481
2022-02-15,9000,0.1988
2022-02-16,13000,0.1741
2022-02-17,11000,0.1673
2022-02-18,9000,0.2038
2022-02-21,4000,0.1076
2022-02-22,15000,0.1256
2022-02-23,6000,0.1358
2022-02-24,6000,0.0555
2022-02-25,8000,0.1902
2022-03-01,4000,0.0975
2022-03-02,2000,0.0908
2022-03-03,10000,0.279
2022-03-04,3000,0.1715
2022-03-07,14000,0.1824
2022-03-08,11000,0.1192
2022-03-09,2000,0.0537
2022-03-10,19000,0.2922
2022-03-11,3000,0.0605
2022-03-14,3000,0.1585
2022-03-15,7000,0.0914
2022-03-16,7000,0.2462
2022-03-17,5000,0.1048
2022-03-18,4000,0.1378
2022-03-21,2000,0.0364
2022-03-22,0,0.0
2022-03-23,4000,0.1466
2022-03-24,3000,0.1087
2022-03-25,8000,0.1423
2022-03-28,4000,0.1885
2022-03-29,3000,0.0831
2022-03-30,31000,0.3408
2022-03-31,6000,0.2718
2022-04-01,9000,0.1949
2022-04-06,3000,0.1938
2022-04-07,4000,0.1368
2022-04-08,3000,0.0516
2022-04-11,29000,0.1676
2022-04-12,15000,0.1457
2022-04-13,2000,0.0362
2022-04-14,3000,0.1234
2022-04-15,0,0.0
2022-04-18,0,0.0
2022-04-19,1000,0.0366
2022-04-20,5000,0.1688
2022-04-21,2000,0.0754
2022-04-22,7000,0.2728
2022-04-25,8000,0.0992
2022-04-26,1000,0.1601
2022-04-27,16000,0.149
2022-04-28,11000,0.183
2022-04-29,0,0.0
2022-05-03,364000,0.6365
2022-05-04,18000,0.2801
2022-05-05,25000,0.4029
2022-05-06,10000,0.1844
2022-05-09,5000,0.1169
2022-05-10,5000,0.1922
2022-05-11,2000,0.1523
2022-05-12,3000,0.0592
2022-05-13,9000,0.2686
2022-05-16,28000,0.3282
2022-05-17,9000,0.2226
2022-05-18,52000,0.3436
2022-05-19,5000,0.1663
2022-05-20,23000,0.1997
2022-05-23,8000,0.1285
2022-05-24,14000,0.2325
2022-05-25,10000,0.2703
2022-05-26,5000,0.2885
2022-05-27,4000,0.1667
2022-05-30,6000,0.191
2022-05-31,4000,0.1021
2022-06-01,13000,0.2241
2022-06-02,3000,0.2137
2022-06-06,0,0.0
2022-06-07,4000,0.1732
2022-06-08,2000,0.1494
2022-06-09,2000,0.1155
2022-06-10,0,0.0
2022-06-13,15000,0.2287
2022-06-14,7000,0.1321
2022-06-15,1000,0.0422
2022-06-16,5000,0.119
2022-06-17,10000,0.1448
2022-06-20,7000,0.104
2022-06-21,1000,0.0432
2022-06-22,4000,0.0952
2022-06-23,4000,0.0972
2022-06-24,2000,0.0999
2022-06-27,2000,0.0769
2022-06-28,0,0.0
2022-06-29,3000,0.212
2022-06-30,3000,0.1747
2022-07-01,0,0.0
2022-07-04,434000,0.5095
2022-07-05,102000,0.3291
2022-07-06,17000,0.1533
2022-07-07,34000,0.2334
2022-07-08,10000,0.2191
2022-07-11,1000,0.0435
2022-07-12,10000,0.2701
2022-07-13,0,0.0
2022-07-14,1000,0.099
2022-07-15,2000,0.0625
2022-07-18,0,0.0
2022-07-19,0,0.0
2022-07-20,2000,0.0667
2022-07-21,1000,0.1106
2022-07-22,13000,0.3605
2022-07-25,1000,0.0671
2022-07-26,2000,0.0605
2022-07-27,2000,0.0707
2022-07-28,1000,0.0169
2022-07-29,1000,0.0476
2022-08-01,1000,0.1111
2022-08-02,5000,0.1083
2022-08-03,3000,0.3333
2022-08-04,0,0.0
2022-08-05,1000,0.0985
2022-08-08,7000,0.1344
2022-08-09,2000,0.3773
2022-08-10,0,0.0
2022-08-11,2000,0.1124
2022-08-12,0,0.0
2022-08-15,6000,0.2073
2022-08-16,2000,0.1513
2022-08-17,1000,0.0542
2022-08-18,1000,0.0764
2022-08-19,5000,0.2375
2022-08-22,0,0.0
2022-08-23,2000,0.1422
2022-08-24,0,0.0
2022-08-25,2000,0.0938
2022-08-26,0,0.0
2022-08-29,1000,0.0992
2022-08-30,3000,0.2677
2022-08-31,1000,0.0293
2022-09-01,3000,0.1144
2022-09-02,65000,0.3464
2022-09-05,4000,0.1271
2022-09-06,5000,0.2584
2022-09-07,17000,0.3354
2022-09-08,4000,0.2488
2022-09-12,2000,0.069
2022-09-13,1000,0.0962
2022-09-14,1000,0.0826
2022-09-15,1000,0.0645
2022-09-16,2000,0.1753
2022-09-19,3000,0.2674
2022-09-20,8000,0.5162
2022-09-21,2000,0.3922
2022-09-22,1000,0.1841
2022-09-23,13000,0.6422
2022-09-26,17000,0.2262
2022-09-27,14000,0.4505
2022-09-28,9000,0.2718
2022-09-29,23000,0.5727
2022-09-30,6000,0.456
2022-10-03,15000,0.569
2022-10-04,10000,0.3991
2022-10-05,10000,0.3998
2022-10-06,15000,0.4545
2022-10-07,14000,0.56
