date,day_trade_volume,day_trade_ratio
2016-02-01,0,0.0
2016-02-02,0,0.0
2016-02-03,6000,0.0065
2016-02-15,2000,0.0045
2016-02-16,6000,0.0096
2016-02-17,57000,0.0639
2016-02-18,1000,0.0012
2016-02-19,2000,0.0046
2016-02-22,6000,0.008
2016-02-23,1000,0.0016
2016-02-24,0,0.0
2016-02-25,2000,0.0044
2016-02-26,2000,0.0018
2016-03-01,2000,0.0018
2016-03-02,20000,0.014
2016-03-03,68000,0.0318
2016-03-04,136000,0.0454
2016-03-07,134000,0.0399
2016-03-08,11000,0.0067
2016-03-09,4000,0.0032
2016-03-10,11000,0.0102
2016-03-11,0,0.0
2016-03-14,19000,0.0107
2016-03-15,7000,0.0041
2016-03-16,18000,0.0128
2016-03-17,9000,0.0025
2016-03-18,11000,0.0024
2016-03-21,78000,0.0374
2016-03-22,14000,0.0139
2016-03-23,11000,0.0119
2016-03-24,22000,0.0291
2016-03-25,122000,0.0561
2016-03-28,8000,0.0086
2016-03-29,5000,0.0046
2016-03-30,6000,0.011
2016-03-31,0,0.0
2016-04-01,0,0.0
2016-04-06,25000,0.0244
2016-04-07,0,0.0
2016-04-08,0,0.0
2016-04-11,3000,0.0033
2016-04-12,0,0.0
2016-04-13,3000,0.0055
2016-04-14,0,0.0
2016-04-15,3000,0.006
2016-04-18,1000,0.0019
2016-04-19,2000,0.0063
2016-04-20,2000,0.0041
2016-04-21,0,0.0
2016-04-22,1000,0.0022
2016-04-25,90000,0.1177
2016-04-26,0,0.0
2016-04-27,5000,0.019
2016-04-28,6000,0.0136
2016-04-29,22000,0.0325
2016-05-03,0,0.0
2016-05-04,50000,0.0516
2016-05-05,8000,0.0141
2016-05-06,3000,0.0089
2016-05-09,3000,0.0057
2016-05-10,0,0.0
2016-05-11,1000,0.0022
2016-05-12,0,0.0
2016-05-13,4000,0.0081
2016-05-16,1000,0.0023
2016-05-17,5000,0.0143
2016-05-18,2000,0.0057
2016-05-19,4000,0.0107
2016-05-20,4000,0.0102
2016-05-23,6000,0.011
2016-05-24,0,0.0
2016-05-25,4000,0.0093
2016-05-26,1000,0.0032
2016-05-27,3000,0.0109
2016-05-30,0,0.0
2016-05-31,2000,0.0028
2016-06-01,1000,0.0044
2016-06-02,1000,0.0033
2016-06-03,2000,0.0069
2016-06-06,1000,0.0033
2016-06-07,1000,0.0021
2016-06-08,15000,0.0323
2016-06-13,8000,0.0237
2016-06-14,5000,0.014
2016-06-15,11000,0.0253
2016-06-16,14000,0.0504
2016-06-17,0,0.0
2016-06-20,11000,0.0236
2016-06-21,16000,0.0401
2016-06-22,6000,0.0113
2016-06-23,2000,0.0044
2016-06-24,28000,0.0081
2016-06-27,11000,0.0176
2016-06-28,19000,0.0126
2016-06-29,19000,0.0168
2016-06-30,5000,0.0106
2016-07-01,1000,0.0029
2016-07-04,5000,0.0099
2016-07-05,0,0.0
2016-07-06,0,0.0
2016-07-07,0,0.0
2016-07-11,22000,0.0426
2016-07-12,25000,0.0441
2016-07-13,0,0.0
2016-07-14,9000,0.026
2016-07-15,13000,0.0099
2016-07-18,0,0.0
2016-07-19,0,0.0
2016-07-20,1000,0.0013
2016-07-21,2000,0.0018
2016-07-22,30000,0.0644
2016-07-25,18000,0.0455
2016-07-26,1000,0.0022
2016-07-27,2000,0.0053
2016-07-28,0,0.0
2016-07-29,1000,0.0033
2016-08-01,4000,0.0106
2016-08-02,3000,0.0051
2016-08-03,33000,0.0379
2016-08-04,11000,0.0147
2016-08-05,1000,0.0026
2016-08-08,5000,0.0109
2016-08-09,5000,0.0125
2016-08-10,1000,0.0031
2016-08-11,9000,0.0134
2016-08-12,4000,0.0079
2016-08-15,1000,0.0022
2016-08-16,8000,0.0256
2016-08-17,18000,0.0414
2016-08-18,25000,0.0657
2016-08-19,0,0.0
2016-08-22,0,0.0
2016-08-23,0,0.0
2016-08-24,1000,0.0019
2016-08-25,0,0.0
2016-08-26,0,0.0
2016-08-29,10000,0.0202
2016-08-30,11000,0.0122
2016-08-31,8000,0.005
2016-09-01,9000,0.0142
2016-09-02,21000,0.0326
2016-09-05,0,0.0
2016-09-06,14000,0.0254
2016-09-07,0,0.0
2016-09-08,1000,0.002
2016-09-09,0,0.0
2016-09-12,0,0.0
2016-09-13,1000,0.0011
