date,day_trade_volume,day_trade_ratio
2025-03-14,19000,0.1669
2025-03-17,19000,0.1724
2025-03-18,23000,0.1481
2025-03-19,9000,0.1757
2025-03-20,1000,0.0383
2025-03-21,10000,0.1153
2025-03-24,6000,0.0699
2025-03-25,0,0.0
2025-03-26,1000,0.0253
2025-03-27,2000,0.0385
2025-03-28,13000,0.1796
2025-03-31,4000,0.0389
2025-04-01,12000,0.2097
2025-04-02,2000,0.1745
2025-04-07,0,0.0
2025-04-08,10000,0.0704
2025-04-09,3000,0.0297
2025-04-10,19000,0.1872
2025-04-11,11000,0.0713
2025-04-14,14000,0.1428
2025-04-15,8000,0.1266
2025-04-16,4000,0.0548
2025-04-17,6000,0.1994
2025-04-18,3000,0.1191
2025-04-21,0,0.0
2025-04-22,1000,0.0767
2025-04-23,1000,0.0597
2025-04-24,1000,0.066
2025-04-25,1000,0.0554
2025-04-28,3000,0.2131
2025-04-29,1000,0.0706
2025-04-30,0,0.0
2025-05-02,2000,0.1947
2025-05-05,4000,0.2049
2025-05-06,2000,0.172
2025-05-07,2000,0.1338
2025-05-08,12000,0.2134
2025-05-09,11000,0.1719
2025-05-12,3000,0.0991
2025-05-13,1000,0.0458
2025-05-14,3000,0.1648
2025-05-15,4000,0.0738
2025-05-16,19000,0.2181
2025-05-19,1000,0.0554
2025-05-20,0,0.0
2025-05-21,1000,0.1178
2025-05-22,0,0.0
2025-05-23,2000,0.1394
2025-05-26,0,0.0
2025-05-27,1000,0.0901
2025-05-28,1000,0.0693
2025-05-29,1000,0.0995
2025-06-02,2000,0.1503
2025-06-03,1000,0.0451
2025-06-04,1000,0.042
2025-06-05,1000,0.0587
2025-06-06,0,0.0
2025-06-09,3000,0.0507
2025-06-10,11000,0.1045
2025-06-11,3000,0.1405
2025-06-12,6000,0.1729
2025-06-13,24000,0.1213
2025-06-16,57000,0.3184
2025-06-17,76000,0.2863
2025-06-18,12000,0.1849
2025-06-19,10000,0.2008
2025-06-20,11000,0.1953
2025-06-23,11000,0.2228
2025-06-24,3000,0.1452
2025-06-25,1000,0.1126
2025-06-26,4000,0.09
2025-06-27,1000,0.088
2025-06-30,3000,0.1063
2025-07-01,1000,0.0487
2025-07-02,0,0.0
2025-07-03,3000,0.1418
2025-07-04,2000,0.0796
2025-07-07,0,0.0
2025-07-08,0,0.0
2025-07-09,1000,0.0813
2025-07-10,1000,0.0663
2025-07-11,1000,0.2339
2025-07-14,0,0.0
2025-07-15,1000,0.0413
2025-07-16,3000,0.066
2025-07-17,0,0.0
2025-07-18,1000,0.1224
2025-07-21,1000,0.0906
2025-07-22,4000,0.2275
2025-07-23,0,0.0
2025-07-24,3000,0.4804
2025-07-25,0,0.0
2025-07-28,0,0.0
2025-07-29,3000,0.1575
2025-07-30,1000,0.0318
2025-07-31,3000,0.2128
2025-08-01,0,0.0
2025-08-04,0,0.0
2025-08-05,9000,0.3092
2025-08-06,1000,0.0997
2025-08-07,0,0.0
2025-08-08,2000,0.0869
2025-08-11,1000,0.0988
2025-08-12,1000,0.1423
2025-08-13,0,0.0
2025-08-14,1000,0.034
2025-08-15,5000,0.1216
2025-08-18,3000,0.0712
2025-08-19,0,0.0
2025-08-20,0,0.0
2025-08-21,3000,0.1849
2025-08-22,0,0.0
2025-08-25,6000,0.2126
2025-08-26,0,0.0
2025-08-27,4000,0.1667
2025-08-28,1000,0.0829
2025-08-29,1000,0.1194
2025-09-01,2000,0.0737
2025-09-02,2000,0.1233
2025-09-03,3000,0.1579
2025-09-04,0,0.0
2025-09-05,3000,0.0827
2025-09-08,2000,0.1482
2025-09-09,1000,0.1164
2025-09-10,8000,0.2831
2025-09-11,4000,0.1285
2025-09-12,3000,0.2269
2025-09-15,0,0.0
2025-09-16,0,0.0
2025-09-17,1000,0.0722
2025-09-18,0,0.0
2025-09-19,5000,0.1979
2025-09-22,1000,0.033
2025-09-23,2000,0.0996
2025-09-24,1000,0.1111
2025-09-25,0,0.0
2025-09-26,3000,0.1348
