date,day_trade_volume,day_trade_ratio
2016-02-01,14000,0.039
2016-02-02,4000,0.0142
2016-02-03,0,0.0
2016-02-15,3000,0.0066
2016-02-16,0,0.0
2016-02-17,3000,0.0438
2016-02-18,0,0.0
2016-02-19,0,0.0
2016-02-22,0,0.0
2016-02-23,0,0.0
2016-02-24,0,0.0
2016-02-25,0,0.0
2016-02-26,0,0.0
2016-03-01,0,0.0
2016-03-02,0,0.0
2016-03-03,9000,0.0481
2016-03-04,61000,0.1421
2016-03-07,7000,0.0101
2016-03-08,21000,0.0271
2016-03-09,3000,0.0064
2016-03-10,0,0.0
2016-03-11,5000,0.0282
2016-03-14,0,0.0
2016-03-15,4000,0.0111
2016-03-16,0,0.0
2016-03-17,1000,0.0061
2016-03-18,0,0.0
2016-03-21,0,0.0
2016-03-22,8000,0.022
2016-03-23,132000,0.069
2016-03-24,24000,0.0312
2016-03-25,8000,0.0251
2016-03-28,0,0.0
2016-03-29,9000,0.0228
2016-03-30,7000,0.0342
2016-03-31,5000,0.0189
2016-04-01,67000,0.0539
2016-04-06,15000,0.022
2016-04-07,22000,0.0354
2016-04-08,1000,0.0047
2016-04-11,18000,0.0216
2016-04-12,38000,0.0662
2016-04-13,6000,0.0082
2016-04-14,13000,0.0621
2016-04-15,0,0.0
2016-04-18,0,0.0
2016-04-19,99000,0.1112
2016-04-20,248000,0.1592
2016-04-21,28000,0.033
2016-04-22,256000,0.2706
2016-04-25,60000,0.0712
2016-04-26,1000,0.0037
2016-04-27,1000,0.0058
2016-04-28,6000,0.0166
2016-04-29,2000,0.0037
2016-05-03,6000,0.0119
2016-05-04,18000,0.0343
2016-05-05,0,0.0
2016-05-06,4000,0.0238
2016-05-09,8000,0.0426
2016-05-10,8000,0.0467
2016-05-11,12000,0.0546
2016-05-12,17000,0.0369
2016-05-13,13000,0.0285
2016-05-16,26000,0.0263
2016-05-17,22000,0.0448
2016-05-18,2000,0.0074
2016-05-19,13000,0.0203
2016-05-20,6000,0.0203
2016-05-23,111000,0.215
2016-05-24,48000,0.1875
2016-05-25,37000,0.1091
2016-05-26,74000,0.0877
2016-05-27,13000,0.0745
2016-05-30,1000,0.0039
2016-05-31,7000,0.0353
2016-06-01,1000,0.0065
2016-06-02,3000,0.0303
2016-06-03,0,0.0
2016-06-06,0,0.0
2016-06-07,1000,0.0074
2016-06-08,0,0.0
2016-06-13,0,0.0
2016-06-14,40000,0.0997
2016-06-15,0,0.0
2016-06-16,5000,0.0406
2016-06-17,2000,0.0118
2016-06-20,2000,0.0163
2016-06-21,5000,0.0367
2016-06-22,0,0.0
2016-06-23,3000,0.0139
2016-06-24,30000,0.0667
2016-06-27,0,0.0
2016-06-28,28000,0.1572
2016-06-29,0,0.0
2016-06-30,16000,0.0519
2016-07-01,0,0.0
2016-07-04,0,0.0
2016-07-05,0,0.0
2016-07-06,0,0.0
2016-07-07,3000,0.0142
2016-07-11,17000,0.0209
2016-07-12,15000,0.0212
2016-07-13,0,0.0
2016-07-14,2000,0.0106
2016-07-15,0,0.0
2016-07-18,5000,0.0164
2016-07-19,0,0.0
2016-07-20,0,0.0
2016-07-21,25000,0.0707
2016-07-22,0,0.0
2016-07-25,0,0.0
2016-07-26,0,0.0
2016-07-27,1000,0.0074
2016-07-28,0,0.0
2016-07-29,0,0.0
2016-08-01,260000,0.1134
2016-08-02,10000,0.0143
2016-08-03,17000,0.0248
2016-08-04,45000,0.0701
2016-08-05,58000,0.0341
2016-08-08,25000,0.0177
2016-08-09,38000,0.0506
2016-08-10,4000,0.0072
2016-08-11,175000,0.1572
2016-08-12,9000,0.0083
2016-08-15,40000,0.029
2016-08-16,16000,0.02
2016-08-17,50000,0.046
2016-08-18,212000,0.1029
2016-08-19,72000,0.0768
2016-08-22,259000,0.1336
2016-08-23,60000,0.0593
2016-08-24,271000,0.0876
2016-08-25,129000,0.0893
2016-08-26,129000,0.1004
2016-08-29,3000,0.0051
2016-08-30,66000,0.0664
2016-08-31,29000,0.0554
2016-09-01,19000,0.0297
2016-09-02,12000,0.0213
2016-09-05,20000,0.0458
2016-09-06,18000,0.055
2016-09-07,35000,0.0414
2016-09-08,5000,0.0084
2016-09-09,3000,0.006
2016-09-12,15000,0.0227
2016-09-13,35000,0.0532
2016-09-14,22000,0.0452
2016-09-19,15000,0.0254
2016-09-20,10000,0.0242
2016-09-21,39000,0.0991
2016-09-22,14000,0.042
2016-09-23,1000,0.0029
2016-09-26,537000,0.1569
2016-09-29,639000,0.1232
2016-09-30,681000,0.1577
2016-10-03,206000,0.1096
2016-10-04,553000,0.1633
2016-10-05,364000,0.1676
2016-10-06,107000,0.0721
2016-10-07,30000,0.0248
2016-10-11,142000,0.0628
2016-10-12,119000,0.1016
2016-10-13,28000,0.0376
2016-10-14,50000,0.0392
2016-10-17,2524000,0.4267
2016-10-18,2576000,0.4197
2016-10-19,199000,0.1491
2016-10-20,436000,0.1802
2016-10-21,273000,0.1538
2016-10-24,35000,0.0374
2016-10-25,84000,0.0528
2016-10-26,1275000,0.2504
2016-10-27,110000,0.0808
2016-10-28,59000,0.069
2016-10-31,25000,0.0284
2016-11-01,495000,0.2189
2016-11-02,49000,0.0354
2016-11-03,27000,0.0384
2016-11-04,30000,0.0596
2016-11-07,9000,0.0223
2016-11-08,29000,0.0617
2016-11-09,107000,0.0723
2016-11-10,36000,0.0351
2016-11-11,29000,0.0425
2016-11-14,56000,0.1124
2016-11-15,448000,0.1675
2016-11-16,78000,0.0606
2016-11-17,1080000,0.1704
2016-11-18,299000,0.1122
2016-11-21,543000,0.1784
2016-11-22,81000,0.073
2016-11-23,106000,0.0546
2016-11-24,56000,0.0743
2016-11-25,54000,0.0859
2016-11-28,176000,0.0801
2016-11-29,496000,0.1784
2016-11-30,72000,0.073
2016-12-01,223000,0.1191
2016-12-02,24000,0.0265
2016-12-05,390000,0.1926
2016-12-06,118000,0.0655
2016-12-07,114000,0.0831
2016-12-08,35000,0.031
2016-12-09,85000,0.0726
2016-12-12,209000,0.1037
2016-12-13,270000,0.0911
2016-12-14,478000,0.1365
2016-12-15,144000,0.0784
2016-12-16,76000,0.0499
2016-12-19,44000,0.0419
2016-12-20,26000,0.0198
2016-12-21,27000,0.0472
2016-12-22,60000,0.0386
2016-12-23,70000,0.0877
2016-12-26,26000,0.0775
2016-12-27,12000,0.032
2016-12-28,46000,0.0548
2016-12-29,197000,0.1512
2016-12-30,35000,0.0715
2017-01-03,197000,0.1142
2017-01-04,21000,0.0244
2017-01-05,66000,0.0582
2017-01-06,25000,0.0319
2017-01-09,86000,0.0843
2017-01-10,12000,0.0144
2017-01-11,131000,0.0632
2017-01-12,40000,0.0297
2017-01-13,274000,0.1008
2017-01-16,46000,0.059
2017-01-17,5000,0.012
2017-01-18,46000,0.058
2017-01-19,105000,0.0726
2017-01-20,57000,0.0759
2017-01-23,17000,0.0266
2017-01-24,5000,0.0099
2017-02-02,12000,0.0213
2017-02-03,20000,0.021
2017-02-06,8000,0.0137
2017-02-07,2000,0.0036
2017-02-08,67000,0.0642
2017-02-09,512000,0.1549
2017-02-10,34000,0.0328
2017-02-13,75000,0.0565
2017-02-14,11000,0.0179
2017-02-15,12000,0.0188
2017-02-16,10000,0.0215
2017-02-17,22000,0.0287
2017-02-20,273000,0.0641
2017-02-21,414000,0.1157
2017-02-22,215000,0.1073
2017-02-23,92000,0.0482
2017-02-24,151000,0.0851
2017-03-01,124000,0.0662
2017-03-02,193000,0.0772
2017-03-03,637000,0.1509
2017-03-06,835000,0.1048
2017-03-07,278000,0.1059
2017-03-08,55000,0.0454
2017-03-09,28000,0.0297
2017-03-10,329000,0.1199
2017-03-13,42000,0.0321
2017-03-14,125000,0.1078
2017-03-15,964000,0.162
2017-03-16,367000,0.0985
2017-03-17,162000,0.0573
2017-03-20,314000,0.0721
2017-03-21,57000,0.0286
2017-03-22,125000,0.0886
2017-03-23,24000,0.0308
2017-03-24,49000,0.0631
2017-03-27,28000,0.0211
2017-03-28,30000,0.028
2017-03-29,116000,0.1031
2017-03-30,7000,0.0143
2017-03-31,336000,0.0871
2017-04-05,258000,0.0641
2017-04-06,9000,0.0086
2017-04-07,403000,0.1416
2017-04-10,556000,0.1491
2017-04-11,71000,0.0509
2017-04-12,115000,0.1123
2017-04-13,33000,0.0438
2017-04-14,101000,0.0622
2017-04-17,117000,0.1316
2017-04-18,144000,0.1758
2017-04-19,78000,0.103
2017-04-20,225000,0.0706
2017-04-21,321000,0.1101
2017-04-24,407000,0.1011
2017-04-25,98000,0.0707
2017-04-26,72000,0.0802
2017-04-27,416000,0.2431
2017-04-28,11000,0.0185
2017-05-02,46000,0.0541
2017-05-03,16000,0.0268
2017-05-04,13000,0.029
2017-05-05,8000,0.0149
2017-05-08,31000,0.0417
2017-05-09,16000,0.022
2017-05-10,27000,0.0734
2017-05-11,36000,0.0672
2017-05-12,28000,0.0559
2017-05-15,266000,0.1799
2017-05-16,57000,0.0906
2017-05-17,10000,0.0244
2017-05-18,82000,0.0684
2017-05-19,1771000,0.3589
2017-05-22,1354000,0.2629
2017-05-23,83000,0.0857
2017-05-24,13000,0.0269
2017-05-25,755000,0.3231
2017-05-26,82000,0.1051
2017-05-31,85000,0.0997
2017-06-01,75000,0.0614
2017-06-02,34000,0.0397
2017-06-05,611000,0.1705
2017-06-06,47000,0.0483
2017-06-07,34000,0.0347
2017-06-08,163000,0.0697
2017-06-09,444000,0.1561
2017-06-12,338000,0.1059
2017-06-13,74000,0.0597
2017-06-14,109000,0.0634
2017-06-15,42000,0.0793
2017-06-16,32000,0.0439
2017-06-19,12000,0.024
2017-06-20,24000,0.0325
2017-06-21,85000,0.0811
2017-06-22,7000,0.0101
2017-06-23,24000,0.0267
2017-06-26,25000,0.0324
2017-06-27,646000,0.2987
2017-06-28,54000,0.0658
2017-06-29,53000,0.0429
2017-06-30,25000,0.0226
2017-07-03,533000,0.1245
2017-07-04,33000,0.019
2017-07-05,32000,0.0047
2017-07-06,264000,0.0336
2017-07-07,244000,0.1196
2017-07-10,607000,0.199
2017-07-11,73000,0.0581
2017-07-12,32000,0.0323
2017-07-13,58000,0.0722
2017-07-14,19000,0.0216
2017-07-17,186000,0.1436
2017-07-18,33000,0.0429
2017-07-19,29000,0.039
2017-07-20,232000,0.2149
2017-07-21,2000,0.0051
2017-07-24,139000,0.0779
