date,day_trade_volume,day_trade_ratio
2020-03-12,52000,0.1372
2020-03-13,92000,0.2086
2020-03-16,47000,0.1435
2020-03-17,65000,0.1348
2020-03-18,32000,0.0813
2020-03-19,81000,0.1708
2020-03-20,18000,0.0591
2020-03-23,29000,0.1179
2020-03-24,24000,0.1223
2020-03-25,39000,0.1455
2020-03-26,26000,0.128
2020-03-27,33000,0.1607
2020-03-30,13000,0.1031
2020-03-31,14000,0.1207
2020-04-01,0,0.0
2020-04-06,33000,0.2193
2020-04-07,20000,0.1197
2020-04-08,5000,0.0305
2020-04-09,39000,0.1504
2020-04-10,142000,0.2688
2020-04-13,333000,0.3907
2020-04-14,67000,0.1936
2020-04-15,56000,0.2116
2020-04-16,24000,0.1664
2020-04-17,52000,0.2202
2020-04-20,40000,0.1647
2020-04-21,24000,0.0991
2020-04-22,38000,0.2147
2020-04-23,6000,0.0526
2020-04-24,1000,0.0132
2020-04-27,133000,0.2596
2020-04-28,22000,0.1325
2020-04-29,25000,0.1097
2020-04-30,114000,0.205
2020-05-04,34000,0.1185
2020-05-05,28000,0.1582
2020-05-06,60000,0.2272
2020-05-07,23000,0.1416
2020-05-08,14000,0.1306
2020-05-11,36000,0.169
2020-05-12,8000,0.0714
2020-05-13,10000,0.0468
2020-05-14,22000,0.1007
2020-05-15,20000,0.1306
2020-05-18,14000,0.1489
2020-05-19,9000,0.0555
2020-05-20,11000,0.125
2020-05-21,9000,0.1195
2020-05-22,3000,0.0395
2020-05-25,15000,0.1667
2020-05-26,122000,0.1113
2020-05-27,283000,0.2101
2020-05-28,2086000,0.4883
2020-05-29,492000,0.4358
2020-06-01,618000,0.3917
2020-06-02,120000,0.2289
2020-06-03,111000,0.2611
2020-06-04,182000,0.2577
2020-06-05,221000,0.3251
2020-06-08,565000,0.3903
2020-06-09,215000,0.2343
2020-06-10,202000,0.1951
2020-06-11,65000,0.1039
2020-06-12,112000,0.2537
2020-06-15,130000,0.3242
2020-06-16,74000,0.2446
2020-06-17,50000,0.2123
2020-06-18,37000,0.1982
2020-06-19,20000,0.0855
2020-06-22,34000,0.178
2020-06-23,48000,0.189
2020-06-24,19000,0.1495
2020-06-29,51000,0.1418
2020-06-30,45000,0.2239
2020-07-01,53000,0.1209
2020-07-02,402000,0.3138
2020-07-03,49000,0.1136
2020-07-06,70000,0.1588
2020-07-07,69000,0.2283
2020-07-08,32000,0.1065
2020-07-09,38000,0.1072
2020-07-10,46000,0.1047
2020-07-13,10000,0.1065
2020-07-14,12000,0.0731
2020-07-15,33000,0.1609
2020-07-16,9000,0.1057
2020-07-17,17000,0.0919
2020-07-20,6000,0.0674
2020-07-21,20000,0.1254
2020-07-22,70000,0.2058
2020-07-23,26000,0.2385
2020-07-24,12000,0.0713
2020-07-27,17000,0.1163
2020-07-28,46000,0.1513
2020-07-29,34000,0.1846
2020-07-30,9000,0.1331
2020-07-31,10000,0.1333
2020-08-03,14000,0.126
2020-08-04,12000,0.0656
2020-08-05,43000,0.1558
2020-08-06,30000,0.1513
2020-08-07,11000,0.1482
2020-08-10,16000,0.1391
2020-08-11,3000,0.0293
2020-08-12,6000,0.0964
2020-08-13,3000,0.0599
2020-08-14,11000,0.1088
2020-08-17,11000,0.1047
2020-08-18,7000,0.0919
2020-08-19,4000,0.038
2020-08-20,42000,0.1185
2020-08-21,1000,0.0185
2020-08-24,25000,0.2444
2020-08-25,9000,0.1315
2020-08-26,4000,0.046
2020-08-27,16000,0.1776
2020-08-28,2000,0.0345
2020-08-31,2000,0.05
2020-09-01,1000,0.0139
2020-09-02,4000,0.0615
2020-09-03,5000,0.0656
2020-09-04,16000,0.1702
2020-09-07,34000,0.1999
2020-09-08,7000,0.0938
2020-09-09,7000,0.1296
2020-09-10,5000,0.0702
2020-09-11,7000,0.0473
2020-09-14,4000,0.1009
2020-09-15,4000,0.125
2020-09-16,17000,0.1867
2020-09-17,0,0.0
2020-09-18,3000,0.0683
2020-09-21,17000,0.1417
2020-09-22,8000,0.0867
2020-09-23,1000,0.0181
2020-09-24,7000,0.0378
2020-09-25,13000,0.093
2020-09-28,21000,0.3736
2020-09-29,0,0.0
2020-09-30,5000,0.0958
2020-10-05,5000,0.1278
2020-10-06,5000,0.1411
2020-10-07,1000,0.0332
2020-10-08,7000,0.1875
2020-10-12,1000,0.0414
2020-10-13,5000,0.0958
2020-10-14,2000,0.0442
2020-10-15,33000,0.1513
2020-10-16,15000,0.1005
2020-10-19,54000,0.202
2020-10-20,62000,0.1544
2020-10-21,22000,0.1388
2020-10-22,4000,0.0521
2020-10-23,0,0.0
2020-10-26,0,0.0
2020-10-27,5000,0.0754
2020-10-28,1000,0.0143
2020-10-29,2000,0.0362
2020-10-30,6000,0.074
2020-11-02,6000,0.1242
2020-11-03,0,0.0
2020-11-04,5000,0.1657
2020-11-05,1000,0.069
2020-11-06,2000,0.0608
2020-11-09,3000,0.0586
2020-11-10,15000,0.2317
2020-11-11,16000,0.0856
2020-11-12,9000,0.1122
2020-11-13,4000,0.0762
2020-11-16,6000,0.0539
2020-11-17,3000,0.0464
2020-11-18,4000,0.0682
2020-11-19,11000,0.1339
2020-11-20,1000,0.0153
2020-11-23,17000,0.097
2020-11-24,56000,0.3137
2020-11-25,5000,0.0559
2020-11-26,2000,0.0539
2020-11-27,6000,0.112
2020-11-30,73000,0.1596
2020-12-01,13000,0.0842
2020-12-02,9000,0.0554
2020-12-03,84000,0.1827
2020-12-04,16000,0.0978
2020-12-07,7000,0.0221
2020-12-08,6000,0.0701
2020-12-09,3000,0.0305
2020-12-10,68000,0.1751
2020-12-11,107000,0.1494
2020-12-14,250000,0.2176
2020-12-15,113000,0.1939
2020-12-16,679000,0.2443
2020-12-17,3071000,0.5242
2020-12-18,814000,0.4396
2020-12-21,887000,0.4561
2020-12-22,359000,0.2533
2020-12-23,471000,0.3676
2020-12-24,175000,0.3048
2020-12-25,71000,0.1673
2020-12-28,136000,0.2036
2020-12-29,63000,0.1539
2020-12-30,32000,0.1608
2020-12-31,364000,0.3486
2021-01-04,81000,0.2064
2021-01-05,547000,0.4036
2021-01-06,185000,0.2184
2021-01-07,142000,0.167
2021-01-08,132000,0.2063
2021-01-11,177000,0.2513
2021-01-12,83000,0.1676
2021-01-13,41000,0.1239
2021-01-14,125000,0.2034
2021-01-15,161000,0.2364
2021-01-18,77000,0.2485
2021-01-19,49000,0.155
2021-01-20,58000,0.1207
2021-01-21,265000,0.1419
2021-01-22,2748000,0.4454
2021-01-25,5711000,0.6498
2021-01-26,5542000,0.643
2021-01-27,11914000,0.746
2021-01-28,4831000,0.6562
2021-02-23,1943000,0.4207
2021-02-24,1175000,0.4203
2021-02-25,1153000,0.5153
2021-02-26,827000,0.4156
2021-03-02,862000,0.4494
2021-03-03,931000,0.3518
2021-03-04,8139000,0.6947
2021-03-05,4272000,0.7058
2021-03-08,2171000,0.5477
2021-03-09,1515000,0.5629
2021-03-10,648000,0.4894
2021-03-11,830000,0.5209
