date,day_trade_volume,day_trade_ratio
2024-08-06,29000,0.191
2024-08-07,16000,0.1345
2024-08-08,1000,0.0151
2024-08-09,10000,0.0901
2024-08-12,15000,0.1636
2024-08-13,7000,0.0982
2024-08-14,64000,0.302
2024-08-15,11000,0.1078
2024-08-16,6000,0.0709
2024-08-19,4000,0.0353
2024-08-20,18000,0.2251
2024-08-21,22000,0.165
2024-08-22,8000,0.1079
2024-08-23,8000,0.182
2024-08-26,4000,0.0626
2024-08-27,30000,0.1247
2024-08-28,681000,0.5841
2024-08-29,136000,0.3087
2024-08-30,140000,0.3667
2024-09-02,46000,0.2052
2024-09-03,126000,0.2062
2024-09-04,244000,0.3992
2024-09-05,75000,0.2589
2024-09-06,277000,0.4409
2024-09-09,66000,0.2822
2024-09-10,123000,0.3096
2024-09-11,45000,0.1889
2024-09-12,25000,0.1948
2024-09-13,11000,0.0769
2024-09-16,7000,0.0916
2024-09-18,23000,0.1586
2024-09-19,123000,0.2353
2024-09-20,108000,0.3238
2024-09-23,29000,0.2209
2024-09-24,16000,0.1414
2024-09-25,71000,0.2075
2024-09-26,37000,0.198
2024-09-27,11000,0.136
2024-09-30,2000,0.0266
2024-10-01,17000,0.1333
2024-10-04,5000,0.0535
2024-10-07,10000,0.0789
2024-10-08,36000,0.2411
2024-10-09,12000,0.076
2024-10-11,16000,0.08
2024-10-14,10000,0.1109
2024-10-15,18000,0.129
2024-10-16,14000,0.1596
2024-10-17,35000,0.2081
2024-10-18,19000,0.1664
2024-10-21,29000,0.1846
2024-10-22,5000,0.0279
2024-10-23,17000,0.0701
2024-10-24,77000,0.233
2024-10-25,28000,0.0779
2024-10-28,72000,0.1242
2024-10-29,892000,0.3349
2024-10-30,3855000,0.6844
2024-11-01,1024000,0.603
2024-11-04,288000,0.3837
2024-11-05,125000,0.3557
2024-11-06,112000,0.247
2024-11-07,255000,0.438
2024-11-08,89000,0.2541
2024-11-11,52000,0.3041
2024-11-12,49000,0.2625
2024-11-13,205000,0.4003
2024-11-14,122000,0.3501
2024-11-15,54000,0.1703
2024-11-18,36000,0.2503
2024-11-19,10000,0.1106
2024-11-20,36000,0.1251
2024-11-21,9000,0.179
2024-11-22,5000,0.0859
2024-11-25,22000,0.1533
2024-11-26,7000,0.0923
2024-11-27,17000,0.1095
2024-11-28,6000,0.0524
2024-11-29,2000,0.046
2024-12-02,16000,0.1251
2024-12-03,9000,0.0916
2024-12-04,10000,0.1543
2024-12-05,5000,0.1064
2024-12-06,3000,0.0574
2024-12-09,26000,0.1928
2024-12-10,11000,0.1172
2024-12-11,16000,0.1737
2024-12-12,32000,0.2811
2024-12-13,13000,0.1683
2024-12-16,12000,0.1794
2024-12-17,7000,0.1272
2024-12-18,33000,0.3925
2024-12-19,16000,0.1603
2024-12-20,28000,0.2956
2024-12-23,5000,0.0824
2024-12-24,2000,0.0472
2024-12-25,9000,0.1808
2024-12-26,3000,0.069
2024-12-27,4000,0.1136
2024-12-30,5000,0.1072
2024-12-31,9000,0.1496
2025-01-02,16000,0.2371
2025-01-03,7000,0.1526
2025-01-06,10000,0.186
2025-01-07,23000,0.148
2025-01-08,72000,0.1547
2025-01-09,157000,0.2821
2025-01-10,45000,0.2516
2025-01-13,34000,0.1692
2025-01-14,5000,0.1809
2025-01-15,3000,0.0906
2025-01-16,2000,0.0614
2025-01-17,2000,0.1599
2025-01-20,0,0.0
2025-01-21,2000,0.0418
2025-01-22,4000,0.0936
2025-02-03,9000,0.1226
2025-02-04,4000,0.051
