date,day_trade_volume,day_trade_ratio
2016-02-01,58000,0.0512
2016-02-02,35000,0.0977
2016-02-03,28000,0.0462
2016-02-15,29000,0.0601
2016-02-16,24000,0.0507
2016-02-17,110000,0.1038
2016-02-18,103000,0.1157
2016-02-19,57000,0.0576
2016-02-22,23000,0.0532
2016-02-23,50000,0.0904
2016-02-24,250000,0.1096
2016-02-25,140000,0.0724
2016-02-26,139000,0.115
2016-03-01,79000,0.0688
2016-03-02,86000,0.0543
2016-03-03,61000,0.0518
2016-03-04,72000,0.0494
2016-03-07,19000,0.0175
2016-03-08,23000,0.037
2016-03-09,827000,0.1198
2016-03-10,67000,0.0438
2016-03-11,32000,0.0298
2016-03-14,28000,0.0194
2016-03-15,56000,0.0376
2016-03-16,41000,0.0521
2016-03-17,217000,0.105
2016-03-18,28000,0.0502
2016-03-21,36000,0.0608
2016-03-22,39000,0.0539
2016-03-23,17000,0.0265
2016-03-24,34000,0.0665
2016-03-25,17000,0.0338
2016-03-28,3000,0.0065
2016-03-29,13000,0.0114
2016-03-30,19000,0.0387
2016-03-31,25000,0.0628
2016-04-01,0,0.0
2016-04-06,16000,0.0332
2016-04-07,10000,0.0259
2016-04-08,56000,0.0652
2016-04-11,41000,0.0759
2016-04-12,96000,0.1287
2016-04-13,30000,0.0747
2016-04-14,9000,0.0253
2016-04-15,210000,0.1104
2016-04-18,70000,0.0947
2016-04-19,77000,0.0608
2016-04-20,7000,0.011
2016-04-21,31000,0.059
2016-04-22,27000,0.0421
2016-04-25,24000,0.071
2016-04-26,13000,0.03
2016-04-27,18000,0.0559
2016-04-28,100000,0.0724
2016-04-29,2000,0.0039
2016-05-03,6000,0.0105
2016-05-04,13000,0.0299
2016-05-05,24000,0.0714
2016-05-06,34000,0.0338
2016-05-09,68000,0.0545
2016-05-10,25000,0.0708
2016-05-11,5000,0.0166
2016-05-12,4000,0.0129
2016-05-13,25000,0.0366
2016-05-16,15000,0.0523
2016-05-17,48000,0.1306
2016-05-18,5000,0.034
2016-05-19,3000,0.0159
2016-05-20,6000,0.0315
2016-05-23,7000,0.03
2016-05-24,2000,0.0114
2016-05-25,19000,0.0474
2016-05-26,21000,0.078
2016-05-27,10000,0.0421
2016-05-30,3000,0.0109
2016-05-31,19000,0.0386
2016-06-01,17000,0.0423
2016-06-02,47000,0.0586
2016-06-03,88000,0.1078
2016-06-06,7000,0.0166
2016-06-07,5000,0.0143
2016-06-08,1000,0.0058
2016-06-13,3000,0.0106
2016-06-14,3000,0.0135
2016-06-15,3000,0.0135
2016-06-16,9000,0.0327
2016-06-17,23000,0.0734
2016-06-20,9000,0.0353
2016-06-21,5000,0.0196
2016-06-22,31000,0.0393
2016-06-23,15000,0.0529
2016-06-24,12000,0.025
2016-06-27,2000,0.0085
2016-06-28,4000,0.0206
2016-06-29,36000,0.1365
2016-06-30,2000,0.0086
2016-07-01,14000,0.043
2016-07-04,9000,0.0267
2016-07-05,2000,0.0107
2016-07-06,276000,0.1385
2016-07-07,22000,0.0369
2016-07-11,43000,0.0948
2016-07-12,6000,0.0153
2016-07-13,10000,0.0309
2016-07-14,936000,0.2059
2016-07-15,69000,0.0641
2016-07-18,30000,0.028
2016-07-19,2000,0.0039
2016-07-20,316000,0.119
2016-07-21,253000,0.1392
2016-07-22,699000,0.2073
2016-07-25,86000,0.0554
2016-07-26,1000,0.0031
2016-07-27,86000,0.0801
2016-07-28,5000,0.0087
2016-07-29,6000,0.019
2016-08-01,9000,0.0252
2016-08-02,7000,0.0157
2016-08-03,2000,0.0084
2016-08-04,73000,0.0681
2016-08-05,78000,0.0804
2016-08-08,87000,0.0548
2016-08-09,16000,0.0213
2016-08-10,1000,0.0019
2016-08-11,49000,0.0658
2016-08-12,11000,0.0274
2016-08-15,29000,0.0749
2016-08-16,4000,0.0137
2016-08-17,26000,0.0594
2016-08-18,32000,0.0802
2016-08-19,55000,0.0953
2016-08-22,17000,0.0412
2016-08-23,4000,0.0046
2016-08-24,33000,0.0274
2016-08-25,83000,0.0842
2016-08-26,17000,0.0452
2016-08-29,9000,0.0285
2016-08-30,12000,0.0429
2016-08-31,12000,0.0389
2016-09-01,5000,0.0349
2016-09-02,6000,0.0118
2016-09-05,7000,0.0134
2016-09-06,85000,0.0564
2016-09-07,9000,0.0194
2016-09-08,1000,0.0031
2016-09-09,229000,0.1085
2016-09-12,41000,0.0804
2016-09-13,31000,0.0625
2016-09-14,14000,0.061
2016-09-19,11000,0.0452
2016-09-20,2000,0.0066
2016-09-21,1000,0.0034
2016-09-22,24000,0.0451
2016-09-23,7000,0.0237
2016-09-26,0,0.0
2016-09-29,8000,0.0357
2016-09-30,0,0.0
2016-10-03,1000,0.0056
2016-10-04,1000,0.0048
2016-10-05,153000,0.0588
2016-10-06,157000,0.1124
2016-10-07,51000,0.0302
2016-10-11,64000,0.0488
2016-10-12,48000,0.0893
2016-10-13,2000,0.005
2016-10-14,7000,0.0271
2016-10-17,20000,0.0764
2016-10-18,0,0.0
2016-10-19,1000,0.0033
2016-10-20,6000,0.026
2016-10-21,6000,0.0236
2016-10-24,0,0.0
2016-10-25,15000,0.0667
2016-10-26,12000,0.0606
2016-10-27,0,0.0
2016-10-28,0,0.0
2016-10-31,400000,0.132
2016-11-01,35000,0.0363
2016-11-02,9000,0.0088
2016-11-03,234000,0.1099
2016-11-04,82000,0.1077
2016-11-07,66000,0.0574
2016-11-08,42000,0.0519
2016-11-09,32000,0.0185
2016-11-10,25000,0.0227
2016-11-11,121000,0.0661
2016-11-14,127000,0.0736
2016-11-15,26000,0.0279
2016-11-16,3000,0.0056
2016-11-17,126000,0.0728
2016-11-18,14000,0.0229
2016-11-21,205000,0.0995
2016-11-22,69000,0.0545
2016-11-23,103000,0.1141
2016-11-24,29000,0.0292
2016-11-25,25000,0.0483
2016-11-28,62000,0.033
2016-11-29,720000,0.158
2016-11-30,49000,0.0349
2016-12-01,11000,0.0176
2016-12-02,36000,0.0383
2016-12-05,16000,0.0225
2016-12-06,16000,0.0314
2016-12-07,71000,0.0397
2016-12-08,17000,0.0221
2016-12-09,7000,0.0154
2016-12-12,8000,0.024
2016-12-13,18000,0.0424
2016-12-14,27000,0.0792
2016-12-15,30000,0.0422
2016-12-16,1000,0.0037
2016-12-19,1000,0.0033
2016-12-20,2000,0.0062
2016-12-21,163000,0.152
2016-12-22,7000,0.0183
2016-12-23,1000,0.0048
2016-12-26,2000,0.0138
2016-12-27,6000,0.0479
2016-12-28,3000,0.0124
2016-12-29,1000,0.0065
2016-12-30,0,0.0
2017-01-03,5000,0.0133
2017-01-04,1000,0.0035
2017-01-05,99000,0.0907
2017-01-06,373000,0.1063
2017-01-09,24000,0.035
2017-01-10,2000,0.0066
2017-01-11,5000,0.0079
2017-01-12,2000,0.0038
2017-01-13,25000,0.0774
2017-01-16,0,0.0
2017-01-17,25000,0.0735
2017-01-18,3000,0.0059
2017-01-19,38000,0.0615
2017-01-20,26000,0.0687
2017-01-23,13000,0.0319
2017-01-24,183000,0.0987
2017-02-02,28000,0.0394
2017-02-03,9000,0.0122
2017-02-06,143000,0.086
2017-02-07,17000,0.0204
2017-02-08,2000,0.0031
2017-02-09,1000,0.0018
2017-02-10,1000,0.0012
2017-02-13,11000,0.0238
2017-02-14,32000,0.0337
2017-02-15,5000,0.0066
2017-02-16,17000,0.0258
2017-02-17,229000,0.0966
2017-02-20,292000,0.1055
2017-02-21,20000,0.0239
2017-02-22,76000,0.0678
2017-02-23,14000,0.0216
2017-02-24,6000,0.0107
2017-03-01,719000,0.161
2017-03-02,95000,0.0533
2017-03-03,28000,0.0288
2017-03-06,16000,0.0339
2017-03-07,196000,0.098
2017-03-08,5000,0.0083
2017-03-09,14000,0.0204
2017-03-10,41000,0.0434
2017-03-13,28000,0.0379
2017-03-14,154000,0.0732
2017-03-15,196000,0.0807
2017-03-16,71000,0.0665
2017-03-17,11000,0.0099
2017-03-20,146000,0.0561
2017-03-21,86000,0.0494
2017-03-22,169000,0.1122
2017-03-23,47000,0.0322
2017-03-24,2000,0.0026
2017-03-27,35000,0.0351
2017-03-28,110000,0.0571
2017-03-29,6000,0.0125
2017-03-30,6000,0.0086
2017-03-31,20000,0.0304
2017-04-05,6000,0.0083
2017-04-06,4000,0.0105
2017-04-07,22000,0.0185
2017-04-10,5000,0.0105
2017-04-11,7000,0.0078
2017-04-12,18000,0.0166
2017-04-13,44000,0.0368
2017-04-14,25000,0.0272
2017-04-17,12000,0.0238
2017-04-18,2000,0.0083
2017-04-19,20000,0.0554
2017-04-20,10000,0.0213
2017-04-21,12000,0.0281
2017-04-24,6000,0.016
2017-04-25,15000,0.0308
2017-04-26,13000,0.0419
2017-04-27,40000,0.0545
2017-04-28,13000,0.0359
2017-05-02,13000,0.0283
2017-05-03,129000,0.1305
2017-05-04,300000,0.0996
2017-05-05,21000,0.0339
2017-05-08,9000,0.0146
2017-05-09,18000,0.0217
2017-05-10,11000,0.0321
2017-05-11,9000,0.032
2017-05-12,13000,0.0673
2017-05-15,1031000,0.413
2017-05-16,74000,0.1259
2017-05-17,27000,0.0913
2017-05-18,4000,0.0101
2017-05-19,26000,0.0326
2017-05-22,16000,0.0383
2017-05-23,85000,0.1134
2017-05-24,21000,0.065
2017-05-25,12000,0.0415
2017-05-26,45000,0.1371
2017-05-31,2000,0.0094
2017-06-01,10000,0.0497
2017-06-02,7000,0.0211
2017-06-05,77000,0.1433
2017-06-06,764000,0.4544
2017-06-07,50000,0.0939
2017-06-08,10000,0.0254
2017-06-09,14000,0.036
2017-06-12,2000,0.0077
2017-06-13,9000,0.0509
2017-06-14,6000,0.0099
2017-06-15,2000,0.007
2017-06-16,34000,0.1112
2017-06-19,7000,0.0452
2017-06-20,6000,0.0311
2017-06-21,21000,0.0954
2017-06-22,888000,0.4843
2017-06-23,19000,0.0706
2017-06-26,4000,0.017
2017-06-27,14000,0.0526
2017-06-28,1000,0.0044
2017-06-29,3000,0.0154
2017-06-30,629000,0.2965
2017-07-03,107000,0.1107
2017-07-04,795000,0.3014
2017-07-05,5439000,0.4152
2017-07-06,495000,0.1866
2017-07-07,2679000,0.4216
2017-07-10,394000,0.2476
2017-07-11,297000,0.2137
2017-07-12,72000,0.0755
2017-07-13,458000,0.228
2017-07-14,3956000,0.3982
2017-07-17,284000,0.136
2017-07-18,690000,0.2508
2017-07-19,152000,0.0874
2017-07-20,77000,0.0682
2017-07-21,79000,0.0934
2017-07-24,26000,0.0379
2017-07-25,186000,0.2018
2017-07-26,248000,0.1752
2017-07-27,28000,0.0321
2017-07-28,23000,0.0421
2017-07-31,1093000,0.4727
2017-08-01,136000,0.1183
2017-08-02,4826000,0.3732
2017-08-03,405000,0.1499
2017-08-04,502000,0.1698
2017-08-07,109000,0.0414
