date,day_trade_volume,day_trade_ratio
2016-02-01,0,0.0
2016-02-02,3000,0.0476
2016-02-03,0,0.0
2016-02-15,1000,0.0114
2016-02-16,1000,0.0098
2016-02-17,4000,0.0173
2016-02-18,5000,0.0278
2016-02-19,2000,0.0134
2016-02-22,3000,0.0276
2016-02-23,17000,0.0361
2016-02-24,27000,0.0857
2016-02-25,6000,0.0345
2016-02-26,1000,0.0075
2016-03-01,1000,0.0097
2016-03-02,61000,0.1877
2016-03-03,264000,0.1744
2016-03-04,36000,0.0753
2016-03-07,11000,0.0433
2016-03-08,49000,0.0491
2016-03-09,12000,0.048
2016-03-10,1000,0.0074
2016-03-11,24000,0.0462
2016-03-14,8000,0.0171
2016-03-15,8000,0.0256
2016-03-16,0,0.0
2016-03-17,8000,0.0145
2016-03-18,91000,0.0999
2016-03-21,12000,0.0385
2016-03-22,0,0.0
2016-03-23,0,0.0
2016-03-24,3000,0.0179
2016-03-25,0,0.0
2016-03-28,13000,0.0481
2016-03-29,0,0.0
2016-03-30,16000,0.0837
2016-03-31,14000,0.184
2016-04-01,3000,0.03
2016-04-06,2000,0.0206
2016-04-07,0,0.0
2016-04-08,47000,0.1949
2016-04-11,1000,0.0021
2016-04-12,30000,0.0528
2016-04-13,0,0.0
2016-04-14,21000,0.1346
2016-04-15,3000,0.0337
2016-04-18,0,0.0
2016-04-19,0,0.0
2016-04-20,0,0.0
2016-04-21,0,0.0
2016-04-22,4000,0.0385
2016-04-25,2000,0.0377
2016-04-26,0,0.0
2016-04-27,0,0.0
2016-04-28,1000,0.0256
2016-04-29,1000,0.0124
2016-05-03,6000,0.0431
2016-05-04,1000,0.0063
2016-05-05,4000,0.0519
2016-05-06,0,0.0
2016-05-09,1000,0.0204
2016-05-10,6000,0.0741
2016-05-11,3000,0.0208
2016-05-12,12000,0.0659
2016-05-13,9000,0.0538
2016-05-16,7000,0.1842
2016-05-17,18000,0.1855
2016-05-18,7000,0.0631
2016-05-19,1000,0.013
2016-05-20,8000,0.1356
2016-05-23,37000,0.1728
2016-05-24,0,0.0
2016-05-25,17000,0.072
2016-05-26,12000,0.0888
2016-05-27,2000,0.0327
2016-05-30,4000,0.0666
2016-05-31,0,0.0
2016-06-01,0,0.0
2016-06-02,5000,0.0515
2016-06-03,10000,0.1515
2016-06-06,6000,0.0458
2016-06-07,0,0.0
2016-06-08,0,0.0
2016-06-13,2000,0.0194
2016-06-14,0,0.0
2016-06-15,1000,0.0152
2016-06-16,1000,0.0357
2016-06-17,18000,0.1488
2016-06-20,7000,0.0791
2016-06-21,8000,0.0661
2016-06-22,4000,0.0381
2016-06-23,3000,0.0652
2016-06-24,27000,0.0982
2016-06-27,16000,0.128
2016-06-28,19000,0.0801
2016-06-29,5000,0.0463
2016-06-30,3000,0.0165
2016-07-01,19000,0.0605
2016-07-04,1000,0.0038
2016-07-05,9000,0.0361
