date,day_trade_volume,day_trade_ratio
2016-02-01,1000,0.0085
2016-02-02,1000,0.0164
2016-02-03,2000,0.0218
2016-02-15,0,0.0
2016-02-16,1000,0.0079
2016-02-17,15000,0.0889
2016-02-18,0,0.0
2016-02-19,2000,0.0167
2016-02-22,3000,0.0159
2016-02-23,0,0.0
2016-02-24,10000,0.0615
2016-02-25,0,0.0
2016-02-26,0,0.0
2016-03-01,0,0.0
2016-03-02,0,0.0
2016-03-03,0,0.0
2016-03-04,0,0.0
2016-03-07,2000,0.0088
2016-03-08,3000,0.0094
2016-03-09,10000,0.0342
2016-03-10,0,0.0
2016-03-11,0,0.0
2016-03-14,0,0.0
2016-03-15,0,0.0
2016-03-16,2000,0.0063
2016-03-17,0,0.0
2016-03-18,0,0.0
2016-03-21,1000,0.01
2016-03-22,0,0.0
2016-03-23,0,0.0
2016-03-24,0,0.0
2016-03-25,0,0.0
2016-03-28,0,0.0
2016-03-29,8000,0.0389
2016-03-30,0,0.0
2016-03-31,0,0.0
2016-04-01,0,0.0
2016-04-06,0,0.0
2016-04-07,0,0.0
2016-04-08,0,0.0
2016-04-11,0,0.0
2016-04-12,0,0.0
2016-04-13,0,0.0
2016-04-14,0,0.0
2016-04-15,0,0.0
2016-04-18,0,0.0
2016-04-19,1000,0.0184
2016-04-20,0,0.0
2016-04-21,0,0.0
2016-04-22,0,0.0
2016-04-25,0,0.0
2016-04-26,0,0.0
2016-04-27,0,0.0
2016-04-28,1000,0.0108
2016-04-29,4000,0.0461
2016-05-03,0,0.0
2016-05-04,0,0.0
2016-05-05,1000,0.012
2016-05-06,0,0.0
2016-05-09,2000,0.0207
2016-05-10,0,0.0
2016-05-11,0,0.0
2016-05-12,0,0.0
2016-05-13,0,0.0
2016-05-16,0,0.0
2016-05-17,0,0.0
2016-05-18,0,0.0
2016-05-19,1000,0.0121
2016-05-20,3000,0.0429
2016-05-23,2000,0.0159
2016-05-24,1000,0.0101
2016-05-25,0,0.0
2016-05-26,0,0.0
2016-05-27,0,0.0
2016-05-30,2000,0.018
2016-05-31,4000,0.0181
2016-06-01,1000,0.0121
2016-06-02,0,0.0
2016-06-03,0,0.0
2016-06-06,0,0.0
2016-06-07,13000,0.04
2016-06-08,2000,0.0146
2016-06-13,0,0.0
2016-06-14,0,0.0
2016-06-15,1000,0.0154
2016-06-16,2000,0.0373
2016-06-17,0,0.0
2016-06-20,2000,0.0206
2016-06-21,1000,0.0098
2016-06-22,0,0.0
2016-06-23,0,0.0
2016-06-24,1000,0.0058
2016-06-27,1000,0.0149
2016-06-28,5000,0.0545
2016-06-29,3000,0.013
2016-06-30,0,0.0
2016-07-01,1000,0.0063
2016-07-04,0,0.0
2016-07-05,0,0.0
2016-07-06,0,0.0
2016-07-07,0,0.0
2016-07-11,0,0.0
2016-07-12,0,0.0
2016-07-13,60000,0.0879
2016-07-14,4000,0.0137
2016-07-15,0,0.0
2016-07-18,2000,0.0072
2016-07-19,2000,0.0108
2016-07-20,0,0.0
2016-07-21,3000,0.0156
2016-07-22,2000,0.0158
2016-07-25,1000,0.0055
2016-07-26,0,0.0
2016-07-27,0,0.0
2016-07-28,0,0.0
2016-07-29,2000,0.0157
2016-08-01,3000,0.0078
2016-08-02,3000,0.0056
2016-08-03,30000,0.0496
2016-08-04,20000,0.0447
2016-08-05,7000,0.0179
2016-08-08,3000,0.0069
2016-08-09,0,0.0
2016-08-10,5000,0.0093
2016-08-11,26000,0.0186
2016-08-12,8000,0.0125
2016-08-15,0,0.0
2016-08-16,2000,0.0102
2016-08-17,1000,0.007
2016-08-18,1000,0.0068
2016-08-19,1000,0.0058
2016-08-22,4000,0.012
2016-08-23,1000,0.0076
2016-08-24,0,0.0
2016-08-25,6000,0.0277
2016-08-26,1000,0.0078
2016-08-29,0,0.0
2016-08-30,3000,0.0258
2016-08-31,0,0.0
2016-09-01,0,0.0
2016-09-02,1000,0.0136
2016-09-05,0,0.0
2016-09-06,0,0.0
2016-09-07,0,0.0
2016-09-08,22000,0.0627
2016-09-09,0,0.0
2016-09-12,0,0.0
2016-09-13,0,0.0
2016-09-14,1000,0.0147
2016-09-19,0,0.0
2016-09-20,1000,0.0174
2016-09-21,5000,0.054
2016-09-22,0,0.0
2016-09-23,0,0.0
2016-09-26,0,0.0
2016-09-29,3000,0.0357
2016-09-30,0,0.0
2016-10-03,0,0.0
2016-10-04,5000,0.0415
2016-10-05,0,0.0
2016-10-06,0,0.0
2016-10-07,0,0.0
2016-10-11,1000,0.0133
2016-10-12,0,0.0
2016-10-13,2000,0.0437
2016-10-14,0,0.0
2016-10-17,6000,0.0558
2016-10-18,13000,0.087
2016-10-19,3000,0.0092
2016-10-20,0,0.0
2016-10-21,4000,0.0259
2016-10-24,2000,0.0154
2016-10-25,0,0.0
2016-10-26,0,0.0
2016-10-27,0,0.0
2016-10-28,0,0.0
2016-10-31,0,0.0
2016-11-01,1000,0.0342
2016-11-02,0,0.0
2016-11-03,0,0.0
2016-11-04,0,0.0
2016-11-07,0,0.0
