date,day_trade_volume,day_trade_ratio
2024-09-26,2632000,0.3149
2024-09-27,2347000,0.4842
2024-09-30,1668000,0.481
2024-10-01,1451000,0.5379
2024-10-04,1879000,0.3931
2024-10-07,781000,0.4467
2024-10-08,639000,0.4367
2024-10-09,376000,0.4006
2024-10-11,491000,0.422
2024-10-14,610000,0.3884
2024-10-15,444000,0.3233
2024-10-16,949000,0.4669
2024-10-17,342000,0.46
2024-10-18,291000,0.288
2024-10-21,235000,0.295
2024-10-22,824000,0.3733
2024-10-23,653000,0.4706
2024-10-24,364000,0.2834
2024-10-25,75000,0.1756
2024-10-28,208000,0.2208
2024-10-29,275000,0.3594
2024-10-30,254000,0.3672
2024-11-01,225000,0.2898
2024-11-04,243000,0.3186
2024-11-05,193000,0.4325
2024-11-06,494000,0.3424
2024-11-07,1109000,0.3485
2024-11-08,1252000,0.4434
2024-11-11,473000,0.425
2024-11-12,251000,0.2885
2024-11-13,686000,0.2886
2024-11-14,331000,0.2483
2024-11-15,1209000,0.537
2024-11-18,547000,0.4737
2024-11-19,454000,0.5969
2024-11-20,218000,0.3133
2024-11-21,244000,0.3694
2024-11-22,305000,0.3809
2024-11-25,690000,0.4742
2024-11-26,326000,0.4937
2024-11-27,312000,0.4075
2024-11-28,274000,0.4364
2024-11-29,191000,0.4304
2024-12-02,136000,0.2244
2024-12-03,934000,0.4965
2024-12-04,290000,0.3244
2024-12-05,270000,0.292
2024-12-06,2806000,0.4709
2024-12-09,1392000,0.5271
2024-12-10,542000,0.458
2024-12-11,339000,0.3849
2024-12-12,223000,0.4196
2024-12-13,345000,0.3196
2024-12-16,373000,0.4265
2024-12-17,312000,0.3698
2024-12-18,715000,0.4776
2024-12-19,689000,0.4513
2024-12-20,236000,0.3867
2024-12-23,169000,0.3524
2024-12-24,539000,0.4198
2024-12-25,131000,0.2248
2024-12-26,357000,0.3962
2024-12-27,94000,0.2021
2024-12-30,102000,0.286
2024-12-31,252000,0.3146
2025-01-02,208000,0.2877
2025-01-03,801000,0.4738
2025-01-06,548000,0.2689
2025-01-07,322000,0.2727
2025-01-08,159000,0.3072
2025-01-09,214000,0.2432
2025-01-10,339000,0.2795
2025-01-13,351000,0.2398
2025-01-14,161000,0.3713
2025-01-15,128000,0.338
2025-01-16,75000,0.2347
2025-01-17,66000,0.2142
2025-01-20,76000,0.2043
2025-01-21,36000,0.1679
2025-01-22,134000,0.3154
2025-02-03,169000,0.3555
2025-02-04,166000,0.2773
2025-02-05,404000,0.1703
2025-02-06,948000,0.4369
2025-02-07,520000,0.3958
2025-02-10,616000,0.3768
2025-02-11,361000,0.4011
2025-02-12,488000,0.471
2025-02-13,672000,0.2961
2025-02-14,934000,0.4525
2025-02-17,198000,0.2707
2025-02-18,997000,0.4192
2025-02-19,183000,0.2672
2025-02-20,368000,0.4136
2025-02-21,276000,0.3629
2025-02-24,390000,0.2704
2025-02-25,252000,0.3395
2025-02-26,265000,0.3874
2025-02-27,262000,0.2537
