date,day_trade_volume,day_trade_ratio
2024-10-04,73000,0.2136
2024-10-07,23000,0.093
2024-10-08,743000,0.4744
2024-10-09,439000,0.4485
2024-10-11,644000,0.5121
2024-10-14,223000,0.3922
2024-10-15,85000,0.2294
2024-10-16,94000,0.413
2024-10-17,73000,0.2609
2024-10-18,122000,0.3706
2024-10-21,203000,0.37
2024-10-22,70000,0.3344
2024-10-23,350000,0.5089
2024-10-24,89000,0.3156
2024-10-25,25000,0.212
2024-10-28,42000,0.1857
2024-10-29,27000,0.1767
2024-10-30,70000,0.2719
2024-11-01,62000,0.3085
2024-11-04,41000,0.215
2024-11-05,516000,0.5396
2024-11-06,109000,0.4393
2024-11-07,82000,0.366
2024-11-08,190000,0.4443
2024-11-11,125000,0.337
2024-11-12,193000,0.3081
2024-11-13,527000,0.5535
2024-11-14,848000,0.4047
2024-11-15,897000,0.4519
2024-11-18,474000,0.4971
2024-11-19,75000,0.3821
2024-11-20,67000,0.3567
2024-11-21,116000,0.3683
2024-11-22,134000,0.3949
2024-11-25,40000,0.3065
2024-11-26,41000,0.2409
2024-11-27,56000,0.1893
2024-11-28,201000,0.3871
2024-11-29,18000,0.1697
2024-12-02,28000,0.185
2024-12-03,41000,0.2766
2024-12-04,10000,0.1181
2024-12-05,92000,0.3063
2024-12-06,269000,0.427
2024-12-09,140000,0.4534
2024-12-10,100000,0.4396
2024-12-11,240000,0.3373
2024-12-12,145000,0.362
2024-12-13,141000,0.5119
2024-12-16,104000,0.3345
2024-12-17,72000,0.2692
2024-12-18,91000,0.3875
2024-12-19,113000,0.5456
2024-12-20,188000,0.5256
2024-12-23,130000,0.4857
2024-12-24,73000,0.3665
2024-12-25,82000,0.3932
2024-12-26,97000,0.3248
2024-12-27,19000,0.1891
2024-12-30,7000,0.1596
2024-12-31,6000,0.1077
2025-01-02,23000,0.2741
2025-01-03,24000,0.1455
2025-01-06,232000,0.3221
2025-01-07,439000,0.5746
2025-01-08,39000,0.2793
2025-01-09,56000,0.2034
2025-01-10,25000,0.2627
2025-01-13,30000,0.2799
2025-01-14,12000,0.243
2025-01-15,14000,0.1646
2025-01-16,12000,0.2191
2025-01-17,7000,0.1169
2025-01-20,13000,0.2544
2025-01-21,21000,0.2062
2025-01-22,7000,0.1316
2025-02-03,57000,0.3353
2025-02-04,17000,0.3482
2025-02-05,7000,0.1435
2025-02-06,96000,0.3752
2025-02-07,30000,0.2576
2025-02-10,241000,0.2956
2025-02-11,587000,0.5219
2025-02-12,1217000,0.6549
2025-02-13,520000,0.6121
2025-03-06,407000,0.3409
2025-03-07,312000,0.4198
2025-03-10,138000,0.4498
2025-03-11,239000,0.4225
2025-03-12,95000,0.3439
2025-03-13,96000,0.385
2025-03-14,69000,0.4577
2025-03-17,49000,0.3422
2025-03-18,54000,0.4138
2025-03-19,141000,0.4102
2025-03-20,90000,0.4011
2025-03-21,19000,0.2196
2025-03-24,18000,0.1866
2025-03-25,7000,0.0939
2025-03-26,22000,0.2599
2025-03-27,25000,0.1962
