date,day_trade_volume,day_trade_ratio
2016-02-01,0,0.0
2016-02-02,0,0.0
2016-02-03,0,0.0
2016-02-15,0,0.0
2016-02-16,0,0.0
2016-02-17,0,0.0
2016-02-18,0,0.0
2016-02-19,0,0.0
2016-02-22,0,0.0
2016-02-23,1000,0.0089
2016-02-24,13000,0.0786
2016-02-25,0,0.0
2016-02-26,3000,0.0222
2016-03-01,0,0.0
2016-03-02,0,0.0
2016-03-03,0,0.0
2016-03-04,2000,0.0306
2016-03-07,0,0.0
2016-03-08,0,0.0
2016-03-09,0,0.0
2016-03-10,0,0.0
2016-03-11,0,0.0
2016-03-14,3000,0.031
2016-03-15,1000,0.0033
2016-03-16,0,0.0
2016-03-17,0,0.0
2016-03-18,0,0.0
2016-03-21,0,0.0
2016-03-22,0,0.0
2016-03-23,0,0.0
2016-03-24,0,0.0
2016-03-25,0,0.0
2016-03-28,0,0.0
2016-03-29,1000,0.0209
2016-03-30,0,0.0
2016-03-31,0,0.0
2016-04-01,0,0.0
2016-04-06,0,0.0
2016-04-07,1000,0.0047
2016-04-08,0,0.0
2016-04-11,3000,0.0086
2016-04-12,6000,0.0118
2016-04-13,21000,0.0407
2016-04-14,52000,0.1146
2016-04-15,17000,0.0893
2016-04-18,1000,0.0079
2016-04-19,4000,0.0123
2016-04-20,23000,0.0349
2016-04-21,35000,0.0686
2016-04-22,1000,0.0071
2016-04-25,24000,0.0566
2016-04-26,84000,0.0674
2016-04-27,103000,0.1449
2016-04-28,17000,0.0393
2016-04-29,16000,0.0701
2016-05-03,5000,0.037
2016-05-04,7000,0.0321
2016-05-05,14000,0.0459
2016-05-06,7000,0.0327
2016-05-09,3000,0.0231
2016-05-10,11000,0.0843
2016-05-11,0,0.0
2016-05-12,35000,0.0501
2016-05-13,18000,0.1092
2016-05-16,5000,0.0332
2016-05-17,2000,0.0195
2016-05-18,3000,0.0458
2016-05-19,9000,0.0569
2016-05-20,6000,0.0865
2016-05-23,19000,0.1021
2016-05-24,5000,0.0529
2016-05-25,2000,0.0329
2016-05-26,1000,0.0102
2016-05-27,1000,0.013
2016-05-30,3000,0.0409
2016-05-31,7000,0.0307
2016-06-01,1000,0.0124
2016-06-02,1000,0.0094
2016-06-03,0,0.0
2016-06-06,1000,0.0152
2016-06-07,5000,0.029
2016-06-08,58000,0.1346
2016-06-13,11000,0.0726
2016-06-14,8000,0.0676
2016-06-15,3000,0.0331
2016-06-16,3000,0.0177
2016-06-17,1000,0.0087
2016-06-20,0,0.0
2016-06-21,5000,0.0193
2016-06-22,1000,0.0109
2016-06-23,3000,0.0514
2016-06-24,0,0.0
2016-06-27,7000,0.0633
2016-06-28,0,0.0
2016-06-29,0,0.0
2016-06-30,3000,0.0235
2016-07-01,5000,0.0759
2016-07-04,3000,0.0428
2016-07-05,2000,0.0275
2016-07-06,0,0.0
2016-07-07,7000,0.1057
2016-07-11,2000,0.0286
2016-07-12,0,0.0
2016-07-13,0,0.0
2016-07-14,0,0.0
2016-07-15,30000,0.1557
2016-07-18,0,0.0
2016-07-19,0,0.0
2016-07-20,0,0.0
2016-07-21,0,0.0
2016-07-22,0,0.0
2016-07-25,0,0.0
2016-07-26,0,0.0
2016-07-27,9000,0.0466
2016-07-28,1000,0.0123
2016-07-29,0,0.0
2016-08-01,0,0.0
2016-08-02,1000,0.0115
2016-08-03,0,0.0
2016-08-04,0,0.0
2016-08-05,0,0.0
2016-08-08,5000,0.0345
2016-08-09,5000,0.0143
2016-08-10,19000,0.0623
2016-08-11,0,0.0
2016-08-12,1000,0.0114
2016-08-15,0,0.0
2016-08-16,0,0.0
2016-08-17,0,0.0
2016-08-18,1000,0.0229
2016-08-19,0,0.0
2016-08-22,0,0.0
2016-08-23,0,0.0
2016-08-24,0,0.0
2016-08-25,0,0.0
2016-08-26,0,0.0
2016-08-29,0,0.0
2016-08-30,0,0.0
2016-08-31,0,0.0
2016-09-01,1000,0.0082
2016-09-02,0,0.0
2016-09-05,14000,0.057
2016-09-06,1000,0.007
2016-09-07,0,0.0
2016-09-08,0,0.0
2016-09-09,1000,0.0065
2016-09-12,0,0.0
2016-09-13,2000,0.0486
2016-09-14,0,0.0
2016-09-19,0,0.0
2016-09-20,0,0.0
2016-09-21,1000,0.0054
2016-09-22,0,0.0
2016-09-23,0,0.0
