date,day_trade_volume,day_trade_ratio
2019-04-02,14000,0.0195
2019-04-03,5000,0.0214
2019-04-08,6000,0.0185
2019-04-09,16000,0.0365
2019-04-10,19000,0.0546
2019-04-11,16000,0.0377
2019-04-12,31000,0.0576
2019-04-15,9000,0.0288
2019-04-16,9000,0.0296
2019-04-17,64000,0.0681
2019-04-18,16000,0.0352
2019-04-19,5000,0.0154
2019-04-22,1000,0.0058
2019-04-23,0,0.0
2019-04-24,54000,0.0633
2019-04-25,61000,0.1149
2019-04-26,39000,0.0588
2019-04-29,169000,0.1246
2019-04-30,58000,0.0975
2019-05-02,204000,0.138
2019-05-03,71000,0.108
2019-05-06,91000,0.0977
2019-05-07,98000,0.1199
2019-05-08,28000,0.0431
2019-05-09,62000,0.0796
2019-05-10,79000,0.1132
2019-05-13,89000,0.0649
2019-05-14,145000,0.1288
2019-05-15,57000,0.0705
2019-05-16,40000,0.0851
2019-05-17,226000,0.1883
2019-05-20,120000,0.1556
2019-05-21,288000,0.1881
2019-05-22,342000,0.2455
2019-05-23,124000,0.1511
2019-05-24,63000,0.123
2019-05-27,65000,0.1233
2019-05-28,526000,0.1871
2019-05-29,829000,0.2927
2019-05-30,296000,0.2728
2019-05-31,228000,0.1853
2019-06-03,80000,0.1288
2019-06-04,23000,0.0831
2019-06-05,57000,0.0994
2019-06-06,112000,0.1588
2019-06-10,60000,0.1315
2019-06-11,173000,0.2338
2019-06-12,73000,0.1196
2019-06-13,57000,0.1315
2019-06-14,22000,0.0508
2019-06-17,547000,0.2185
2019-06-18,1344000,0.3579
2019-06-19,234000,0.2121
2019-06-20,172000,0.3247
2019-06-21,905000,0.4228
2019-06-24,75000,0.1644
2019-06-25,107000,0.1638
2019-06-26,345000,0.2325
2019-06-27,667000,0.3448
2019-06-28,87000,0.14
2019-07-01,126000,0.1648
2019-07-02,343000,0.1961
2019-07-03,177000,0.1978
2019-07-04,297000,0.2038
2019-07-05,175000,0.1578
2019-07-08,83000,0.1783
2019-07-09,104000,0.194
2019-07-10,21000,0.0509
2019-07-11,277000,0.1843
2019-07-12,60000,0.0683
2019-07-15,190000,0.1536
2019-07-16,36000,0.0743
2019-07-17,138000,0.1256
2019-07-18,118000,0.164
2019-07-19,54000,0.1272
2019-07-22,51000,0.0666
2019-07-23,170000,0.1962
2019-07-24,89000,0.1512
2019-07-25,121000,0.1154
2019-07-26,75000,0.1426
2019-07-29,173000,0.1603
2019-07-30,217000,0.1744
2019-07-31,166000,0.1551
2019-08-01,67000,0.1197
2019-08-02,162000,0.1807
2019-08-05,96000,0.1675
2019-08-06,354000,0.1545
2019-08-07,200000,0.1938
2019-08-08,60000,0.1703
2019-08-12,21000,0.0772
2019-08-13,108000,0.1037
2019-08-14,109000,0.2435
2019-08-15,246000,0.1677
2019-08-16,119000,0.1842
2019-08-19,60000,0.1666
2019-08-20,65000,0.2278
2019-08-21,75000,0.2278
2019-08-22,35000,0.0709
2019-08-23,48000,0.1069
2019-08-26,81000,0.0897
2019-08-27,65000,0.1371
2019-08-28,16000,0.0753
2019-08-29,70000,0.249
2019-08-30,13000,0.0516
2019-09-02,19000,0.0437
2019-09-03,72000,0.0984
2019-09-04,28000,0.0866
2019-09-05,13000,0.0346
2019-09-06,99000,0.1951
2019-09-09,125000,0.1474
2019-09-10,85000,0.1164
2019-09-11,490000,0.2127
2019-09-12,258000,0.2621
2019-09-16,116000,0.1903
2019-09-17,27000,0.0785
2019-09-18,46000,0.0864
2019-09-19,50000,0.1084
2019-09-20,105000,0.1508
2019-09-23,47000,0.0582
2019-09-24,45000,0.1065
2019-09-25,14000,0.0767
2019-09-26,8000,0.0269
2019-09-27,31000,0.0604
2019-10-01,70000,0.106
2019-10-02,159000,0.1987
2019-10-03,84000,0.1788
2019-10-04,107000,0.1187
2019-10-07,29000,0.0571
2019-10-08,43000,0.0914
2019-10-09,54000,0.1398
2019-10-14,70000,0.1439
2019-10-15,52000,0.1364
2019-10-16,24000,0.0555
2019-10-17,30000,0.0852
2019-10-18,197000,0.1454
2019-10-21,65000,0.1208
2019-10-22,40000,0.0934
2019-10-23,92000,0.1555
2019-10-24,42000,0.1108
2019-10-25,93000,0.0912
2019-10-28,25000,0.0369
2019-10-29,69000,0.1405
2019-10-30,78000,0.1483
2019-10-31,17000,0.0733
2019-11-01,24000,0.0782
2019-11-04,22000,0.0913
2019-11-05,13000,0.0792
2019-11-06,122000,0.1662
2019-11-07,11000,0.0478
2019-11-08,23000,0.1736
2019-11-11,32000,0.1138
2019-11-12,18000,0.1241
2019-11-13,23000,0.1008
2019-11-14,49000,0.1124
2019-11-15,36000,0.1166
2019-11-18,7000,0.0372
2019-11-19,8000,0.0428
2019-11-20,17000,0.075
2019-11-21,14000,0.0781
2019-11-22,8000,0.0282
2019-11-25,10000,0.0369
2019-11-26,40000,0.0787
2019-11-27,17000,0.0846
2019-11-28,2000,0.0241
2019-11-29,8000,0.047
2019-12-02,11000,0.0558
2019-12-03,5000,0.0417
2019-12-04,10000,0.0901
2019-12-05,2000,0.019
2019-12-06,19000,0.1449
