date,day_trade_volume,day_trade_ratio
2015-01-05,125000,0.044
2015-01-06,64000,0.0084
2015-01-07,233000,0.0267
2015-01-08,320000,0.0368
2015-01-09,183000,0.0174
2015-01-12,204000,0.0138
2015-01-13,177000,0.0195
2015-01-14,167000,0.016
2015-01-15,37000,0.0047
2015-01-16,233000,0.0175
2015-01-19,141000,0.015
2015-01-20,133000,0.0147
2015-01-21,63000,0.0064
2015-01-22,193000,0.0249
2015-01-23,43000,0.007
2015-01-26,43000,0.009
2015-01-27,22000,0.0043
2015-01-28,47000,0.0079
2015-01-29,159000,0.0179
2015-01-30,125000,0.0121
2015-02-02,48000,0.0138
2015-02-03,128000,0.0229
2015-02-04,199000,0.0302
2015-02-05,14000,0.0028
2015-02-06,142000,0.0455
2015-02-09,22000,0.0069
2015-02-10,108000,0.0154
2015-02-11,123000,0.0162
2015-02-12,71000,0.0139
2015-02-13,100000,0.0215
2015-02-24,135000,0.0113
2015-02-25,248000,0.0347
2015-02-26,19000,0.0024
2015-03-02,90000,0.0151
2015-03-03,127000,0.0189
2015-03-04,145000,0.0239
2015-03-05,99000,0.0218
2015-03-06,59000,0.0127
2015-03-09,159000,0.0186
2015-03-10,92000,0.0132
2015-03-11,86000,0.0084
2015-03-12,194000,0.0242
2015-03-13,18000,0.0031
2015-03-16,36000,0.0063
2015-03-17,66000,0.0151
2015-03-18,81000,0.0143
2015-03-19,197000,0.0211
2015-03-20,213000,0.0162
2015-03-23,27000,0.0073
2015-03-24,54000,0.0092
2015-03-25,120000,0.0178
2015-03-26,143000,0.0262
2015-03-27,35000,0.0064
2015-03-30,804000,0.1033
2015-03-31,390000,0.0224
2015-04-01,506000,0.0431
2015-04-02,343000,0.0508
2015-04-07,54000,0.0056
2015-04-08,67000,0.0089
2015-04-09,165000,0.0125
2015-04-10,70000,0.0094
2015-04-13,207000,0.0419
2015-04-14,49000,0.0118
2015-04-15,226000,0.023
2015-04-16,141000,0.0177
2015-04-17,130000,0.0188
2015-04-20,130000,0.0227
2015-04-21,242000,0.0461
2015-04-22,181000,0.0289
2015-04-23,233000,0.014
2015-04-24,129000,0.0087
2015-04-27,50000,0.0055
2015-04-28,162000,0.0111
2015-04-29,124000,0.0138
2015-04-30,40000,0.0057
2015-05-04,3000,0.0013
2015-05-05,88000,0.0269
2015-05-06,24000,0.0081
2015-05-07,119000,0.0162
2015-05-08,81000,0.0185
2015-05-11,86000,0.0212
2015-05-12,184000,0.04
2015-05-13,346000,0.0732
2015-05-14,202000,0.0481
2015-05-15,66000,0.0133
2015-05-18,368000,0.0543
2015-05-19,78000,0.0143
2015-05-20,94000,0.0147
2015-05-21,129000,0.0153
