date,day_trade_volume,day_trade_ratio
2017-05-11,7000,0.1892
2017-05-12,0,0.0
2017-05-15,4000,0.1248
2017-05-16,0,0.0
2017-05-17,0,0.0
2017-05-18,0,0.0
2017-05-19,0,0.0
2017-05-22,0,0.0
2017-05-23,0,0.0
2017-05-24,0,0.0
2017-05-25,0,0.0
2017-05-26,0,0.0
2017-05-31,0,0.0
2017-06-01,0,0.0
2017-06-02,0,0.0
2017-06-05,0,0.0
2017-06-06,0,0.0
2017-06-07,0,0.0
2017-06-08,0,0.0
2017-06-09,8000,0.1568
2017-06-12,3000,0.2308
2017-06-13,0,0.0
2017-06-14,0,0.0
2017-06-15,0,0.0
2017-06-16,0,0.0
2017-06-19,0,0.0
2017-06-20,0,0.0
2017-06-21,3000,0.1765
2017-06-22,0,0.0
2017-06-23,0,0.0
2017-06-26,6000,0.0441
2017-06-27,0,0.0
2017-06-28,0,0.0
2017-06-29,1000,0.0055
2017-06-30,181000,0.2369
2017-07-03,16000,0.0569
2017-07-04,0,0.0
2017-07-05,16000,0.1415
2017-07-06,5000,0.0467
2017-07-07,7000,0.0534
2017-07-10,0,0.0
2017-07-11,0,0.0
2017-07-12,0,0.0
2017-07-13,0,0.0
2017-07-14,0,0.0
2017-07-17,0,0.0
2017-07-18,6000,0.0606
2017-07-19,0,0.0
2017-07-20,0,0.0
2017-07-21,0,0.0
2017-07-24,0,0.0
2017-07-25,0,0.0
2017-07-26,5000,0.0331
2017-07-27,46000,0.1909
2017-07-28,2000,0.0136
2017-07-31,3000,0.0221
2017-08-01,7000,0.0864
2017-08-02,4000,0.0506
2017-08-03,1000,0.0086
2017-08-04,9000,0.0336
2017-08-07,25000,0.1462
2017-08-08,12000,0.067
2017-08-09,0,0.0
2017-08-10,4000,0.044
2017-08-11,1000,0.0238
2017-08-14,14000,0.0848
2017-08-15,0,0.0
2017-08-16,3000,0.0612
2017-08-17,2000,0.0167
2017-08-18,2000,0.0194
2017-08-21,1000,0.0286
2017-08-22,2000,0.0192
2017-08-23,3000,0.0227
2017-08-24,1000,0.0163
2017-08-25,5000,0.0181
2017-08-28,2000,0.0137
2017-08-29,8000,0.0714
2017-08-30,0,0.0
2017-08-31,0,0.0
2017-09-01,4000,0.1053
2017-09-04,1000,0.0398
2017-09-05,0,0.0
2017-09-06,1000,0.0244
2017-09-07,2000,0.0625
2017-09-08,0,0.0
2017-09-11,4000,0.0045
2017-09-12,5000,0.0379
2017-09-13,5000,0.0287
2017-09-14,7000,0.0435
2017-09-15,5000,0.0365
2017-09-18,6000,0.0811
2017-09-19,1000,0.0256
2017-09-20,2000,0.0206
2017-09-21,0,0.0
2017-09-22,1000,0.0133
2017-09-25,8000,0.0284
2017-09-26,13000,0.0445
2017-09-27,4000,0.0252
2017-09-28,0,0.0
2017-09-29,1000,0.0189
2017-10-02,1000,0.0056
2017-10-03,80000,0.203
2017-10-05,10000,0.0689
2017-10-06,0,0.0
2017-10-11,0,0.0
2017-10-12,2000,0.0323
2017-10-13,0,0.0
2017-10-16,0,0.0
2017-10-17,7000,0.066
2017-10-18,5000,0.0625
2017-10-19,0,0.0
2017-10-20,3000,0.0227
2017-10-23,1000,0.02
2017-10-24,12000,0.1667
2017-10-25,0,0.0
2017-10-26,5000,0.0549
2017-10-27,0,0.0
