date,day_trade_volume,day_trade_ratio
2026-04-09,300000,0.2743
2026-04-10,116000,0.2004
2026-04-13,298000,0.1949
2026-04-14,682000,0.3217
2026-04-15,301000,0.3481
2026-04-16,145000,0.2674
2026-04-17,119000,0.2132
2026-04-20,272000,0.3456
2026-04-21,208000,0.3378
2026-04-22,208000,0.1878
2026-04-23,1445000,0.3736
2026-04-24,2251000,0.4727
2026-04-27,2001000,0.5652
2026-04-28,1855000,0.5089
2026-05-14,860000,0.3954
2026-05-15,374000,0.2744
2026-05-18,200000,0.2802
2026-05-19,178000,0.352
2026-05-20,180000,0.2292
2026-05-21,319000,0.416
2026-05-22,269000,0.322
2026-05-25,328000,0.362
2026-05-26,127000,0.2288
2026-05-27,330000,0.3437
2026-05-28,188000,0.2124
2026-05-29,289000,0.2381
2026-06-01,582000,0.3745
2026-06-02,420000,0.3837
2026-06-03,176000,0.2702
2026-06-04,135000,0.2304
2026-06-05,743000,0.5104
2026-06-08,224000,0.3122
2026-06-09,159000,0.3897
2026-06-10,118000,0.1976
2026-06-11,183000,0.3251
2026-06-12,70000,0.2304
2026-06-15,161000,0.3238
2026-06-16,136000,0.3316
2026-06-17,36000,0.1357
2026-06-18,51000,0.2172
2026-06-22,83000,0.1278
2026-06-23,86000,0.1445
2026-06-24,89000,0.2811
2026-06-25,42000,0.1326
2026-06-26,57000,0.1412
2026-06-29,37000,0.1902
2026-06-30,33000,0.1761
2026-07-01,42000,0.1711
2026-07-02,33000,0.2233
2026-07-03,28000,0.2052
2026-07-06,0,0.0
2026-07-07,58000,0.2037
2026-07-08,40000,0.2067
2026-07-09,23000,0.2337
2026-07-13,105000,0.4672
2026-07-14,93000,0.3167
2026-07-15,29000,0.2257
2026-07-16,26000,0.2387
2026-07-17,46000,0.1476
2026-07-20,132000,0.3791
2026-07-21,35000,0.270218
2026-07-22,42000,0.245811
