date,day_trade_volume,day_trade_ratio
2016-02-01,24000,0.0466
2016-02-02,9000,0.0251
2016-02-03,22000,0.0355
2016-02-15,28000,0.0776
2016-02-16,35000,0.058
2016-02-17,8000,0.0264
2016-02-18,23000,0.045
2016-02-19,18000,0.0399
2016-02-22,459000,0.0931
2016-02-23,152000,0.0929
2016-02-24,77000,0.0989
2016-02-25,295000,0.1103
2016-02-26,54000,0.0582
2016-03-01,18000,0.0388
2016-03-02,75000,0.0537
2016-03-03,61000,0.0586
2016-03-04,761000,0.1504
2016-03-07,83000,0.045
2016-03-08,281000,0.1362
2016-03-09,94000,0.0594
2016-03-10,74000,0.0653
2016-03-11,12000,0.0178
2016-03-14,101000,0.0789
2016-03-15,74000,0.0607
2016-03-16,23000,0.028
2016-03-17,31000,0.034
2016-03-18,38000,0.0519
2016-03-21,50000,0.0516
2016-03-22,19000,0.0448
2016-03-23,59000,0.0575
2016-03-24,45000,0.0633
2016-03-25,19000,0.0348
2016-03-28,314000,0.1241
2016-03-29,169000,0.0882
2016-03-30,387000,0.1074
2016-03-31,411000,0.1118
2016-04-01,46000,0.0343
2016-04-06,53000,0.0805
2016-04-07,75000,0.0519
2016-04-08,58000,0.0686
2016-04-11,79000,0.0715
2016-11-21,914000,0.2614
2016-11-22,261000,0.1284
2016-11-23,1219000,0.3466
2016-11-24,199000,0.154
2016-11-25,103000,0.1464
2016-11-28,148000,0.1114
2016-11-29,346000,0.2511
2016-11-30,52000,0.0957
2016-12-01,87000,0.1425
2016-12-02,86000,0.078
2016-12-05,85000,0.087
2016-12-06,33000,0.0556
2016-12-07,35000,0.0754
2016-12-08,130000,0.1581
2016-12-09,84000,0.1692
2016-12-12,647000,0.2912
2016-12-13,107000,0.145
2016-12-14,35000,0.0652
2016-12-15,25000,0.0671
2016-12-16,35000,0.0888
2016-12-19,23000,0.0275
2016-12-20,36000,0.0356
2016-12-21,11000,0.0425
2016-12-22,42000,0.1071
2016-12-23,15000,0.0619
2016-12-26,136000,0.293
2016-12-27,82000,0.2487
2016-12-28,180000,0.2192
2016-12-29,27000,0.0829
2016-12-30,14000,0.0404
2017-01-03,224000,0.4683
2017-01-04,12000,0.0343
2017-01-05,882000,0.2369
2017-01-06,2809000,0.4096
2017-01-09,141000,0.1017
2017-01-10,107000,0.2051
2017-01-11,76000,0.0721
2017-01-12,72000,0.1269
2017-01-13,107000,0.2181
2017-01-16,64000,0.0788
2017-01-17,25000,0.0524
2017-01-18,184000,0.2036
2017-01-19,25000,0.0317
2017-01-20,16000,0.0305
2017-01-23,39000,0.0388
2017-01-24,35000,0.0623
2017-02-02,17000,0.0457
2017-02-03,39000,0.0805
2017-02-06,192000,0.1198
2017-02-07,49000,0.0634
2017-02-08,1071000,0.2998
2017-02-09,2803000,0.3708
2017-02-10,1558000,0.2143
2017-02-13,409000,0.1556
2017-02-14,246000,0.123
2017-02-15,49000,0.0576
2017-02-16,361000,0.2168
2017-02-17,37000,0.0595
2017-02-20,69000,0.0702
2017-02-21,98000,0.1109
2017-02-22,62000,0.1
2017-02-23,238000,0.1721
2017-02-24,103000,0.1186
2017-03-01,167000,0.1209
2017-03-02,66000,0.0703
2017-03-03,18000,0.0403
2017-03-06,29000,0.0486
2017-03-07,9000,0.0194
2017-03-08,8000,0.0271
2017-03-09,11000,0.0284
2017-03-10,13000,0.0227
2017-03-13,50000,0.0727
2017-03-14,95000,0.126
2017-03-15,83000,0.1284
2017-03-16,24000,0.0638
2017-03-17,27000,0.0555
2017-03-20,10000,0.0293
2017-03-21,6000,0.0088
2017-03-22,20000,0.0497
2017-03-23,335000,0.2009
2017-03-24,31000,0.0649
2017-03-27,9000,0.0165
2017-03-28,26000,0.0536
2017-03-29,12000,0.0275
2017-03-30,136000,0.1828
2017-03-31,0,0.0
2017-04-05,5000,0.0098
2017-04-06,0,0.0
2017-04-07,9000,0.0223
2017-04-10,17000,0.0195
2017-04-11,26000,0.0347
2017-04-12,10000,0.0359
2017-04-13,6000,0.0205
2017-04-14,47000,0.0461
2017-04-17,28000,0.039
2017-04-18,16000,0.04
2017-04-19,14000,0.0312
2017-04-20,64000,0.1303
2017-04-21,28000,0.0768
2017-04-24,33000,0.1221
2017-04-25,14000,0.0693
2017-04-26,10000,0.0354
2017-04-27,9000,0.0308
2017-04-28,21000,0.0646
2017-05-02,202000,0.2373
2017-05-03,22000,0.0522
2017-05-04,14000,0.0238
2017-05-05,24000,0.0433
2017-05-08,12000,0.0206
2017-05-09,17000,0.0322
2017-05-10,36000,0.0328
2017-05-11,707000,0.1783
2017-05-12,3302000,0.4158
2017-05-15,917000,0.3184
2017-05-16,813000,0.3702
2017-05-17,211000,0.1987
2017-05-18,291000,0.2439
2017-05-19,136000,0.1551
2017-05-22,114000,0.1016
2017-05-23,240000,0.2348
2017-05-24,72000,0.0952
2017-05-25,118000,0.1699
2017-05-26,1786000,0.4052
2017-05-31,237000,0.162
2017-06-01,57000,0.0755
2017-06-02,82000,0.0822
2017-06-05,164000,0.1423
2017-06-06,277000,0.2033
2017-06-07,1112000,0.2967
2017-06-08,193000,0.1376
2017-06-09,20000,0.0241
2017-06-12,32000,0.0569
2017-06-13,10000,0.0049
2017-06-14,4629000,0.4214
2017-06-15,921000,0.3377
2017-06-16,876000,0.2608
2017-06-19,351000,0.1826
2017-06-20,251000,0.192
2017-06-21,64000,0.0949
2017-06-22,91000,0.131
2017-06-23,45000,0.0556
2017-06-26,26000,0.0438
2017-06-27,39000,0.0541
2017-06-28,148000,0.1819
2017-06-29,64000,0.1237
2017-06-30,80000,0.1203
2017-07-03,24000,0.0551
2017-07-04,40000,0.0833
2017-07-05,31000,0.0929
2017-07-06,379000,0.2106
2017-07-07,222000,0.1441
2017-07-10,114000,0.0745
2017-07-11,254000,0.1416
2017-07-12,174000,0.2416
2017-07-13,52000,0.0975
2017-07-14,38000,0.0606
2017-07-17,20000,0.0699
2017-07-18,20000,0.0553
2019-02-20,20000,0.0528
2019-02-21,600000,0.208
2019-02-22,1606000,0.2849
2019-02-25,1653000,0.3071
2019-02-26,370000,0.1757
2019-02-27,589000,0.2784
2019-03-04,138000,0.0975
2019-03-05,128000,0.1625
2019-03-06,346000,0.2478
2019-03-07,136000,0.1511
2019-03-08,158000,0.1138
2019-03-11,1766000,0.2327
2019-03-12,1177000,0.3047
2019-03-13,625000,0.2477
2019-03-14,995000,0.3238
2019-03-15,939000,0.1994
2019-03-18,858000,0.2413
2019-03-19,263000,0.1397
2019-03-20,1873000,0.245
2019-03-21,3910000,0.2893
2019-03-22,1735000,0.2405
2019-03-25,567000,0.1694
2019-03-26,756000,0.2307
2019-03-27,1376000,0.3328
2019-03-28,417000,0.2066
2019-03-29,387000,0.155
2019-04-01,247000,0.155
2019-04-02,194000,0.1517
2019-04-03,170000,0.1367
2019-04-08,67000,0.0867
2019-04-09,161000,0.0821
2019-04-10,257000,0.1613
2019-04-11,120000,0.0977
2019-04-12,125000,0.1696
2019-04-15,86000,0.1213
2019-04-16,1075000,0.2327
2019-04-17,1156000,0.3052
2019-04-18,675000,0.2402
2019-04-19,163000,0.1629
2019-04-22,83000,0.0922
2019-04-23,43000,0.0909
2019-04-24,51000,0.1007
2019-04-25,20000,0.0532
2019-04-26,124000,0.1061
2019-04-29,121000,0.1632
2019-04-30,110000,0.2128
2019-05-02,27000,0.0965
2019-05-03,19000,0.0717
2019-05-06,44000,0.0649
2019-05-07,109000,0.1579
2019-05-08,92000,0.0623
2019-05-09,78000,0.1207
2019-05-10,47000,0.1167
2019-05-13,52000,0.0427
2019-05-14,116000,0.1439
2019-05-15,54000,0.1003
2019-05-16,37000,0.1274
2019-05-17,70000,0.1301
2019-05-20,27000,0.0683
2019-05-21,1014000,0.3855
2019-05-22,234000,0.1688
2019-05-23,110000,0.2338
2019-05-24,42000,0.1431
2019-05-27,71000,0.2864
2019-05-28,129000,0.2544
2019-05-29,33000,0.1564
2019-05-30,25000,0.101
2019-05-31,17000,0.072
2019-06-03,50000,0.1187
2019-06-04,709000,0.368
2019-06-05,101000,0.1327
2019-06-06,106000,0.181
2019-06-10,77000,0.1715
2019-06-11,24000,0.0453
2019-06-12,34000,0.1084
2019-06-13,33000,0.1362
2019-06-14,52000,0.1317
2021-03-29,1920000,0.3047
2021-03-30,19593000,0.4722
2021-03-31,58680000,0.6946
2024-08-22,1401000,0.4261
2024-08-23,4063000,0.4611
2024-08-26,6000,0.0021
2024-08-27,13024000,0.5295
2024-08-28,10277000,0.4823
2024-08-29,12495000,0.5464
2024-08-30,1052000,0.0894
2024-09-02,18642000,0.6173
2024-09-03,16748000,0.6745
2024-09-04,4907000,0.4737
2024-09-05,6350000,0.6306
2024-09-06,2935000,0.5605
2024-09-09,1154000,0.3993
2024-09-10,3744000,0.4904
2024-09-11,956000,0.3424
2024-09-12,2134000,0.3317
2024-09-13,9687000,0.5686
2024-09-16,5139000,0.4992
2024-09-18,2687000,0.4186
2024-09-19,2585000,0.4556
2024-09-20,11402000,0.5499
2024-09-23,14264000,0.463
2024-09-24,53840000,0.7031
2024-09-25,18664000,0.6411
2024-09-26,29183000,0.6944
2024-09-27,29770000,0.7452
2024-09-30,5791000,0.4925
2024-10-01,8277000,0.5577
2024-10-04,6157000,0.5515
2024-10-07,11254000,0.4168
2024-10-08,43007000,0.6834
2024-10-09,4511000,0.2277
2024-10-11,78249000,0.7317
2024-10-14,34709000,0.6583
2024-10-15,60881000,0.7342
2024-10-16,51315000,0.77
2024-10-17,23497000,0.6941
2024-10-18,17437000,0.5835
2024-10-21,36662000,0.7345
2024-10-22,13062000,0.6911
2024-10-23,6967000,0.6072
2024-10-24,6874000,0.4741
2024-10-25,12297000,0.6304
2024-10-28,8210000,0.5089
2024-10-29,7848000,0.664
2024-10-30,8026000,0.6519
2024-11-01,4672000,0.5574
2024-11-04,3199000,0.4816
2024-11-05,11191000,0.6382
2024-11-06,14133000,0.6413
2024-11-07,9697000,0.5639
2024-11-08,7592000,0.4764
2024-11-11,5709000,0.4202
2024-11-12,7355000,0.6199
2024-11-13,2809000,0.4986
2024-11-14,10659000,0.6301
2024-11-15,4519000,0.5498
2024-11-18,2916000,0.3933
2024-11-19,4171000,0.6509
2024-11-20,2471000,0.5407
2024-11-21,1513000,0.5022
2024-11-22,6738000,0.6238
2024-11-25,2259000,0.4707
2024-11-26,1023000,0.2875
2024-11-27,1806000,0.2789
2024-11-28,1736000,0.4001
2024-11-29,1623000,0.542
2024-12-02,1445000,0.4188
2024-12-03,1855000,0.5109
2024-12-04,1206000,0.4323
2024-12-05,1045000,0.4458
2024-12-06,809000,0.3948
2024-12-09,947000,0.3754
2024-12-10,3574000,0.5819
2024-12-11,1048000,0.495
2024-12-12,3307000,0.5977
2024-12-13,1308000,0.3406
2024-12-16,869000,0.3209
2024-12-17,665000,0.4243
2024-12-18,745000,0.2796
2024-12-19,546000,0.3691
2024-12-20,881000,0.3649
2024-12-23,571000,0.3726
2024-12-24,2549000,0.5124
2024-12-25,6250000,0.4851
2024-12-26,9073000,0.4541
2024-12-27,1684000,0.2986
2024-12-30,6837000,0.5622
2024-12-31,1574000,0.3905
2025-01-02,2761000,0.5238
2025-01-03,1095000,0.3161
2025-01-06,2445000,0.364
2025-01-07,7153000,0.5883
2025-01-08,967000,0.4002
2025-01-09,6611000,0.5614
2025-01-10,1502000,0.3798
2025-01-13,1084000,0.3034
2025-01-14,2005000,0.473
2025-01-15,1335000,0.5217
2025-01-16,1538000,0.4773
2025-01-17,565000,0.3359
2025-01-20,919000,0.456
2025-01-21,353000,0.2961
2025-01-22,739000,0.3874
2025-02-03,373000,0.2986
2025-02-04,390000,0.3421
2025-02-05,402000,0.3099
2025-02-06,1361000,0.4987
2025-02-07,377000,0.3047
2025-02-10,461000,0.3719
2025-02-11,381000,0.3145
2025-02-12,948000,0.4419
2025-02-13,336000,0.222
2025-02-14,281000,0.2072
2025-02-17,443000,0.2776
2025-02-18,358000,0.1878
2025-02-19,13276000,0.5102
2025-02-20,34314000,0.6602
2025-02-21,6191000,0.5158
2025-02-24,1861000,0.428
2025-02-25,10082000,0.6077
2025-02-26,2404000,0.4684
2025-02-27,4375000,0.5386
2025-03-03,1377000,0.4076
2025-03-04,2056000,0.3566
2025-03-05,4399000,0.399
2025-03-06,2853000,0.4323
2025-03-07,2554000,0.4919
2025-03-10,4756000,0.5447
2025-03-11,2198000,0.3678
2025-03-12,7950000,0.4485
2025-03-13,7583000,0.4934
2025-03-14,2598000,0.4718
2025-03-17,1034000,0.2035
2025-03-18,1614000,0.3509
2025-03-19,761000,0.2231
2025-03-20,1313000,0.2507
2025-03-21,578000,0.2303
2025-03-24,1494000,0.3462
2025-03-25,1027000,0.4631
2025-03-26,763000,0.395
2025-03-27,269000,0.2086
2025-03-28,907000,0.3501
2025-03-31,1400000,0.3687
2025-04-01,618000,0.3781
2025-04-02,480000,0.3287
2025-04-07,0,0.0
2025-04-08,1491000,0.2225
2025-04-09,3205000,0.431
2025-04-10,43000,0.0411
2025-04-11,2787000,0.5051
2025-04-14,842000,0.3019
2025-04-15,1044000,0.3709
2025-04-16,477000,0.2391
2025-04-17,263000,0.207
2025-04-18,354000,0.2216
2025-04-21,536000,0.321
2025-04-22,3423000,0.4572
2025-04-23,10387000,0.6628
2025-04-24,2587000,0.5156
2025-04-25,1770000,0.4502
2025-04-28,706000,0.3641
2025-04-29,982000,0.4066
2025-04-30,439000,0.3166
2025-05-02,438000,0.3567
2025-05-05,2554000,0.4047
2025-05-06,512000,0.3097
2025-05-07,1200000,0.4771
2025-05-08,1085000,0.3988
2025-05-09,1282000,0.3859
2025-05-12,4825000,0.3374
2025-05-13,27917000,0.7054
2025-05-14,20331000,0.6182
2025-05-15,12255000,0.6373
2025-05-16,8752000,0.5643
2025-05-19,10693000,0.5386
2025-05-20,6327000,0.4455
2025-05-21,8723000,0.6038
2025-05-22,4517000,0.5636
2025-08-22,6431000,0.435
2025-08-25,2951000,0.3738
2025-08-26,1507000,0.3594
2025-08-27,5433000,0.3005
2025-08-28,9980000,0.4597
2025-08-29,3214000,0.4015
2025-09-01,2315000,0.4042
2025-09-02,2881000,0.4095
2025-09-03,1831000,0.4239
2025-09-04,2615000,0.4385
2025-09-05,1057000,0.3785
2025-09-08,1500000,0.4234
2025-09-09,2756000,0.3514
2025-09-10,741000,0.2078
2025-09-11,1008000,0.3073
2025-09-12,1427000,0.2449
2025-09-15,453000,0.2556
2025-09-16,2383000,0.3008
2025-09-17,4932000,0.5032
2025-09-18,8556000,0.4643
2025-09-19,7434000,0.5175
2025-09-22,10168000,0.5579
2025-09-23,12858000,0.5768
2025-09-24,3742000,0.4267
2025-09-25,1838000,0.3684
2025-09-26,1774000,0.402
2025-09-30,2031000,0.4784
2025-10-01,6805000,0.5239
2025-10-02,5276000,0.5177
2025-10-03,2351000,0.351
2025-10-07,3266000,0.4394
2025-10-08,6846000,0.4283
2025-10-09,5263000,0.4454
2025-10-13,3209000,0.3692
2025-10-14,4962000,0.4227
2025-10-15,3006000,0.4457
2025-10-16,2993000,0.3794
2025-10-17,3653000,0.3511
2025-10-20,1380000,0.3539
2025-10-21,781000,0.2965
2025-10-22,1358000,0.3515
2025-10-23,673000,0.2206
2025-10-27,541000,0.284
2025-10-28,609000,0.2566
2025-10-29,853000,0.3279
2025-10-30,847000,0.2961
2025-10-31,388000,0.2546
2025-11-03,931000,0.3953
2025-11-04,382000,0.2199
2025-11-05,822000,0.3728
2025-11-06,1117000,0.2199
2025-11-07,1520000,0.3973
2025-11-10,2778000,0.489
2025-11-11,801000,0.2724
2025-11-12,700000,0.3155
2025-11-13,484000,0.2818
2025-11-14,502000,0.3007
2025-11-17,683000,0.2505
2025-11-18,679000,0.3004
2025-11-19,453000,0.3122
2025-11-20,276000,0.268
2025-11-21,452000,0.3359
2025-11-24,324000,0.2829
2025-11-25,202000,0.2357
2025-11-26,295000,0.2915
2025-11-27,418000,0.3971
2025-11-28,189000,0.2898
2025-12-01,170000,0.2131
2025-12-02,275000,0.3027
2025-12-03,124000,0.1823
2025-12-04,325000,0.3029
2025-12-05,192000,0.2183
2025-12-08,108000,0.0705
2025-12-09,513000,0.351
2025-12-10,209000,0.1543
2025-12-11,327000,0.2365
2025-12-12,361000,0.3386
2025-12-15,157000,0.1699
2025-12-16,313000,0.3298
2025-12-17,434000,0.3029
2025-12-18,181000,0.2228
2025-12-19,287000,0.3557
2025-12-22,100000,0.1464
2025-12-23,166000,0.1929
2025-12-24,183000,0.2642
2025-12-26,264000,0.1385
2025-12-29,4292000,0.4907
2025-12-30,2729000,0.4883
2025-12-31,1336000,0.3303
2026-01-02,3648000,0.3742
2026-01-05,6965000,0.422
2026-01-06,3094000,0.4271
2026-01-07,1962000,0.4189
2026-01-08,2308000,0.3105
2026-01-09,6054000,0.4821
2026-01-12,6285000,0.3239
2026-01-13,14846000,0.4618
2026-01-14,4916000,0.3214
2026-01-15,6358000,0.4192
2026-01-16,28970000,0.5678
2026-01-19,12347000,0.4252
2026-01-20,17387000,0.5639
2026-01-21,19602000,0.568
2026-01-22,19495000,0.5445
2026-01-23,19590000,0.4913
2026-01-26,8535000,0.4847
2026-01-27,7291000,0.414
2026-01-28,8797000,0.4034
2026-01-29,16267000,0.4803
2026-01-30,6374000,0.4339
2026-02-02,4535000,0.515
2026-02-03,3906000,0.5042
2026-02-04,2733000,0.5437
2026-02-05,2858000,0.4445
2026-02-06,2999000,0.3972
2026-02-09,3208000,0.3569
2026-02-10,5350000,0.4696
2026-02-11,2927000,0.4408
2026-02-23,2526000,0.4194
2026-02-24,2185000,0.332
2026-02-25,6864000,0.5214
2026-02-26,2072000,0.4132
2026-03-02,1556000,0.3488
2026-03-03,5497000,0.3801
2026-03-04,3129000,0.2962
2026-03-05,3815000,0.5157
2026-03-06,2098000,0.5271
2026-03-09,2455000,0.4449
2026-03-10,1947000,0.4045
2026-03-11,1405000,0.302
2026-03-12,2376000,0.382
2026-03-13,1343000,0.3521
2026-03-16,2934000,0.4128
2026-03-17,1563000,0.3697
2026-03-18,1113000,0.2489
2026-03-19,1040000,0.2571
2026-03-20,2709000,0.462
2026-03-23,2206000,0.5211
2026-03-24,2260000,0.4434
2026-03-25,1179000,0.4066
2026-03-26,5985000,0.5181
2026-03-27,3802000,0.2983
2026-03-30,1821000,0.3669
2026-03-31,3771000,0.403
2026-04-01,1067000,0.3057
2026-04-02,836000,0.2544
2026-04-07,1304000,0.2772
2026-04-08,829000,0.244
2026-04-09,1702000,0.2764
2026-04-10,2050000,0.3766
2026-04-13,886000,0.3746
2026-04-14,2433000,0.4088
2026-04-15,2350000,0.5287
2026-04-16,843000,0.4083
2026-04-17,632000,0.3115
2026-04-20,1366000,0.2099
2026-04-21,6584000,0.4813
2026-04-22,1495000,0.3189
2026-04-23,2696000,0.3911
2026-04-24,2135000,0.471
2026-04-27,3036000,0.5522
2026-04-28,1190000,0.3791
2026-04-29,4739000,0.3147
2026-04-30,10974000,0.5785
2026-05-04,6451000,0.4146
