date,day_trade_volume,day_trade_ratio
2016-02-01,1000,0.0102
2016-02-02,0,0.0
2016-02-03,11000,0.112
2016-02-15,1000,0.0112
2016-02-16,0,0.0
2016-02-17,0,0.0
2016-02-18,0,0.0
2016-02-19,18000,0.1249
2016-02-22,0,0.0
2016-02-23,0,0.0
2016-02-24,0,0.0
2016-02-25,4000,0.0465
2016-02-26,0,0.0
2016-03-01,2000,0.0161
2016-03-02,0,0.0
2016-03-03,0,0.0
2016-03-04,0,0.0
2016-03-07,0,0.0
2016-03-08,6000,0.0106
2016-03-09,24000,0.0658
2016-03-10,2000,0.0104
2016-03-11,5000,0.0278
2016-03-14,0,0.0
2016-03-15,3000,0.0152
2016-03-16,40000,0.171
2016-03-17,2000,0.0216
2016-03-18,0,0.0
2016-03-21,0,0.0
2016-03-22,8000,0.0306
2016-03-23,11000,0.0526
2016-03-24,11000,0.0377
2016-03-25,0,0.0
2016-03-28,14000,0.0224
2016-03-29,0,0.0
2016-03-30,3000,0.021
2016-03-31,2000,0.0192
2016-04-01,1000,0.0036
2016-04-06,5000,0.0094
2016-04-07,0,0.0
2016-04-08,3000,0.0058
2016-04-11,14000,0.0538
2016-04-12,5000,0.0108
2016-04-13,0,0.0
2016-04-14,4000,0.0083
2016-04-15,0,0.0
2016-04-18,0,0.0
2016-04-19,2000,0.0189
2016-04-20,0,0.0
2016-04-21,1000,0.0122
2016-04-22,62000,0.1855
2016-04-25,0,0.0
2016-04-26,1000,0.0094
2016-04-27,0,0.0
2016-04-28,0,0.0
2016-04-29,3000,0.0136
2016-05-03,10000,0.033
2016-05-04,1000,0.003
2016-05-05,5000,0.0291
2016-05-06,1000,0.0062
2016-05-09,0,0.0
2016-05-10,0,0.0
2016-05-11,0,0.0
2016-05-12,10000,0.0354
2016-05-13,0,0.0
2016-05-16,4000,0.0344
2016-05-17,3000,0.0469
2016-05-18,0,0.0
2016-05-19,0,0.0
2016-05-20,6000,0.0291
2016-05-23,1000,0.006
2016-05-24,0,0.0
2016-05-25,0,0.0
2016-05-26,0,0.0
2016-05-27,0,0.0
2016-05-30,4000,0.0024
2016-05-31,0,0.0
2016-06-01,2000,0.0121
2016-06-02,1000,0.0166
2016-06-03,1000,0.0366
2016-06-06,0,0.0
2016-06-07,0,0.0
2016-06-08,15000,0.0649
2016-06-13,3000,0.0152
2016-06-14,0,0.0
2016-06-15,2000,0.0195
2016-06-16,0,0.0
2016-06-17,0,0.0
2016-06-20,0,0.0
2016-06-21,0,0.0
2016-06-22,0,0.0
2016-06-23,0,0.0
2016-06-24,0,0.0
2016-06-27,1000,0.0169
2016-06-28,0,0.0
2016-06-29,1000,0.0153
2016-06-30,0,0.0
2016-07-01,1000,0.0169
2016-07-04,0,0.0
2016-07-05,5000,0.0554
2016-07-06,0,0.0
2016-07-07,1000,0.0025
2016-07-11,0,0.0
2016-07-12,0,0.0
2016-07-13,464000,0.117
2016-07-14,231000,0.0751
2016-07-15,83000,0.0516
2016-07-18,3000,0.0051
2016-07-19,7000,0.019
2016-07-20,10000,0.0203
2016-07-21,192000,0.1132
2016-07-22,79000,0.0954
2016-07-25,1000,0.0026
2016-07-26,1000,0.0083
2016-07-27,2000,0.0137
2016-07-28,14000,0.0564
2016-07-29,0,0.0
2016-08-01,16000,0.0828
2016-08-02,0,0.0
2016-08-03,18000,0.1101
2016-08-04,4000,0.019
2016-08-05,32000,0.0916
2016-08-08,13000,0.0668
2016-08-09,0,0.0
2016-08-10,3000,0.0114
2016-08-11,0,0.0
2016-08-12,0,0.0
2016-08-15,1000,0.0051
2016-08-16,5000,0.0104
2016-08-17,11000,0.0334
2016-08-18,14000,0.097
2016-08-19,0,0.0
2016-08-22,3000,0.0066
2016-08-23,0,0.0
2016-08-24,3000,0.0174
2016-08-25,2000,0.0097
2016-08-26,15000,0.0992
2016-08-29,0,0.0
2016-08-30,0,0.0
2016-08-31,1000,0.0155
2016-09-01,6000,0.0479
2016-09-02,2000,0.0385
2016-09-05,0,0.0
2016-09-06,1000,0.0071
2016-09-07,3000,0.0246
2016-09-08,0,0.0
2016-09-09,0,0.0
2016-09-12,0,0.0
2016-09-13,3000,0.0565
2016-09-14,1000,0.0131
2016-09-19,0,0.0
2016-09-20,1000,0.0033
2016-09-21,3000,0.0095
2016-09-22,0,0.0
2016-09-23,0,0.0
2016-09-26,0,0.0
2016-09-29,0,0.0
2016-09-30,0,0.0
2016-10-03,0,0.0
2016-10-04,0,0.0
2016-10-05,0,0.0
2016-10-06,172000,0.3264
2016-10-07,0,0.0
2016-10-11,1000,0.0051
2016-10-12,4000,0.0188
2016-10-13,7000,0.1247
2016-10-14,5000,0.0333
2016-10-17,6000,0.0303
2016-10-18,6000,0.0378
2016-10-19,6000,0.0269
2016-10-20,0,0.0
2016-10-21,0,0.0
2016-10-24,0,0.0
2016-10-25,0,0.0
2016-10-26,10000,0.0477
2016-10-27,1000,0.0081
2016-10-28,0,0.0
2016-10-31,0,0.0
2016-11-01,0,0.0
2016-11-02,0,0.0
2016-11-03,21000,0.1555
2016-11-04,0,0.0
2016-11-07,0,0.0
2016-11-08,0,0.0
2016-11-09,0,0.0
2016-11-10,9000,0.0662
2016-11-11,6000,0.0206
2016-11-14,0,0.0
2016-11-15,0,0.0
2016-11-16,0,0.0
2016-11-17,211000,0.1168
2016-11-18,0,0.0
2016-11-21,5000,0.0133
2016-11-22,0,0.0
2016-11-23,0,0.0
2016-11-24,20000,0.0674
2016-11-25,0,0.0
2016-11-28,39000,0.0398
2016-11-29,0,0.0
2016-11-30,10000,0.0279
2016-12-01,31000,0.0291
2016-12-02,296000,0.0959
2016-12-05,29000,0.0344
2016-12-06,21000,0.0437
2016-12-07,4000,0.0115
2016-12-08,18000,0.0315
2016-12-09,4000,0.0099
2016-12-12,14000,0.0636
2016-12-13,12000,0.0657
2016-12-14,40000,0.0952
2016-12-15,2000,0.0122
2016-12-16,0,0.0
2016-12-19,1000,0.0064
2016-12-20,1000,0.0048
2016-12-21,12000,0.0554
2016-12-22,0,0.0
2016-12-23,4000,0.0148
2016-12-26,0,0.0
2016-12-27,0,0.0
2016-12-28,4000,0.018
2016-12-29,0,0.0
2016-12-30,4000,0.0321
2017-01-03,2000,0.0231
2017-01-04,0,0.0
2017-01-05,2000,0.0099
