date,day_trade_volume,day_trade_ratio
2026-06-16,16000,0.106969
2026-06-17,18000,0.154114
2026-06-18,156000,0.379492
2026-06-22,532000,0.426185
2026-06-23,376000,0.420696
2026-06-24,667000,0.466185
2026-06-25,125000,0.293546
2026-06-26,278000,0.496721
2026-06-29,45000,0.206954
2026-06-30,15000,0.108448
2026-07-01,16000,0.105279
2026-07-02,26000,0.165135
2026-07-03,124000,0.245684
2026-07-06,0,0.0
2026-07-07,39000,0.120745
2026-07-08,36000,0.19279
2026-07-09,80000,0.32244
2026-07-13,41000,0.178338
2026-07-14,73000,0.219974
2026-07-15,46000,0.309819
2026-07-16,218000,
2026-07-17,69000,0.210823
2026-07-20,83000,0.267488
2026-07-21,24000,0.270094
