date,day_trade_volume,day_trade_ratio
2015-06-01,6000,0.0102
2015-06-02,21000,0.0238
2015-06-03,17000,0.0239
2015-06-04,15000,0.0391
2015-06-05,13000,0.023
2015-06-08,72000,0.0833
2015-06-09,20000,0.0241
2015-06-10,87000,0.0864
2015-06-11,21000,0.059
2015-06-12,19000,0.0454
2015-06-15,20000,0.0605
2015-06-16,61000,0.085
2015-06-17,8000,0.0224
2015-06-18,4000,0.0235
2015-06-22,4000,0.024
2015-06-23,6000,0.0191
2015-06-24,0,0.0
2015-06-25,7000,0.0121
2015-06-26,18000,0.0472
2015-06-29,24000,0.0351
2015-06-30,20000,0.0712
2015-07-01,16000,0.0837
2016-01-05,104000,0.0929
2016-01-06,655000,0.1846
2016-01-07,772000,0.1604
2016-01-08,917000,0.2052
2016-01-11,702000,0.1895
2016-01-12,694000,0.1737
2016-01-13,587000,0.1745
2016-01-14,568000,0.248
2016-01-15,199000,0.1878
2016-01-18,443000,0.2418
2016-01-19,684000,0.2351
2016-01-20,868000,0.2553
2016-01-21,682000,0.2734
2016-01-22,281000,0.199
2016-01-25,913000,0.2128
2016-01-26,907000,0.2508
2016-01-27,1236000,0.2465
2016-01-28,607000,0.2735
2016-01-29,442000,0.242
2016-02-01,493000,0.295
2016-02-02,439000,0.2217
2016-02-03,663000,0.2501
2016-02-15,667000,0.2008
2016-02-16,371000,0.1618
2016-02-17,433000,0.2174
2016-02-18,406000,0.2312
2016-02-19,336000,0.2184
2016-02-22,696000,0.2446
2016-02-23,276000,0.1346
2016-02-24,231000,0.1326
2016-02-25,209000,0.1728
2016-02-26,172000,0.1711
2016-03-01,995000,0.2512
2016-03-02,1556000,0.2714
2016-03-03,415000,0.2063
2016-03-04,301000,0.2172
2016-03-07,326000,0.2284
2016-03-08,816000,0.2142
2016-03-09,841000,0.1482
2016-03-10,1068000,0.2794
2016-03-11,585000,0.2088
2016-03-14,644000,0.1822
2016-03-15,543000,0.1989
2016-03-16,665000,0.2205
2016-03-17,1486000,0.2632
2016-03-18,519000,0.1343
2016-03-21,544000,0.241
2016-03-22,270000,0.1711
2016-03-23,151000,0.1487
2016-03-24,442000,0.2642
2016-03-25,148000,0.1815
2016-03-28,242000,0.2117
2016-03-29,392000,0.1552
2016-03-30,390000,0.1691
2016-03-31,761000,0.2485
2016-04-01,452000,0.224
2016-04-06,274000,0.1639
2016-04-07,309000,0.169
2016-04-08,170000,0.152
2016-04-11,297000,0.2073
2016-04-12,169000,0.1625
2016-04-13,186000,0.1351
2016-04-14,111000,0.1494
2016-04-15,186000,0.2861
2016-04-18,72000,0.1478
2016-04-19,267000,0.1876
2016-04-20,561000,0.2308
2016-04-21,562000,0.3063
2016-04-22,644000,0.2075
2016-04-25,358000,0.2339
2016-04-26,844000,0.2783
2016-04-27,204000,0.186
2016-04-28,108000,0.1995
2016-04-29,198000,0.2036
2016-05-03,83000,0.1416
2016-05-04,172000,0.2012
2016-05-05,133000,0.1479
2016-05-06,124000,0.2039
2016-05-09,334000,0.1484
2016-05-10,639000,0.1852
2016-05-11,475000,0.1921
2016-05-12,420000,0.2092
2016-05-13,690000,0.191
2016-05-16,518000,0.2127
2016-05-17,1458000,0.3213
2016-05-18,497000,0.2243
2016-05-19,212000,0.1412
2016-05-20,137000,0.2035
2016-05-23,644000,0.2729
2016-05-24,275000,0.2281
2016-05-25,239000,0.1759
2016-05-26,130000,0.1686
2016-05-27,327000,0.1874
2016-05-30,143000,0.1455
2016-05-31,751000,0.2142
2016-06-01,431000,0.1918
2016-06-02,347000,0.2489
2016-06-03,96000,0.1372
2016-06-06,114000,0.1478
2016-06-07,60000,0.0525
2016-06-08,94000,0.0905
2016-06-13,324000,0.1796
2016-06-14,329000,0.2296
2016-06-15,97000,0.1391
2016-06-16,87000,0.1103
2016-06-17,55000,0.0774
2016-06-20,322000,0.1843
2016-06-21,51000,0.0608
2016-06-22,67000,0.0973
2016-06-23,376000,0.2394
2016-06-24,214000,0.1461
2016-06-27,58000,0.0789
2016-06-28,194000,0.178
2016-06-29,199000,0.2556
2016-06-30,101000,0.1337
2016-07-01,266000,0.2349
2016-07-04,230000,0.1822
2016-07-05,215000,0.2263
2016-07-06,79000,0.1139
2016-07-07,59000,0.092
2016-07-11,159000,0.1729
2016-07-12,90000,0.156
2016-07-13,1136000,0.216
2016-07-14,943000,0.1884
2016-07-15,231000,0.1442
2016-07-18,680000,0.1946
2016-07-19,191000,0.1234
2016-07-20,246000,0.1572
2016-07-21,268000,0.1709
2016-07-22,505000,0.2395
2016-07-25,177000,0.1378
2016-07-26,142000,0.1033
2016-07-27,116000,0.1221
2016-07-28,172000,0.1424
2016-07-29,214000,0.1451
2016-08-01,1092000,0.2746
2016-08-02,609000,0.227
2016-08-03,525000,0.2275
2016-08-04,376000,0.2285
2016-08-05,233000,0.185
2016-08-08,1274000,0.3122
2016-08-09,607000,0.2084
2016-08-10,1234000,0.2452
2016-08-11,384000,0.1724
2016-08-12,1523000,0.3401
2016-08-15,395000,0.2469
2016-08-16,330000,0.268
2016-08-17,437000,0.1763
2016-08-18,819000,0.3405
2016-08-19,187000,0.165
2016-08-22,184000,0.1418
2016-08-23,102000,0.0972
2016-08-24,130000,0.0991
2016-08-25,211000,0.1329
2016-08-26,127000,0.1539
2016-08-29,175000,0.1782
2016-08-30,76000,0.127
2016-08-31,157000,0.1881
2016-09-01,549000,0.2002
2016-09-02,796000,0.2954
2016-09-05,468000,0.3245
2016-09-06,475000,0.2346
2016-09-07,177000,0.2378
2016-09-08,202000,0.2294
2016-09-09,161000,0.1613
2016-09-12,390000,0.1814
2016-09-13,464000,0.2437
2016-09-14,531000,0.1845
2016-09-19,377000,0.1639
2016-09-20,308000,0.2097
2016-09-21,744000,0.2438
2016-09-22,538000,0.2842
2016-09-23,453000,0.2027
2016-09-26,238000,0.1521
2016-09-29,208000,0.2122
2016-09-30,311000,0.3281
2016-10-03,146000,0.2201
2016-10-04,1076000,0.3244
2016-10-05,244000,0.1998
2016-10-06,229000,0.2516
