date,day_trade_volume,day_trade_ratio
2016-02-01,49000,0.0166
2016-02-02,189000,0.0375
2016-02-03,80000,0.0189
2016-02-15,16000,0.0174
2016-02-16,427000,0.0975
2016-02-17,38000,0.0148
2016-02-18,139000,0.0697
2016-02-19,107000,0.077
2016-02-22,141000,0.0929
2016-02-23,63000,0.0553
2016-02-24,17000,0.0139
2016-02-25,117000,0.0876
2016-02-26,114000,0.0563
2016-03-01,401000,0.0951
2016-03-02,174000,0.0743
2016-03-03,112000,0.0698
2016-03-04,119000,0.0626
2016-03-07,227000,0.0959
2016-03-08,58000,0.0402
2016-03-09,56000,0.063
2016-03-10,104000,0.0478
2016-03-11,21000,0.0253
2016-03-14,16000,0.0228
2016-03-15,114000,0.0806
2016-03-16,20000,0.0308
2016-03-17,62000,0.0561
2016-03-18,20000,0.0399
2016-03-21,44000,0.0479
2016-03-22,15000,0.0156
2016-03-23,69000,0.0714
2016-03-24,141000,0.1515
2016-03-25,144000,0.1042
2016-03-28,35000,0.0373
2016-03-29,55000,0.0416
2016-03-30,26000,0.0423
2016-03-31,20000,0.0397
2016-04-01,4000,0.0092
2016-04-06,59000,0.0238
2016-04-07,47000,0.0197
2016-04-08,25000,0.0102
2016-04-11,42000,0.0197
2016-04-12,143000,0.0518
2016-04-13,49000,0.0207
2016-04-14,43000,0.0141
2016-04-15,112000,0.0336
2016-04-18,137000,0.0618
2016-04-19,399000,0.1252
2016-04-20,290000,0.1172
2016-04-21,262000,0.1029
2016-04-22,110000,0.0512
2016-04-25,74000,0.0656
2016-04-26,272000,0.1137
2016-04-27,53000,0.0464
2016-04-28,219000,0.1434
2016-04-29,40000,0.0402
2016-05-03,42000,0.0428
2016-05-04,43000,0.0562
2016-05-05,44000,0.0441
2016-05-06,355000,0.1405
2016-05-09,71000,0.0647
2016-05-10,39000,0.0508
2016-05-11,1055000,0.1645
2016-05-12,307000,0.0952
2016-05-13,376000,0.1745
2016-05-16,57000,0.057
2016-05-17,502000,0.1636
2016-05-18,134000,0.1142
2016-05-19,48000,0.0427
2016-05-20,154000,0.1265
2016-05-23,81000,0.0813
2016-05-24,302000,0.1308
2016-05-25,656000,0.1402
2016-05-26,156000,0.0945
2016-05-27,163000,0.1036
2016-05-30,106000,0.0675
2016-05-31,800000,0.1756
2016-06-01,126000,0.0731
2016-06-02,66000,0.0569
2016-06-03,49000,0.037
2016-06-06,96000,0.099
2016-06-07,58000,0.0471
2016-06-08,40000,0.045
2016-06-13,63000,0.0425
2016-06-14,53000,0.0643
2016-06-15,21000,0.021
2016-06-16,81000,0.1085
2016-06-17,44000,0.0747
2016-06-20,41000,0.0684
2016-06-21,148000,0.1315
2016-06-22,47000,0.0737
2016-06-23,27000,0.0548
2016-06-24,119000,0.0665
2016-06-27,56000,0.0579
2016-06-28,149000,0.0739
2016-06-29,55000,0.0532
2016-06-30,15000,0.0218
2016-07-01,39000,0.0556
2016-07-04,5000,0.0099
2016-07-05,217000,0.1029
2016-07-06,33000,0.0296
2016-07-07,13000,0.0315
2016-07-11,43000,0.0314
2016-07-12,300000,0.0992
2016-07-13,220000,0.0789
2016-07-14,345000,0.111
2016-07-15,136000,0.0711
2016-07-18,190000,0.0779
2016-07-19,85000,0.044
2016-07-20,74000,0.0582
2016-07-21,101000,0.0695
2016-07-22,34000,0.0275
2016-07-25,92000,0.0654
2016-07-26,89000,0.0458
2016-07-27,477000,0.1178
2016-07-28,282000,0.1111
2016-07-29,19000,0.0215
