date,source,market,stock_id,available_volume,susp_margin_short,susp_sbl_short,no_below_flat
2026-08-08,TWT96U,twse,00400A,17964064,,,
2026-08-08,TWT96U,tpex,006201,115348,,,
2026-08-08,TWT96U,twse,00401A,2288864,,,
2026-08-08,TWT96U,tpex,00679B,8344370,,,
2026-08-08,TWT96U,twse,00402A,2724186,,,
2026-08-08,TWT96U,tpex,00687B,8235665,,,
2026-08-08,TWT96U,twse,00403A,109974936,,,
2026-08-08,TWT96U,tpex,00694B,63263,,,
2026-08-08,TWT96U,twse,00404A,3558515,,,
2026-08-08,TWT96U,tpex,00695B,89391,,,
2026-08-08,TWT96U,twse,00405A,35993055,,,
2026-08-08,TWT96U,tpex,00696B,1038525,,,
2026-08-08,TWT96U,twse,00406A,20358783,,,
2026-08-08,TWT96U,tpex,00697B,127848,,,
2026-08-08,TWT96U,twse,00407A,36949674,,,
2026-08-08,TWT96U,tpex,00719B,1028722,,,
2026-08-08,TWT96U,twse,00408A,3034302,,,
2026-08-08,TWT96U,tpex,00720B,2302622,,,
2026-08-08,TWT96U,twse,00410A,16313591,,,
2026-08-08,TWT96U,tpex,00722B,1022259,,,
2026-08-08,TWT96U,twse,0050,52692190,,,
2026-08-08,TWT96U,tpex,00723B,64323,,,
2026-08-08,TWT96U,twse,0051,29641,,,
2026-08-08,TWT96U,tpex,00724B,1151763,,,
2026-08-08,TWT96U,twse,0052,9269677,,,
2026-08-08,TWT96U,tpex,00725B,1868937,,,
2026-08-08,TWT96U,twse,0053,15625,,,
2026-08-08,TWT96U,tpex,00726B,85093,,,
2026-08-08,TWT96U,twse,0055,147966,,,
2026-08-08,TWT96U,tpex,00727B,37244,,,
2026-08-08,TWT96U,twse,0056,19717213,,,
2026-08-08,TWT96U,tpex,00734B,55511,,,
2026-08-08,TWT96U,twse,0057,7484,,,
2026-08-08,TWT96U,tpex,00740B,672930,,,
2026-08-08,TWT96U,twse,0061,88021,,,
2026-08-08,TWT96U,tpex,00741B,49316,,,
2026-08-08,TWT96U,twse,006203,9376,,,
2026-08-08,TWT96U,tpex,00746B,211090,,,
2026-08-08,TWT96U,twse,006204,6465,,,
2026-08-08,TWT96U,tpex,00749B,31266,,,
2026-08-08,TWT96U,twse,006205,203173,,,
2026-08-08,TWT96U,tpex,00750B,33735,,,
2026-08-08,TWT96U,twse,006206,25677,,,
2026-08-08,TWT96U,tpex,00751B,1773819,,,
2026-08-08,TWT96U,twse,006207,125353,,,
2026-08-08,TWT96U,tpex,00754B,1622145,,,
2026-08-08,TWT96U,twse,006208,1440532,,,
2026-08-08,TWT96U,tpex,00755B,38574,,,
2026-08-08,TWT96U,twse,00631L,99643425,,,
2026-08-08,TWT96U,tpex,00756B,2433987,,,
2026-08-08,TWT96U,twse,00632R,62744453,,,
2026-08-08,TWT96U,tpex,00758B,31205,,,
2026-08-08,TWT96U,twse,00633L,1158076,,,
2026-08-08,TWT96U,tpex,00759B,31175,,,
2026-08-08,TWT96U,twse,00634R,239721,,,
2026-08-08,TWT96U,tpex,00760B,33415,,,
2026-08-08,TWT96U,twse,00635U,958967,,,
2026-08-08,TWT96U,tpex,00761B,153539,,,
2026-08-08,TWT96U,twse,00636,227140,,,
2026-08-08,TWT96U,tpex,00764B,2118663,,,
2026-08-08,TWT96U,twse,00637L,8815787,,,
2026-08-08,TWT96U,tpex,00768B,251501,,,
2026-08-08,TWT96U,twse,00638R,104010,,,
2026-08-08,TWT96U,tpex,00772B,793674,,,
2026-08-08,TWT96U,twse,00639,347902,,,
2026-08-08,TWT96U,tpex,00773B,324588,,,
2026-08-08,TWT96U,twse,00640L,59092,,,
2026-08-08,TWT96U,tpex,00777B,34118,,,
2026-08-08,TWT96U,twse,00641R,493012,,,
2026-08-08,TWT96U,tpex,00778B,33076,,,
2026-08-08,TWT96U,twse,00642U,1426906,,,
2026-08-08,TWT96U,tpex,00779B,124230,,,
2026-08-08,TWT96U,twse,00643,902705,,,
2026-08-08,TWT96U,tpex,00780B,435478,,,
2026-08-08,TWT96U,twse,00645,52034,,,
2026-08-08,TWT96U,tpex,00781B,53805,,,
2026-08-08,TWT96U,twse,00646,942708,,,
2026-08-08,TWT96U,tpex,00782B,69299,,,
2026-08-08,TWT96U,twse,00647L,14995,,,
2026-08-08,TWT96U,tpex,00785B,1491511,,,
2026-08-08,TWT96U,twse,00648R,547721,,,
2026-08-08,TWT96U,tpex,00786B,22232,,,
2026-08-08,TWT96U,twse,00650L,1736881,,,
2026-08-08,TWT96U,tpex,00787B,7788,,,
2026-08-08,TWT96U,twse,00651R,121776,,,
2026-08-08,TWT96U,tpex,00788B,15063,,,
2026-08-08,TWT96U,twse,00652,116500,,,
2026-08-08,TWT96U,tpex,00789B,38945,,,
2026-08-08,TWT96U,twse,00653L,0,,,
2026-08-08,TWT96U,tpex,00791B,34341,,,
2026-08-08,TWT96U,twse,00654R,23888,,,
2026-08-08,TWT96U,tpex,00792B,62238,,,
2026-08-08,TWT96U,twse,00655L,592883,,,
2026-08-08,TWT96U,tpex,00793B,12427,,,
2026-08-08,TWT96U,twse,00656R,186712,,,
2026-08-08,TWT96U,tpex,00795B,2038294,,,
2026-08-08,TWT96U,twse,00657,49251,,,
2026-08-08,TWT96U,tpex,00799B,81367,,,
2026-08-08,TWT96U,twse,00660,3080,,,
2026-08-08,TWT96U,tpex,00834B,32862,,,
2026-08-08,TWT96U,twse,00661,41346,,,
2026-08-08,TWT96U,tpex,00836B,11101,,,
2026-08-08,TWT96U,twse,00662,1398204,,,
2026-08-08,TWT96U,tpex,00840B,30655,,,
2026-08-08,TWT96U,twse,00663L,4208409,,,
2026-08-08,TWT96U,tpex,00841B,33596,,,
2026-08-08,TWT96U,twse,00664R,10850050,,,
2026-08-08,TWT96U,tpex,00842B,82545,,,
2026-08-08,TWT96U,twse,00665L,7798218,,,
2026-08-08,TWT96U,tpex,00844B,32727,,,
2026-08-08,TWT96U,twse,00666R,63999,,,
2026-08-08,TWT96U,tpex,00845B,36223,,,
2026-08-08,TWT96U,twse,00668,32391,,,
2026-08-08,TWT96U,tpex,00846B,34378,,,
2026-08-08,TWT96U,twse,00669R,302732,,,
2026-08-08,TWT96U,tpex,00847B,89147,,,
2026-08-08,TWT96U,twse,00670L,254615,,,
2026-08-08,TWT96U,tpex,00848B,85216,,,
2026-08-08,TWT96U,twse,00671R,1932938,,,
2026-08-08,TWT96U,tpex,00849B,90768,,,
2026-08-08,TWT96U,twse,00673R,6178488,,,
2026-08-08,TWT96U,tpex,00853B,318248,,,
2026-08-08,TWT96U,twse,00674R,100476,,,
2026-08-08,TWT96U,tpex,00856B,7827,,,
2026-08-08,TWT96U,twse,00675L,856222,,,
2026-08-08,TWT96U,tpex,00857B,505268,,,
2026-08-08,TWT96U,twse,00676R,3418405,,,
2026-08-08,TWT96U,tpex,00858,152100,,,
2026-08-08,TWT96U,twse,00678,142752,,,
2026-08-08,TWT96U,tpex,00859B,775119,,,
2026-08-08,TWT96U,twse,00680L,4414102,,,
2026-08-08,TWT96U,tpex,00860B,33278,,,
2026-08-08,TWT96U,twse,00681R,23870,,,
2026-08-08,TWT96U,tpex,00862B,111077,,,
2026-08-08,TWT96U,twse,00682U,1298,,,
2026-08-08,TWT96U,tpex,00863B,748682,,,
2026-08-08,TWT96U,twse,00683L,20281,,,
2026-08-08,TWT96U,tpex,00864B,410730,,,
2026-08-08,TWT96U,twse,00684R,6246,,,
2026-08-08,TWT96U,tpex,00867B,31956,,,
2026-08-08,TWT96U,twse,00685L,102637299,,,
2026-08-08,TWT96U,tpex,00870B,2832,,,
2026-08-08,TWT96U,twse,00686R,4463652,,,
2026-08-08,TWT96U,tpex,00877,1584635,,,
2026-08-08,TWT96U,twse,00688L,1364510,,,
2026-08-08,TWT96U,tpex,00884B,80688,,,
2026-08-08,TWT96U,twse,00689R,37198,,,
2026-08-08,TWT96U,tpex,00886,9641,,,
2026-08-08,TWT96U,twse,00690,193682,,,
2026-08-08,TWT96U,tpex,00887,3367534,,,
2026-08-08,TWT96U,twse,00692,484192,,,
2026-08-08,TWT96U,tpex,00888,6106249,,,
2026-08-08,TWT96U,twse,00693U,257485,,,
2026-08-08,TWT96U,tpex,00890B,40574,,,
2026-08-08,TWT96U,twse,00700,159190,,,
2026-08-08,TWT96U,tpex,00928,618645,,,
2026-08-08,TWT96U,twse,00701,242248,,,
2026-08-08,TWT96U,tpex,00931B,790697,,,
2026-08-08,TWT96U,twse,00702,28678,,,
2026-08-08,TWT96U,tpex,00933B,3274229,,,
2026-08-08,TWT96U,twse,00703,14591,,,
2026-08-08,TWT96U,tpex,00937B,18279521,,,
2026-08-08,TWT96U,twse,00706L,571630,,,
2026-08-08,TWT96U,tpex,00942B,3044902,,,
2026-08-08,TWT96U,twse,00707R,991,,,
2026-08-08,TWT96U,tpex,00948B,3854424,,,
2026-08-08,TWT96U,twse,00708L,1103290,,,
2026-08-08,TWT96U,tpex,00950B,2301795,,,
2026-08-08,TWT96U,twse,00709,23121,,,
2026-08-08,TWT96U,tpex,00955,1964595,,,
2026-08-08,TWT96U,twse,00710B,81838,,,
2026-08-08,TWT96U,tpex,00957B,221341,,,
2026-08-08,TWT96U,twse,00711B,37397,,,
2026-08-08,TWT96U,tpex,00958B,156787,,,
2026-08-08,TWT96U,twse,00712,8739168,,,
2026-08-08,TWT96U,tpex,00959B,441179,,,
2026-08-08,TWT96U,twse,00713,1802464,,,
2026-08-08,TWT96U,tpex,00966B,240141,,,
2026-08-08,TWT96U,twse,00714,78433,,,
2026-08-08,TWT96U,tpex,00967B,215511,,,
2026-08-08,TWT96U,twse,00715L,3304410,,,
2026-08-08,TWT96U,tpex,00968B,1060381,,,
2026-08-08,TWT96U,twse,00717,50552,,,
2026-08-08,TWT96U,tpex,00969B,293930,,,
2026-08-08,TWT96U,twse,00728,70447,,,
2026-08-08,TWT96U,tpex,00970B,411848,,,
2026-08-08,TWT96U,twse,00730,56886,,,
2026-08-08,TWT96U,tpex,009806,17540,,,
2026-08-08,TWT96U,twse,00731,201252,,,
2026-08-08,TWT96U,tpex,009807,26928,,,
2026-08-08,TWT96U,twse,00733,425757,,,
2026-08-08,TWT96U,tpex,00980B,111203,,,
2026-08-08,TWT96U,twse,00735,1265655,,,
2026-08-08,TWT96U,tpex,00980D,290182,,,
2026-08-08,TWT96U,twse,00736,38304,,,
2026-08-08,TWT96U,tpex,00980T,267727,,,
2026-08-08,TWT96U,twse,00737,53810,,,
2026-08-08,TWT96U,tpex,009814,316135,,,
2026-08-08,TWT96U,twse,00738U,1114034,,,
2026-08-08,TWT96U,tpex,009815,1362695,,,
2026-08-08,TWT96U,twse,00739,35486,,,
2026-08-08,TWT96U,tpex,00981B,3955724,,,
2026-08-08,TWT96U,twse,00752,968447,,,
2026-08-08,TWT96U,tpex,00981D,1338441,,,
2026-08-08,TWT96U,twse,00753L,5106796,,,
2026-08-08,TWT96U,tpex,009822,276901,,,
2026-08-08,TWT96U,twse,00757,699583,,,
2026-08-08,TWT96U,tpex,009823,3369138,,,
2026-08-08,TWT96U,twse,00762,89769,,,
2026-08-08,TWT96U,tpex,009825,757711,,,
2026-08-08,TWT96U,twse,00763U,229551,,,
