date,source,market,stock_id,available_volume,susp_margin_short,susp_sbl_short,no_below_flat
2026-08-28,TWT96U,twse,00400A,14270483,,,
2026-08-28,TWT96U,tpex,00411A,14449755,,,
2026-08-28,TWT96U,twse,00401A,2632709,,,
2026-08-28,TWT96U,tpex,006201,112480,,,
2026-08-28,TWT96U,twse,00402A,1687508,,,
2026-08-28,TWT96U,tpex,00679B,6710382,,,
2026-08-28,TWT96U,twse,00403A,97237390,,,
2026-08-28,TWT96U,tpex,00687B,5566998,,,
2026-08-28,TWT96U,twse,00404A,2491918,,,
2026-08-28,TWT96U,tpex,00694B,63636,,,
2026-08-28,TWT96U,twse,00405A,29778267,,,
2026-08-28,TWT96U,tpex,00695B,125008,,,
2026-08-28,TWT96U,twse,00406A,34866779,,,
2026-08-28,TWT96U,tpex,00696B,687092,,,
2026-08-28,TWT96U,twse,00407A,19275163,,,
2026-08-28,TWT96U,tpex,00697B,142497,,,
2026-08-28,TWT96U,twse,00408A,1127806,,,
2026-08-28,TWT96U,tpex,00719B,864713,,,
2026-08-28,TWT96U,twse,00410A,5109016,,,
2026-08-28,TWT96U,tpex,00720B,1812385,,,
2026-08-28,TWT96U,twse,0050,46036614,,,
2026-08-28,TWT96U,tpex,00722B,1030125,,,
2026-08-28,TWT96U,twse,0051,21869,,,
2026-08-28,TWT96U,tpex,00723B,54930,,,
2026-08-28,TWT96U,twse,0052,7662836,,,
2026-08-28,TWT96U,tpex,00724B,1155587,,,
2026-08-28,TWT96U,twse,0053,19213,,,
2026-08-28,TWT96U,tpex,00725B,1173718,,,
2026-08-28,TWT96U,twse,0055,114786,,,
2026-08-28,TWT96U,tpex,00726B,81830,,,
2026-08-28,TWT96U,twse,0056,16320614,,,
2026-08-28,TWT96U,tpex,00727B,46886,,,
2026-08-28,TWT96U,twse,0057,8355,,,
2026-08-28,TWT96U,tpex,00734B,37143,,,
2026-08-28,TWT96U,twse,0061,69093,,,
2026-08-28,TWT96U,tpex,00740B,472880,,,
2026-08-28,TWT96U,twse,006203,7555,,,
2026-08-28,TWT96U,tpex,00741B,44903,,,
2026-08-28,TWT96U,twse,006204,8039,,,
2026-08-28,TWT96U,tpex,00746B,144265,,,
2026-08-28,TWT96U,twse,006205,112222,,,
2026-08-28,TWT96U,tpex,00749B,34896,,,
2026-08-28,TWT96U,twse,006206,15296,,,
2026-08-28,TWT96U,tpex,00750B,34576,,,
2026-08-28,TWT96U,twse,006207,69428,,,
2026-08-28,TWT96U,tpex,00751B,1538037,,,
2026-08-28,TWT96U,twse,006208,1092400,,,
2026-08-28,TWT96U,tpex,00754B,40059,,,
2026-08-28,TWT96U,twse,00631L,80913326,,,
2026-08-28,TWT96U,tpex,00755B,39289,,,
2026-08-28,TWT96U,twse,00632R,60786033,,,
2026-08-28,TWT96U,tpex,00756B,566187,,,
2026-08-28,TWT96U,twse,00633L,872427,,,
2026-08-28,TWT96U,tpex,00758B,30558,,,
2026-08-28,TWT96U,twse,00634R,282129,,,
2026-08-28,TWT96U,tpex,00759B,30689,,,
2026-08-28,TWT96U,twse,00635U,1195263,,,
2026-08-28,TWT96U,tpex,00760B,33194,,,
2026-08-28,TWT96U,twse,00636,174037,,,
2026-08-28,TWT96U,tpex,00761B,95610,,,
2026-08-28,TWT96U,twse,00637L,6604216,,,
2026-08-28,TWT96U,tpex,00764B,1876917,,,
2026-08-28,TWT96U,twse,00638R,82161,,,
2026-08-28,TWT96U,tpex,00768B,203709,,,
2026-08-28,TWT96U,twse,00639,243823,,,
2026-08-28,TWT96U,tpex,00772B,673494,,,
2026-08-28,TWT96U,twse,00640L,39987,,,
2026-08-28,TWT96U,tpex,00773B,286361,,,
2026-08-28,TWT96U,twse,00641R,486559,,,
2026-08-28,TWT96U,tpex,00777B,34534,,,
2026-08-28,TWT96U,twse,00642U,1132681,,,
2026-08-28,TWT96U,tpex,00778B,31895,,,
2026-08-28,TWT96U,twse,00643,814849,,,
2026-08-28,TWT96U,tpex,00779B,109058,,,
2026-08-28,TWT96U,twse,00645,42004,,,
2026-08-28,TWT96U,tpex,00780B,425256,,,
2026-08-28,TWT96U,twse,00646,872337,,,
2026-08-28,TWT96U,tpex,00781B,55032,,,
2026-08-28,TWT96U,twse,00647L,13086,,,
2026-08-28,TWT96U,tpex,00782B,55815,,,
2026-08-28,TWT96U,twse,00648R,543999,,,
2026-08-28,TWT96U,tpex,00785B,27847,,,
2026-08-28,TWT96U,twse,00650L,964403,,,
2026-08-28,TWT96U,tpex,00786B,18824,,,
2026-08-28,TWT96U,twse,00651R,107478,,,
2026-08-28,TWT96U,tpex,00787B,9093,,,
2026-08-28,TWT96U,twse,00652,85223,,,
2026-08-28,TWT96U,tpex,00788B,14121,,,
2026-08-28,TWT96U,twse,00653L,0,,,
2026-08-28,TWT96U,tpex,00789B,39477,,,
2026-08-28,TWT96U,twse,00654R,17538,,,
2026-08-28,TWT96U,tpex,00791B,34741,,,
2026-08-28,TWT96U,twse,00655L,406260,,,
2026-08-28,TWT96U,tpex,00792B,50791,,,
2026-08-28,TWT96U,twse,00656R,210836,,,
2026-08-28,TWT96U,tpex,00793B,9543,,,
2026-08-28,TWT96U,twse,00657,34913,,,
2026-08-28,TWT96U,tpex,00795B,1687477,,,
2026-08-28,TWT96U,twse,00660,6634,,,
2026-08-28,TWT96U,tpex,00799B,77457,,,
2026-08-28,TWT96U,twse,00661,33949,,,
2026-08-28,TWT96U,tpex,00834B,33835,,,
2026-08-28,TWT96U,twse,00662,1085409,,,
2026-08-28,TWT96U,tpex,00836B,16959,,,
2026-08-28,TWT96U,twse,00663L,2915289,,,
2026-08-28,TWT96U,tpex,00840B,30273,,,
2026-08-28,TWT96U,twse,00664R,10531783,,,
2026-08-28,TWT96U,tpex,00841B,32730,,,
2026-08-28,TWT96U,twse,00665L,4830712,,,
2026-08-28,TWT96U,tpex,00842B,93201,,,
2026-08-28,TWT96U,twse,00666R,74901,,,
2026-08-28,TWT96U,tpex,00844B,33142,,,
2026-08-28,TWT96U,twse,00668,35995,,,
2026-08-28,TWT96U,tpex,00845B,37501,,,
2026-08-28,TWT96U,twse,00669R,315510,,,
2026-08-28,TWT96U,tpex,00846B,34236,,,
2026-08-28,TWT96U,twse,00670L,217922,,,
2026-08-28,TWT96U,tpex,00847B,96007,,,
2026-08-28,TWT96U,twse,00671R,1742181,,,
2026-08-28,TWT96U,tpex,00848B,89863,,,
2026-08-28,TWT96U,twse,00673R,6014578,,,
2026-08-28,TWT96U,tpex,00849B,94894,,,
2026-08-28,TWT96U,twse,00674R,71118,,,
2026-08-28,TWT96U,tpex,00853B,313868,,,
2026-08-28,TWT96U,twse,00675L,653228,,,
2026-08-28,TWT96U,tpex,00856B,6262,,,
2026-08-28,TWT96U,twse,00676R,3184382,,,
2026-08-28,TWT96U,tpex,00857B,393073,,,
2026-08-28,TWT96U,twse,00678,128816,,,
2026-08-28,TWT96U,tpex,00858,125290,,,
2026-08-28,TWT96U,twse,00680L,3524534,,,
2026-08-28,TWT96U,tpex,00859B,794450,,,
2026-08-28,TWT96U,twse,00681R,48878,,,
2026-08-28,TWT96U,tpex,00860B,33824,,,
2026-08-28,TWT96U,twse,00682U,1140,,,
2026-08-28,TWT96U,tpex,00862B,101797,,,
2026-08-28,TWT96U,twse,00683L,25405,,,
2026-08-28,TWT96U,tpex,00863B,114012,,,
2026-08-28,TWT96U,twse,00684R,7567,,,
2026-08-28,TWT96U,tpex,00864B,404120,,,
2026-08-28,TWT96U,twse,00685L,99473179,,,
2026-08-28,TWT96U,tpex,00867B,23793,,,
2026-08-28,TWT96U,twse,00686R,4229655,,,
2026-08-28,TWT96U,tpex,00870B,5501,,,
2026-08-28,TWT96U,twse,00688L,1424055,,,
2026-08-28,TWT96U,tpex,00877,1377988,,,
2026-08-28,TWT96U,twse,00689R,59052,,,
2026-08-28,TWT96U,tpex,00884B,86637,,,
2026-08-28,TWT96U,twse,00690,145073,,,
2026-08-28,TWT96U,tpex,00886,7715,,,
2026-08-28,TWT96U,twse,00692,383283,,,
2026-08-28,TWT96U,tpex,00887,2481567,,,
2026-08-28,TWT96U,twse,00693U,283375,,,
2026-08-28,TWT96U,tpex,00888,4922805,,,
2026-08-28,TWT96U,twse,00700,117258,,,
2026-08-28,TWT96U,tpex,00890B,33732,,,
2026-08-28,TWT96U,twse,00701,196254,,,
2026-08-28,TWT96U,tpex,00928,386860,,,
2026-08-28,TWT96U,twse,00702,28938,,,
2026-08-28,TWT96U,tpex,00931B,720410,,,
2026-08-28,TWT96U,twse,00703,9593,,,
2026-08-28,TWT96U,tpex,00933B,2952588,,,
2026-08-28,TWT96U,twse,00706L,456096,,,
2026-08-28,TWT96U,tpex,00937B,15200450,,,
2026-08-28,TWT96U,twse,00707R,540,,,
2026-08-28,TWT96U,tpex,00942B,341210,,,
2026-08-28,TWT96U,twse,00708L,1416907,,,
2026-08-28,TWT96U,tpex,00948B,1531416,,,
2026-08-28,TWT96U,twse,00709,31641,,,
2026-08-28,TWT96U,tpex,00950B,1141537,,,
2026-08-28,TWT96U,twse,00710B,82860,,,
2026-08-28,TWT96U,tpex,00955,1574397,,,
2026-08-28,TWT96U,twse,00711B,36029,,,
2026-08-28,TWT96U,tpex,00957B,129282,,,
2026-08-28,TWT96U,twse,00712,6630151,,,
2026-08-28,TWT96U,tpex,00958B,164413,,,
2026-08-28,TWT96U,twse,00713,1603048,,,
2026-08-28,TWT96U,tpex,00959B,427089,,,
2026-08-28,TWT96U,twse,00714,72558,,,
2026-08-28,TWT96U,tpex,00966B,269999,,,
2026-08-28,TWT96U,twse,00715L,2787753,,,
2026-08-28,TWT96U,tpex,00967B,167661,,,
2026-08-28,TWT96U,twse,00717,58615,,,
2026-08-28,TWT96U,tpex,00968B,905997,,,
