date,source,market,stock_id,available_volume,susp_margin_short,susp_sbl_short,no_below_flat
2026-09-23,TWT96U,twse,00400A,10858759,,,
2026-09-23,TWT96U,tpex,00411A,7348052,,,
2026-09-23,TWT96U,twse,00401A,1912409,,,
2026-09-23,TWT96U,tpex,006201,58461,,,
2026-09-23,TWT96U,twse,00402A,1261356,,,
2026-09-23,TWT96U,tpex,00679B,5178016,,,
2026-09-23,TWT96U,twse,00403A,63993689,,,
2026-09-23,TWT96U,tpex,00687B,3839956,,,
2026-09-23,TWT96U,twse,00404A,3667861,,,
2026-09-23,TWT96U,tpex,00694B,91490,,,
2026-09-23,TWT96U,twse,00405A,19856413,,,
2026-09-23,TWT96U,tpex,00695B,124262,,,
2026-09-23,TWT96U,twse,00406A,55023504,,,
2026-09-23,TWT96U,tpex,00696B,592028,,,
2026-09-23,TWT96U,twse,00407A,14308821,,,
2026-09-23,TWT96U,tpex,00697B,122680,,,
2026-09-23,TWT96U,twse,00408A,510565,,,
2026-09-23,TWT96U,tpex,00719B,620568,,,
2026-09-23,TWT96U,twse,00409A,9163522,,,
2026-09-23,TWT96U,tpex,00720B,1274615,,,
2026-09-23,TWT96U,twse,00410A,2206536,,,
2026-09-23,TWT96U,tpex,00722B,985060,,,
2026-09-23,TWT96U,twse,0050,21699094,,,
2026-09-23,TWT96U,tpex,00723B,51707,,,
2026-09-23,TWT96U,twse,0051,14688,,,
2026-09-23,TWT96U,tpex,00724B,1162976,,,
2026-09-23,TWT96U,twse,0052,4321642,,,
2026-09-23,TWT96U,tpex,00725B,761535,,,
2026-09-23,TWT96U,twse,0053,26426,,,
2026-09-23,TWT96U,tpex,00726B,56685,,,
2026-09-23,TWT96U,twse,0055,186393,,,
2026-09-23,TWT96U,tpex,00727B,51509,,,
2026-09-23,TWT96U,twse,0056,7927985,,,
2026-09-23,TWT96U,tpex,00734B,37868,,,
2026-09-23,TWT96U,twse,0057,6775,,,
2026-09-23,TWT96U,tpex,00740B,482780,,,
2026-09-23,TWT96U,twse,0061,33773,,,
2026-09-23,TWT96U,tpex,00741B,35635,,,
2026-09-23,TWT96U,twse,006203,4601,,,
2026-09-23,TWT96U,tpex,00746B,118542,,,
2026-09-23,TWT96U,twse,006204,7251,,,
2026-09-23,TWT96U,tpex,00749B,36139,,,
2026-09-23,TWT96U,twse,006205,68358,,,
2026-09-23,TWT96U,tpex,00750B,34494,,,
2026-09-23,TWT96U,twse,006206,11521,,,
2026-09-23,TWT96U,tpex,00751B,1390207,,,
2026-09-23,TWT96U,twse,006207,47055,,,
2026-09-23,TWT96U,tpex,00754B,37728,,,
2026-09-23,TWT96U,twse,006208,674025,,,
2026-09-23,TWT96U,tpex,00755B,36022,,,
2026-09-23,TWT96U,twse,00631L,50206587,,,
2026-09-23,TWT96U,tpex,00756B,56667,,,
2026-09-23,TWT96U,twse,00632R,41858330,,,
2026-09-23,TWT96U,tpex,00758B,30298,,,
2026-09-23,TWT96U,twse,00633L,559472,,,
2026-09-23,TWT96U,tpex,00759B,30374,,,
2026-09-23,TWT96U,twse,00634R,167358,,,
2026-09-23,TWT96U,tpex,00760B,32012,,,
