date,source,market,stock_id,available_volume,susp_margin_short,susp_sbl_short,no_below_flat
2026-09-15,TWT96U,twse,00400A,11471493,,,
2026-09-15,TWT96U,tpex,00411A,6844890,,,
2026-09-15,TWT96U,twse,00401A,2172481,,,
2026-09-15,TWT96U,tpex,006201,83844,,,
2026-09-15,TWT96U,twse,00402A,1446239,,,
2026-09-15,TWT96U,tpex,00679B,5504917,,,
2026-09-15,TWT96U,twse,00403A,65745423,,,
2026-09-15,TWT96U,tpex,00687B,4247332,,,
2026-09-15,TWT96U,twse,00404A,3087342,,,
2026-09-15,TWT96U,tpex,00694B,76242,,,
2026-09-15,TWT96U,twse,00405A,22558212,,,
2026-09-15,TWT96U,tpex,00695B,119133,,,
2026-09-15,TWT96U,twse,00406A,43839133,,,
2026-09-15,TWT96U,tpex,00696B,677320,,,
2026-09-15,TWT96U,twse,00407A,15865958,,,
2026-09-15,TWT96U,tpex,00697B,124221,,,
2026-09-15,TWT96U,twse,00408A,681144,,,
2026-09-15,TWT96U,tpex,00719B,681340,,,
2026-09-15,TWT96U,twse,00409A,12266733,,,
2026-09-15,TWT96U,tpex,00720B,1320153,,,
2026-09-15,TWT96U,twse,00410A,4319786,,,
2026-09-15,TWT96U,tpex,00722B,994561,,,
2026-09-15,TWT96U,twse,0050,23764466,,,
2026-09-15,TWT96U,tpex,00723B,51621,,,
2026-09-15,TWT96U,twse,0051,15293,,,
2026-09-15,TWT96U,tpex,00724B,1174129,,,
2026-09-15,TWT96U,twse,0052,5017276,,,
2026-09-15,TWT96U,tpex,00725B,802377,,,
2026-09-15,TWT96U,twse,0053,21997,,,
2026-09-15,TWT96U,tpex,00726B,69008,,,
2026-09-15,TWT96U,twse,0055,138156,,,
2026-09-15,TWT96U,tpex,00727B,50585,,,
2026-09-15,TWT96U,twse,0056,9031900,,,
2026-09-15,TWT96U,tpex,00734B,37126,,,
2026-09-15,TWT96U,twse,0057,6834,,,
2026-09-15,TWT96U,tpex,00740B,451895,,,
2026-09-15,TWT96U,twse,0061,46464,,,
2026-09-15,TWT96U,tpex,00741B,35118,,,
2026-09-15,TWT96U,twse,006203,4833,,,
2026-09-15,TWT96U,tpex,00746B,116649,,,
2026-09-15,TWT96U,twse,006204,7576,,,
2026-09-15,TWT96U,tpex,00749B,35381,,,
2026-09-15,TWT96U,twse,006205,83016,,,
2026-09-15,TWT96U,tpex,00750B,35743,,,
2026-09-15,TWT96U,twse,006206,12525,,,
2026-09-15,TWT96U,tpex,00751B,1426010,,,
2026-09-15,TWT96U,twse,006207,48056,,,
2026-09-15,TWT96U,tpex,00754B,38130,,,
2026-09-15,TWT96U,twse,006208,726432,,,
2026-09-15,TWT96U,tpex,00755B,36145,,,
2026-09-15,TWT96U,twse,00631L,55478464,,,
2026-09-15,TWT96U,tpex,00756B,62196,,,
2026-09-15,TWT96U,twse,00632R,48374708,,,
2026-09-15,TWT96U,tpex,00758B,30302,,,
2026-09-15,TWT96U,twse,00633L,594579,,,
2026-09-15,TWT96U,tpex,00759B,30369,,,
2026-09-15,TWT96U,twse,00634R,202911,,,
2026-09-15,TWT96U,tpex,00760B,32407,,,
2026-09-15,TWT96U,twse,00635U,1347341,,,
2026-09-15,TWT96U,tpex,00761B,85252,,,
2026-09-15,TWT96U,twse,00636,111379,,,
2026-09-15,TWT96U,tpex,00764B,1770154,,,
2026-09-15,TWT96U,twse,00637L,4928345,,,
2026-09-15,TWT96U,tpex,00768B,184596,,,
2026-09-15,TWT96U,twse,00638R,46177,,,
2026-09-15,TWT96U,tpex,00772B,548439,,,
2026-09-15,TWT96U,twse,00639,177861,,,
2026-09-15,TWT96U,tpex,00773B,318873,,,
2026-09-15,TWT96U,twse,00640L,30191,,,
2026-09-15,TWT96U,tpex,00777B,35441,,,
2026-09-15,TWT96U,twse,00641R,434695,,,
2026-09-15,TWT96U,tpex,00778B,31863,,,
2026-09-15,TWT96U,twse,00642U,788029,,,
2026-09-15,TWT96U,tpex,00779B,99314,,,
2026-09-15,TWT96U,twse,00643,783576,,,
2026-09-15,TWT96U,tpex,00780B,43130,,,
2026-09-15,TWT96U,twse,00645,45881,,,
2026-09-15,TWT96U,tpex,00781B,52526,,,
2026-09-15,TWT96U,twse,00646,914963,,,
2026-09-15,TWT96U,tpex,00782B,60857,,,
2026-09-15,TWT96U,twse,00647L,15358,,,
2026-09-15,TWT96U,tpex,00785B,24631,,,
2026-09-15,TWT96U,twse,00648R,330443,,,
2026-09-15,TWT96U,tpex,00786B,14126,,,
2026-09-15,TWT96U,twse,00650L,633474,,,
2026-09-15,TWT96U,tpex,00787B,6920,,,
2026-09-15,TWT96U,twse,00651R,69165,,,
2026-09-15,TWT96U,tpex,00788B,9130,,,
2026-09-15,TWT96U,twse,00652,72936,,,
