date,source,market,stock_id,available_volume,susp_margin_short,susp_sbl_short,no_below_flat
2026-09-06,TWT96U,twse,00400A,13818544,,,
2026-09-06,TWT96U,tpex,00411A,8256481,,,
2026-09-06,TWT96U,twse,00401A,2484683,,,
2026-09-06,TWT96U,tpex,006201,107200,,,
2026-09-06,TWT96U,twse,00402A,1539309,,,
2026-09-06,TWT96U,tpex,00679B,6195125,,,
2026-09-06,TWT96U,twse,00403A,84389438,,,
2026-09-06,TWT96U,tpex,00687B,4964757,,,
2026-09-06,TWT96U,twse,00404A,2555467,,,
2026-09-06,TWT96U,tpex,00694B,70295,,,
2026-09-06,TWT96U,twse,00405A,27329293,,,
2026-09-06,TWT96U,tpex,00695B,100655,,,
2026-09-06,TWT96U,twse,00406A,43966218,,,
2026-09-06,TWT96U,tpex,00696B,728010,,,
2026-09-06,TWT96U,twse,00407A,18387593,,,
2026-09-06,TWT96U,tpex,00697B,134704,,,
2026-09-06,TWT96U,twse,00408A,745540,,,
2026-09-06,TWT96U,tpex,00719B,768901,,,
2026-09-06,TWT96U,twse,00409A,20701020,,,
2026-09-06,TWT96U,tpex,00720B,1466697,,,
2026-09-06,TWT96U,twse,00410A,4750752,,,
2026-09-06,TWT96U,tpex,00722B,1026477,,,
2026-09-06,TWT96U,twse,0050,37673007,,,
2026-09-06,TWT96U,tpex,00723B,53379,,,
2026-09-06,TWT96U,twse,0051,18503,,,
2026-09-06,TWT96U,tpex,00724B,1165719,,,
2026-09-06,TWT96U,twse,0052,6490536,,,
2026-09-06,TWT96U,tpex,00725B,859663,,,
2026-09-06,TWT96U,twse,0053,19080,,,
2026-09-06,TWT96U,tpex,00726B,76615,,,
2026-09-06,TWT96U,twse,0055,140509,,,
2026-09-06,TWT96U,tpex,00727B,47773,,,
2026-09-06,TWT96U,twse,0056,12844184,,,
2026-09-06,TWT96U,tpex,00734B,33526,,,
2026-09-06,TWT96U,twse,0057,7319,,,
2026-09-06,TWT96U,tpex,00740B,428725,,,
2026-09-06,TWT96U,twse,0061,57054,,,
2026-09-06,TWT96U,tpex,00741B,34875,,,
2026-09-06,TWT96U,twse,006203,6288,,,
2026-09-06,TWT96U,tpex,00746B,121317,,,
2026-09-06,TWT96U,twse,006204,7319,,,
2026-09-06,TWT96U,tpex,00749B,34921,,,
2026-09-06,TWT96U,twse,006205,92088,,,
2026-09-06,TWT96U,tpex,00750B,35738,,,
2026-09-06,TWT96U,twse,006206,13965,,,
2026-09-06,TWT96U,tpex,00751B,1453449,,,
2026-09-06,TWT96U,twse,006207,53532,,,
2026-09-06,TWT96U,tpex,00754B,39314,,,
2026-09-06,TWT96U,twse,006208,930517,,,
2026-09-06,TWT96U,tpex,00755B,37803,,,
2026-09-06,TWT96U,twse,00631L,70875090,,,
2026-09-06,TWT96U,tpex,00756B,365643,,,
2026-09-06,TWT96U,twse,00632R,58452277,,,
2026-09-06,TWT96U,tpex,00758B,30301,,,
2026-09-06,TWT96U,twse,00633L,697998,,,
2026-09-06,TWT96U,tpex,00759B,30732,,,
2026-09-06,TWT96U,twse,00634R,243442,,,
2026-09-06,TWT96U,tpex,00760B,33091,,,
2026-09-06,TWT96U,twse,00635U,1319024,,,
2026-09-06,TWT96U,tpex,00761B,97995,,,
2026-09-06,TWT96U,twse,00636,125997,,,
2026-09-06,TWT96U,tpex,00764B,1921837,,,
2026-09-06,TWT96U,twse,00637L,5503172,,,
2026-09-06,TWT96U,tpex,00768B,216603,,,
2026-09-06,TWT96U,twse,00638R,65395,,,
2026-09-06,TWT96U,tpex,00772B,604520,,,
2026-09-06,TWT96U,twse,00639,206534,,,
2026-09-06,TWT96U,tpex,00773B,316438,,,
2026-09-06,TWT96U,twse,00640L,36136,,,
2026-09-06,TWT96U,tpex,00777B,34371,,,
2026-09-06,TWT96U,twse,00641R,472759,,,
2026-09-06,TWT96U,tpex,00778B,31752,,,
2026-09-06,TWT96U,twse,00642U,928548,,,
2026-09-06,TWT96U,tpex,00779B,105417,,,
2026-09-06,TWT96U,twse,00643,772527,,,
2026-09-06,TWT96U,tpex,00780B,46247,,,
2026-09-06,TWT96U,twse,00645,45411,,,
2026-09-06,TWT96U,tpex,00781B,52589,,,
2026-09-06,TWT96U,twse,00646,998422,,,
2026-09-06,TWT96U,tpex,00782B,56829,,,
2026-09-06,TWT96U,twse,00647L,14821,,,
2026-09-06,TWT96U,tpex,00785B,26914,,,
2026-09-06,TWT96U,twse,00648R,502566,,,
2026-09-06,TWT96U,tpex,00786B,18475,,,
2026-09-06,TWT96U,twse,00650L,818365,,,
2026-09-06,TWT96U,tpex,00787B,9070,,,
2026-09-06,TWT96U,twse,00651R,87598,,,
2026-09-06,TWT96U,tpex,00788B,13357,,,
