date,source,market,stock_id,available_volume,susp_margin_short,susp_sbl_short,no_below_flat
2026-08-06,TWT96U,twse,00400A,19094319,,,
2026-08-06,TWT96U,tpex,006201,109550,,,
2026-08-06,TWT96U,twse,00401A,2242728,,,
2026-08-06,TWT96U,tpex,00679B,8353306,,,
2026-08-06,TWT96U,twse,00402A,3054363,,,
2026-08-06,TWT96U,tpex,00687B,8327918,,,
2026-08-06,TWT96U,twse,00403A,112749328,,,
2026-08-06,TWT96U,tpex,00694B,64079,,,
2026-08-06,TWT96U,twse,00404A,3923963,,,
2026-08-06,TWT96U,tpex,00695B,91831,,,
2026-08-06,TWT96U,twse,00405A,36854532,,,
2026-08-06,TWT96U,tpex,00696B,1229379,,,
2026-08-06,TWT96U,twse,00406A,20067948,,,
2026-08-06,TWT96U,tpex,00697B,134026,,,
2026-08-06,TWT96U,twse,00407A,43795297,,,
2026-08-06,TWT96U,tpex,00719B,1030593,,,
2026-08-06,TWT96U,twse,00408A,3167407,,,
2026-08-06,TWT96U,tpex,00720B,2395250,,,
2026-08-06,TWT96U,twse,00410A,24536000,,,
2026-08-06,TWT96U,tpex,00722B,1000857,,,
2026-08-06,TWT96U,twse,0050,53881105,,,
2026-08-06,TWT96U,tpex,00723B,65955,,,
2026-08-06,TWT96U,twse,0051,30185,,,
2026-08-06,TWT96U,tpex,00724B,1141007,,,
2026-08-06,TWT96U,twse,0052,9513209,,,
2026-08-06,TWT96U,tpex,00725B,1948903,,,
2026-08-06,TWT96U,twse,0053,15656,,,
2026-08-06,TWT96U,tpex,00726B,82662,,,
2026-08-06,TWT96U,twse,0055,159647,,,
2026-08-06,TWT96U,tpex,00727B,37451,,,
2026-08-06,TWT96U,twse,0056,19948913,,,
2026-08-06,TWT96U,tpex,00734B,65727,,,
2026-08-06,TWT96U,twse,0057,8151,,,
2026-08-06,TWT96U,tpex,00740B,707889,,,
2026-08-06,TWT96U,twse,0061,88914,,,
2026-08-06,TWT96U,tpex,00741B,48929,,,
2026-08-06,TWT96U,twse,006203,9165,,,
2026-08-06,TWT96U,tpex,00746B,230309,,,
2026-08-06,TWT96U,twse,006204,6516,,,
2026-08-06,TWT96U,tpex,00749B,33753,,,
2026-08-06,TWT96U,twse,006205,203253,,,
2026-08-06,TWT96U,tpex,00750B,33239,,,
2026-08-06,TWT96U,twse,006206,25658,,,
2026-08-06,TWT96U,tpex,00751B,1826966,,,
2026-08-06,TWT96U,twse,006207,127997,,,
2026-08-06,TWT96U,tpex,00754B,1624607,,,
2026-08-06,TWT96U,twse,006208,1459602,,,
2026-08-06,TWT96U,tpex,00755B,38260,,,
2026-08-06,TWT96U,twse,00631L,103838430,,,
2026-08-06,TWT96U,tpex,00756B,2430514,,,
2026-08-06,TWT96U,twse,00632R,61928824,,,
2026-08-06,TWT96U,tpex,00758B,31146,,,
2026-08-06,TWT96U,twse,00633L,1131380,,,
2026-08-06,TWT96U,tpex,00759B,31175,,,
2026-08-06,TWT96U,twse,00634R,222766,,,
2026-08-06,TWT96U,tpex,00760B,33535,,,
2026-08-06,TWT96U,twse,00635U,950453,,,
2026-08-06,TWT96U,tpex,00761B,162645,,,
2026-08-06,TWT96U,twse,00636,228670,,,
2026-08-06,TWT96U,tpex,00764B,2032487,,,
2026-08-06,TWT96U,twse,00637L,8991844,,,
2026-08-06,TWT96U,tpex,00768B,230573,,,
2026-08-06,TWT96U,twse,00638R,100380,,,
2026-08-06,TWT96U,tpex,00772B,847137,,,
2026-08-06,TWT96U,twse,00639,356504,,,
2026-08-06,TWT96U,tpex,00773B,348153,,,
2026-08-06,TWT96U,twse,00640L,60968,,,
2026-08-06,TWT96U,tpex,00777B,33803,,,
2026-08-06,TWT96U,twse,00641R,522350,,,
2026-08-06,TWT96U,tpex,00778B,32936,,,
2026-08-06,TWT96U,twse,00642U,1400972,,,
2026-08-06,TWT96U,tpex,00779B,124011,,,
2026-08-06,TWT96U,twse,00643,887785,,,
2026-08-06,TWT96U,tpex,00780B,436980,,,
2026-08-06,TWT96U,twse,00645,49843,,,
2026-08-06,TWT96U,tpex,00781B,53859,,,
2026-08-06,TWT96U,twse,00646,910084,,,
2026-08-06,TWT96U,tpex,00782B,70332,,,
2026-08-06,TWT96U,twse,00647L,15250,,,
2026-08-06,TWT96U,tpex,00785B,1490186,,,
2026-08-06,TWT96U,twse,00648R,532039,,,
2026-08-06,TWT96U,tpex,00786B,20888,,,
2026-08-06,TWT96U,twse,00650L,1776710,,,
2026-08-06,TWT96U,tpex,00787B,8619,,,
2026-08-06,TWT96U,twse,00651R,119239,,,
2026-08-06,TWT96U,tpex,00788B,15897,,,
2026-08-06,TWT96U,twse,00652,120879,,,
2026-08-06,TWT96U,tpex,00789B,38294,,,
2026-08-06,TWT96U,twse,00653L,0,,,
2026-08-06,TWT96U,tpex,00791B,34104,,,
2026-08-06,TWT96U,twse,00654R,24784,,,
2026-08-06,TWT96U,tpex,00792B,61901,,,
2026-08-06,TWT96U,twse,00655L,610091,,,
2026-08-06,TWT96U,tpex,00793B,13305,,,
2026-08-06,TWT96U,twse,00656R,174549,,,
2026-08-06,TWT96U,tpex,00795B,2115009,,,
2026-08-06,TWT96U,twse,00657,49631,,,
2026-08-06,TWT96U,tpex,00799B,84075,,,
